"Status","Year","Disability","Ethnicity","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Mixed","North East (England)","Outside London","55","50","32030","28130"
"In post","2023","Declared disabled","Mixed","North West (England)","Outside London","195","180","30740","28120"
"In post","2023","Declared disabled","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Scotland","Outside London","60","55","35110","28120"
"In post","2023","Declared disabled","Mixed","South East (England)","Outside London","150","140","33890","30650"
"In post","2023","Declared disabled","Mixed","South West (England)","Outside London","120","115","36020","32670"
"In post","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Wales","Outside London","80","75","30250","28120"
"In post","2023","Declared disabled","Mixed","West Midlands (England)","Outside London","100","90","29580","28120"
"In post","2023","Declared disabled","Mixed","Yorkshire and The Humber","Outside London","125","120","32190","28120"
"In post","2023","Declared disabled","Other ethnicity","East Midlands (England)","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","East of England","Outside London","20","15","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","London","London","190","180","42250","36620"
"In post","2023","Declared disabled","Other ethnicity","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","North West (England)","Outside London","40","35","32250","28300"
"In post","2023","Declared disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Scotland","Outside London","20","20","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","South East (England)","Outside London","30","30","31840","29530"
"In post","2023","Declared disabled","Other ethnicity","South West (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","West Midlands (England)","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Yorkshire and The Humber","Outside London","25","25","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","East Midlands (England)","Outside London","135","125","29870","28120"
"In post","2023","Declared disabled","Undeclared","East of England","Outside London","115","105","31170","30380"
"In post","2023","Declared disabled","Undeclared","London","London","450","425","40570","34250"
"In post","2023","Declared disabled","Undeclared","North East (England)","Outside London","120","110","31020","28120"
"In post","2023","Declared disabled","Undeclared","North West (England)","Outside London","285","255","30300","28120"
"In post","2023","Declared disabled","Undeclared","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Overseas","Overseas","15","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Scotland","Outside London","140","130","33220","28490"
"In post","2023","Declared disabled","Undeclared","South East (England)","Outside London","255","230","34830","31280"
"In post","2023","Declared disabled","Undeclared","South West (England)","Outside London","340","315","37480","34500"
"In post","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Wales","Outside London","120","110","31420","28120"
"In post","2023","Declared disabled","Undeclared","West Midlands (England)","Outside London","160","140","29490","28120"
"In post","2023","Declared disabled","Undeclared","Yorkshire and The Humber","Outside London","175","155","31470","28120"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","Outside London","55","50","31210","28120"
"In post","2023","Declared disabled","Unknown","East of England","Outside London","45","45","32580","28850"
"In post","2023","Declared disabled","Unknown","London","London","280","265","41670","36690"
"In post","2023","Declared disabled","Unknown","North East (England)","Outside London","85","75","27440","23390"
"In post","2023","Declared disabled","Unknown","North West (England)","Outside London","180","160","30190","27980"
"In post","2023","Declared disabled","Unknown","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Outside London","290","265","34940","34730"
"In post","2023","Declared disabled","Unknown","South East (England)","Outside London","125","115","34890","31280"
"In post","2023","Declared disabled","Unknown","South West (England)","Outside London","135","125","37270","33430"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","Outside London","65","55","32840","27250"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Outside London","75","65","30520","28120"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","Outside London","70","60","30420","27810"
"In post","2023","Declared disabled","White","East Midlands (England)","Outside London","2685","2455","30850","28120"
"In post","2023","Declared disabled","White","East of England","Outside London","2415","2200","31490","29050"
"In post","2023","Declared disabled","White","London","London","6140","5880","46330","41440"
"In post","2023","Declared disabled","White","North East (England)","Outside London","3955","3510","29780","28120"
"In post","2023","Declared disabled","White","North West (England)","Outside London","7515","6815","31020","28120"
"In post","2023","Declared disabled","White","Northern Ireland","Outside London","360","335","31590","28130"
"In post","2023","Declared disabled","White","Overseas","Overseas","145","145","49540","47300"
"In post","2023","Declared disabled","White","Scotland","Outside London","4730","4325","32910","28120"
"In post","2023","Declared disabled","White","South East (England)","Outside London","4575","4200","32580","29730"
"In post","2023","Declared disabled","White","South West (England)","Outside London","5175","4805","34640","31770"
"In post","2023","Declared disabled","White","Unknown","Unknown","95","90","34740","28120"
"In post","2023","Declared disabled","White","Wales","Outside London","3885","3515","30720","28120"
"In post","2023","Declared disabled","White","West Midlands (England)","Outside London","3265","2980","31960","28120"
"In post","2023","Declared disabled","White","Yorkshire and The Humber","Outside London","4230","3845","32740","28130"
"In post","2023","Declared non-disabled","Asian","East Midlands (England)","Outside London","1595","1460","29680","28080"
"In post","2023","Declared non-disabled","Asian","East of England","Outside London","935","845","31590","28120"
"In post","2023","Declared non-disabled","Asian","London","London","11125","10530","39950","35410"
"In post","2023","Declared non-disabled","Asian","North East (England)","Outside London","540","505","31280","28120"
"In post","2023","Declared non-disabled","Asian","North West (England)","Outside London","2650","2470","30320","28120"
"In post","2023","Declared non-disabled","Asian","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Asian","Overseas","Overseas","105","105","47710","44680"
"In post","2023","Declared non-disabled","Asian","Scotland","Outside London","605","565","33610","28700"
"In post","2023","Declared non-disabled","Asian","South East (England)","Outside London","1165","1085","32210","29730"
"In post","2023","Declared non-disabled","Asian","South West (England)","Outside London","715","680","36410","33660"
"In post","2023","Declared non-disabled","Asian","Unknown","Unknown","50","50","32360","28120"
"In post","2023","Declared non-disabled","Asian","Wales","Outside London","500","475","33070","28120"
"In post","2023","Declared non-disabled","Asian","West Midlands (England)","Outside London","4095","3835","30250","28120"
"In post","2023","Declared non-disabled","Asian","Yorkshire and The Humber","Outside London","2520","2335","30410","28120"
"In post","2023","Declared non-disabled","Black","East Midlands (England)","Outside London","500","475","29370","28120"
"In post","2023","Declared non-disabled","Black","East of England","Outside London","460","440","31960","30810"
"In post","2023","Declared non-disabled","Black","London","London","7550","7285","37220","32890"
"In post","2023","Declared non-disabled","Black","North East (England)","Outside London","175","170","31130","28120"
"In post","2023","Declared non-disabled","Black","North West (England)","Outside London","790","760","30970","28120"
"In post","2023","Declared non-disabled","Black","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Overseas","Overseas","40","40","44920","35810"
"In post","2023","Declared non-disabled","Black","Scotland","Outside London","295","285","31910","28120"
"In post","2023","Declared non-disabled","Black","South East (England)","Outside London","760","730","32150","31280"
"In post","2023","Declared non-disabled","Black","South West (England)","Outside London","445","430","34990","33450"
"In post","2023","Declared non-disabled","Black","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Black","Wales","Outside London","205","195","31870","28120"
"In post","2023","Declared non-disabled","Black","West Midlands (England)","Outside London","1075","1015","30200","28120"
"In post","2023","Declared non-disabled","Black","Yorkshire and The Humber","Outside London","505","490","31390","28120"
"In post","2023","Declared non-disabled","Mixed","East Midlands (England)","Outside London","310","290","32060","28120"
"In post","2023","Declared non-disabled","Mixed","East of England","Outside London","305","290","33700","30880"
"In post","2023","Declared non-disabled","Mixed","London","London","2440","2360","44240","39720"
"In post","2023","Declared non-disabled","Mixed","North East (England)","Outside London","200","190","31620","28120"
"In post","2023","Declared non-disabled","Mixed","North West (England)","Outside London","695","660","32620","28120"
"In post","2023","Declared non-disabled","Mixed","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Overseas","Overseas","85","85","46440","40030"
"In post","2023","Declared non-disabled","Mixed","Scotland","Outside London","250","240","36730","32040"
"In post","2023","Declared non-disabled","Mixed","South East (England)","Outside London","545","520","32920","30730"
"In post","2023","Declared non-disabled","Mixed","South West (England)","Outside London","480","450","35610","32500"
"In post","2023","Declared non-disabled","Mixed","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Mixed","Wales","Outside London","325","305","33620","28130"
"In post","2023","Declared non-disabled","Mixed","West Midlands (England)","Outside London","505","480","31740","28120"
"In post","2023","Declared non-disabled","Mixed","Yorkshire and The Humber","Outside London","425","395","33820","29050"
"In post","2023","Declared non-disabled","Other ethnicity","East Midlands (England)","Outside London","50","45","31620","28120"
"In post","2023","Declared non-disabled","Other ethnicity","East of England","Outside London","70","65","31930","29270"
"In post","2023","Declared non-disabled","Other ethnicity","London","London","900","860","42880","37640"
"In post","2023","Declared non-disabled","Other ethnicity","North East (England)","Outside London","40","35","34810","28120"
"In post","2023","Declared non-disabled","Other ethnicity","North West (England)","Outside London","135","130","32810","28120"
"In post","2023","Declared non-disabled","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Overseas","Overseas","35","35","48700","42880"
"In post","2023","Declared non-disabled","Other ethnicity","Scotland","Outside London","110","105","37020","30440"
"In post","2023","Declared non-disabled","Other ethnicity","South East (England)","Outside London","135","125","32630","30940"
"In post","2023","Declared non-disabled","Other ethnicity","South West (England)","Outside London","80","75","35080","33520"
"In post","2023","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Other ethnicity","Wales","Outside London","90","85","33960","30610"
"In post","2023","Declared non-disabled","Other ethnicity","West Midlands (England)","Outside London","130","125","30520","28090"
"In post","2023","Declared non-disabled","Other ethnicity","Yorkshire and The Humber","Outside London","85","80","33360","29890"
"In post","2023","Declared non-disabled","Undeclared","East Midlands (England)","Outside London","370","340","31590","28120"
"In post","2023","Declared non-disabled","Undeclared","East of England","Outside London","410","370","30980","28880"
"In post","2023","Declared non-disabled","Undeclared","London","London","1930","1820","43020","38020"
"In post","2023","Declared non-disabled","Undeclared","North East (England)","Outside London","395","355","31320","28120"
"In post","2023","Declared non-disabled","Undeclared","North West (England)","Outside London","865","785","31880","28120"
"In post","2023","Declared non-disabled","Undeclared","Northern Ireland","Outside London","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Overseas","Overseas","70","70","50330","48000"
"In post","2023","Declared non-disabled","Undeclared","Scotland","Outside London","585","535","35130","28130"
"In post","2023","Declared non-disabled","Undeclared","South East (England)","Outside London","755","680","34080","31280"
"In post","2023","Declared non-disabled","Undeclared","South West (England)","Outside London","760","710","36690","34170"
"In post","2023","Declared non-disabled","Undeclared","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Undeclared","Wales","Outside London","475","440","33260","28120"
"In post","2023","Declared non-disabled","Undeclared","West Midlands (England)","Outside London","555","500","30590","28120"
"In post","2023","Declared non-disabled","Undeclared","Yorkshire and The Humber","Outside London","615","575","32800","28120"
"In post","2023","Declared non-disabled","Unknown","East Midlands (England)","Outside London","355","320","33740","28120"
"In post","2023","Declared non-disabled","Unknown","East of England","Outside London","315","285","33570","30410"
"In post","2023","Declared non-disabled","Unknown","London","London","1260","1190","43980","38500"
"In post","2023","Declared non-disabled","Unknown","North East (England)","Outside London","465","405","30750","28120"
"In post","2023","Declared non-disabled","Unknown","North West (England)","Outside London","935","845","31370","28120"
"In post","2023","Declared non-disabled","Unknown","Northern Ireland","Outside London","35","30","31150","29730"
"In post","2023","Declared non-disabled","Unknown","Overseas","Overseas","35","35","52530","53130"
"In post","2023","Declared non-disabled","Unknown","Scotland","Outside London","655","595","30330","25930"
"In post","2023","Declared non-disabled","Unknown","South East (England)","Outside London","510","460","33770","31280"
"In post","2023","Declared non-disabled","Unknown","South West (England)","Outside London","865","805","35520","32910"
"In post","2023","Declared non-disabled","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Unknown","Wales","Outside London","600","545","33910","28120"
"In post","2023","Declared non-disabled","Unknown","West Midlands (England)","Outside London","560","515","32740","28120"
"In post","2023","Declared non-disabled","Unknown","Yorkshire and The Humber","Outside London","490","445","35460","31260"
"In post","2023","Declared non-disabled","White","East Midlands (England)","Outside London","11970","11155","33380","29050"
"In post","2023","Declared non-disabled","White","East of England","Outside London","12120","11285","33090","30440"
"In post","2023","Declared non-disabled","White","London","London","38245","36770","50630","46080"
"In post","2023","Declared non-disabled","White","North East (England)","Outside London","20425","18680","32240","28120"
"In post","2023","Declared non-disabled","White","North West (England)","Outside London","36050","33525","33080","28120"
"In post","2023","Declared non-disabled","White","Northern Ireland","Outside London","2520","2395","31780","28130"
"In post","2023","Declared non-disabled","White","Overseas","Overseas","1585","1580","52570","49720"
"In post","2023","Declared non-disabled","White","Scotland","Outside London","26580","24870","36180","31180"
"In post","2023","Declared non-disabled","White","South East (England)","Outside London","22845","21305","34570","31280"
"In post","2023","Declared non-disabled","White","South West (England)","Outside London","27615","25945","37470","34070"
"In post","2023","Declared non-disabled","White","Unknown","Unknown","460","435","36390","29320"
"In post","2023","Declared non-disabled","White","Wales","Outside London","24245","22495","34370","29050"
"In post","2023","Declared non-disabled","White","West Midlands (England)","Outside London","15210","14145","34360","29890"
"In post","2023","Declared non-disabled","White","Yorkshire and The Humber","Outside London","21515","19900","34900","31250"
"In post","2023","Undeclared","Asian","East Midlands (England)","Outside London","85","75","31030","28120"
"In post","2023","Undeclared","Asian","East of England","Outside London","45","40","39650","28320"
"In post","2023","Undeclared","Asian","London","London","725","690","42400","36860"
"In post","2023","Undeclared","Asian","North East (England)","Outside London","30","25","[c]","[c]"
"In post","2023","Undeclared","Asian","North West (England)","Outside London","140","135","30160","28120"
"In post","2023","Undeclared","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Asian","Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","South East (England)","Outside London","85","75","32780","29530"
"In post","2023","Undeclared","Asian","South West (England)","Outside London","35","35","40350","40200"
"In post","2023","Undeclared","Asian","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Asian","Wales","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Asian","West Midlands (England)","Outside London","235","220","31700","28120"
"In post","2023","Undeclared","Asian","Yorkshire and The Humber","Outside London","130","120","32030","28120"
"In post","2023","Undeclared","Black","East Midlands (England)","Outside London","35","30","33690","29300"
"In post","2023","Undeclared","Black","East of England","Outside London","35","30","38600","31350"
"In post","2023","Undeclared","Black","London","London","515","490","37310","34310"
"In post","2023","Undeclared","Black","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","North West (England)","Outside London","35","35","37010","28130"
"In post","2023","Undeclared","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Black","South East (England)","Outside London","50","45","31040","30900"
"In post","2023","Undeclared","Black","South West (England)","Outside London","30","25","[c]","[c]"
"In post","2023","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Black","West Midlands (England)","Outside London","75","70","36130","29050"
"In post","2023","Undeclared","Black","Yorkshire and The Humber","Outside London","25","25","[c]","[c]"
"In post","2023","Undeclared","Mixed","East Midlands (England)","Outside London","20","20","[c]","[c]"
"In post","2023","Undeclared","Mixed","East of England","Outside London","25","25","[c]","[c]"
"In post","2023","Undeclared","Mixed","London","London","175","170","44890","40700"
"In post","2023","Undeclared","Mixed","North East (England)","Outside London","20","15","[c]","[c]"
"In post","2023","Undeclared","Mixed","North West (England)","Outside London","50","45","29550","27890"
"In post","2023","Undeclared","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Mixed","South East (England)","Outside London","50","45","35480","31280"
"In post","2023","Undeclared","Mixed","South West (England)","Outside London","35","35","39650","39210"
"In post","2023","Undeclared","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Mixed","Wales","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Mixed","West Midlands (England)","Outside London","30","30","[c]","[c]"
"In post","2023","Undeclared","Mixed","Yorkshire and The Humber","Outside London","30","30","31110","29050"
"In post","2023","Undeclared","Other ethnicity","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","East of England","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","London","London","125","120","46750","39790"
"In post","2023","Undeclared","Other ethnicity","North East (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","North West (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","South East (England)","Outside London","15","15","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","South West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","West Midlands (England)","Outside London","15","10","[c]","[c]"
"In post","2023","Undeclared","Other ethnicity","Yorkshire and The Humber","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Undeclared","East Midlands (England)","Outside London","340","320","35460","32920"
"In post","2023","Undeclared","Undeclared","East of England","Outside London","395","370","34790","32760"
"In post","2023","Undeclared","Undeclared","London","London","1585","1525","47170","42250"
"In post","2023","Undeclared","Undeclared","North East (England)","Outside London","450","415","33860","28780"
"In post","2023","Undeclared","Undeclared","North West (England)","Outside London","840","780","35380","32310"
"In post","2023","Undeclared","Undeclared","Northern Ireland","Outside London","45","45","32270","33100"
"In post","2023","Undeclared","Undeclared","Overseas","Overseas","65","65","53500","55070"
"In post","2023","Undeclared","Undeclared","Scotland","Outside London","385","355","35780","29730"
"In post","2023","Undeclared","Undeclared","South East (England)","Outside London","785","740","36180","33710"
"In post","2023","Undeclared","Undeclared","South West (England)","Outside London","770","735","39160","36080"
"In post","2023","Undeclared","Undeclared","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Undeclared","Wales","Outside London","450","430","36190","32460"
"In post","2023","Undeclared","Undeclared","West Midlands (England)","Outside London","430","400","34920","30470"
"In post","2023","Undeclared","Undeclared","Yorkshire and The Humber","Outside London","545","515","35600","33530"
"In post","2023","Undeclared","Unknown","East Midlands (England)","Outside London","75","70","31810","30070"
"In post","2023","Undeclared","Unknown","East of England","Outside London","70","65","38190","34650"
"In post","2023","Undeclared","Unknown","London","London","390","380","46360","41280"
"In post","2023","Undeclared","Unknown","North East (England)","Outside London","70","60","32000","31780"
"In post","2023","Undeclared","Unknown","North West (England)","Outside London","165","150","34290","32490"
"In post","2023","Undeclared","Unknown","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","Undeclared","Unknown","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Unknown","Scotland","Outside London","60","55","35670","31270"
"In post","2023","Undeclared","Unknown","South East (England)","Outside London","120","110","37110","34300"
"In post","2023","Undeclared","Unknown","South West (England)","Outside London","115","105","36720","34370"
"In post","2023","Undeclared","Unknown","Wales","Outside London","75","65","31730","28120"
"In post","2023","Undeclared","Unknown","West Midlands (England)","Outside London","85","80","33820","32060"
"In post","2023","Undeclared","Unknown","Yorkshire and The Humber","Outside London","135","130","38270","36380"
"In post","2023","Undeclared","White","East Midlands (England)","Outside London","905","840","31980","29710"
"In post","2023","Undeclared","White","East of England","Outside London","930","850","33120","31730"
"In post","2023","Undeclared","White","London","London","2370","2275","48840","44170"
"In post","2023","Undeclared","White","North East (England)","Outside London","1210","1090","31750","28480"
"In post","2023","Undeclared","White","North West (England)","Outside London","2235","2055","31950","28480"
"In post","2023","Undeclared","White","Northern Ireland","Outside London","155","145","30690","27990"
"In post","2023","Undeclared","White","Overseas","Overseas","65","65","54550","53310"
"In post","2023","Undeclared","White","Scotland","Outside London","1050","975","33480","28120"
"In post","2023","Undeclared","White","South East (England)","Outside London","1880","1735","34560","32920"
"In post","2023","Undeclared","White","South West (England)","Outside London","1705","1585","37420","33700"
"In post","2023","Undeclared","White","Unknown","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","White","Wales","Outside London","1250","1140","31000","28120"
"In post","2023","Undeclared","White","West Midlands (England)","Outside London","1135","1050","32910","29150"
"In post","2023","Undeclared","White","Yorkshire and The Humber","Outside London","1465","1355","34440","32920"
"In post","2023","Unknown","Asian","East Midlands (England)","Outside London","140","130","32280","28120"
"In post","2023","Unknown","Asian","East of England","Outside London","110","110","37730","34690"
"In post","2023","Unknown","Asian","London","London","1655","1610","41470","36670"
"In post","2023","Unknown","Asian","North East (England)","Outside London","50","45","32520","28120"
"In post","2023","Unknown","Asian","North West (England)","Outside London","310","300","32500","29730"
"In post","2023","Unknown","Asian","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Overseas","Overseas","50","50","57950","58410"
"In post","2023","Unknown","Asian","Scotland","Outside London","115","110","36730","32960"
"In post","2023","Unknown","Asian","South East (England)","Outside London","190","180","32340","27350"
"In post","2023","Unknown","Asian","South West (England)","Outside London","120","115","35410","31920"
"In post","2023","Unknown","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Asian","Wales","Outside London","85","85","33290","31060"
"In post","2023","Unknown","Asian","West Midlands (England)","Outside London","440","420","32160","29050"
"In post","2023","Unknown","Asian","Yorkshire and The Humber","Outside London","290","280","31070","28120"
"In post","2023","Unknown","Black","East Midlands (England)","Outside London","35","30","30480","27890"
"In post","2023","Unknown","Black","East of England","Outside London","35","35","34780","27100"
"In post","2023","Unknown","Black","London","London","815","800","38860","35010"
"In post","2023","Unknown","Black","North East (England)","Outside London","20","15","[c]","[c]"
"In post","2023","Unknown","Black","North West (England)","Outside London","95","95","31800","30170"
"In post","2023","Unknown","Black","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Overseas","Overseas","25","25","[c]","[c]"
"In post","2023","Unknown","Black","Scotland","Outside London","45","45","39220","37060"
"In post","2023","Unknown","Black","South East (England)","Outside London","75","70","31160","28480"
"In post","2023","Unknown","Black","South West (England)","Outside London","55","55","32600","32500"
"In post","2023","Unknown","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Black","Wales","Outside London","30","30","32900","31560"
"In post","2023","Unknown","Black","West Midlands (England)","Outside London","100","95","34110","30330"
"In post","2023","Unknown","Black","Yorkshire and The Humber","Outside London","75","75","32210","28840"
"In post","2023","Unknown","Mixed","East Midlands (England)","Outside London","30","30","33550","28460"
"In post","2023","Unknown","Mixed","East of England","Outside London","30","30","37070","36040"
"In post","2023","Unknown","Mixed","London","London","445","435","42200","37850"
"In post","2023","Unknown","Mixed","North East (England)","Outside London","30","25","[c]","[c]"
"In post","2023","Unknown","Mixed","North West (England)","Outside London","85","80","31780","28880"
"In post","2023","Unknown","Mixed","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Mixed","Overseas","Overseas","30","30","58560","54840"
"In post","2023","Unknown","Mixed","Scotland","Outside London","50","50","37830","34510"
"In post","2023","Unknown","Mixed","South East (England)","Outside London","80","75","38010","31690"
"In post","2023","Unknown","Mixed","South West (England)","Outside London","85","85","33830","30650"
