"Status","Year","Disability","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Lancashire","East Lancashire","EO","45","45","27950","28120"
"In post","2023","Declared disabled","Lancashire","East Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","East Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","East Lancashire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","East Lancashire","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","Lancaster and Wyre","AA/AO","50","45","23440","22220"
"In post","2023","Declared disabled","Lancashire","Lancaster and Wyre","EO","60","55","27750","27740"
"In post","2023","Declared disabled","Lancashire","Lancaster and Wyre","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","Lancaster and Wyre","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","Lancaster and Wyre","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","Lancaster and Wyre","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","Mid Lancashire","AA/AO","420","360","22650","21690"
"In post","2023","Declared disabled","Lancashire","Mid Lancashire","EO","265","235","28200","28120"
"In post","2023","Declared disabled","Lancashire","Mid Lancashire","G6/G7","30","30","57070","56450"
"In post","2023","Declared disabled","Lancashire","Mid Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lancashire","Mid Lancashire","SEO/HEO","150","140","37120","35000"
"In post","2023","Declared disabled","Lancashire","Mid Lancashire","Unknown","40","40","30020","26840"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicester","AA/AO","160","140","22110","21690"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicester","EO","90","85","27910","28120"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicester","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicester","SEO/HEO","35","35","36090","34850"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicester","Unknown","45","45","31400","29050"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","AA/AO","105","90","24400","22500"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","EO","80","75","28320","28120"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","SEO/HEO","35","35","39510","37970"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","AA/AO","50","40","21790","21690"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","EO","40","35","28080","28120"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","AA/AO","65","60","23030","21780"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","EO","45","40","27810","28120"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","SEO/HEO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Unknown","30","30","30810","30810"
"In post","2023","Declared disabled","Lincolnshire","Lincolnshire CC","AA/AO","190","175","24120","22220"
"In post","2023","Declared disabled","Lincolnshire","Lincolnshire CC","EO","125","110","28330","28120"
"In post","2023","Declared disabled","Lincolnshire","Lincolnshire CC","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","Lincolnshire","Lincolnshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Lincolnshire","Lincolnshire CC","SEO/HEO","80","75","36580","34300"
"In post","2023","Declared disabled","Lincolnshire","Lincolnshire CC","Unknown","65","60","30640","29050"
"In post","2023","Declared disabled","Merseyside","East Merseyside","AA/AO","55","45","21730","21690"
"In post","2023","Declared disabled","Merseyside","East Merseyside","EO","80","65","28110","28120"
"In post","2023","Declared disabled","Merseyside","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Merseyside","East Merseyside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Merseyside","East Merseyside","SEO/HEO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Merseyside","East Merseyside","Unknown","55","55","32160","29050"
"In post","2023","Declared disabled","Merseyside","Liverpool","AA/AO","470","405","22580","22400"
"In post","2023","Declared disabled","Merseyside","Liverpool","EO","405","365","27310","27890"
"In post","2023","Declared disabled","Merseyside","Liverpool","G6/G7","130","125","58800","57970"
"In post","2023","Declared disabled","Merseyside","Liverpool","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","Merseyside","Liverpool","SEO/HEO","380","360","36790","35000"
"In post","2023","Declared disabled","Merseyside","Liverpool","Unknown","75","75","30090","26840"
"In post","2023","Declared disabled","Merseyside","Sefton","AA/AO","165","145","21870","22400"
"In post","2023","Declared disabled","Merseyside","Sefton","EO","210","190","27720","28120"
"In post","2023","Declared disabled","Merseyside","Sefton","G6/G7","40","40","58690","55320"
"In post","2023","Declared disabled","Merseyside","Sefton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Merseyside","Sefton","SEO/HEO","125","120","37640","36630"
"In post","2023","Declared disabled","Merseyside","Sefton","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Merseyside","Wirral","AA/AO","225","190","21770","21690"
"In post","2023","Declared disabled","Merseyside","Wirral","EO","160","130","28060","28120"
"In post","2023","Declared disabled","Merseyside","Wirral","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Merseyside","Wirral","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Merseyside","Wirral","SEO/HEO","40","35","37100","34850"
"In post","2023","Declared disabled","Merseyside","Wirral","Unknown","30","30","30140","29050"
"In post","2023","Declared disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","AA/AO","45","40","24500","22200"
"In post","2023","Declared disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","EO","55","50","30000","28120"
"In post","2023","Declared disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North Eastern Scotland","Aberdeen City and Aberdeenshire","SEO/HEO","50","45","45540","39740"
"In post","2023","Declared disabled","North Yorkshire","North Yorkshire CC","AA/AO","60","55","23130","22220"
"In post","2023","Declared disabled","North Yorkshire","North Yorkshire CC","EO","55","50","28240","28120"
"In post","2023","Declared disabled","North Yorkshire","North Yorkshire CC","G6/G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","North Yorkshire","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","North Yorkshire","North Yorkshire CC","SEO/HEO","45","45","36360","34970"
"In post","2023","Declared disabled","North Yorkshire","North Yorkshire CC","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","North Yorkshire","York","AA/AO","80","75","22870","22150"
"In post","2023","Declared disabled","North Yorkshire","York","EO","100","90","26920","27320"
"In post","2023","Declared disabled","North Yorkshire","York","G6/G7","60","60","54860","51460"
"In post","2023","Declared disabled","North Yorkshire","York","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","North Yorkshire","York","SEO/HEO","130","125","35040","34320"
"In post","2023","Declared disabled","North Yorkshire","York","Unknown","30","30","30240","29050"
"In post","2023","Declared disabled","Northern Ireland","Antrim and Newtownabbey","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Antrim and Newtownabbey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Antrim and Newtownabbey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Antrim and Newtownabbey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Ards and North Down","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Ards and North Down","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Armagh City, Banbridge and Craigavon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Belfast","AA/AO","80","70","22500","22520"
"In post","2023","Declared disabled","Northern Ireland","Belfast","EO","80","75","28110","27890"
"In post","2023","Declared disabled","Northern Ireland","Belfast","G6/G7","35","30","58260","57970"
"In post","2023","Declared disabled","Northern Ireland","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Belfast","SEO/HEO","95","90","36870","35000"
"In post","2023","Declared disabled","Northern Ireland","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Causeway Coast and Glens","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Causeway Coast and Glens","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Causeway Coast and Glens","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Derry City and Strabane","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Derry City and Strabane","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Derry City and Strabane","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Fermanagh and Omagh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Fermanagh and Omagh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Fermanagh and Omagh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Fermanagh and Omagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Lisburn and Castlereagh","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Lisburn and Castlereagh","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Lisburn and Castlereagh","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Mid Ulster","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Mid Ulster","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Mid Ulster","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Mid and East Antrim","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Mid and East Antrim","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Mid and East Antrim","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Newry, Mourne and Down","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Newry, Mourne and Down","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Newry, Mourne and Down","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Newry, Mourne and Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Northumberland","AA/AO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Northumberland","EO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Northumberland","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Northumberland","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Sunderland","AA/AO","280","225","22100","22520"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Sunderland","EO","190","165","28360","28120"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Sunderland","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Sunderland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Sunderland","SEO/HEO","65","60","36720","35000"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Sunderland","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Tyneside","AA/AO","850","725","21970","21720"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Tyneside","EO","555","500","27780","28120"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Tyneside","G6/G7","190","185","57330","56450"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","550","515","36430","35000"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Tyneside","Unknown","95","90","30190","29050"
"In post","2023","Declared disabled","Outer London - East and North East","Barking & Dagenham and Havering","AA/AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Barking & Dagenham and Havering","EO","70","60","31990","32520"
"In post","2023","Declared disabled","Outer London - East and North East","Barking & Dagenham and Havering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Barking & Dagenham and Havering","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Bexley and Greenwich","AA/AO","75","70","30170","28180"
"In post","2023","Declared disabled","Outer London - East and North East","Bexley and Greenwich","EO","90","85","33470","32520"
"In post","2023","Declared disabled","Outer London - East and North East","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Bexley and Greenwich","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Bexley and Greenwich","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Bexley and Greenwich","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Enfield","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Enfield","EO","40","35","32330","32520"
"In post","2023","Declared disabled","Outer London - East and North East","Enfield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Enfield","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Enfield","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Redbridge and Waltham Forest","AA/AO","115","100","24840","25610"
"In post","2023","Declared disabled","Outer London - East and North East","Redbridge and Waltham Forest","EO","90","80","31890","32520"
"In post","2023","Declared disabled","Outer London - East and North East","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Redbridge and Waltham Forest","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - East and North East","Redbridge and Waltham Forest","SEO/HEO","35","30","39870","39150"
"In post","2023","Declared disabled","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","Bromley","AA/AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","Bromley","EO","45","45","32290","32520"
"In post","2023","Declared disabled","Outer London - South","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","Bromley","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","Bromley","Unknown","35","35","33340","33050"
"In post","2023","Declared disabled","Outer London - South","Croydon","AA/AO","185","170","26200","26400"
"In post","2023","Declared disabled","Outer London - South","Croydon","EO","285","265","31130","30410"
"In post","2023","Declared disabled","Outer London - South","Croydon","G6/G7","170","165","66780","65230"
"In post","2023","Declared disabled","Outer London - South","Croydon","SCS level","5","5","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","Croydon","SEO/HEO","395","375","41460","41020"
"In post","2023","Declared disabled","Outer London - South","Croydon","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","45","40","31990","32520"
"In post","2023","Declared disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Outer London - South","Merton, Kingston upon Thames and Sutton","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Barnet","AA/AO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Barnet","EO","50","45","31990","32520"
"In post","2023","Declared disabled","Outer London - West and North West","Barnet","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Barnet","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Barnet","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Barnet","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Brent","AA/AO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Brent","EO","40","35","31980","32520"
"In post","2023","Declared disabled","Outer London - West and North West","Brent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Brent","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Brent","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Ealing","AA/AO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Ealing","EO","50","45","32430","32520"
"In post","2023","Declared disabled","Outer London - West and North West","Ealing","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Ealing","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Ealing","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","AA/AO","70","65","25600","26400"
"In post","2023","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","EO","185","160","31250","31230"
"In post","2023","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","65","60","39310","38030"
"In post","2023","Declared disabled","Outer London - West and North West","Harrow and Hillingdon","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","85","80","28040","26400"
"In post","2023","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","90","80","32230","32520"
"In post","2023","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","75","70","39710","38170"
"In post","2023","Declared disabled","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","G6/G7","55","55","60420","57990"
"In post","2023","Declared disabled","Overseas","Overseas","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","SEO/HEO","100","100","39720","35810"
"In post","2023","Declared disabled","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Shropshire","AA/AO","40","40","25370","23330"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Shropshire","EO","75","70","28960","28120"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Shropshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Shropshire","SEO/HEO","30","30","38600","37300"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Shropshire","Unknown","15","10","[c]","[c]"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","AA/AO","170","155","26150","24680"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","EO","150","135","29210","28120"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","G6/G7","30","30","61060","56180"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","140","135","39140","38910"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Staffordshire CC","Unknown","50","45","31540","29050"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","AA/AO","100","90","21830","21780"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","EO","60","55","27310","28120"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Stoke-on-Trent","Unknown","40","35","32610","29930"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Telford and Wrekin","AA/AO","75","65","23140","21730"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Telford and Wrekin","EO","90","80","28180","28120"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Telford and Wrekin","G6/G7","35","30","61810","57990"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","95","90","38670","36950"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Telford and Wrekin","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","AA/AO","200","170","24060","21690"
"In post","2023","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","150","125","28280","28120"
"In post","2023","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO/HEO","60","55","39270","34970"
"In post","2023","Declared disabled","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","65","65","30080","29050"
"In post","2023","Declared disabled","South Yorkshire","Sheffield","AA/AO","190","165","21880","21780"
"In post","2023","Declared disabled","South Yorkshire","Sheffield","EO","255","225","27330","28120"
"In post","2023","Declared disabled","South Yorkshire","Sheffield","G6/G7","150","145","56680","54260"
"In post","2023","Declared disabled","South Yorkshire","Sheffield","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","South Yorkshire","Sheffield","SEO/HEO","345","320","36320","37590"
"In post","2023","Declared disabled","South Yorkshire","Sheffield","Unknown","35","30","32350","29050"
"In post","2023","Declared disabled","Southern Scotland","Dumfries and Galloway","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Southern Scotland","Dumfries and Galloway","EO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Southern Scotland","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Southern Scotland","Dumfries and Galloway","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","45","40","22660","21690"
"In post","2023","Declared disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","50","45","28480","28120"
"In post","2023","Declared disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Southern Scotland","East Ayrshire and North Ayrshire mainland","SCS level","[c]","[c]","[c]","[c]"
