"Status","Year","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","1585","1545","34310","32930"
"In post","2023","West Central Scotland","Glasgow City","Female","9245","8440","33680","29100"
"In post","2023","West Central Scotland","Glasgow City","Male","7215","6980","35300","30950"
"In post","2023","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","625","545","31690","28120"
"In post","2023","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","480","445","33030","28490"
"In post","2023","West Central Scotland","North Lanarkshire","Female","1015","900","28690","28120"
"In post","2023","West Central Scotland","North Lanarkshire","Male","725","685","31830","28490"
"In post","2023","West Midlands","Birmingham","Female","7785","7105","32220","28120"
"In post","2023","West Midlands","Birmingham","Male","5995","5815","34410","29020"
"In post","2023","West Midlands","Coventry","Female","1550","1435","37030","33950"
"In post","2023","West Midlands","Coventry","Male","965","945","40100","37590"
"In post","2023","West Midlands","Dudley","Female","865","725","26390","26600"
"In post","2023","West Midlands","Dudley","Male","395","375","27420","28120"
"In post","2023","West Midlands","Sandwell","Female","310","270","28330","28120"
"In post","2023","West Midlands","Sandwell","Male","150","145","29680","28120"
"In post","2023","West Midlands","Solihull","Female","725","650","30010","26910"
"In post","2023","West Midlands","Solihull","Male","510","485","31600","27650"
"In post","2023","West Midlands","Walsall","Female","240","205","28980","28120"
"In post","2023","West Midlands","Walsall","Male","105","100","28900","28120"
"In post","2023","West Midlands","Wolverhampton","Female","910","785","27650","26840"
"In post","2023","West Midlands","Wolverhampton","Male","450","430","29670","28120"
"In post","2023","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","505","450","28480","28120"
"In post","2023","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","240","230","31860","28120"
"In post","2023","West Wales and The Valleys","Central Valleys","Female","2020","1835","31620","28120"
"In post","2023","West Wales and The Valleys","Central Valleys","Male","1160","1125","33350","28120"
"In post","2023","West Wales and The Valleys","Conwy and Denbighshire","Female","470","435","36060","32050"
"In post","2023","West Wales and The Valleys","Conwy and Denbighshire","Male","250","240","38470","31560"
"In post","2023","West Wales and The Valleys","Gwent Valleys","Female","520","470","31440","28120"
"In post","2023","West Wales and The Valleys","Gwent Valleys","Male","220","210","36680","30610"
"In post","2023","West Wales and The Valleys","Gwynedd","Female","500","445","27230","25620"
"In post","2023","West Wales and The Valleys","Gwynedd","Male","315","310","29390","26960"
"In post","2023","West Wales and The Valleys","Isle of Anglesey","Female","135","120","28460","27470"
"In post","2023","West Wales and The Valleys","Isle of Anglesey","Male","130","130","30350","27470"
"In post","2023","West Wales and The Valleys","South West Wales","Female","985","890","32170","28120"
"In post","2023","West Wales and The Valleys","South West Wales","Male","655","630","33700","28120"
"In post","2023","West Wales and The Valleys","Swansea","Female","5505","4730","27410","22500"
"In post","2023","West Wales and The Valleys","Swansea","Male","3765","3605","31450","27260"
"In post","2023","West Yorkshire","Bradford","Female","1665","1425","27290","24570"
"In post","2023","West Yorkshire","Bradford","Male","1125","1065","27030","22520"
"In post","2023","West Yorkshire","Calderdale and Kirklees","Female","730","630","30110","28120"
"In post","2023","West Yorkshire","Calderdale and Kirklees","Male","345","335","30580","28120"
"In post","2023","West Yorkshire","Leeds","Female","7470","6895","35720","32000"
"In post","2023","West Yorkshire","Leeds","Male","6445","6275","36980","34050"
"In post","2023","West Yorkshire","Wakefield","Female","1035","945","31760","28880"
"In post","2023","West Yorkshire","Wakefield","Male","835","785","34040","32060"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Bedford","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Bedford","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","215","[c]","34500","29290"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","145","[c]","34370","29290"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Luton","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Bedfordshire and Hertfordshire","Luton","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","125","[c]","33430","29290"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","175","[c]","35100","30560"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","130","[c]","33220","29470"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","80","[c]","36500","29520"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","135","[c]","34050","28120"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","145","[c]","34600","29360"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","200","[c]","32700","27480"
"Leaver CS","2023","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","150","[c]","35910","29530"
"Leaver CS","2023","Cheshire","Cheshire East","Female","80","[c]","29620","27570"
"Leaver CS","2023","Cheshire","Cheshire East","Male","50","[c]","29930","22720"
"Leaver CS","2023","Cheshire","Cheshire West and Chester","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Cheshire West and Chester","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Cheshire","Warrington","Female","110","[c]","30980","28840"
"Leaver CS","2023","Cheshire","Warrington","Male","105","[c]","39220","38480"
"Leaver CS","2023","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","75","[c]","27970","26670"
"Leaver CS","2023","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","90","[c]","29890","26790"
"Leaver CS","2023","Cumbria","East Cumbria","Female","40","[c]","27750","22510"
"Leaver CS","2023","Cumbria","East Cumbria","Male","40","[c]","34920","28350"
"Leaver CS","2023","Cumbria","West Cumbria","Female","70","[c]","27630","22150"
"Leaver CS","2023","Cumbria","West Cumbria","Male","60","[c]","33230","27480"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Derby","Female","80","[c]","26900","21780"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Derby","Male","40","[c]","26750","23540"
"Leaver CS","2023","Derbyshire and Nottinghamshire","East Derbyshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","East Derbyshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","65","[c]","30160","27570"
"Leaver CS","2023","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Nottingham","Female","445","[c]","29690","27570"
"Leaver CS","2023","Derbyshire and Nottinghamshire","Nottingham","Male","310","[c]","32460","28120"
"Leaver CS","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","50","[c]","34280","32930"
"Leaver CS","2023","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","55","[c]","36750","32160"
"Leaver CS","2023","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","70","[c]","35060","31660"
"Leaver CS","2023","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","50","[c]","39420","37980"
"Leaver CS","2023","Devon","Devon CC","Female","260","[c]","29840","27570"
"Leaver CS","2023","Devon","Devon CC","Male","300","[c]","31900","27570"
"Leaver CS","2023","Devon","Plymouth","Female","120","[c]","31970","28080"
"Leaver CS","2023","Devon","Plymouth","Male","185","[c]","34560","29660"
"Leaver CS","2023","Devon","Torbay","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Devon","Torbay","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","45","[c]","28040","27570"
"Leaver CS","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","40","[c]","26320","26760"
"Leaver CS","2023","Dorset and Somerset","Dorset","Female","95","[c]","30300","28080"
"Leaver CS","2023","Dorset and Somerset","Dorset","Male","120","[c]","30600","28100"
"Leaver CS","2023","Dorset and Somerset","Somerset CC","Female","105","[c]","30780","26740"
"Leaver CS","2023","Dorset and Somerset","Somerset CC","Male","150","[c]","32050","27610"
"Leaver CS","2023","East Anglia","Breckland and South Norfolk","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Anglia","Breckland and South Norfolk","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","East Anglia","Cambridgeshire CC","Female","185","[c]","30000","27570"
"Leaver CS","2023","East Anglia","Cambridgeshire CC","Male","195","[c]","41210","34300"
"Leaver CS","2023","East Anglia","North and West Norfolk","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","East Anglia","North and West Norfolk","Male","40","[c]","34400","32380"
"Leaver CS","2023","East Anglia","Norwich and East Norfolk","Female","120","[c]","29540","27570"
"Leaver CS","2023","East Anglia","Norwich and East Norfolk","Male","95","[c]","31240","27570"
"Leaver CS","2023","East Anglia","Peterborough","Female","75","[c]","26140","23000"
"Leaver CS","2023","East Anglia","Peterborough","Male","65","[c]","28640","26580"
"Leaver CS","2023","East Anglia","Suffolk CC","Female","235","[c]","28760","25070"
"Leaver CS","2023","East Anglia","Suffolk CC","Male","230","[c]","32050","27570"
"Leaver CS","2023","East Wales","Cardiff and Vale of Glamorgan","Female","395","[c]","33740","27570"
"Leaver CS","2023","East Wales","Cardiff and Vale of Glamorgan","Male","380","[c]","37810","30440"
"Leaver CS","2023","East Wales","Flintshire and Wrexham","Female","95","[c]","29710","27570"
"Leaver CS","2023","East Wales","Flintshire and Wrexham","Male","125","[c]","30980","28120"
"Leaver CS","2023","East Wales","Monmouthshire and Newport","Female","245","[c]","29910","24840"
"Leaver CS","2023","East Wales","Monmouthshire and Newport","Male","250","[c]","35620","30600"
"Leaver CS","2023","East Wales","Powys","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Wales","Powys","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","115","[c]","29590","27570"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","75","[c]","27810","26840"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","70","[c]","28890","25880"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","Angus and Dundee City","Female","95","[c]","25920","23340"
"Leaver CS","2023","Eastern Scotland","Angus and Dundee City","Male","60","[c]","26320","22690"
"Leaver CS","2023","Eastern Scotland","City of Edinburgh","Female","505","[c]","38980","34210"
"Leaver CS","2023","Eastern Scotland","City of Edinburgh","Male","475","[c]","39790","37030"
"Leaver CS","2023","Eastern Scotland","Clackmannanshire and Fife","Female","100","[c]","25460","22220"
"Leaver CS","2023","Eastern Scotland","Clackmannanshire and Fife","Male","65","[c]","30060","28120"
"Leaver CS","2023","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","East Lothian and Midlothian","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","Falkirk","Female","95","[c]","28840","24490"
"Leaver CS","2023","Eastern Scotland","Falkirk","Male","65","[c]","31470","28300"
"Leaver CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","Female","40","[c]","29710","28130"
"Leaver CS","2023","Eastern Scotland","Perth and Kinross, and Stirling","Male","70","[c]","32430","29560"
"Leaver CS","2023","Eastern Scotland","West Lothian","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Eastern Scotland","West Lothian","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Essex Haven Gateway","Female","50","[c]","35510","29290"
"Leaver CS","2023","Essex","Essex Haven Gateway","Male","45","[c]","35760","29290"
"Leaver CS","2023","Essex","Essex Thames Gateway","Female","55","[c]","29330","29290"
"Leaver CS","2023","Essex","Essex Thames Gateway","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Heart of Essex","Female","105","[c]","31690","29290"
"Leaver CS","2023","Essex","Heart of Essex","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Southend-on-Sea","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Southend-on-Sea","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Thurrock","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Essex","Thurrock","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Essex","West Essex","Female","50","[c]","38980","31280"
"Leaver CS","2023","Essex","West Essex","Male","35","[c]","28670","27370"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","420","[c]","35410","32550"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","725","[c]","41430","38790"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","375","[c]","31450","27990"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","310","[c]","32350","27570"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","130","[c]","27410","24740"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","90","[c]","31250","28080"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","45","[c]","27370","27570"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","340","[c]","33880","29590"
"Leaver CS","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","415","[c]","37400","34300"
"Leaver CS","2023","Greater Manchester","Greater Manchester North East","Female","110","[c]","24460","21500"
"Leaver CS","2023","Greater Manchester","Greater Manchester North East","Male","60","[c]","27060","26960"
"Leaver CS","2023","Greater Manchester","Greater Manchester North West","Female","115","[c]","25290","21690"
"Leaver CS","2023","Greater Manchester","Greater Manchester North West","Male","80","[c]","25270","21760"
"Leaver CS","2023","Greater Manchester","Greater Manchester South East","Female","80","[c]","26190","21690"
"Leaver CS","2023","Greater Manchester","Greater Manchester South East","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Greater Manchester","Greater Manchester South West","Female","345","[c]","29670","23130"
"Leaver CS","2023","Greater Manchester","Greater Manchester South West","Male","355","[c]","31050","25880"
"Leaver CS","2023","Greater Manchester","Manchester","Female","390","[c]","32180","28120"
"Leaver CS","2023","Greater Manchester","Manchester","Male","350","[c]","37450","34080"
"Leaver CS","2023","Hampshire and Isle of Wight","Central Hampshire","Female","185","[c]","33970","30550"
"Leaver CS","2023","Hampshire and Isle of Wight","Central Hampshire","Male","195","[c]","36610","34080"
"Leaver CS","2023","Hampshire and Isle of Wight","Isle of Wight","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","Isle of Wight","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Hampshire and Isle of Wight","North Hampshire","Female","80","[c]","29410","26780"
"Leaver CS","2023","Hampshire and Isle of Wight","North Hampshire","Male","55","[c]","35640","27570"
"Leaver CS","2023","Hampshire and Isle of Wight","Portsmouth","Female","195","[c]","30330","25150"
"Leaver CS","2023","Hampshire and Isle of Wight","Portsmouth","Male","190","[c]","35330","32000"
"Leaver CS","2023","Hampshire and Isle of Wight","South Hampshire","Female","280","[c]","27180","21380"
"Leaver CS","2023","Hampshire and Isle of Wight","South Hampshire","Male","320","[c]","29290","24840"
"Leaver CS","2023","Hampshire and Isle of Wight","Southampton","Female","110","[c]","27560","22500"
"Leaver CS","2023","Hampshire and Isle of Wight","Southampton","Male","85","[c]","39240","31660"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Male","40","[c]","29750","27470"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","85","[c]","26490","21780"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","65","[c]","28060","26710"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","135","[c]","26830","22150"
"Leaver CS","2023","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","125","[c]","30470","27840"
"Leaver CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","60","[c]","27450","26220"
"Leaver CS","2023","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","45","[c]","26510","25640"
"Leaver CS","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Na h-Eileanan Siar","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Na h-Eileanan Siar","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Shetland Islands","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Highlands and Islands","Shetland Islands","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - East","Hackney and Newham","Female","235","[c]","29450","31060"
"Leaver CS","2023","Inner London - East","Hackney and Newham","Male","225","[c]","32830","31060"
"Leaver CS","2023","Inner London - East","Haringey and Islington","Female","125","[c]","29430","30360"
"Leaver CS","2023","Inner London - East","Haringey and Islington","Male","85","[c]","32380","31060"
"Leaver CS","2023","Inner London - East","Lambeth","Female","250","[c]","43450","39690"
"Leaver CS","2023","Inner London - East","Lambeth","Male","160","[c]","45940","41280"
"Leaver CS","2023","Inner London - East","Lewisham and Southwark","Female","95","[c]","32630","31060"
"Leaver CS","2023","Inner London - East","Lewisham and Southwark","Male","45","[c]","34860","31060"
"Leaver CS","2023","Inner London - East","Tower Hamlets","Female","450","[c]","46800","41570"
"Leaver CS","2023","Inner London - East","Tower Hamlets","Male","435","[c]","53080","54580"
"Leaver CS","2023","Inner London - West","Camden and City of London","Female","130","[c]","34360","28270"
"Leaver CS","2023","Inner London - West","Camden and City of London","Male","80","[c]","42460","31980"
"Leaver CS","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Female","60","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - West","Wandsworth","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - West","Wandsworth","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","Inner London - West","Westminster","Female","2940","[c]","44830","40050"
"Leaver CS","2023","Inner London - West","Westminster","Male","2630","[c]","48130","43610"
"Leaver CS","2023","Kent","East Kent","Female","135","[c]","28990","27330"
"Leaver CS","2023","Kent","East Kent","Male","150","[c]","27710","26750"
"Leaver CS","2023","Kent","Kent Thames Gateway","Female","90","[c]","28780","29170"
"Leaver CS","2023","Kent","Kent Thames Gateway","Male","105","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Medway","Female","95","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Medway","Male","90","[c]","[c]","[c]"
"Leaver CS","2023","Kent","Mid Kent","Female","65","[c]","32060","29290"
"Leaver CS","2023","Kent","Mid Kent","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Kent","West Kent","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Kent","West Kent","Male","30","[c]","38740","39890"
"Leaver CS","2023","Lancashire","Blackburn with Darwen","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Blackburn with Darwen","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Blackpool","Female","190","[c]","28520","27120"
"Leaver CS","2023","Lancashire","Blackpool","Male","150","[c]","33230","27570"
"Leaver CS","2023","Lancashire","Chorley and West Lancashire","Female","70","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Chorley and West Lancashire","Male","75","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","East Lancashire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","East Lancashire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Lancaster and Wyre","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Lancaster and Wyre","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Lancashire","Mid Lancashire","Female","230","[c]","26160","22220"
"Leaver CS","2023","Lancashire","Mid Lancashire","Male","170","[c]","26670","21780"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Leicester","Female","135","[c]","26830","22870"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Leicester","Male","105","[c]","26910","26470"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","135","[c]","25700","21780"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","125","[c]","30800","25990"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","105","[c]","26850","25830"
"Leaver CS","2023","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","80","[c]","26880","27570"
"Leaver CS","2023","Lincolnshire","Lincolnshire CC","Female","155","[c]","26830","26780"
"Leaver CS","2023","Lincolnshire","Lincolnshire CC","Male","170","[c]","30390","27570"
"Leaver CS","2023","Merseyside","East Merseyside","Female","60","[c]","29990","27570"
"Leaver CS","2023","Merseyside","East Merseyside","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Merseyside","Liverpool","Female","470","[c]","27250","25880"
"Leaver CS","2023","Merseyside","Liverpool","Male","340","[c]","28490","25880"
"Leaver CS","2023","Merseyside","Sefton","Female","270","[c]","28300","26180"
"Leaver CS","2023","Merseyside","Sefton","Male","170","[c]","32940","26750"
"Leaver CS","2023","Merseyside","Wirral","Female","100","[c]","28450","23390"
"Leaver CS","2023","Merseyside","Wirral","Male","50","[c]","26960","23390"
"Leaver CS","2023","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","65","[c]","31600","27840"
"Leaver CS","2023","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","95","[c]","37610","31940"
"Leaver CS","2023","North Yorkshire","North Yorkshire CC","Female","90","[c]","35280","27110"
"Leaver CS","2023","North Yorkshire","North Yorkshire CC","Male","115","[c]","32760","27570"
"Leaver CS","2023","North Yorkshire","York","Female","130","[c]","28140","24760"
"Leaver CS","2023","North Yorkshire","York","Male","85","[c]","32470","28090"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Antrim and Newtownabbey","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Ards and North Down","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Armagh City, Banbridge and Craigavon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Belfast","Female","100","[c]","28380","22400"
"Leaver CS","2023","Northern Ireland","Belfast","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Derry City and Strabane","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Derry City and Strabane","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Fermanagh and Omagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Fermanagh and Omagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Lisburn and Castlereagh","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Lisburn and Castlereagh","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Newry, Mourne and Down","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Northumberland, and Tyne and Wear","Northumberland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Northumberland, and Tyne and Wear","Northumberland","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Northumberland, and Tyne and Wear","Sunderland","Female","230","[c]","25290","21690"
"Leaver CS","2023","Northumberland, and Tyne and Wear","Sunderland","Male","95","[c]","27100","21690"
"Leaver CS","2023","Northumberland, and Tyne and Wear","Tyneside","Female","645","[c]","28550","22500"
"Leaver CS","2023","Northumberland, and Tyne and Wear","Tyneside","Male","560","[c]","33280","27570"
"Leaver CS","2023","Outer London - East and North East","Barking & Dagenham and Havering","Female","40","[c]","30620","31060"
"Leaver CS","2023","Outer London - East and North East","Barking & Dagenham and Havering","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Outer London - East and North East","Bexley and Greenwich","Female","130","[c]","32440","31060"
"Leaver CS","2023","Outer London - East and North East","Bexley and Greenwich","Male","115","[c]","33620","31060"
"Leaver CS","2023","Outer London - East and North East","Enfield","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Outer London - East and North East","Enfield","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Outer London - East and North East","Redbridge and Waltham Forest","Female","90","[c]","30160","31060"
"Leaver CS","2023","Outer London - East and North East","Redbridge and Waltham Forest","Male","55","[c]","29550","30950"
"Leaver CS","2023","Outer London - South","Bromley","Female","40","[c]","32960","32520"
"Leaver CS","2023","Outer London - South","Bromley","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Outer London - South","Croydon","Female","410","[c]","37310","31680"
"Leaver CS","2023","Outer London - South","Croydon","Male","365","[c]","40560","36230"
"Leaver CS","2023","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","35","[c]","33220","31060"
