"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Yorkshire and The Humber","Sheffield","Unknown","Male","60","60","31430","29050"
"In post","2023","Yorkshire and The Humber","Wakefield","AA","Female","95","85","23200","23230"
"In post","2023","Yorkshire and The Humber","Wakefield","AA","Male","65","65","23310","23230"
"In post","2023","Yorkshire and The Humber","Wakefield","AO","Female","310","280","28350","28880"
"In post","2023","Yorkshire and The Humber","Wakefield","AO","Male","325","310","30590","31510"
"In post","2023","Yorkshire and The Humber","Wakefield","EO","Female","260","235","29950","28120"
"In post","2023","Yorkshire and The Humber","Wakefield","EO","Male","200","185","32770","34180"
"In post","2023","Yorkshire and The Humber","Wakefield","G6","Female","10","10","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Wakefield","G6","Male","10","10","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Wakefield","G7","Female","25","25","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Wakefield","G7","Male","25","25","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Wakefield","HEO","Female","105","100","35840","34170"
"In post","2023","Yorkshire and The Humber","Wakefield","HEO","Male","110","105","39200","40660"
"In post","2023","Yorkshire and The Humber","Wakefield","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Wakefield","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Yorkshire and The Humber","Wakefield","SEO","Female","60","55","44730","45450"
"In post","2023","Yorkshire and The Humber","Wakefield","SEO","Male","50","45","46800","47380"
"In post","2023","Yorkshire and The Humber","Wakefield","Unknown","Female","165","150","30910","29050"
"In post","2023","Yorkshire and The Humber","Wakefield","Unknown","Male","45","40","29150","26840"
"In post","2023","Yorkshire and The Humber","York","AA","Female","15","15","[c]","[c]"
"In post","2023","Yorkshire and The Humber","York","AA","Male","35","30","20790","19770"
"In post","2023","Yorkshire and The Humber","York","AO","Female","260","230","23130","22150"
"In post","2023","Yorkshire and The Humber","York","AO","Male","215","210","23610","22150"
"In post","2023","Yorkshire and The Humber","York","EO","Female","335","310","26960","27180"
"In post","2023","Yorkshire and The Humber","York","EO","Male","215","210","27270","27110"
"In post","2023","Yorkshire and The Humber","York","G6","Female","60","55","65360","62860"
"In post","2023","Yorkshire and The Humber","York","G6","Male","70","70","64970","62830"
"In post","2023","Yorkshire and The Humber","York","G7","Female","205","195","52930","51290"
"In post","2023","Yorkshire and The Humber","York","G7","Male","195","190","53130","51500"
"In post","2023","Yorkshire and The Humber","York","HEO","Female","320","300","32630","32800"
"In post","2023","Yorkshire and The Humber","York","HEO","Male","265","255","32910","32800"
"In post","2023","Yorkshire and The Humber","York","SCS level","Female","15","15","[c]","[c]"
"In post","2023","Yorkshire and The Humber","York","SCS level","Male","15","15","[c]","[c]"
"In post","2023","Yorkshire and The Humber","York","SEO","Female","230","220","39760","38460"
"In post","2023","Yorkshire and The Humber","York","SEO","Male","200","200","39560","38460"
"In post","2023","Yorkshire and The Humber","York","Unknown","Female","100","90","32050","29050"
"In post","2023","Yorkshire and The Humber","York","Unknown","Male","45","40","28760","29050"
"Leaver CS","2023","East Midlands (England)","Derby","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","AO","Female","35","[c]","21530","21690"
"Leaver CS","2023","East Midlands (England)","Derby","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","Unknown","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Derby","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","East Derbyshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","AO","Female","60","[c]","21710","21690"
"Leaver CS","2023","East Midlands (England)","Leicester","AO","Male","50","[c]","22320","21690"
"Leaver CS","2023","East Midlands (England)","Leicester","EO","Female","30","[c]","27470","27570"
"Leaver CS","2023","East Midlands (England)","Leicester","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicester","Unknown","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","AO","Female","65","[c]","21750","21780"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire CC and Rutland","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","AA","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","AO","Female","55","[c]","21920","21690"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","AO","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","EO","Female","40","[c]","27850","27570"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","EO","Male","45","[c]","28260","27570"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire CC","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","North Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","AO","Female","165","[c]","21650","21780"
"Leaver CS","2023","East Midlands (England)","Nottingham","AO","Male","105","[c]","21760","21690"
"Leaver CS","2023","East Midlands (England)","Nottingham","EO","Female","120","[c]","26640","27570"
"Leaver CS","2023","East Midlands (England)","Nottingham","EO","Male","65","[c]","26830","27200"
"Leaver CS","2023","East Midlands (England)","Nottingham","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","HEO","Female","60","[c]","32410","31350"
"Leaver CS","2023","East Midlands (England)","Nottingham","HEO","Male","55","[c]","31680","31480"
"Leaver CS","2023","East Midlands (England)","Nottingham","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","SEO","Female","45","[c]","39890","39670"
"Leaver CS","2023","East Midlands (England)","Nottingham","SEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","Unknown","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Nottingham","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South Nottinghamshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","South and West Derbyshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","West Northamptonshire","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedford","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Breckland and South Norfolk","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","AA","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","AO","Female","65","[c]","22880","22220"
"Leaver CS","2023","East of England","Cambridgeshire CC","AO","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","EO","Female","45","[c]","27370","27140"
"Leaver CS","2023","East of England","Cambridgeshire CC","EO","Male","40","[c]","28460","27570"
"Leaver CS","2023","East of England","Cambridgeshire CC","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Cambridgeshire CC","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Central Bedfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Haven Gateway","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Thames Gateway","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Thames Gateway","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex Thames Gateway","AO","Female","15","[c]","[c]","[c]"
