"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Black","Northumberland, and Tyne and Wear","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northumberland, and Tyne and Wear","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Northumberland, and Tyne and Wear","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","AA","Female","30","30","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","AA","Male","20","20","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","AO","Female","140","125","26840","25610"
"In post","2023","Black","Outer London - East and North East","AO","Male","110","110","30460","32110"
"In post","2023","Black","Outer London - East and North East","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","EO","Female","235","220","32340","32520"
"In post","2023","Black","Outer London - East and North East","EO","Male","90","85","32710","32520"
"In post","2023","Black","Outer London - East and North East","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","G7","Female","5","5","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","HEO","Female","30","30","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","HEO","Male","25","20","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","SEO","Female","10","10","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","Unknown","Female","85","85","35590","34820"
"In post","2023","Black","Outer London - East and North East","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Black","Outer London - East and North East","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - South","AA","Female","20","15","[c]","[c]"
"In post","2023","Black","Outer London - South","AA","Male","15","15","[c]","[c]"
"In post","2023","Black","Outer London - South","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - South","AO","Female","220","195","26430","26400"
"In post","2023","Black","Outer London - South","AO","Male","95","95","26570","26400"
"In post","2023","Black","Outer London - South","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - South","EO","Female","435","410","31320","31310"
"In post","2023","Black","Outer London - South","EO","Male","190","190","31210","31110"
"In post","2023","Black","Outer London - South","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - South","G6","Female","15","15","[c]","[c]"
"In post","2023","Black","Outer London - South","G6","Male","10","10","[c]","[c]"
"In post","2023","Black","Outer London - South","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - South","G7","Female","55","55","61280","59570"
"In post","2023","Black","Outer London - South","G7","Male","35","30","63310","61530"
"In post","2023","Black","Outer London - South","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - South","HEO","Female","220","215","37670","36310"
"In post","2023","Black","Outer London - South","HEO","Male","130","130","38100","38580"
"In post","2023","Black","Outer London - South","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - South","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - South","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - South","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - South","SEO","Female","130","130","45130","43530"
"In post","2023","Black","Outer London - South","SEO","Male","65","65","45130","43660"
"In post","2023","Black","Outer London - South","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - South","Unknown","Female","90","85","32910","30070"
"In post","2023","Black","Outer London - South","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Black","Outer London - South","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","AA","Female","10","10","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","AA","Male","10","10","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","AO","Female","85","75","27140","25610"
"In post","2023","Black","Outer London - West and North West","AO","Male","65","60","29320","26400"
"In post","2023","Black","Outer London - West and North West","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","EO","Female","255","235","31680","32520"
"In post","2023","Black","Outer London - West and North West","EO","Male","130","125","31610","32520"
"In post","2023","Black","Outer London - West and North West","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","G7","Female","10","10","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","G7","Male","15","15","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","HEO","Female","65","60","36950","36290"
"In post","2023","Black","Outer London - West and North West","HEO","Male","25","25","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","SEO","Female","25","25","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","SEO","Male","15","15","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Outer London - West and North West","Unknown","Female","60","60","35360","33930"
"In post","2023","Black","Outer London - West and North West","Unknown","Male","35","30","34360","29300"
"In post","2023","Black","Outer London - West and North West","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","G6","Male","5","5","[c]","[c]"
"In post","2023","Black","Overseas","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","G7","Female","10","10","[c]","[c]"
"In post","2023","Black","Overseas","G7","Male","10","10","[c]","[c]"
"In post","2023","Black","Overseas","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","HEO","Female","15","15","[c]","[c]"
"In post","2023","Black","Overseas","HEO","Male","5","5","[c]","[c]"
"In post","2023","Black","Overseas","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","SEO","Male","5","5","[c]","[c]"
"In post","2023","Black","Overseas","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","AA","Male","10","10","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","AO","Female","15","15","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","AO","Male","15","15","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","EO","Female","15","15","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","EO","Male","15","15","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","HEO","Female","10","10","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","HEO","Male","20","15","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","SEO","Female","10","10","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","SEO","Male","10","10","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Black","Shropshire and Staffordshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","AO","Female","25","25","[c]","[c]"
"In post","2023","Black","South Yorkshire","AO","Male","20","20","[c]","[c]"
"In post","2023","Black","South Yorkshire","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","EO","Female","35","30","26940","26900"
"In post","2023","Black","South Yorkshire","EO","Male","25","25","[c]","[c]"
"In post","2023","Black","South Yorkshire","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","G7","Female","10","10","[c]","[c]"
"In post","2023","Black","South Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","HEO","Female","10","10","[c]","[c]"
"In post","2023","Black","South Yorkshire","HEO","Male","15","15","[c]","[c]"
"In post","2023","Black","South Yorkshire","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","SEO","Female","15","15","[c]","[c]"
"In post","2023","Black","South Yorkshire","SEO","Male","10","10","[c]","[c]"
"In post","2023","Black","South Yorkshire","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","South Yorkshire","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Black","South Yorkshire","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Black","South Yorkshire","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","AO","Female","10","10","[c]","[c]"
"In post","2023","Black","Southern Scotland","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","EO","Female","5","5","[c]","[c]"
"In post","2023","Black","Southern Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Southern Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","AA","Female","15","15","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","AA","Male","20","20","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","AO","Female","30","30","30550","34110"
"In post","2023","Black","Surrey, East and West Sussex","AO","Male","55","50","32760","34110"
"In post","2023","Black","Surrey, East and West Sussex","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","EO","Female","50","45","29250","28200"
"In post","2023","Black","Surrey, East and West Sussex","EO","Male","30","25","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","HEO","Female","15","15","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","HEO","Male","15","15","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","SEO","Female","10","10","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","SEO","Male","10","10","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","Unknown","Female","20","15","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","Unknown","Male","5","5","[c]","[c]"
"In post","2023","Black","Surrey, East and West Sussex","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","AO","Female","10","5","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","AO","Male","5","5","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","EO","Female","5","5","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","EO","Male","10","10","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","HEO","Female","5","5","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","HEO","Male","5","5","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","SEO","Male","5","5","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Tees Valley and Durham","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","EO","Female","10","10","[c]","[c]"
"In post","2023","Black","Unknown","EO","Male","5","5","[c]","[c]"
"In post","2023","Black","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","AA","Female","5","5","[c]","[c]"
"In post","2023","Black","West Central Scotland","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","AO","Female","35","30","22070","22220"
"In post","2023","Black","West Central Scotland","AO","Male","30","30","23410","22460"
"In post","2023","Black","West Central Scotland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","EO","Female","20","20","[c]","[c]"
"In post","2023","Black","West Central Scotland","EO","Male","25","25","[c]","[c]"
"In post","2023","Black","West Central Scotland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","HEO","Female","15","15","[c]","[c]"
"In post","2023","Black","West Central Scotland","HEO","Male","15","15","[c]","[c]"
"In post","2023","Black","West Central Scotland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","SEO","Female","5","5","[c]","[c]"
"In post","2023","Black","West Central Scotland","SEO","Male","10","10","[c]","[c]"
"In post","2023","Black","West Central Scotland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Central Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands","AA","Female","20","20","[c]","[c]"
"In post","2023","Black","West Midlands","AA","Male","10","10","[c]","[c]"
"In post","2023","Black","West Midlands","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands","AO","Female","260","230","22260","21780"
"In post","2023","Black","West Midlands","AO","Male","95","90","23700","21780"
"In post","2023","Black","West Midlands","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands","EO","Female","240","215","27820","28120"
"In post","2023","Black","West Midlands","EO","Male","100","100","27760","28120"
"In post","2023","Black","West Midlands","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands","G6","Female","5","5","[c]","[c]"
"In post","2023","Black","West Midlands","G6","Male","5","5","[c]","[c]"
"In post","2023","Black","West Midlands","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands","G7","Female","40","40","55240","53060"
"In post","2023","Black","West Midlands","G7","Male","15","15","[c]","[c]"
"In post","2023","Black","West Midlands","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands","HEO","Female","130","125","33140","33130"
"In post","2023","Black","West Midlands","HEO","Male","60","60","33640","34170"
"In post","2023","Black","West Midlands","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Black","West Midlands","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands","SEO","Female","55","55","41360","40580"
"In post","2023","Black","West Midlands","SEO","Male","45","45","40670","39730"
"In post","2023","Black","West Midlands","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Midlands","Unknown","Female","115","105","29750","29050"
"In post","2023","Black","West Midlands","Unknown","Male","55","50","29010","29050"
"In post","2023","Black","West Midlands","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","AO","Female","15","10","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","AO","Male","10","10","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","EO","Female","20","20","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","EO","Male","15","15","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Black","West Wales and The Valleys","G6","Unknown","[c]","[c]","[c]","[c]"
