"Status","Year","Age","Disability","Function_of_post","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","Met Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Digital, Data & Technology","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Finance","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Finance","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Finance","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Finance","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Finance","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Finance","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Finance","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Finance","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Finance","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Grants Management","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Human Resources","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Human Resources","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Human Resources","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Human Resources","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Human Resources","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Human Resources","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Human Resources","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Human Resources","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Human Resources","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Legal","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Legal","Crown Prosecution Service","5","5","[c]","[c]"
"In post","2023","16-19","Declared disabled","Legal","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Department for Work and Pensions (excl. agencies)","5","5","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","HM Prison and Probation Service","10","10","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","No function","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Building Digital UK","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Met Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Project Delivery","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Property","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Property","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Property","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Property","Met Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Property","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Property","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Property","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Security","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Security","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Security","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Met Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared disabled","Unknown","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Analysis","UK Statistics Authority","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Commercial","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Commercial","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Commercial","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Communications","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Counter Fraud","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Counter Fraud","HM Revenue and Customs (excl. agencies)","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Debt","Department for Work and Pensions (excl. agencies)","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Debt","HM Revenue and Customs (excl. agencies)","30","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Met Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Digital, Data & Technology","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","HM Revenue and Customs (excl. agencies)","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Finance","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Grants Management","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Department for Work and Pensions (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Attorney General's Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Crown Prosecution Service","40","40","20980","20270"
"In post","2023","16-19","Declared non-disabled","Legal","HM Revenue and Customs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Animal and Plant Health Agency","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Crown Office and Procurator Fiscal Service","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Defence Electronics and Components Agency","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Defence Equipment and Support","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs (excl. agencies)","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Department for Work and Pensions (excl. agencies)","30","30","23320","21690"
"In post","2023","16-19","Declared non-disabled","No function","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Driver and Vehicle Licensing Agency","45","40","20870","22500"
"In post","2023","16-19","Declared non-disabled","No function","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","HM Courts and Tribunals Service","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","HM Prison and Probation Service","185","180","26070","28880"
"In post","2023","16-19","Declared non-disabled","No function","HM Revenue and Customs (excl. agencies)","55","55","23300","22520"
"In post","2023","16-19","Declared non-disabled","No function","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Home Office","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Office of the Public Guardian","[c]","[c]","[c]","[c]"
