"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","20","20","41650","37690"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands","20","20","43040","37560"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Yorkshire","10","10","41260","37300"
"In post","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","East Wales","20","20","49820","52100"
"In post","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","Inner London - West","160","155","52450","52220"
"In post","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","Northern Ireland","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","Tees Valley and Durham","15","15","40160","32390"
"In post","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for International Trade","Department for International Trade","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Bedfordshire and Hertfordshire","15","15","46560","42560"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Inner London - West","110","105","55950","54630"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Surrey, East and West Sussex","15","15","35630","31290"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","West Midlands","15","15","50130","49700"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","Inner London - West","65","65","47080","43320"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","Surrey, East and West Sussex","30","25","38810","39630"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","West Midlands","10","10","45930","39820"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Transport (excl. agencies)","Department for Transport","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Derbyshire and Nottinghamshire","15","15","30450","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon","15","15","28610","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Anglia","20","20","32110","30450"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Wales","10","10","29260","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Yorkshire and Northern Lincolnshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Eastern Scotland","20","20","30840","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","34020","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester","645","630","45600","39660"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hampshire and Isle of Wight","10","10","31520","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - East","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inner London - West","210","205","51450","44000"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Kent","15","10","34060","32520"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lancashire","925","885","43750","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Lincolnshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Merseyside","25","25","31150","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Northumberland, and Tyne and Wear","1475","1415","43350","38470"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - East and North East","10","10","32520","32520"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Shropshire and Staffordshire","10","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Yorkshire","235","225","44950","39860"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Southern Scotland","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Surrey, East and West Sussex","10","10","30010","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tees Valley and Durham","20","15","28940","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","20","15","53010","50160"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Central Scotland","35","35","30150","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands","55","55","34680","30450"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Wales and The Valleys","35","30","29570","28120"
"In post","2023","Digital, Data & Technology","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Yorkshire","360","345","46910","42300"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Inner London - West","35","30","54900","54690"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Licensing Agency","Department for Transport","West Wales and The Valleys","760","745","43010","40180"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Derbyshire and Nottinghamshire","65","65","40200","33850"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Gloucestershire, Wiltshire and Bath/Bristol area","45","45","38290","33750"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Northumberland, and Tyne and Wear","15","15","31990","27570"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","West Wales and The Valleys","75","75","35890","31660"
"In post","2023","Digital, Data & Technology","Driver and Vehicle Standards Agency","Department for Transport","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","39390","37590"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","Inner London - West","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","South Yorkshire","15","10","40050","38210"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","West Midlands","70","65","43130","38210"
"In post","2023","Digital, Data & Technology","Education and Skills Funding Agency","Department for Education","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","FCDO Services","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","100","100","45410","43980"
"In post","2023","Digital, Data & Technology","FCDO Services","Foreign, Commonwealth and Development Office","Inner London - West","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Greater Manchester","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","North Yorkshire","20","20","41490","38670"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Food Standards Agency","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","35","35","40680","33370"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Inner London - West","115","110","50010","46000"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Southern Scotland","210","205","43780","42450"
"In post","2023","Digital, Data & Technology","Government Actuary's Department","Chancellor's other departments","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Government Internal Audit Agency","HM Treasury","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Government Internal Audit Agency","HM Treasury","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Government Internal Audit Agency","HM Treasury","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Government Legal Department","Attorney General's Departments","Inner London - West","15","15","64030","69800"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","15","15","40580","37680"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Devon","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","East Anglia","10","10","36920","31270"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","East Wales","10","10","39000","37680"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","35","35","38220","37680"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","120","120","47260","43650"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Lancashire","10","10","38390","37680"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","20","20","38560","37680"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Outer London - East and North East","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Outer London - South","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Shropshire and Staffordshire","10","10","42110","37680"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","West Midlands","45","45","38060","37680"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","West Wales and The Valleys","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Courts and Tribunals Service","Ministry of Justice","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Derbyshire and Nottinghamshire","30","30","40040","39490"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Devon","460","435","39920","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Dorset and Somerset","10","10","35130","37160"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","East Anglia","15","15","41260","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","44510","39490"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Lancashire","10","10","41180","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Leicestershire, Rutland and Northamptonshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Merseyside","30","30","32860","28080"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Outer London - South","45","45","43540","43020"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Shropshire and Staffordshire","10","10","38040","34850"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","Tees Valley and Durham","15","15","38540","39460"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","West Midlands","20","20","34670","37160"
"In post","2023","Digital, Data & Technology","HM Land Registry","HM Land Registry","West Wales and The Valleys","25","25","38470","39460"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Derbyshire and Nottinghamshire","35","35","40580","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Wales","135","130","38160","35000"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Eastern Scotland","105","100","44590","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Essex","65","55","38070","36990"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","115","115","43190","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Greater Manchester","340","335","42070","41780"
"In post","2023","Digital, Data & Technology","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
