"Status","Year","Function_of_post","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","London","Camden and City of London","SEO/HEO","50","50","41790","38860"
"In post","2023","Analysis","London","Croydon","AA/AO","5","5","[c]","[c]"
"In post","2023","Analysis","London","Croydon","EO","30","25","30860","30410"
"In post","2023","Analysis","London","Croydon","G6/G7","50","45","67000","65230"
"In post","2023","Analysis","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","London","Croydon","SEO/HEO","90","85","41250","41060"
"In post","2023","Analysis","London","Hackney and Newham","EO","10","10","[c]","[c]"
"In post","2023","Analysis","London","Hackney and Newham","G6/G7","55","55","66490","65230"
"In post","2023","Analysis","London","Hackney and Newham","SCS level","5","5","[c]","[c]"
"In post","2023","Analysis","London","Hackney and Newham","SEO/HEO","135","130","41870","39790"
"In post","2023","Analysis","London","Haringey and Islington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","London","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","London","Harrow and Hillingdon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","London","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","London","Lewisham and Southwark","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","London","Lewisham and Southwark","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","London","Merton, Kingston upon Thames and Sutton","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","London","Tower Hamlets","AA/AO","15","15","23960","24520"
"In post","2023","Analysis","London","Tower Hamlets","EO","90","90","28950","28960"
"In post","2023","Analysis","London","Tower Hamlets","G6/G7","330","315","64070","61530"
"In post","2023","Analysis","London","Tower Hamlets","SCS level","35","30","101700","99650"
"In post","2023","Analysis","London","Tower Hamlets","SEO/HEO","315","310","39920","39350"
"In post","2023","Analysis","London","Westminster","AA/AO","55","55","24740","23500"
"In post","2023","Analysis","London","Westminster","EO","210","205","29960","29750"
"In post","2023","Analysis","London","Westminster","G6/G7","1220","1180","61100","59400"
"In post","2023","Analysis","London","Westminster","SCS level","115","115","87320","80890"
"In post","2023","Analysis","London","Westminster","SEO/HEO","1445","1425","39350","39090"
"In post","2023","Analysis","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North East (England)","Darlington","AA/AO","15","15","21610","21200"
"In post","2023","Analysis","North East (England)","Darlington","EO","20","20","25250","24840"
"In post","2023","Analysis","North East (England)","Darlington","G6/G7","35","35","55710","52150"
"In post","2023","Analysis","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North East (England)","Darlington","SEO/HEO","95","90","35630","33000"
"In post","2023","Analysis","North East (England)","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North East (England)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North East (England)","South Teesside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North East (England)","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North East (England)","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North East (England)","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North East (England)","Tyneside","EO","15","15","27660","28130"
"In post","2023","Analysis","North East (England)","Tyneside","G6/G7","55","55","56770","53190"
"In post","2023","Analysis","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North East (England)","Tyneside","SEO/HEO","110","105","36400","37640"
"In post","2023","Analysis","North West (England)","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","East Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","East Cumbria","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","North West (England)","East Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Greater Manchester North East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Greater Manchester South West","AA/AO","5","5","[c]","[c]"
"In post","2023","Analysis","North West (England)","Greater Manchester South West","EO","15","15","26620","26020"
"In post","2023","Analysis","North West (England)","Greater Manchester South West","G6/G7","70","65","59990","57970"
"In post","2023","Analysis","North West (England)","Greater Manchester South West","SEO/HEO","145","140","37990","35000"
"In post","2023","Analysis","North West (England)","Liverpool","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Liverpool","EO","15","15","27480","27650"
"In post","2023","Analysis","North West (England)","Liverpool","G6/G7","45","40","58040","56900"
"In post","2023","Analysis","North West (England)","Liverpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Liverpool","SEO/HEO","85","85","38020","38120"
"In post","2023","Analysis","North West (England)","Manchester","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Manchester","EO","15","15","27170","26940"
"In post","2023","Analysis","North West (England)","Manchester","G6/G7","25","25","55900","53410"
"In post","2023","Analysis","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Manchester","SEO/HEO","125","125","36600","34260"
"In post","2023","Analysis","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Mid Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Mid Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Sefton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Sefton","G6/G7","10","10","59140","59400"
"In post","2023","Analysis","North West (England)","Sefton","SEO/HEO","25","25","35210","33150"
"In post","2023","Analysis","North West (England)","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","West Cumbria","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Wirral","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","North West (England)","Wirral","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Northern Ireland","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Northern Ireland","Belfast","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Northern Ireland","Fermanagh and Omagh","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Northern Ireland","Mid and East Antrim","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Northern Ireland","Newry, Mourne and Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Overseas","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Overseas","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","Angus and Dundee City","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","Angus and Dundee City","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","City of Edinburgh","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Scotland","City of Edinburgh","G6/G7","25","20","67070","67430"
"In post","2023","Analysis","Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","City of Edinburgh","SEO/HEO","30","30","38610","37760"
"In post","2023","Analysis","Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","East Lothian and Midlothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","East Lothian and Midlothian","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","Falkirk","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","Glasgow City","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","Glasgow City","EO","10","10","26430","26000"
"In post","2023","Analysis","Scotland","Glasgow City","G6/G7","30","30","57590","56200"
"In post","2023","Analysis","Scotland","Glasgow City","SEO/HEO","50","50","35060","34170"
"In post","2023","Analysis","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Scotland","South Lanarkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Brighton and Hove","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","South East (England)","Buckinghamshire","EO","5","5","[c]","[c]"
"In post","2023","Analysis","South East (England)","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Buckinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","South East (England)","Central Hampshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Analysis","South East (England)","Central Hampshire","EO","10","10","27090","27080"
"In post","2023","Analysis","South East (England)","Central Hampshire","G6/G7","295","280","54080","49260"
"In post","2023","Analysis","South East (England)","Central Hampshire","SEO/HEO","245","235","35710","39890"
"In post","2023","Analysis","South East (England)","East Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","East Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","East Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Kent Thames Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Medway","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Medway","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Mid Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Mid Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Milton Keynes","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","North Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Oxfordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Oxfordshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Portsmouth","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Portsmouth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Portsmouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Portsmouth","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","Portsmouth","SEO/HEO","20","20","36460","34780"
"In post","2023","Analysis","South East (England)","South Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","South Hampshire","EO","40","35","25470","24840"
"In post","2023","Analysis","South East (England)","South Hampshire","G6/G7","115","105","54540","52490"
"In post","2023","Analysis","South East (England)","South Hampshire","SCS level","10","10","82270","73330"
"In post","2023","Analysis","South East (England)","South Hampshire","SEO/HEO","360","345","35450","34520"
"In post","2023","Analysis","South East (England)","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Surrey","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South East (England)","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","15","15","28710","28610"
"In post","2023","Analysis","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","15","15","60190","58640"
"In post","2023","Analysis","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","40","35","38810","36990"
"In post","2023","Analysis","South West (England)","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Bristol, City of","EO","35","30","27570","27140"
"In post","2023","Analysis","South West (England)","Bristol, City of","G6/G7","55","50","59370","59260"
"In post","2023","Analysis","South West (England)","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Bristol, City of","SEO/HEO","130","125","37800","39820"
"In post","2023","Analysis","South West (England)","Cornwall and Isles of Scilly","EO","5","5","[c]","[c]"
"In post","2023","Analysis","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","South West (England)","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Devon CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Devon CC","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","South West (England)","Dorset","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Dorset","EO","40","35","25950","25970"
"In post","2023","Analysis","South West (England)","Dorset","G6/G7","20","20","54270","50970"
"In post","2023","Analysis","South West (England)","Dorset","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Dorset","SEO/HEO","70","70","33370","30820"
"In post","2023","Analysis","South West (England)","Gloucestershire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","South West (England)","Plymouth","EO","5","5","[c]","[c]"
"In post","2023","Analysis","South West (England)","Plymouth","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Plymouth","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","South West (England)","Somerset CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Somerset CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Somerset CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Torbay","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","South West (England)","Wiltshire","AA/AO","30","30","23590","23340"
"In post","2023","Analysis","South West (England)","Wiltshire","EO","20","20","25740","26310"
"In post","2023","Analysis","South West (England)","Wiltshire","G6/G7","240","230","54980","49260"
"In post","2023","Analysis","South West (England)","Wiltshire","SEO/HEO","230","230","35140","39890"
"In post","2023","Analysis","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Cardiff and Vale of Glamorgan","G6/G7","10","10","57960","55820"
"In post","2023","Analysis","Wales","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Cardiff and Vale of Glamorgan","SEO/HEO","30","30","36480","37350"
"In post","2023","Analysis","Wales","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Central Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Wales","Conwy and Denbighshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Conwy and Denbighshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Flintshire and Wrexham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Flintshire and Wrexham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Gwent Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Gwynedd","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Monmouthshire and Newport","AA/AO","40","35","21480","21200"
"In post","2023","Analysis","Wales","Monmouthshire and Newport","EO","110","105","25610","25040"
"In post","2023","Analysis","Wales","Monmouthshire and Newport","G6/G7","250","240","54530","51460"
"In post","2023","Analysis","Wales","Monmouthshire and Newport","SCS level","15","15","84190","73880"
"In post","2023","Analysis","Wales","Monmouthshire and Newport","SEO/HEO","685","660","35460","37690"
"In post","2023","Analysis","Wales","Powys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","South West Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","South West Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Wales","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Birmingham","EO","10","10","27200","26830"
"In post","2023","Analysis","West Midlands (England)","Birmingham","G6/G7","20","20","72560","70650"
"In post","2023","Analysis","West Midlands (England)","Birmingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Birmingham","SEO/HEO","65","60","38300","37680"
"In post","2023","Analysis","West Midlands (England)","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Coventry","G6/G7","10","10","54420","52150"
"In post","2023","Analysis","West Midlands (England)","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Coventry","SEO/HEO","20","15","36980","37590"
"In post","2023","Analysis","West Midlands (England)","Dudley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Herefordshire, County of","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Sandwell","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Solihull","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Solihull","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Staffordshire CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Staffordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Staffordshire CC","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Telford and Wrekin","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","West Midlands (England)","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
