"Status","Year","Profession_of_post","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Veterinarian","London","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","Female","Heterosexual / straight","160","150","43590","38670"
"In post","2023","Veterinarian","Outside London","Female","LGBO","10","10","[c]","[c]"
"In post","2023","Veterinarian","Outside London","Female","Undeclared","35","30","44990","41010"
"In post","2023","Veterinarian","Outside London","Female","Unknown","20","15","[c]","[c]"
"In post","2023","Veterinarian","Outside London","Male","Heterosexual / straight","110","105","44720","39710"
"In post","2023","Veterinarian","Outside London","Male","LGBO","5","5","[c]","[c]"
"In post","2023","Veterinarian","Outside London","Male","Undeclared","30","30","47330","49400"
"In post","2023","Veterinarian","Outside London","Male","Unknown","20","20","[c]","[c]"
"In post","2023","Veterinarian","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Female","Heterosexual / straight","30","[c]","40260","35700"
"Leaver CS","2023","Commercial","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Female","Heterosexual / straight","105","[c]","37790","34850"
"Leaver CS","2023","Commercial","Outside London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Female","Unknown","40","[c]","32260","28490"
"Leaver CS","2023","Commercial","Outside London","Male","Heterosexual / straight","110","[c]","45050","41790"
"Leaver CS","2023","Commercial","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Male","Unknown","35","[c]","33730","33280"
"Leaver CS","2023","Commercial","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Female","Heterosexual / straight","95","[c]","44890","41550"
"Leaver CS","2023","Communications","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Female","Unknown","35","[c]","41490","39600"
"Leaver CS","2023","Communications","London","Male","Heterosexual / straight","55","[c]","46870","41190"
"Leaver CS","2023","Communications","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","Female","Heterosexual / straight","70","[c]","39260","34490"
"Leaver CS","2023","Communications","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Female","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Male","Heterosexual / straight","35","[c]","37510","37260"
"Leaver CS","2023","Counter Fraud","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Male","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outside London","Female","Heterosexual / straight","115","[c]","27900","28120"
"Leaver CS","2023","Counter Fraud","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outside London","Female","Unknown","60","[c]","25670","24370"
"Leaver CS","2023","Counter Fraud","Outside London","Male","Heterosexual / straight","85","[c]","28550","28120"
"Leaver CS","2023","Counter Fraud","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outside London","Male","Unknown","65","[c]","26700","27570"
"Leaver CS","2023","Counter Fraud","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","London","Female","Heterosexual / straight","110","[c]","48670","43650"
"Leaver CS","2023","Digital, Data and Technology","London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","London","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","London","Female","Unknown","55","[c]","51140","52350"
"Leaver CS","2023","Digital, Data and Technology","London","Male","Heterosexual / straight","200","[c]","50410","44820"
"Leaver CS","2023","Digital, Data and Technology","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","London","Male","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","London","Male","Unknown","100","[c]","49280","43760"
"Leaver CS","2023","Digital, Data and Technology","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Female","Heterosexual / straight","215","[c]","41580","39270"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Female","LGBO","40","[c]","37570","33910"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Female","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Female","Unknown","135","[c]","41770","38870"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Male","Heterosexual / straight","535","[c]","43020","39460"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Male","LGBO","30","[c]","37750","33990"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Male","Undeclared","70","[c]","41580","38470"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Male","Unknown","340","[c]","39630","37690"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","Female","Heterosexual / straight","35","[c]","44660","39250"
"Leaver CS","2023","Economics","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","Male","Heterosexual / straight","65","[c]","39270","33570"
"Leaver CS","2023","Economics","London","Male","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","Male","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Female","Heterosexual / straight","55","[c]","47430","43760"
"Leaver CS","2023","Finance","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Female","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Male","Heterosexual / straight","65","[c]","50300","46280"
"Leaver CS","2023","Finance","London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Male","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Outside London","Female","Heterosexual / straight","175","[c]","36580","33290"
"Leaver CS","2023","Finance","Outside London","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Outside London","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Outside London","Female","Unknown","70","[c]","37710","34170"
"Leaver CS","2023","Finance","Outside London","Male","Heterosexual / straight","170","[c]","40170","36560"
"Leaver CS","2023","Finance","Outside London","Male","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Outside London","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Outside London","Male","Unknown","70","[c]","39580","34170"
"Leaver CS","2023","Finance","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Female","Heterosexual / straight","120","[c]","45080","41300"
"Leaver CS","2023","Human Resources","London","Female","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Male","Heterosexual / straight","40","[c]","50270","45070"
"Leaver CS","2023","Human Resources","London","Male","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outside London","Female","Heterosexual / straight","455","[c]","30480","24220"
"Leaver CS","2023","Human Resources","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outside London","Female","Undeclared","35","[c]","28570","23330"
"Leaver CS","2023","Human Resources","Outside London","Female","Unknown","110","[c]","28860","23490"
"Leaver CS","2023","Human Resources","Outside London","Male","Heterosexual / straight","305","[c]","32580","30470"
"Leaver CS","2023","Human Resources","Outside London","Male","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outside London","Male","Undeclared","45","[c]","34010","33550"
"Leaver CS","2023","Human Resources","Outside London","Male","Unknown","60","[c]","34860","30110"
"Leaver CS","2023","Human Resources","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Female","Unknown","30","[c]","50640","49360"
"Leaver CS","2023","Human Resources","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Female","Heterosexual / straight","80","[c]","65950","66170"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Male","Heterosexual / straight","40","[c]","72220","77470"
"Leaver CS","2023","Inspector of Education and Training","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
