"Status","Year","Region_ITL2","Region_ITL3","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","Heterosexual / straight","560","510","29580","28120"
"In post","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","LGBO","35","35","32570","28120"
"In post","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","Undeclared","70","65","28910","27650"
"In post","2023","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","Unknown","105","90","27530","26650"
"In post","2023","Dorset and Somerset","Dorset","Outside London","Heterosexual / straight","1585","1485","31940","29890"
"In post","2023","Dorset and Somerset","Dorset","Outside London","LGBO","90","85","31860","30440"
"In post","2023","Dorset and Somerset","Dorset","Outside London","Undeclared","195","180","31900","30410"
"In post","2023","Dorset and Somerset","Dorset","Outside London","Unknown","390","355","30910","28480"
"In post","2023","Dorset and Somerset","Somerset CC","Outside London","Heterosexual / straight","1780","1665","34120","31270"
"In post","2023","Dorset and Somerset","Somerset CC","Outside London","LGBO","90","85","29860","28090"
"In post","2023","Dorset and Somerset","Somerset CC","Outside London","Undeclared","250","235","33660","30810"
"In post","2023","Dorset and Somerset","Somerset CC","Outside London","Unknown","420","390","32980","28120"
"In post","2023","East Anglia","Breckland and South Norfolk","Outside London","Heterosexual / straight","430","405","32350","29890"
"In post","2023","East Anglia","Breckland and South Norfolk","Outside London","LGBO","25","20","[c]","[c]"
"In post","2023","East Anglia","Breckland and South Norfolk","Outside London","Undeclared","35","30","31960","30410"
"In post","2023","East Anglia","Breckland and South Norfolk","Outside London","Unknown","70","65","31450","28880"
"In post","2023","East Anglia","Cambridgeshire CC","Outside London","Heterosexual / straight","2505","2390","35790","33500"
"In post","2023","East Anglia","Cambridgeshire CC","Outside London","LGBO","105","105","33310","30700"
"In post","2023","East Anglia","Cambridgeshire CC","Outside London","Undeclared","350","330","36530","34170"
"In post","2023","East Anglia","Cambridgeshire CC","Outside London","Unknown","505","475","33590","30410"
"In post","2023","East Anglia","North and West Norfolk","Outside London","Heterosexual / straight","760","705","30550","28880"
"In post","2023","East Anglia","North and West Norfolk","Outside London","LGBO","30","30","28450","28120"
"In post","2023","East Anglia","North and West Norfolk","Outside London","Undeclared","60","55","33390","32920"
"In post","2023","East Anglia","North and West Norfolk","Outside London","Unknown","105","95","28970","28120"
"In post","2023","East Anglia","Norwich and East Norfolk","Outside London","Heterosexual / straight","1480","1360","31380","28120"
"In post","2023","East Anglia","Norwich and East Norfolk","Outside London","LGBO","110","105","29970","28120"
"In post","2023","East Anglia","Norwich and East Norfolk","Outside London","Undeclared","205","190","31720","28120"
"In post","2023","East Anglia","Norwich and East Norfolk","Outside London","Unknown","265","230","30000","28120"
"In post","2023","East Anglia","Peterborough","Outside London","Heterosexual / straight","1230","1110","30740","27420"
"In post","2023","East Anglia","Peterborough","Outside London","LGBO","45","40","28130","23640"
"In post","2023","East Anglia","Peterborough","Outside London","Undeclared","170","150","30210","28080"
"In post","2023","East Anglia","Peterborough","Outside London","Unknown","290","265","27590","23390"
"In post","2023","East Anglia","Suffolk CC","Outside London","Heterosexual / straight","2900","2705","31550","28130"
"In post","2023","East Anglia","Suffolk CC","Outside London","LGBO","145","140","29300","28120"
"In post","2023","East Anglia","Suffolk CC","Outside London","Undeclared","375","345","31170","28130"
"In post","2023","East Anglia","Suffolk CC","Outside London","Unknown","870","795","31210","28130"
"In post","2023","East Wales","Cardiff and Vale of Glamorgan","Outside London","Heterosexual / straight","8550","8060","37750","34170"
"In post","2023","East Wales","Cardiff and Vale of Glamorgan","Outside London","LGBO","700","680","35380","30610"
"In post","2023","East Wales","Cardiff and Vale of Glamorgan","Outside London","Undeclared","995","925","38640","34700"
"In post","2023","East Wales","Cardiff and Vale of Glamorgan","Outside London","Unknown","2220","2070","31120","28130"
"In post","2023","East Wales","Flintshire and Wrexham","Outside London","Heterosexual / straight","1490","1420","30490","28120"
"In post","2023","East Wales","Flintshire and Wrexham","Outside London","LGBO","100","95","29780","28880"
"In post","2023","East Wales","Flintshire and Wrexham","Outside London","Undeclared","380","360","30740","30060"
"In post","2023","East Wales","Flintshire and Wrexham","Outside London","Unknown","285","255","29080","28120"
"In post","2023","East Wales","Monmouthshire and Newport","Outside London","Heterosexual / straight","4000","3755","37360","32550"
"In post","2023","East Wales","Monmouthshire and Newport","Outside London","LGBO","300","295","35320","31560"
"In post","2023","East Wales","Monmouthshire and Newport","Outside London","Undeclared","285","270","38040","34130"
"In post","2023","East Wales","Monmouthshire and Newport","Outside London","Unknown","1380","1290","36180","31560"
"In post","2023","East Wales","Powys","Outside London","Heterosexual / straight","470","440","32430","28120"
"In post","2023","East Wales","Powys","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","East Wales","Powys","Outside London","Undeclared","70","65","32230","27470"
"In post","2023","East Wales","Powys","Outside London","Unknown","45","40","30340","27470"
"In post","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","Heterosexual / straight","1490","1395","31660","29570"
"In post","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","LGBO","70","65","31430","30410"
"In post","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","Undeclared","190","175","31670","29570"
"In post","2023","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","Unknown","255","235","30520","28880"
"In post","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","Heterosexual / straight","1515","1375","30260","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","LGBO","105","100","28990","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","Undeclared","195","175","30760","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","Unknown","360","325","28620","28080"
"In post","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","Heterosexual / straight","625","555","28430","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","LGBO","40","40","27370","26880"
"In post","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","Undeclared","85","75","27920","27650"
"In post","2023","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","Unknown","145","135","26310","25880"
"In post","2023","Eastern Scotland","Angus and Dundee City","Outside London","Heterosexual / straight","1480","1390","30410","28120"
"In post","2023","Eastern Scotland","Angus and Dundee City","Outside London","LGBO","140","135","28250","26890"
"In post","2023","Eastern Scotland","Angus and Dundee City","Outside London","Undeclared","105","100","26940","23340"
"In post","2023","Eastern Scotland","Angus and Dundee City","Outside London","Unknown","805","755","27620","24890"
"In post","2023","Eastern Scotland","City of Edinburgh","Outside London","Heterosexual / straight","8160","7810","43170","38330"
"In post","2023","Eastern Scotland","City of Edinburgh","Outside London","LGBO","820","800","40240","35000"
"In post","2023","Eastern Scotland","City of Edinburgh","Outside London","Undeclared","675","640","42480","37940"
"In post","2023","Eastern Scotland","City of Edinburgh","Outside London","Unknown","4490","4265","38680","34100"
"In post","2023","Eastern Scotland","Clackmannanshire and Fife","Outside London","Heterosexual / straight","745","695","33940","30570"
"In post","2023","Eastern Scotland","Clackmannanshire and Fife","Outside London","LGBO","35","35","31700","28700"
"In post","2023","Eastern Scotland","Clackmannanshire and Fife","Outside London","Undeclared","65","60","36650","35090"
"In post","2023","Eastern Scotland","Clackmannanshire and Fife","Outside London","Unknown","415","385","31950","29100"
"In post","2023","Eastern Scotland","East Lothian and Midlothian","Outside London","Heterosexual / straight","100","90","32710","28120"
"In post","2023","Eastern Scotland","East Lothian and Midlothian","Outside London","LGBO","5","5","[c]","[c]"
"In post","2023","Eastern Scotland","East Lothian and Midlothian","Outside London","Undeclared","10","10","[c]","[c]"
"In post","2023","Eastern Scotland","East Lothian and Midlothian","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","Eastern Scotland","Falkirk","Outside London","Heterosexual / straight","1030","900","29640","28120"
"In post","2023","Eastern Scotland","Falkirk","Outside London","LGBO","50","50","27920","28120"
"In post","2023","Eastern Scotland","Falkirk","Outside London","Undeclared","75","70","29330","28120"
"In post","2023","Eastern Scotland","Falkirk","Outside London","Unknown","615","545","30930","28490"
"In post","2023","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","Heterosexual / straight","630","590","34430","31940"
"In post","2023","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","LGBO","25","20","[c]","[c]"
"In post","2023","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","Undeclared","50","50","33430","28140"
"In post","2023","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","Unknown","695","655","33180","31290"
"In post","2023","Eastern Scotland","West Lothian","Outside London","Heterosexual / straight","290","270","37660","30200"
"In post","2023","Eastern Scotland","West Lothian","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Eastern Scotland","West Lothian","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2023","Eastern Scotland","West Lothian","Outside London","Unknown","120","115","35810","28560"
"In post","2023","Essex","Essex Haven Gateway","Outside London","Heterosexual / straight","645","600","32820","31280"
"In post","2023","Essex","Essex Haven Gateway","Outside London","LGBO","35","35","33690","31280"
"In post","2023","Essex","Essex Haven Gateway","Outside London","Undeclared","90","85","32440","30990"
"In post","2023","Essex","Essex Haven Gateway","Outside London","Unknown","150","145","30040","27500"
"In post","2023","Essex","Essex Thames Gateway","Outside London","Heterosexual / straight","650","590","29930","31280"
"In post","2023","Essex","Essex Thames Gateway","Outside London","LGBO","40","40","30030","31280"
"In post","2023","Essex","Essex Thames Gateway","Outside London","Undeclared","70","60","28260","25720"
"In post","2023","Essex","Essex Thames Gateway","Outside London","Unknown","165","145","28680","25610"
"In post","2023","Essex","Heart of Essex","Outside London","Heterosexual / straight","890","840","34380","31280"
"In post","2023","Essex","Heart of Essex","Outside London","LGBO","50","50","34540","31280"
"In post","2023","Essex","Heart of Essex","Outside London","Undeclared","90","80","33270","30210"
"In post","2023","Essex","Heart of Essex","Outside London","Unknown","205","190","31750","28880"
"In post","2023","Essex","Southend-on-Sea","Outside London","Heterosexual / straight","275","240","31520","31280"
"In post","2023","Essex","Southend-on-Sea","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Essex","Southend-on-Sea","Outside London","Undeclared","35","30","30140","29390"
"In post","2023","Essex","Southend-on-Sea","Outside London","Unknown","85","75","30970","31280"
"In post","2023","Essex","Thurrock","Outside London","Heterosexual / straight","255","240","28810","27450"
"In post","2023","Essex","Thurrock","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Essex","Thurrock","Outside London","Undeclared","40","35","29990","27650"
"In post","2023","Essex","Thurrock","Outside London","Unknown","90","85","25230","22400"
"In post","2023","Essex","West Essex","Outside London","Heterosexual / straight","470","430","32560","31280"
"In post","2023","Essex","West Essex","Outside London","LGBO","20","20","[c]","[c]"
"In post","2023","Essex","West Essex","Outside London","Undeclared","60","55","31620","28740"
"In post","2023","Essex","West Essex","Outside London","Unknown","100","90","31420","27650"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Heterosexual / straight","10770","10315","40960","38790"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","LGBO","450","440","36650","33830"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Undeclared","1305","1235","42240","41350"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","1395","1335","35350","32500"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","Heterosexual / straight","4705","4415","37790","34400"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","LGBO","390","380","37300","34620"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","Undeclared","610","570","37370","33450"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","Unknown","1105","1020","35860","30330"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","Heterosexual / straight","960","880","33170","28120"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","LGBO","60","55","29430","28120"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","Undeclared","160","145","31910","28120"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","Unknown","265","235","31750","28080"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","Heterosexual / straight","355","330","34260","28830"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","Undeclared","40","40","30920","28120"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","Unknown","75","70","35580","30810"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","Heterosexual / straight","5690","5470","38820","35600"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","LGBO","270","265","35540","30650"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","Undeclared","565","535","38970","35420"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","Unknown","1375","1320","40270","39890"
"In post","2023","Greater Manchester","Greater Manchester North East","Outside London","Heterosexual / straight","780","730","30700","28120"
"In post","2023","Greater Manchester","Greater Manchester North East","Outside London","LGBO","65","65","32150","28480"
"In post","2023","Greater Manchester","Greater Manchester North East","Outside London","Undeclared","95","85","30670","28120"
"In post","2023","Greater Manchester","Greater Manchester North East","Outside London","Unknown","160","145","29000","28120"
"In post","2023","Greater Manchester","Greater Manchester North West","Outside London","Heterosexual / straight","1515","1390","28000","28120"
"In post","2023","Greater Manchester","Greater Manchester North West","Outside London","LGBO","100","95","26750","24570"
"In post","2023","Greater Manchester","Greater Manchester North West","Outside London","Undeclared","145","130","26290","23180"
"In post","2023","Greater Manchester","Greater Manchester North West","Outside London","Unknown","435","390","26330","26650"
"In post","2023","Greater Manchester","Greater Manchester South East","Outside London","Heterosexual / straight","710","645","27920","26650"
"In post","2023","Greater Manchester","Greater Manchester South East","Outside London","LGBO","50","45","25050","22930"
"In post","2023","Greater Manchester","Greater Manchester South East","Outside London","Undeclared","90","80","26580","26960"
"In post","2023","Greater Manchester","Greater Manchester South East","Outside London","Unknown","185","165","27130","22400"
"In post","2023","Greater Manchester","Greater Manchester South West","Outside London","Heterosexual / straight","6125","5820","36080","34400"
"In post","2023","Greater Manchester","Greater Manchester South West","Outside London","LGBO","590","580","33720","31320"
"In post","2023","Greater Manchester","Greater Manchester South West","Outside London","Undeclared","660","615","35640","33220"
"In post","2023","Greater Manchester","Greater Manchester South West","Outside London","Unknown","2830","2695","32190","28130"
"In post","2023","Greater Manchester","Manchester","Outside London","Heterosexual / straight","5415","5185","37050","32920"
"In post","2023","Greater Manchester","Manchester","Outside London","LGBO","585","575","35880","31830"
"In post","2023","Greater Manchester","Manchester","Outside London","Undeclared","620","585","36110","32160"
"In post","2023","Greater Manchester","Manchester","Outside London","Unknown","1155","1095","34980","29380"
"In post","2023","Hampshire and Isle of Wight","Central Hampshire","Outside London","Heterosexual / straight","3335","3210","39100","35700"
"In post","2023","Hampshire and Isle of Wight","Central Hampshire","Outside London","LGBO","170","165","35440","33830"
"In post","2023","Hampshire and Isle of Wight","Central Hampshire","Outside London","Undeclared","340","325","37010","34300"
"In post","2023","Hampshire and Isle of Wight","Central Hampshire","Outside London","Unknown","690","665","39990","36940"
"In post","2023","Hampshire and Isle of Wight","Isle of Wight","Outside London","Heterosexual / straight","680","625","29980","28480"
"In post","2023","Hampshire and Isle of Wight","Isle of Wight","Outside London","LGBO","60","55","28140","28120"
"In post","2023","Hampshire and Isle of Wight","Isle of Wight","Outside London","Undeclared","75","65","28720","28120"
"In post","2023","Hampshire and Isle of Wight","Isle of Wight","Outside London","Unknown","120","110","29970","29050"
"In post","2023","Hampshire and Isle of Wight","North Hampshire","Outside London","Heterosexual / straight","780","735","35030","29050"
"In post","2023","Hampshire and Isle of Wight","North Hampshire","Outside London","LGBO","35","30","35100","30540"
"In post","2023","Hampshire and Isle of Wight","North Hampshire","Outside London","Undeclared","115","110","37920","32050"
"In post","2023","Hampshire and Isle of Wight","North Hampshire","Outside London","Unknown","120","110","39230","29120"
"In post","2023","Hampshire and Isle of Wight","Portsmouth","Outside London","Heterosexual / straight","2670","2505","34350","30560"
"In post","2023","Hampshire and Isle of Wight","Portsmouth","Outside London","LGBO","135","125","31220","28130"
"In post","2023","Hampshire and Isle of Wight","Portsmouth","Outside London","Undeclared","420","395","35400","33830"
"In post","2023","Hampshire and Isle of Wight","Portsmouth","Outside London","Unknown","720","670","29900","27080"
"In post","2023","Hampshire and Isle of Wight","South Hampshire","Outside London","Heterosexual / straight","3050","2650","32290","28160"
"In post","2023","Hampshire and Isle of Wight","South Hampshire","Outside London","LGBO","150","140","32110","31060"
"In post","2023","Hampshire and Isle of Wight","South Hampshire","Outside London","Undeclared","265","240","33000","31200"
"In post","2023","Hampshire and Isle of Wight","South Hampshire","Outside London","Unknown","740","630","31200","26960"
"In post","2023","Hampshire and Isle of Wight","Southampton","Outside London","Heterosexual / straight","875","815","34800","29930"
"In post","2023","Hampshire and Isle of Wight","Southampton","Outside London","LGBO","65","65","33390","28120"
"In post","2023","Hampshire and Isle of Wight","Southampton","Outside London","Undeclared","135","130","36160","31660"
"In post","2023","Hampshire and Isle of Wight","Southampton","Outside London","Unknown","135","120","32050","27270"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","Heterosexual / straight","330","315","30400","27480"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","LGBO","10","10","[c]","[c]"
