"Status","Year","Age","Organisation","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Crown Prosecution Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","Inner London - West","London","5","5","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Crown Prosecution Service","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Defence Electronics and Components Agency","East Wales","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Defence Electronics and Components Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Defence Equipment and Support","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Defence Equipment and Support","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","85","85","19280","18780"
"In post","2023","16-19","Defence Equipment and Support","Hampshire and Isle of Wight","Outside London","10","10","18820","18280"
"In post","2023","16-19","Defence Equipment and Support","Southern Scotland","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Defence Science and Technology Laboratory","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","25","25","21620","23340"
"In post","2023","16-19","Defence Science and Technology Laboratory","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","Inner London - West","London","5","5","[c]","[c]"
"In post","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Digital, Culture, Media and Sport (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Education (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for International Trade","Inner London - West","London","5","5","[c]","[c]"
"In post","2023","16-19","Department for International Trade","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Transport (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Greater Manchester","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","10","10","23830","21690"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","West Wales and The Valleys","Outside London","10","10","22970","21690"
"In post","2023","16-19","Department for Work and Pensions (excl. agencies)","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Department of Health and Social Care (excl. agencies)","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Disclosure Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Licensing Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Licensing Agency","West Wales and The Valleys","Outside London","75","65","20620","19000"
"In post","2023","16-19","Driver and Vehicle Standards Agency","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Standards Agency","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Driver and Vehicle Standards Agency","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Education Scotland","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Outside London","30","30","23790","23530"
"In post","2023","16-19","FCDO Services","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Food Standards Agency","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Forestry and Land Scotland","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Government Legal Department","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","East Wales","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Courts and Tribunals Service","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Devon","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","HM Land Registry","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Land Registry","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","23060","23230"
"In post","2023","16-19","HM Prison and Probation Service","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Derbyshire and Nottinghamshire","Outside London","20","20","26090","28880"
"In post","2023","16-19","HM Prison and Probation Service","Devon","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","East Anglia","Outside London","30","25","25490","23640"
"In post","2023","16-19","HM Prison and Probation Service","East Wales","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","East Yorkshire and Northern Lincolnshire","Outside London","10","10","26820","28880"
"In post","2023","16-19","HM Prison and Probation Service","Essex","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","25400","23230"
"In post","2023","16-19","HM Prison and Probation Service","Greater Manchester","Outside London","15","15","26560","28880"
"In post","2023","16-19","HM Prison and Probation Service","Hampshire and Isle of Wight","Outside London","20","20","26240","26470"
"In post","2023","16-19","HM Prison and Probation Service","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Kent","Outside London","10","10","26670","25600"
"In post","2023","16-19","HM Prison and Probation Service","Lancashire","Outside London","15","15","23890","23230"
"In post","2023","16-19","HM Prison and Probation Service","Leicestershire, Rutland and Northamptonshire","Outside London","15","15","27490","28880"
"In post","2023","16-19","HM Prison and Probation Service","Lincolnshire","Outside London","10","10","26030","25930"
"In post","2023","16-19","HM Prison and Probation Service","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Shropshire and Staffordshire","Outside London","15","15","25830","23650"
"In post","2023","16-19","HM Prison and Probation Service","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Surrey, East and West Sussex","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","Tees Valley and Durham","Outside London","15","15","26160","28880"
"In post","2023","16-19","HM Prison and Probation Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Prison and Probation Service","West Yorkshire","Outside London","25","25","26260","28880"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Derbyshire and Nottinghamshire","Outside London","15","15","23210","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","East Wales","Outside London","20","20","22790","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Greater Manchester","Outside London","10","10","23850","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Merseyside","Outside London","20","20","22810","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Northumberland, and Tyne and Wear","Outside London","20","20","22780","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Outer London - South","London","5","5","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","Southern Scotland","Outside London","10","10","22520","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","West Central Scotland","Outside London","15","10","22920","22520"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","West Midlands","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","HM Revenue and Customs (excl. agencies)","West Yorkshire","Outside London","35","30","23170","22520"
"In post","2023","16-19","HM Treasury (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Inner London - West","London","5","5","[c]","[c]"
"In post","2023","16-19","HM Treasury (excl. agencies)","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Health and Safety Executive","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","East Anglia","Outside London","10","5","[c]","[c]"
"In post","2023","16-19","Home Office","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Essex","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Home Office","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Kent","Outside London","40","40","23280","22400"
"In post","2023","16-19","Home Office","Merseyside","Outside London","25","20","23050","22400"
"In post","2023","16-19","Home Office","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","Outer London - South","London","10","5","[c]","[c]"
"In post","2023","16-19","Home Office","Outer London - West and North West","London","15","15","26990","26400"
"In post","2023","16-19","Home Office","South Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Home Office","Tees Valley and Durham","Outside London","10","5","[c]","[c]"
"In post","2023","16-19","Home Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Home Office","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Legal Aid Agency","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Maritime and Coastguard Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Medicines and Healthcare Products Regulatory Agency","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Met Office","Devon","Outside London","10","10","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Defence (excl. agencies)","West Central Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Crime Agency","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","National Savings and Investments","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland Office","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office for Standards in Education, Children's Services and Skills","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Gas and Electricity Markets","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Qualifications and Examinations Regulation","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of Rail and Road","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Office of the Public Guardian","West Midlands","Outside London","10","5","[c]","[c]"
"In post","2023","16-19","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Planning Inspectorate","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Royal Fleet Auxiliary","Unknown","Unknown","30","30","19370","17400"
"In post","2023","16-19","Rural Payments Agency","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Rural Payments Agency","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Courts and Tribunals Service","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Courts and Tribunals Service","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scottish Government (excl. agencies)","Eastern Scotland","Outside London","10","10","[c]","[c]"
