"Status","Year","Region_ITL1","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","North West (England)","Greater Manchester","LGBO","1390","1355","33770","30010"
"In post","2023","North West (England)","Greater Manchester","Undeclared","1610","1500","34170","29730"
"In post","2023","North West (England)","Greater Manchester","Unknown","4765","4490","32030","28130"
"In post","2023","North West (England)","Lancashire","Heterosexual / straight","10440","9575","31350","28120"
"In post","2023","North West (England)","Lancashire","LGBO","565","540","29920","28120"
"In post","2023","North West (England)","Lancashire","Undeclared","1105","995","31150","28120"
"In post","2023","North West (England)","Lancashire","Unknown","2810","2535","29310","28120"
"In post","2023","North West (England)","Merseyside","Heterosexual / straight","15000","13910","31840","28120"
"In post","2023","North West (England)","Merseyside","LGBO","880","855","31250","28120"
"In post","2023","North West (England)","Merseyside","Undeclared","1470","1340","31320","28120"
"In post","2023","North West (England)","Merseyside","Unknown","5565","5155","27810","25750"
"In post","2023","Northern Ireland","Northern Ireland","Heterosexual / straight","3060","2910","31880","28130"
"In post","2023","Northern Ireland","Northern Ireland","LGBO","155","150","29580","27890"
"In post","2023","Northern Ireland","Northern Ireland","Undeclared","235","220","31710","28220"
"In post","2023","Northern Ireland","Northern Ireland","Unknown","1100","1035","28920","25880"
"In post","2023","Overseas","Overseas","Heterosexual / straight","2260","2250","52970","51500"
"In post","2023","Overseas","Overseas","LGBO","175","175","52870","53970"
"In post","2023","Overseas","Overseas","Undeclared","140","140","54130","50500"
"In post","2023","Overseas","Overseas","Unknown","940","935","54560","55070"
"In post","2023","Scotland","Eastern Scotland","Heterosexual / straight","12435","11750","39320","34600"
"In post","2023","Scotland","Eastern Scotland","LGBO","1095","1060","37630","33520"
"In post","2023","Scotland","Eastern Scotland","Undeclared","1015","955","38620","34240"
"In post","2023","Scotland","Eastern Scotland","Unknown","7165","6745","35780","31940"
"In post","2023","Scotland","Highlands and Islands","Heterosexual / straight","1330","1250","31350","28120"
"In post","2023","Scotland","Highlands and Islands","LGBO","45","40","29830","28120"
"In post","2023","Scotland","Highlands and Islands","Undeclared","130","120","31620","28120"
"In post","2023","Scotland","Highlands and Islands","Unknown","530","495","31750","29560"
"In post","2023","Scotland","North Eastern Scotland","Heterosexual / straight","1155","1075","40150","34070"
"In post","2023","Scotland","North Eastern Scotland","LGBO","70","70","35460","31350"
"In post","2023","Scotland","North Eastern Scotland","Undeclared","125","115","41930","32000"
"In post","2023","Scotland","North Eastern Scotland","Unknown","560","520","34690","31940"
"In post","2023","Scotland","Southern Scotland","Heterosexual / straight","3645","3325","32660","28130"
"In post","2023","Scotland","Southern Scotland","LGBO","180","175","30880","28120"
"In post","2023","Scotland","Southern Scotland","Undeclared","275","250","31850","28120"
"In post","2023","Scotland","Southern Scotland","Unknown","2115","1940","30380","27740"
"In post","2023","Scotland","West Central Scotland","Heterosexual / straight","13340","12470","34750","29450"
"In post","2023","Scotland","West Central Scotland","LGBO","1015","990","32970","29100"
"In post","2023","Scotland","West Central Scotland","Undeclared","1350","1225","32410","28120"
"In post","2023","Scotland","West Central Scotland","Unknown","5925","5540","32120","28130"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","6575","6235","35560","32380"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","375","370","33900","31890"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","810","760","36920","34300"
"In post","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","1535","1440","34550","31280"
"In post","2023","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","11385","10545","35010","31560"
"In post","2023","South East (England)","Hampshire and Isle of Wight","LGBO","610","590","32740","30650"
"In post","2023","South East (England)","Hampshire and Isle of Wight","Undeclared","1350","1260","35260","33140"
"In post","2023","South East (England)","Hampshire and Isle of Wight","Unknown","2520","2305","33600","28200"
"In post","2023","South East (England)","Kent","Heterosexual / straight","6195","5800","31570","30410"
"In post","2023","South East (England)","Kent","LGBO","380","370","31730","31280"
"In post","2023","South East (England)","Kent","Undeclared","810","745","31770","29730"
"In post","2023","South East (England)","Kent","Unknown","1695","1605","29160","25880"
"In post","2023","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","5955","5495","33580","29730"
"In post","2023","South East (England)","Surrey, East and West Sussex","LGBO","490","470","32280","29080"
"In post","2023","South East (England)","Surrey, East and West Sussex","Undeclared","905","815","34710","31270"
"In post","2023","South East (England)","Surrey, East and West Sussex","Unknown","1435","1295","32010","28130"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","1235","1125","29260","28120"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","LGBO","65","60","28130","28120"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","Undeclared","165","150","29250","27600"
"In post","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","260","230","27930","25300"
"In post","2023","South West (England)","Devon","Heterosexual / straight","6750","6230","34300","30930"
"In post","2023","South West (England)","Devon","LGBO","410","390","31380","28120"
"In post","2023","South West (England)","Devon","Undeclared","995","910","35070","33430"
"In post","2023","South West (England)","Devon","Unknown","1390","1260","29510","28080"
"In post","2023","South West (England)","Dorset and Somerset","Heterosexual / straight","3925","3660","32590","28880"
"In post","2023","South West (England)","Dorset and Somerset","LGBO","215","205","31160","28120"
"In post","2023","South West (England)","Dorset and Somerset","Undeclared","515","480","32360","28880"
"In post","2023","South West (England)","Dorset and Somerset","Unknown","915","835","31470","28120"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","22475","21415","39320","35490"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","1190","1155","36160","32550"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","2680","2525","39650","36920"
"In post","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","4210","3980","36870","32920"
"In post","2023","Unknown","Unknown","Heterosexual / straight","645","610","36570","31280"
"In post","2023","Unknown","Unknown","LGBO","45","45","38150","28120"
"In post","2023","Unknown","Unknown","Undeclared","95","85","33220","28120"
"In post","2023","Unknown","Unknown","Unknown","1930","1920","41070","38760"
"In post","2023","Wales","East Wales","Heterosexual / straight","14510","13675","36720","32060"
"In post","2023","Wales","East Wales","LGBO","1115","1085","34810","31060"
"In post","2023","Wales","East Wales","Undeclared","1725","1620","36560","32160"
"In post","2023","Wales","East Wales","Unknown","3925","3655","32740","28130"
"In post","2023","Wales","West Wales and The Valleys","Heterosexual / straight","12185","11205","31100","28120"
"In post","2023","Wales","West Wales and The Valleys","LGBO","665","640","29630","27260"
"In post","2023","Wales","West Wales and The Valleys","Undeclared","2155","1860","29310","26650"
"In post","2023","Wales","West Wales and The Valleys","Unknown","2375","2140","28500","26630"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","2975","2770","31030","28120"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","LGBO","175","170","30530","28120"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Undeclared","360","330","31260","28120"
"In post","2023","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Unknown","610","570","29690","28120"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","Heterosexual / straight","6720","6320","33880","30440"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","LGBO","380","365","31990","28880"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","Undeclared","735","680","33750","30470"
"In post","2023","West Midlands (England)","Shropshire and Staffordshire","Unknown","1540","1440","32640","28850"
"In post","2023","West Midlands (England)","West Midlands","Heterosexual / straight","14180","13225","33420","28120"
"In post","2023","West Midlands (England)","West Midlands","LGBO","765","735","33110","28880"
"In post","2023","West Midlands (England)","West Midlands","Undeclared","1510","1380","32490","28120"
"In post","2023","West Midlands (England)","West Midlands","Unknown","4505","4130","30720","28120"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","3630","3325","30520","28120"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","LGBO","210","200","29480","28120"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Undeclared","470","425","30630","28120"
"In post","2023","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Unknown","765","695","28810","28120"
"In post","2023","Yorkshire and The Humber","North Yorkshire","Heterosexual / straight","3445","3270","34800","31180"
"In post","2023","Yorkshire and The Humber","North Yorkshire","LGBO","245","235","32550","28120"
"In post","2023","Yorkshire and The Humber","North Yorkshire","Undeclared","455","430","35060","32400"
"In post","2023","Yorkshire and The Humber","North Yorkshire","Unknown","670","630","33440","28840"
"In post","2023","Yorkshire and The Humber","South Yorkshire","Heterosexual / straight","7835","7175","34380","30710"
"In post","2023","Yorkshire and The Humber","South Yorkshire","LGBO","515","500","34130","32000"
"In post","2023","Yorkshire and The Humber","South Yorkshire","Undeclared","860","795","33830","31200"
"In post","2023","Yorkshire and The Humber","South Yorkshire","Unknown","2115","1975","30590","25880"
"In post","2023","Yorkshire and The Humber","West Yorkshire","Heterosexual / straight","12925","12075","35110","31180"
"In post","2023","Yorkshire and The Humber","West Yorkshire","LGBO","965","935","34820","31350"
"In post","2023","Yorkshire and The Humber","West Yorkshire","Undeclared","1555","1435","35320","31700"
"In post","2023","Yorkshire and The Humber","West Yorkshire","Unknown","4205","3915","31530","28120"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","Heterosexual / straight","655","[c]","31350","27570"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","LGBO","70","[c]","31820","28120"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","Undeclared","80","[c]","31390","27570"
"Leaver CS","2023","East Midlands (England)","Derbyshire and Nottinghamshire","Unknown","455","[c]","29770","26130"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","480","[c]","28060","26670"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Undeclared","55","[c]","27780","26920"
"Leaver CS","2023","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Unknown","165","[c]","23700","21780"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","Heterosexual / straight","245","[c]","29330","27570"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Lincolnshire","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","Heterosexual / straight","380","[c]","32510","29290"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Bedfordshire and Hertfordshire","Unknown","125","[c]","35470","29120"
"Leaver CS","2023","East of England","East Anglia","Heterosexual / straight","870","[c]","31360","27570"
"Leaver CS","2023","East of England","East Anglia","LGBO","65","[c]","29920","28120"
"Leaver CS","2023","East of England","East Anglia","Undeclared","115","[c]","33650","28120"
"Leaver CS","2023","East of England","East Anglia","Unknown","280","[c]","31120","26130"
"Leaver CS","2023","East of England","Essex","Heterosexual / straight","330","[c]","32230","29290"
"Leaver CS","2023","East of England","Essex","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Essex","Undeclared","35","[c]","30620","27140"
"Leaver CS","2023","East of England","Essex","Unknown","230","[c]","32430","26870"
"Leaver CS","2023","London","Inner London - East","Heterosexual / straight","1175","[c]","44520","36970"
"Leaver CS","2023","London","Inner London - East","LGBO","140","[c]","43730","38660"
"Leaver CS","2023","London","Inner London - East","Undeclared","150","[c]","45360","39710"
"Leaver CS","2023","London","Inner London - East","Unknown","640","[c]","43480","34320"
"Leaver CS","2023","London","Inner London - West","Heterosexual / straight","3415","[c]","46610","41830"
"Leaver CS","2023","London","Inner London - West","LGBO","435","[c]","45950","41470"
"Leaver CS","2023","London","Inner London - West","Undeclared","550","[c]","44410","41080"
"Leaver CS","2023","London","Inner London - West","Unknown","1645","[c]","44510","38160"
"Leaver CS","2023","London","Outer London - East and North East","Heterosexual / straight","310","[c]","31200","31060"
"Leaver CS","2023","London","Outer London - East and North East","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","London","Outer London - East and North East","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","London","Outer London - East and North East","Unknown","135","[c]","31660","30830"
"Leaver CS","2023","London","Outer London - South","Heterosexual / straight","455","[c]","38430","32520"
"Leaver CS","2023","London","Outer London - South","LGBO","30","[c]","[c]","[c]"
"Leaver CS","2023","London","Outer London - South","Undeclared","65","[c]","40310","35130"
"Leaver CS","2023","London","Outer London - South","Unknown","340","[c]","35870","31000"
"Leaver CS","2023","London","Outer London - West and North West","Heterosexual / straight","630","[c]","33040","31060"
"Leaver CS","2023","London","Outer London - West and North West","LGBO","55","[c]","32910","31700"
"Leaver CS","2023","London","Outer London - West and North West","Undeclared","90","[c]","36430","32140"
"Leaver CS","2023","London","Outer London - West and North West","Unknown","240","[c]","32820","29890"
"Leaver CS","2023","North East (England)","Northumberland, and Tyne and Wear","Heterosexual / straight","595","[c]","30510","26030"
"Leaver CS","2023","North East (England)","Northumberland, and Tyne and Wear","LGBO","50","[c]","27490","21780"
"Leaver CS","2023","North East (England)","Northumberland, and Tyne and Wear","Undeclared","75","[c]","30060","27310"
"Leaver CS","2023","North East (England)","Northumberland, and Tyne and Wear","Unknown","845","[c]","29890","25810"
"Leaver CS","2023","North East (England)","Tees Valley and Durham","Heterosexual / straight","505","[c]","28760","25900"
"Leaver CS","2023","North East (England)","Tees Valley and Durham","LGBO","40","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Tees Valley and Durham","Undeclared","50","[c]","29780","27570"
"Leaver CS","2023","North East (England)","Tees Valley and Durham","Unknown","280","[c]","26400","22400"
"Leaver CS","2023","North West (England)","Cheshire","Heterosexual / straight","245","[c]","32520","28120"
"Leaver CS","2023","North West (England)","Cheshire","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Cheshire","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Cheshire","Unknown","100","[c]","31730","26700"
"Leaver CS","2023","North West (England)","Cumbria","Heterosexual / straight","130","[c]","32630","27840"
"Leaver CS","2023","North West (England)","Cumbria","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Cumbria","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Cumbria","Unknown","60","[c]","26200","22150"
"Leaver CS","2023","North West (England)","Greater Manchester","Heterosexual / straight","900","[c]","31780","27570"
"Leaver CS","2023","North West (England)","Greater Manchester","LGBO","90","[c]","31190","27570"
"Leaver CS","2023","North West (England)","Greater Manchester","Undeclared","125","[c]","29010","24660"
"Leaver CS","2023","North West (England)","Greater Manchester","Unknown","805","[c]","29930","25750"
"Leaver CS","2023","North West (England)","Lancashire","Heterosexual / straight","640","[c]","29560","26650"
"Leaver CS","2023","North West (England)","Lancashire","LGBO","45","[c]","29640","21780"
"Leaver CS","2023","North West (England)","Lancashire","Undeclared","45","[c]","29180","21730"
"Leaver CS","2023","North West (England)","Lancashire","Unknown","330","[c]","28140","22150"
"Leaver CS","2023","North West (England)","Merseyside","Heterosexual / straight","655","[c]","29770","26770"
"Leaver CS","2023","North West (England)","Merseyside","LGBO","45","[c]","28470","25700"
"Leaver CS","2023","North West (England)","Merseyside","Undeclared","85","[c]","30110","27570"
"Leaver CS","2023","North West (England)","Merseyside","Unknown","705","[c]","25680","22550"
"Leaver CS","2023","Northern Ireland","Northern Ireland","Heterosexual / straight","115","[c]","30240","22970"
"Leaver CS","2023","Northern Ireland","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Northern Ireland","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Northern Ireland","Unknown","145","[c]","26990","22400"
"Leaver CS","2023","Overseas","Overseas","Heterosexual / straight","80","[c]","51140","43890"
"Leaver CS","2023","Overseas","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","Unknown","65","[c]","49800","48690"
"Leaver CS","2023","Scotland","Eastern Scotland","Heterosexual / straight","690","[c]","35580","28120"
"Leaver CS","2023","Scotland","Eastern Scotland","LGBO","65","[c]","33380","29100"
"Leaver CS","2023","Scotland","Eastern Scotland","Undeclared","75","[c]","36030","28140"
"Leaver CS","2023","Scotland","Eastern Scotland","Unknown","780","[c]","33330","29450"
"Leaver CS","2023","Scotland","Highlands and Islands","Heterosexual / straight","110","[c]","27450","26780"
"Leaver CS","2023","Scotland","Highlands and Islands","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Highlands and Islands","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Highlands and Islands","Unknown","60","[c]","28350","26220"
"Leaver CS","2023","Scotland","North Eastern Scotland","Heterosexual / straight","85","[c]","35490","29450"
"Leaver CS","2023","Scotland","North Eastern Scotland","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","North Eastern Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","North Eastern Scotland","Unknown","55","[c]","33110","29450"
"Leaver CS","2023","Scotland","Southern Scotland","Heterosexual / straight","175","[c]","30770","27570"
"Leaver CS","2023","Scotland","Southern Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Southern Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Southern Scotland","Unknown","265","[c]","28300","26220"
"Leaver CS","2023","Scotland","West Central Scotland","Heterosexual / straight","725","[c]","32130","27570"
"Leaver CS","2023","Scotland","West Central Scotland","LGBO","60","[c]","29460","24940"
"Leaver CS","2023","Scotland","West Central Scotland","Undeclared","85","[c]","32910","29100"
"Leaver CS","2023","Scotland","West Central Scotland","Unknown","610","[c]","30640","25880"
"Leaver CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","725","[c]","35120","29420"
"Leaver CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","LGBO","55","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","90","[c]","33920","29330"
"Leaver CS","2023","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","270","[c]","31260","28120"
"Leaver CS","2023","South East (England)","Hampshire and Isle of Wight","Heterosexual / straight","1070","[c]","31050","26960"
"Leaver CS","2023","South East (England)","Hampshire and Isle of Wight","LGBO","45","[c]","30100","27570"
"Leaver CS","2023","South East (England)","Hampshire and Isle of Wight","Undeclared","150","[c]","32730","28120"
"Leaver CS","2023","South East (England)","Hampshire and Isle of Wight","Unknown","500","[c]","32430","27290"
"Leaver CS","2023","South East (England)","Kent","Heterosexual / straight","480","[c]","29510","29290"
"Leaver CS","2023","South East (England)","Kent","LGBO","45","[c]","[c]","[c]"
"Leaver CS","2023","South East (England)","Kent","Undeclared","55","[c]","29780","27650"
"Leaver CS","2023","South East (England)","Kent","Unknown","240","[c]","30810","25880"
"Leaver CS","2023","South East (England)","Surrey, East and West Sussex","Heterosexual / straight","615","[c]","30670","27570"
"Leaver CS","2023","South East (England)","Surrey, East and West Sussex","LGBO","85","[c]","29870","27570"
"Leaver CS","2023","South East (England)","Surrey, East and West Sussex","Undeclared","65","[c]","31560","29290"
"Leaver CS","2023","South East (England)","Surrey, East and West Sussex","Unknown","260","[c]","29380","26790"
"Leaver CS","2023","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","130","[c]","29100","27520"
"Leaver CS","2023","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Cornwall and Isles of Scilly","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Cornwall and Isles of Scilly","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Devon","Heterosexual / straight","585","[c]","32380","27570"
"Leaver CS","2023","South West (England)","Devon","LGBO","60","[c]","27280","22520"
"Leaver CS","2023","South West (England)","Devon","Undeclared","85","[c]","35590","33430"
"Leaver CS","2023","South West (England)","Devon","Unknown","160","[c]","29030","25750"
"Leaver CS","2023","South West (England)","Dorset and Somerset","Heterosexual / straight","385","[c]","30120","27570"
"Leaver CS","2023","South West (England)","Dorset and Somerset","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","South West (England)","Dorset and Somerset","Undeclared","45","[c]","32840","33050"
"Leaver CS","2023","South West (England)","Dorset and Somerset","Unknown","100","[c]","31670","27570"
"Leaver CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1800","[c]","36440","32910"
"Leaver CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","150","[c]","31880","28120"
"Leaver CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","220","[c]","38470","34300"
"Leaver CS","2023","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","700","[c]","34370","30650"
"Leaver CS","2023","Unknown","Unknown","Heterosexual / straight","75","[c]","32340","28120"
"Leaver CS","2023","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","280","[c]","36400","32550"
"Leaver CS","2023","Wales","East Wales","Heterosexual / straight","810","[c]","34060","28120"
"Leaver CS","2023","Wales","East Wales","LGBO","80","[c]","33710","28120"
"Leaver CS","2023","Wales","East Wales","Undeclared","105","[c]","31810","28090"
"Leaver CS","2023","Wales","East Wales","Unknown","545","[c]","33210","27500"
"Leaver CS","2023","Wales","West Wales and The Valleys","Heterosexual / straight","790","[c]","28080","22500"
"Leaver CS","2023","Wales","West Wales and The Valleys","LGBO","50","[c]","24840","22500"
"Leaver CS","2023","Wales","West Wales and The Valleys","Undeclared","155","[c]","27470","22500"
"Leaver CS","2023","Wales","West Wales and The Valleys","Unknown","285","[c]","24300","21840"
