"Status","Year","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Northern Ireland","Outside London","G7","280","270","56490","56870"
"In post","2023","Northern Ireland","Outside London","HEO","865","840","34910","34700"
"In post","2023","Northern Ireland","Outside London","SCS level","15","10","81050","78250"
"In post","2023","Northern Ireland","Outside London","SEO","420","405","41540","42140"
"In post","2023","Overseas","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2023","Overseas","Overseas","AO","50","50","29700","26740"
"In post","2023","Overseas","Overseas","EO","200","200","34890","33510"
"In post","2023","Overseas","Overseas","G6","440","440","69550","66800"
"In post","2023","Overseas","Overseas","G7","870","865","57710","56100"
"In post","2023","Overseas","Overseas","HEO","1035","1035","40290","35810"
"In post","2023","Overseas","Overseas","SCS level","290","290","87530","77770"
"In post","2023","Overseas","Overseas","SEO","475","475","48830","46000"
"In post","2023","Overseas","Overseas","Unknown","150","150","52350","43590"
"In post","2023","Scotland","Outside London","AA","3485","3215","22920","22180"
"In post","2023","Scotland","Outside London","AO","13695","12495","24300","22520"
"In post","2023","Scotland","Outside London","EO","14745","13720","30100","28920"
"In post","2023","Scotland","Outside London","G6","2095","2010","74260","74000"
"In post","2023","Scotland","Outside London","G7","4350","4180","58380","57460"
"In post","2023","Scotland","Outside London","HEO","8795","8420","36070","34950"
"In post","2023","Scotland","Outside London","SCS level","420","410","89780","85200"
"In post","2023","Scotland","Outside London","SEO","5795","5550","45890","44300"
"In post","2023","Scotland","Outside London","Unknown","115","110","42870","42620"
"In post","2023","South East (England)","Outside London","AA","2420","2160","22130","21380"
"In post","2023","South East (England)","Outside London","AO","10515","9580","26670","24910"
"In post","2023","South East (England)","Outside London","EO","12150","11255","29250","28120"
"In post","2023","South East (England)","Outside London","G6","915","870","71530","68550"
"In post","2023","South East (England)","Outside London","G7","3210","3070","56220","55110"
"In post","2023","South East (England)","Outside London","HEO","6490","6215","34830","34170"
"In post","2023","South East (England)","Outside London","SCS level","250","235","95220","91130"
"In post","2023","South East (England)","Outside London","SEO","4525","4355","42820","41500"
"In post","2023","South East (England)","Outside London","Unknown","2555","2360","30420","29050"
"In post","2023","South West (England)","Outside London","AA","1625","1515","21800","21380"
"In post","2023","South West (England)","Outside London","AO","8085","7420","24370","22220"
"In post","2023","South West (England)","Outside London","EO","8770","8055","28160","28120"
"In post","2023","South West (England)","Outside London","G6","1800","1720","69060","68160"
"In post","2023","South West (England)","Outside London","G7","5845","5620","53710","52960"
"In post","2023","South West (England)","Outside London","HEO","8840","8420","33660","33830"
"In post","2023","South West (England)","Outside London","SCS level","380","370","97870","91620"
"In post","2023","South West (England)","Outside London","SEO","8535","8195","41870","41460"
"In post","2023","South West (England)","Outside London","Unknown","3510","3300","36630","32500"
"In post","2023","Unknown","Unknown","AA","30","25","22730","23230"
"In post","2023","Unknown","Unknown","AO","165","160","23610","21780"
"In post","2023","Unknown","Unknown","EO","380","350","28070","28120"
"In post","2023","Unknown","Unknown","G6","30","30","68350","66860"
"In post","2023","Unknown","Unknown","G7","95","90","56590","55790"
"In post","2023","Unknown","Unknown","HEO","165","155","37940","35240"
"In post","2023","Unknown","Unknown","SCS level","15","15","99000","85680"
"In post","2023","Unknown","Unknown","SEO","125","120","44850","43190"
"In post","2023","Unknown","Unknown","Unknown","1710","1705","41910","40000"
"In post","2023","Wales","Outside London","AA","1695","1425","20050","19000"
"In post","2023","Wales","Outside London","AO","10360","9270","23240","22500"
"In post","2023","Wales","Outside London","EO","9630","8950","28090","28120"
"In post","2023","Wales","Outside London","G6","895","865","71180","69580"
"In post","2023","Wales","Outside London","G7","3200","3070","57620","57570"
"In post","2023","Wales","Outside London","HEO","6225","5925","34880","34520"
"In post","2023","Wales","Outside London","SCS level","350","340","88240","81600"
"In post","2023","Wales","Outside London","SEO","4660","4490","43390","42140"
"In post","2023","Wales","Outside London","Unknown","1640","1545","29940","29050"
"In post","2023","West Midlands (England)","Outside London","AA","1165","1070","21940","22080"
"In post","2023","West Midlands (England)","Outside London","AO","9305","8435","23970","22150"
"In post","2023","West Midlands (England)","Outside London","EO","9490","8755","28270","28120"
"In post","2023","West Midlands (England)","Outside London","G6","785","760","69850","67940"
"In post","2023","West Midlands (England)","Outside London","G7","2505","2420","55220","54260"
"In post","2023","West Midlands (England)","Outside London","HEO","5150","4935","34290","34170"
"In post","2023","West Midlands (England)","Outside London","SCS level","245","240","99160","91700"
"In post","2023","West Midlands (England)","Outside London","SEO","3535","3410","42120","41740"
"In post","2023","West Midlands (England)","Outside London","Unknown","2270","2090","30180","29050"
"In post","2023","Yorkshire and The Humber","Outside London","AA","1335","1235","22140","23230"
"In post","2023","Yorkshire and The Humber","Outside London","AO","9975","8980","24770","22520"
"In post","2023","Yorkshire and The Humber","Outside London","EO","11050","10175","28210","28120"
"In post","2023","Yorkshire and The Humber","Outside London","G6","1280","1225","68090","66860"
"In post","2023","Yorkshire and The Humber","Outside London","G7","3680","3540","54510","52880"
"In post","2023","Yorkshire and The Humber","Outside London","HEO","6255","5955","33950","34170"
"In post","2023","Yorkshire and The Humber","Outside London","SCS level","305","295","87680","79770"
"In post","2023","Yorkshire and The Humber","Outside London","SEO","4550","4365","41000","39190"
"In post","2023","Yorkshire and The Humber","Outside London","Unknown","2425","2245","30070","29050"
"Leaver CS","2023","East Midlands (England)","Outside London","AA","165","[c]","20600","19930"
"Leaver CS","2023","East Midlands (England)","Outside London","AO","890","[c]","22020","21780"
"Leaver CS","2023","East Midlands (England)","Outside London","EO","585","[c]","27570","27570"
"Leaver CS","2023","East Midlands (England)","Outside London","G6","25","[c]","74950","70990"
"Leaver CS","2023","East Midlands (England)","Outside London","G7","85","[c]","56510","56450"
"Leaver CS","2023","East Midlands (England)","Outside London","HEO","225","[c]","33610","33670"
"Leaver CS","2023","East Midlands (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","East Midlands (England)","Outside London","SEO","160","[c]","41580","40850"
"Leaver CS","2023","East Midlands (England)","Outside London","Unknown","170","[c]","[c]","[c]"
"Leaver CS","2023","East of England","Outside London","AA","225","[c]","21140","19930"
"Leaver CS","2023","East of England","Outside London","AO","800","[c]","23250","22220"
"Leaver CS","2023","East of England","Outside London","EO","715","[c]","28560","28120"
"Leaver CS","2023","East of England","Outside London","G6","35","[c]","75710","70480"
"Leaver CS","2023","East of England","Outside London","G7","85","[c]","56690","54000"
"Leaver CS","2023","East of England","Outside London","HEO","225","[c]","34460","33990"
"Leaver CS","2023","East of England","Outside London","SCS level","20","[c]","106760","114780"
"Leaver CS","2023","East of England","Outside London","SEO","195","[c]","42660","41480"
"Leaver CS","2023","East of England","Outside London","Unknown","210","[c]","[c]","[c]"
"Leaver CS","2023","London","London","AA","270","[c]","22690","23000"
"Leaver CS","2023","London","London","AO","1490","[c]","24770","25480"
"Leaver CS","2023","London","London","EO","2260","[c]","29940","30460"
"Leaver CS","2023","London","London","G6","785","[c]","70040","68270"
"Leaver CS","2023","London","London","G7","1760","[c]","56810","55500"
"Leaver CS","2023","London","London","HEO","1825","[c]","35130","34550"
"Leaver CS","2023","London","London","SCS level","470","[c]","98450","89000"
"Leaver CS","2023","London","London","SEO","1395","[c]","42910","42170"
"Leaver CS","2023","London","London","Unknown","285","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Outside London","AA","130","[c]","19730","19500"
"Leaver CS","2023","North East (England)","Outside London","AO","1210","[c]","21770","21690"
"Leaver CS","2023","North East (England)","Outside London","EO","455","[c]","27240","27570"
"Leaver CS","2023","North East (England)","Outside London","G6","45","[c]","67190","66860"
"Leaver CS","2023","North East (England)","Outside London","G7","125","[c]","54590","53080"
"Leaver CS","2023","North East (England)","Outside London","HEO","210","[c]","32660","32960"
"Leaver CS","2023","North East (England)","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","North East (England)","Outside London","SEO","155","[c]","41510","40000"
"Leaver CS","2023","North East (England)","Outside London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","North West (England)","Outside London","AA","215","[c]","19980","19930"
"Leaver CS","2023","North West (England)","Outside London","AO","2185","[c]","21880","21690"
"Leaver CS","2023","North West (England)","Outside London","EO","1130","[c]","27450","27570"
"Leaver CS","2023","North West (England)","Outside London","G6","95","[c]","69890","68600"
"Leaver CS","2023","North West (England)","Outside London","G7","250","[c]","57320","56000"
"Leaver CS","2023","North West (England)","Outside London","HEO","480","[c]","33370","33330"
"Leaver CS","2023","North West (England)","Outside London","SCS level","25","[c]","91370","92800"
"Leaver CS","2023","North West (England)","Outside London","SEO","380","[c]","41290","39740"
"Leaver CS","2023","North West (England)","Outside London","Unknown","315","[c]","39340","36750"
"Leaver CS","2023","Northern Ireland","Outside London","AA","30","[c]","21480","21500"
"Leaver CS","2023","Northern Ireland","Outside London","AO","110","[c]","23730","22400"
"Leaver CS","2023","Northern Ireland","Outside London","EO","65","[c]","28300","26920"
"Leaver CS","2023","Northern Ireland","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Outside London","HEO","35","[c]","33950","33870"
"Leaver CS","2023","Northern Ireland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Northern Ireland","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","G7","30","[c]","67870","67840"
"Leaver CS","2023","Overseas","Overseas","HEO","65","[c]","44660","44040"
"Leaver CS","2023","Overseas","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","Overseas","Overseas","SEO","20","[c]","49110","47770"
"Leaver CS","2023","Overseas","Overseas","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","Scotland","Outside London","AA","370","[c]","22660","22180"
"Leaver CS","2023","Scotland","Outside London","AO","1425","[c]","23990","22220"
"Leaver CS","2023","Scotland","Outside London","EO","970","[c]","30110","28120"
"Leaver CS","2023","Scotland","Outside London","G6","115","[c]","74290","79110"
"Leaver CS","2023","Scotland","Outside London","G7","190","[c]","57920","57260"
"Leaver CS","2023","Scotland","Outside London","HEO","465","[c]","36990","34970"
"Leaver CS","2023","Scotland","Outside London","SCS level","20","[c]","90040","85200"
"Leaver CS","2023","Scotland","Outside London","SEO","320","[c]","45680","45010"
"Leaver CS","2023","Scotland","Outside London","Unknown","10","[c]","38220","34870"
"Leaver CS","2023","South East (England)","Outside London","AA","445","[c]","20910","20150"
"Leaver CS","2023","South East (England)","Outside London","AO","1705","[c]","23510","21780"
"Leaver CS","2023","South East (England)","Outside London","EO","1165","[c]","28300","27570"
"Leaver CS","2023","South East (England)","Outside London","G6","70","[c]","72860","67970"
"Leaver CS","2023","South East (England)","Outside London","G7","215","[c]","56120","54290"
"Leaver CS","2023","South East (England)","Outside London","HEO","470","[c]","34200","33320"
"Leaver CS","2023","South East (England)","Outside London","SCS level","35","[c]","100390","95140"
"Leaver CS","2023","South East (England)","Outside London","SEO","360","[c]","41880","40830"
"Leaver CS","2023","South East (England)","Outside London","Unknown","290","[c]","24280","23180"
"Leaver CS","2023","South West (England)","Outside London","AA","305","[c]","21030","19930"
"Leaver CS","2023","South West (England)","Outside London","AO","1110","[c]","22620","21690"
"Leaver CS","2023","South West (England)","Outside London","EO","905","[c]","27820","27570"
"Leaver CS","2023","South West (England)","Outside London","G6","120","[c]","71750","70550"
"Leaver CS","2023","South West (England)","Outside London","G7","345","[c]","54540","53480"
"Leaver CS","2023","South West (England)","Outside London","HEO","705","[c]","33470","33290"
"Leaver CS","2023","South West (England)","Outside London","SCS level","35","[c]","111300","99150"
"Leaver CS","2023","South West (England)","Outside London","SEO","665","[c]","42390","41800"
"Leaver CS","2023","South West (England)","Outside London","Unknown","300","[c]","41600","37340"
"Leaver CS","2023","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","AO","50","[c]","22220","21690"
"Leaver CS","2023","Unknown","Unknown","EO","70","[c]","29160","28120"
"Leaver CS","2023","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","HEO","45","[c]","33790","32000"
"Leaver CS","2023","Unknown","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","215","[c]","36900","34110"
"Leaver CS","2023","Wales","Outside London","AA","225","[c]","19210","19000"
"Leaver CS","2023","Wales","Outside London","AO","1190","[c]","21910","21780"
"Leaver CS","2023","Wales","Outside London","EO","560","[c]","27500","27570"
"Leaver CS","2023","Wales","Outside London","G6","65","[c]","70920","67990"
"Leaver CS","2023","Wales","Outside London","G7","135","[c]","56260","56220"
"Leaver CS","2023","Wales","Outside London","HEO","270","[c]","33630","32550"
"Leaver CS","2023","Wales","Outside London","SCS level","25","[c]","94230","82500"
"Leaver CS","2023","Wales","Outside London","SEO","235","[c]","42880","41980"
"Leaver CS","2023","Wales","Outside London","Unknown","110","[c]","[c]","[c]"
"Leaver CS","2023","West Midlands (England)","Outside London","AA","170","[c]","20160","19930"
"Leaver CS","2023","West Midlands (England)","Outside London","AO","1255","[c]","21920","21690"
"Leaver CS","2023","West Midlands (England)","Outside London","EO","780","[c]","27690","27570"
"Leaver CS","2023","West Midlands (England)","Outside London","G6","55","[c]","73780","69800"
"Leaver CS","2023","West Midlands (England)","Outside London","G7","170","[c]","55600","52130"
"Leaver CS","2023","West Midlands (England)","Outside London","HEO","270","[c]","34290","33940"
"Leaver CS","2023","West Midlands (England)","Outside London","SCS level","25","[c]","108090","111770"
"Leaver CS","2023","West Midlands (England)","Outside London","SEO","225","[c]","42450","40000"
"Leaver CS","2023","West Midlands (England)","Outside London","Unknown","180","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","AA","205","[c]","20400","19930"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","AO","1085","[c]","22390","21690"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","EO","780","[c]","27490","27570"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","G6","115","[c]","67380","65520"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","G7","230","[c]","55860","53360"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","HEO","355","[c]","32930","32310"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","SCS level","30","[c]","91570","86310"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","SEO","290","[c]","40480","38900"
"Leaver CS","2023","Yorkshire and The Humber","Outside London","Unknown","180","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Outside London","AA","10","[c]","21380","20750"
"Leaver Dept.","2023","East Midlands (England)","Outside London","AO","95","[c]","21760","21780"
"Leaver Dept.","2023","East Midlands (England)","Outside London","EO","125","[c]","27320","27570"
"Leaver Dept.","2023","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Outside London","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Outside London","HEO","60","[c]","32000","31270"
"Leaver Dept.","2023","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Outside London","SEO","40","[c]","40690","39190"
"Leaver Dept.","2023","East Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Outside London","AA","15","[c]","23670","24430"
"Leaver Dept.","2023","East of England","Outside London","AO","60","[c]","22540","22220"
"Leaver Dept.","2023","East of England","Outside London","EO","115","[c]","28170","28120"
"Leaver Dept.","2023","East of England","Outside London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East of England","Outside London","G7","15","[c]","55070","54400"
"Leaver Dept.","2023","East of England","Outside London","HEO","55","[c]","35330","34800"
"Leaver Dept.","2023","East of England","Outside London","SEO","35","[c]","40730","40890"
"Leaver Dept.","2023","East of England","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","London","London","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","London","London","AO","285","[c]","25090","25480"
"Leaver Dept.","2023","London","London","EO","1015","[c]","29860","29710"
"Leaver Dept.","2023","London","London","G6","490","[c]","67820","66590"
"Leaver Dept.","2023","London","London","G7","1230","[c]","55940","55150"
"Leaver Dept.","2023","London","London","HEO","2060","[c]","34320","34260"
"Leaver Dept.","2023","London","London","SCS level","305","[c]","89890","81180"
"Leaver Dept.","2023","London","London","SEO","1100","[c]","42400","41950"
"Leaver Dept.","2023","London","London","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Outside London","AO","300","[c]","21820","21690"
"Leaver Dept.","2023","North East (England)","Outside London","EO","215","[c]","27230","27570"
"Leaver Dept.","2023","North East (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Outside London","G7","65","[c]","52340","51580"
"Leaver Dept.","2023","North East (England)","Outside London","HEO","150","[c]","32490","32410"
"Leaver Dept.","2023","North East (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North East (England)","Outside London","SEO","95","[c]","38280","38460"
"Leaver Dept.","2023","North East (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North West (England)","Outside London","AO","490","[c]","21750","21690"
"Leaver Dept.","2023","North West (England)","Outside London","EO","450","[c]","27310","27570"
"Leaver Dept.","2023","North West (England)","Outside London","G6","30","[c]","66400","65820"
"Leaver Dept.","2023","North West (England)","Outside London","G7","105","[c]","53170","51770"
"Leaver Dept.","2023","North West (England)","Outside London","HEO","270","[c]","32160","32000"
"Leaver Dept.","2023","North West (England)","Outside London","SCS level","15","[c]","84640","76540"
"Leaver Dept.","2023","North West (England)","Outside London","SEO","210","[c]","39320","38960"
"Leaver Dept.","2023","North West (England)","Outside London","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","EO","30","[c]","27120","26750"
"Leaver Dept.","2023","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Outside London","AA","15","[c]","22270","22080"
"Leaver Dept.","2023","Scotland","Outside London","AO","385","[c]","22230","21690"
"Leaver Dept.","2023","Scotland","Outside London","EO","395","[c]","27660","27570"
"Leaver Dept.","2023","Scotland","Outside London","G6","20","[c]","74500","79110"
"Leaver Dept.","2023","Scotland","Outside London","G7","70","[c]","55010","54000"
"Leaver Dept.","2023","Scotland","Outside London","HEO","155","[c]","33920","33520"
"Leaver Dept.","2023","Scotland","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scotland","Outside London","SEO","75","[c]","43390","42860"
"Leaver Dept.","2023","South East (England)","Outside London","AA","25","[c]","22000","21200"
"Leaver Dept.","2023","South East (England)","Outside London","AO","205","[c]","22550","21780"
"Leaver Dept.","2023","South East (England)","Outside London","EO","200","[c]","28360","28120"
"Leaver Dept.","2023","South East (England)","Outside London","G6","10","[c]","65560","65620"
"Leaver Dept.","2023","South East (England)","Outside London","G7","45","[c]","52420","53800"
"Leaver Dept.","2023","South East (England)","Outside London","HEO","110","[c]","32730","32660"
"Leaver Dept.","2023","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South East (England)","Outside London","SEO","70","[c]","39980","39890"
"Leaver Dept.","2023","South East (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Outside London","AA","15","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Outside London","AO","135","[c]","21970","21690"
"Leaver Dept.","2023","South West (England)","Outside London","EO","140","[c]","27350","27570"
"Leaver Dept.","2023","South West (England)","Outside London","G6","30","[c]","68660","68190"
"Leaver Dept.","2023","South West (England)","Outside London","G7","105","[c]","53040","53150"
"Leaver Dept.","2023","South West (England)","Outside London","HEO","165","[c]","32950","33000"
"Leaver Dept.","2023","South West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","South West (England)","Outside London","SEO","145","[c]","40970","40760"
"Leaver Dept.","2023","South West (England)","Outside London","Unknown","25","[c]","40530","38790"
"Leaver Dept.","2023","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","40","[c]","28140","28120"
"Leaver Dept.","2023","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","HEO","60","[c]","32000","32000"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO","20","[c]","40650","40340"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Wales","Outside London","AA","20","[c]","20000","19000"
"Leaver Dept.","2023","Wales","Outside London","AO","180","[c]","22060","21840"
"Leaver Dept.","2023","Wales","Outside London","EO","235","[c]","27070","27260"
"Leaver Dept.","2023","Wales","Outside London","G6","20","[c]","66130","66230"
"Leaver Dept.","2023","Wales","Outside London","G7","65","[c]","53680","51460"
"Leaver Dept.","2023","Wales","Outside London","HEO","205","[c]","32210","31660"
"Leaver Dept.","2023","Wales","Outside London","SCS level","10","[c]","90660","81600"
"Leaver Dept.","2023","Wales","Outside London","SEO","135","[c]","41280","40220"
"Leaver Dept.","2023","Wales","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Outside London","AO","230","[c]","21770","21690"
"Leaver Dept.","2023","West Midlands (England)","Outside London","EO","285","[c]","27360","27570"
"Leaver Dept.","2023","West Midlands (England)","Outside London","G6","20","[c]","66410","63220"
"Leaver Dept.","2023","West Midlands (England)","Outside London","G7","60","[c]","52660","51420"
"Leaver Dept.","2023","West Midlands (England)","Outside London","HEO","165","[c]","32730","32020"
"Leaver Dept.","2023","West Midlands (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Midlands (England)","Outside London","SEO","115","[c]","40320","39250"
"Leaver Dept.","2023","West Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","AA","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","AO","160","[c]","22090","21690"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","EO","325","[c]","27210","27570"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","G6","30","[c]","65930","64520"
"Leaver Dept.","2023","Yorkshire and The Humber","Outside London","G7","115","[c]","53010","51870"
