"Status","Year","Age","Ethnicity","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Unknown","Other ethnicity","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","London","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","London","Male","5","5","[c]","[c]"
"In post","2023","Unknown","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","White","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Asian","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands (England)","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East of England","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East of England","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South East (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South East (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South West (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South West (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Wales","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
