"Status","Year","Function_of_post","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","Finance","Flintshire and Wrexham","Outside London","10","10","42210","32970"
"In post","2023","Finance","Finance","Glasgow City","Outside London","195","170","31640","25830"
"In post","2023","Finance","Finance","Gloucestershire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Finance","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Greater Manchester South West","Outside London","80","80","43990","41780"
"In post","2023","Finance","Finance","Hackney and Newham","London","165","155","47970","45170"
"In post","2023","Finance","Finance","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Harrow and Hillingdon","London","10","10","[c]","[c]"
"In post","2023","Finance","Finance","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","Herefordshire, County of","Outside London","20","20","26410","27080"
"In post","2023","Finance","Finance","Hertfordshire CC","Outside London","85","85","46840","41200"
"In post","2023","Finance","Finance","Hounslow and Richmond upon Thames","London","15","15","43120","42940"
"In post","2023","Finance","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Kent Thames Gateway","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Finance","Kingston upon Hull, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","Lambeth","London","10","10","[c]","[c]"
"In post","2023","Finance","Finance","Lancaster and Wyre","Outside London","20","15","38010","31270"
"In post","2023","Finance","Finance","Leeds","Outside London","340","325","43030","38550"
"In post","2023","Finance","Finance","Leicester","Outside London","15","15","35850","34170"
"In post","2023","Finance","Finance","Leicestershire CC and Rutland","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Finance","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","Lincolnshire CC","Outside London","35","35","27880","27060"
"In post","2023","Finance","Finance","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Liverpool","Outside London","140","135","40700","39190"
"In post","2023","Finance","Finance","Manchester","Outside London","325","310","41180","37900"
"In post","2023","Finance","Finance","Medway","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Mid Lancashire","Outside London","40","35","41810","40690"
"In post","2023","Finance","Finance","Milton Keynes","Outside London","225","220","32780","28090"
"In post","2023","Finance","Finance","Monmouthshire and Newport","Outside London","75","70","41060","33740"
"In post","2023","Finance","Finance","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","North Hampshire","Outside London","15","15","34130","34300"
"In post","2023","Finance","Finance","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","North Yorkshire CC","Outside London","25","25","39770","30640"
"In post","2023","Finance","Finance","North and West Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Norwich and East Norfolk","Outside London","20","20","36230","35660"
"In post","2023","Finance","Finance","Nottingham","Outside London","130","125","40680","35000"
"In post","2023","Finance","Finance","Overseas","Overseas","45","45","50250","48980"
"In post","2023","Finance","Finance","Oxfordshire CC","Outside London","55","50","33430","27470"
"In post","2023","Finance","Finance","Perth and Kinross, and Stirling","Outside London","10","10","32880","28490"
"In post","2023","Finance","Finance","Peterborough","Outside London","45","45","40720","37710"
"In post","2023","Finance","Finance","Plymouth","Outside London","70","65","38020","34910"
"In post","2023","Finance","Finance","Portsmouth","Outside London","120","115","39230","34300"
"In post","2023","Finance","Finance","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Sefton","Outside London","30","30","50940","51020"
"In post","2023","Finance","Finance","Sheffield","Outside London","260","250","42040","38470"
"In post","2023","Finance","Finance","Shropshire","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Finance","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Somerset CC","Outside London","30","30","39040","34370"
"In post","2023","Finance","Finance","South Hampshire","Outside London","20","20","38120","34320"
"In post","2023","Finance","Finance","South Lanarkshire","Outside London","165","155","37890","34950"
"In post","2023","Finance","Finance","South Nottinghamshire","Outside London","10","10","34220","27170"
"In post","2023","Finance","Finance","South Teesside","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","South and West Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","Southampton","Outside London","40","40","39400","39780"
"In post","2023","Finance","Finance","Southend-on-Sea","Outside London","10","5","[c]","[c]"
"In post","2023","Finance","Finance","Staffordshire CC","Outside London","90","85","41570","37300"
"In post","2023","Finance","Finance","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Suffolk CC","Outside London","40","35","31580","27140"
"In post","2023","Finance","Finance","Sunderland","Outside London","25","20","40220","40130"
"In post","2023","Finance","Finance","Swansea","Outside London","200","190","36980","33660"
"In post","2023","Finance","Finance","Telford and Wrekin","Outside London","60","55","46080","42510"
"In post","2023","Finance","Finance","Tower Hamlets","London","255","250","47930","43650"
"In post","2023","Finance","Finance","Tyneside","Outside London","375","360","44160","42140"
"In post","2023","Finance","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Finance","Finance","Wakefield","Outside London","20","15","30290","27400"
"In post","2023","Finance","Finance","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","Warrington","Outside London","35","35","39570","37300"
"In post","2023","Finance","Finance","Warwickshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","West Cumbria","Outside London","20","20","43260","45800"
"In post","2023","Finance","Finance","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Finance","West Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Finance","West Surrey","Outside London","20","15","39320","37760"
"In post","2023","Finance","Finance","West Sussex (North East)","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","West Sussex (South West)","Outside London","150","135","38490","35000"
"In post","2023","Finance","Finance","Westminster","London","1710","1670","52590","50200"
"In post","2023","Finance","Finance","Wiltshire","Outside London","240","230","38470","34300"
"In post","2023","Finance","Finance","Wirral","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Finance","Wolverhampton","Outside London","10","10","33020","32760"
"In post","2023","Finance","Finance","Worcestershire CC","Outside London","25","25","43430","37710"
"In post","2023","Finance","Finance","York","Outside London","90","85","39870","37710"
"In post","2023","Finance","Human Resources","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Human Resources","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Human Resources","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Human Resources","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Human Resources","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Human Resources","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Legal","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Legal","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicine","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Medicine","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Birmingham","Outside London","20","15","24600","22520"
"In post","2023","Finance","Operational Delivery","Bradford","Outside London","220","180","24360","22520"
"In post","2023","Finance","Operational Delivery","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Bristol, City of","Outside London","15","15","27970","22150"
"In post","2023","Finance","Operational Delivery","Cardiff and Vale of Glamorgan","Outside London","15","15","33360","35000"
"In post","2023","Finance","Operational Delivery","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","City of Edinburgh","Outside London","20","20","40920","42140"
"In post","2023","Finance","Operational Delivery","Coventry","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Croydon","London","15","15","40700","39790"
"In post","2023","Finance","Operational Delivery","Darlington","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Glasgow City","Outside London","470","390","25260","22520"
"In post","2023","Finance","Operational Delivery","Greater Manchester South West","Outside London","30","30","35010","35000"
"In post","2023","Finance","Operational Delivery","Hackney and Newham","London","75","65","32640","29730"
"In post","2023","Finance","Operational Delivery","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Leeds","Outside London","110","95","26660","22520"
"In post","2023","Finance","Operational Delivery","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Liverpool","Outside London","65","60","28960","22520"
"In post","2023","Finance","Operational Delivery","Manchester","Outside London","10","10","31380","30330"
"In post","2023","Finance","Operational Delivery","Mid Lancashire","Outside London","20","15","37440","35000"
"In post","2023","Finance","Operational Delivery","Nottingham","Outside London","55","50","33880","29730"
"In post","2023","Finance","Operational Delivery","Sefton","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Operational Delivery","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","South Lanarkshire","Outside London","45","40","26190","22520"
"In post","2023","Finance","Operational Delivery","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Sunderland","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Telford and Wrekin","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Tower Hamlets","London","10","10","[c]","[c]"
"In post","2023","Finance","Operational Delivery","Tyneside","Outside London","190","170","30990","28130"
"In post","2023","Finance","Operational Delivery","West Sussex (South West)","Outside London","135","120","26630","27290"
"In post","2023","Finance","Operational Delivery","Westminster","London","50","50","44940","35410"
"In post","2023","Finance","Operational Delivery","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Research","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Operational Research","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Other","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Other","Westminster","London","20","20","45370","43210"
"In post","2023","Finance","Planning","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Policy","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Policy","Westminster","London","15","15","53830","54660"
"In post","2023","Finance","Policy","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Project Delivery","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Project Delivery","Westminster","London","20","15","53600","54690"
"In post","2023","Finance","Property","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Property","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Property","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Blackpool","Outside London","50","45","39940","38470"
"In post","2023","Finance","Security","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Greater Manchester North East","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Security","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Leeds","Outside London","50","45","47490","40360"
"In post","2023","Finance","Security","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Manchester","Outside London","40","40","43130","38470"
"In post","2023","Finance","Security","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Sheffield","Outside London","25","25","45180","38470"
"In post","2023","Finance","Security","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Tyneside","Outside London","75","75","41320","38470"
"In post","2023","Finance","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Security","Westminster","London","80","75","48150","43760"
"In post","2023","Finance","Social Research","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Statistics","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","Bradford","Outside London","10","10","24830","22520"
"In post","2023","Finance","Tax","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","Croydon","London","5","5","[c]","[c]"
"In post","2023","Finance","Tax","Glasgow City","Outside London","15","15","33480","25210"
"In post","2023","Finance","Tax","Greater Manchester South West","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Tax","Hackney and Newham","London","20","20","41170","39790"
"In post","2023","Finance","Tax","Leeds","Outside London","10","10","35710","29730"
"In post","2023","Finance","Tax","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Tax","Nottingham","Outside London","15","15","34820","34400"
"In post","2023","Finance","Tax","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Tax","Tyneside","Outside London","10","10","26660","22520"
"In post","2023","Finance","Tax","West Sussex (South West)","Outside London","10","5","[c]","[c]"
"In post","2023","Finance","Tax","Westminster","London","5","5","[c]","[c]"
"In post","2023","Finance","Unknown","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2023","Finance","Unknown","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Unknown","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Croydon","London","20","20","45640","39620"
"In post","2023","Finance","Unknown","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Glasgow City","Outside London","20","15","31010","25090"
"In post","2023","Finance","Unknown","Greater Manchester South West","Outside London","15","15","45430","38390"
"In post","2023","Finance","Unknown","Hackney and Newham","London","30","30","50960","45960"
"In post","2023","Finance","Unknown","Leeds","Outside London","65","65","41830","38120"
"In post","2023","Finance","Unknown","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2023","Finance","Unknown","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Nottingham","Outside London","30","30","39340","41170"
"In post","2023","Finance","Unknown","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Unknown","Tyneside","Outside London","40","40","39510","35000"
"In post","2023","Finance","Unknown","West Sussex (South West)","Outside London","10","10","36910","22520"
"In post","2023","Finance","Unknown","Westminster","London","130","125","53980","54690"
"In post","2023","Grants Management","Communications","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Finance","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2023","Grants Management","Finance","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Finance","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Berkshire","Outside London","170","160","27630","22150"
"In post","2023","Grants Management","Operational Delivery","Bristol, City of","Outside London","50","50","27590","25920"
"In post","2023","Grants Management","Operational Delivery","Cambridgeshire CC","Outside London","45","45","25980","22150"
"In post","2023","Grants Management","Operational Delivery","Cheshire East","Outside London","150","140","24920","22150"
"In post","2023","Grants Management","Operational Delivery","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Devon CC","Outside London","210","190","27000","25920"
"In post","2023","Grants Management","Operational Delivery","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","East Cumbria","Outside London","290","260","26580","22150"
"In post","2023","Grants Management","Operational Delivery","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Gwynedd","Outside London","5","5","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Leeds","Outside London","80","75","25980","22150"
"In post","2023","Grants Management","Operational Delivery","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","North Yorkshire CC","Outside London","15","15","31240","30320"
"In post","2023","Grants Management","Operational Delivery","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Nottingham","Outside London","80","80","26330","24030"
"In post","2023","Grants Management","Operational Delivery","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Somerset CC","Outside London","25","20","26190","22150"
"In post","2023","Grants Management","Operational Delivery","South Hampshire","Outside London","5","5","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Tyneside","Outside London","465","430","25500","22150"
"In post","2023","Grants Management","Operational Delivery","West Cumbria","Outside London","545","485","24460","22150"
"In post","2023","Grants Management","Operational Delivery","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Operational Delivery","Worcestershire CC","Outside London","175","165","25380","22150"
"In post","2023","Grants Management","Operational Delivery","York","Outside London","185","175","26550","24030"
"In post","2023","Grants Management","Policy","Berkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Grants Management","Policy","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Policy","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Policy","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Policy","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Policy","Westminster","London","40","40","52740","59140"
"In post","2023","Grants Management","Project Delivery","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Science and Engineering","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Grants Management","Science and Engineering","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Commercial","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Commercial","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Commercial","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2023","Human Resources","Commercial","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Communications","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Communications","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Communications","Liverpool","Outside London","[c]","[c]","[c]","[c]"
