"Status","Year","Age","Function_of_post","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Security","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","North West (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Security","North West (England)","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Security","Northern Ireland","Heterosexual / straight","80","80","22660","22130"
"In post","2023","40-49","Security","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Northern Ireland","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Security","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Security","Overseas","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Security","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Overseas","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Security","Scotland","Heterosexual / straight","185","185","37090","40880"
"In post","2023","40-49","Security","Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Security","Scotland","Undeclared","25","25","[c]","[c]"
"In post","2023","40-49","Security","Scotland","Unknown","45","45","34550","40880"
"In post","2023","40-49","Security","South East (England)","Heterosexual / straight","270","265","36070","37690"
"In post","2023","40-49","Security","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Security","South East (England)","Undeclared","50","50","38390","42060"
"In post","2023","40-49","Security","South East (England)","Unknown","65","65","35730","40880"
"In post","2023","40-49","Security","South West (England)","Heterosexual / straight","190","190","33450","30650"
"In post","2023","40-49","Security","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Security","South West (England)","Undeclared","40","40","36640","37300"
"In post","2023","40-49","Security","South West (England)","Unknown","55","55","35220","30650"
"In post","2023","40-49","Security","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Wales","Heterosexual / straight","55","55","31570","27480"
"In post","2023","40-49","Security","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","Wales","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Security","Wales","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Security","West Midlands (England)","Heterosexual / straight","55","55","34970","29730"
"In post","2023","40-49","Security","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Security","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Security","West Midlands (England)","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Security","Yorkshire and The Humber","Heterosexual / straight","135","130","35360","34320"
"In post","2023","40-49","Security","Yorkshire and The Humber","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Security","Yorkshire and The Humber","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Security","Yorkshire and The Humber","Unknown","35","35","33460","28120"
"In post","2023","40-49","Unknown","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","East of England","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","London","Heterosexual / straight","165","155","56700","55560"
"In post","2023","40-49","Unknown","London","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","London","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","London","Unknown","65","60","54390","55150"
"In post","2023","40-49","Unknown","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","North West (England)","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","40-49","Unknown","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Scotland","Heterosexual / straight","2850","2725","48110","44890"
"In post","2023","40-49","Unknown","Scotland","LGBO","180","175","48170","42860"
"In post","2023","40-49","Unknown","Scotland","Undeclared","165","160","49400","47860"
"In post","2023","40-49","Unknown","Scotland","Unknown","1330","1260","40920","34730"
"In post","2023","40-49","Unknown","South East (England)","Heterosexual / straight","95","95","46600","49260"
"In post","2023","40-49","Unknown","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","South East (England)","Unknown","40","40","48760","49260"
"In post","2023","40-49","Unknown","South West (England)","Heterosexual / straight","270","260","47630","49260"
"In post","2023","40-49","Unknown","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","South West (England)","Unknown","95","90","45690","49260"
"In post","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Unknown","320","320","45890","41630"
"In post","2023","40-49","Unknown","Wales","Heterosexual / straight","1515","1440","46320","41700"
"In post","2023","40-49","Unknown","Wales","LGBO","60","60","49220","44820"
"In post","2023","40-49","Unknown","Wales","Undeclared","180","175","45290","41700"
"In post","2023","40-49","Unknown","Wales","Unknown","40","35","44770","39690"
"In post","2023","40-49","Unknown","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","Heterosexual / straight","65","60","45410","38470"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","Undeclared","10","5","[c]","[c]"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Analysis","East Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","Analysis","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","East of England","Heterosexual / straight","45","45","42370","37550"
"In post","2023","50-59","Analysis","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","East of England","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","East of England","Unknown","30","30","42700","38370"
"In post","2023","50-59","Analysis","London","Heterosexual / straight","320","305","61260","60140"
"In post","2023","50-59","Analysis","London","LGBO","20","15","[c]","[c]"
"In post","2023","50-59","Analysis","London","Undeclared","45","45","59850","60430"
"In post","2023","50-59","Analysis","London","Unknown","60","55","58980","54920"
"In post","2023","50-59","Analysis","North East (England)","Heterosexual / straight","40","35","42510","38980"
"In post","2023","50-59","Analysis","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","North East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","North West (England)","Heterosexual / straight","55","50","44660","42510"
"In post","2023","50-59","Analysis","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","Analysis","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","South East (England)","Heterosexual / straight","135","125","47720","49260"
"In post","2023","50-59","Analysis","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Analysis","South East (England)","Unknown","40","40","53620","52490"
"In post","2023","50-59","Analysis","South West (England)","Heterosexual / straight","105","105","47720","49260"
"In post","2023","50-59","Analysis","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","South West (England)","Unknown","50","45","48610","49260"
"In post","2023","50-59","Analysis","Wales","Heterosexual / straight","90","90","40830","37760"
"In post","2023","50-59","Analysis","Wales","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Wales","Unknown","35","35","40890","32710"
"In post","2023","50-59","Analysis","West Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","Analysis","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","West Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Analysis","Yorkshire and The Humber","Heterosexual / straight","60","55","50550","52030"
"In post","2023","50-59","Analysis","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Analysis","Yorkshire and The Humber","Undeclared","15","10","[c]","[c]"
"In post","2023","50-59","Analysis","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","East Midlands (England)","Heterosexual / straight","35","35","47090","43360"
"In post","2023","50-59","Commercial","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","East of England","Heterosexual / straight","55","55","48030","40810"
"In post","2023","50-59","Commercial","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","East of England","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","East of England","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","London","Heterosexual / straight","335","330","67700","58640"
"In post","2023","50-59","Commercial","London","LGBO","20","20","[c]","[c]"
"In post","2023","50-59","Commercial","London","Undeclared","45","45","65950","61170"
"In post","2023","50-59","Commercial","London","Unknown","75","75","66430","58240"
"In post","2023","50-59","Commercial","North East (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","50-59","Commercial","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","North West (England)","Heterosexual / straight","155","150","51370","46240"
"In post","2023","50-59","Commercial","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","North West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Commercial","North West (England)","Unknown","25","25","[c]","[c]"
"In post","2023","50-59","Commercial","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Scotland","Heterosexual / straight","80","80","44450","40580"
"In post","2023","50-59","Commercial","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","Scotland","Unknown","30","30","45260","41270"
"In post","2023","50-59","Commercial","South East (England)","Heterosexual / straight","145","145","47530","42660"
"In post","2023","50-59","Commercial","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","South East (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Commercial","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","South West (England)","Heterosexual / straight","325","320","51030","43890"
"In post","2023","50-59","Commercial","South West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","South West (England)","Undeclared","55","55","45690","42620"
"In post","2023","50-59","Commercial","South West (England)","Unknown","35","35","63560","55000"
"In post","2023","50-59","Commercial","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Wales","Heterosexual / straight","70","65","37470","33850"
"In post","2023","50-59","Commercial","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Wales","Undeclared","20","15","[c]","[c]"
"In post","2023","50-59","Commercial","Wales","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","West Midlands (England)","Heterosexual / straight","80","75","53830","41880"
"In post","2023","50-59","Commercial","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","West Midlands (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Commercial","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","Heterosexual / straight","90","85","54360","51750"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Commercial","Yorkshire and The Humber","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Communications","East Midlands (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","Communications","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","East Midlands (England)","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Communications","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Communications","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","London","Heterosexual / straight","195","190","52760","47120"
"In post","2023","50-59","Communications","London","LGBO","20","20","[c]","[c]"
"In post","2023","50-59","Communications","London","Undeclared","30","30","53180","48570"
"In post","2023","50-59","Communications","London","Unknown","50","50","51870","45960"
"In post","2023","50-59","Communications","North East (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","50-59","Communications","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","North East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Communications","North West (England)","Heterosexual / straight","45","45","40240","40450"
"In post","2023","50-59","Communications","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","North West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Communications","North West (England)","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Communications","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Scotland","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","Communications","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","South East (England)","Heterosexual / straight","80","75","35930","33830"
"In post","2023","50-59","Communications","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","South East (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Communications","South East (England)","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Communications","South West (England)","Heterosexual / straight","60","60","39190","36990"
"In post","2023","50-59","Communications","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","South West (England)","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Communications","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Wales","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","50-59","Communications","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","West Midlands (England)","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","50-59","Communications","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Yorkshire and The Humber","Heterosexual / straight","35","30","42570","39730"
"In post","2023","50-59","Communications","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Communications","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Communications","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Counter Fraud","East Midlands (England)","Heterosexual / straight","210","195","35390","34170"
"In post","2023","50-59","Counter Fraud","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","East Midlands (England)","Undeclared","50","45","34430","34170"
"In post","2023","50-59","Counter Fraud","East Midlands (England)","Unknown","60","55","35170","34170"
"In post","2023","50-59","Counter Fraud","East of England","Heterosexual / straight","190","180","30980","31280"
"In post","2023","50-59","Counter Fraud","East of England","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Counter Fraud","East of England","Undeclared","35","30","30450","29730"
"In post","2023","50-59","Counter Fraud","East of England","Unknown","50","45","30300","29730"
"In post","2023","50-59","Counter Fraud","London","Heterosexual / straight","740","720","41150","39340"
"In post","2023","50-59","Counter Fraud","London","LGBO","35","35","39830","34370"
"In post","2023","50-59","Counter Fraud","London","Undeclared","150","140","40190","39150"
"In post","2023","50-59","Counter Fraud","London","Unknown","270","260","38130","39150"
"In post","2023","50-59","Counter Fraud","North East (England)","Heterosexual / straight","245","225","32210","28120"
"In post","2023","50-59","Counter Fraud","North East (England)","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Counter Fraud","North East (England)","Undeclared","35","35","31570","28120"
"In post","2023","50-59","Counter Fraud","North East (England)","Unknown","55","50","31600","28130"
"In post","2023","50-59","Counter Fraud","North West (England)","Heterosexual / straight","535","510","36820","34170"
"In post","2023","50-59","Counter Fraud","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Counter Fraud","North West (England)","Undeclared","80","75","35990","34170"
"In post","2023","50-59","Counter Fraud","North West (England)","Unknown","165","155","32110","28130"
"In post","2023","50-59","Counter Fraud","Northern Ireland","Heterosexual / straight","95","90","36430","35000"
"In post","2023","50-59","Counter Fraud","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Northern Ireland","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Northern Ireland","Unknown","30","30","35740","34700"
"In post","2023","50-59","Counter Fraud","Scotland","Heterosexual / straight","370","345","32910","29730"
"In post","2023","50-59","Counter Fraud","Scotland","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Scotland","Undeclared","55","55","31200","28120"
"In post","2023","50-59","Counter Fraud","Scotland","Unknown","80","75","31800","29730"
"In post","2023","50-59","Counter Fraud","South East (England)","Heterosexual / straight","315","295","31640","31280"
"In post","2023","50-59","Counter Fraud","South East (England)","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Counter Fraud","South East (England)","Undeclared","60","55","33580","30120"
"In post","2023","50-59","Counter Fraud","South East (England)","Unknown","100","90","32330","31280"
"In post","2023","50-59","Counter Fraud","South West (England)","Heterosexual / straight","185","170","33080","28130"
"In post","2023","50-59","Counter Fraud","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Counter Fraud","South West (England)","Undeclared","30","30","38990","34440"
"In post","2023","50-59","Counter Fraud","South West (England)","Unknown","55","50","34980","29730"
"In post","2023","50-59","Counter Fraud","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Wales","Heterosexual / straight","215","205","32860","28130"
"In post","2023","50-59","Counter Fraud","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Wales","Undeclared","50","45","31460","28130"
"In post","2023","50-59","Counter Fraud","Wales","Unknown","50","45","29380","28120"
"In post","2023","50-59","Counter Fraud","West Midlands (England)","Heterosexual / straight","265","250","33170","28130"
"In post","2023","50-59","Counter Fraud","West Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Counter Fraud","West Midlands (England)","Undeclared","35","35","34410","28990"
"In post","2023","50-59","Counter Fraud","West Midlands (England)","Unknown","100","95","31270","28130"
"In post","2023","50-59","Counter Fraud","Yorkshire and The Humber","Heterosexual / straight","325","305","34230","29730"
"In post","2023","50-59","Counter Fraud","Yorkshire and The Humber","LGBO","20","15","[c]","[c]"
"In post","2023","50-59","Counter Fraud","Yorkshire and The Humber","Undeclared","55","50","35570","34170"
"In post","2023","50-59","Counter Fraud","Yorkshire and The Humber","Unknown","75","70","33120","28130"
"In post","2023","50-59","Debt","East Midlands (England)","Heterosexual / straight","95","85","24630","22520"
"In post","2023","50-59","Debt","East Midlands (England)","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Debt","East Midlands (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Debt","East Midlands (England)","Unknown","30","30","23510","22520"
"In post","2023","50-59","Debt","East of England","Heterosexual / straight","45","35","27040","25610"
"In post","2023","50-59","Debt","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","East of England","Undeclared","10","5","[c]","[c]"
"In post","2023","50-59","Debt","East of England","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Debt","London","Heterosexual / straight","105","100","31400","26920"
"In post","2023","50-59","Debt","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","London","Undeclared","30","25","[c]","[c]"
"In post","2023","50-59","Debt","London","Unknown","80","75","29710","26920"
"In post","2023","50-59","Debt","North East (England)","Heterosexual / straight","140","120","24100","21690"
"In post","2023","50-59","Debt","North East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Debt","North East (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Debt","North East (England)","Unknown","55","50","23860","22520"
"In post","2023","50-59","Debt","North West (England)","Heterosexual / straight","130","120","26680","22520"
"In post","2023","50-59","Debt","North West (England)","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Debt","North West (England)","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Debt","North West (England)","Unknown","55","50","25010","22520"
"In post","2023","50-59","Debt","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Scotland","Heterosexual / straight","205","185","24940","22520"
"In post","2023","50-59","Debt","Scotland","LGBO","15","10","[c]","[c]"
"In post","2023","50-59","Debt","Scotland","Undeclared","40","35","24680","22520"
"In post","2023","50-59","Debt","Scotland","Unknown","100","90","23510","22520"
"In post","2023","50-59","Debt","South East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Debt","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","South East (England)","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Debt","South West (England)","Heterosexual / straight","55","45","23690","21690"
"In post","2023","50-59","Debt","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","South West (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Debt","South West (England)","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Wales","Heterosexual / straight","70","65","26220","22520"
"In post","2023","50-59","Debt","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Debt","Wales","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","Debt","Wales","Unknown","20","15","[c]","[c]"
"In post","2023","50-59","Debt","West Midlands (England)","Heterosexual / straight","195","175","24320","22520"
"In post","2023","50-59","Debt","West Midlands (England)","LGBO","10","10","[c]","[c]"
