"Status","Year","Age","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Operational Delivery","Devon","G6/G7","30","30","51760","48080"
"In post","2023","30-39","Operational Delivery","Devon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Devon","SEO/HEO","175","170","36740","37420"
"In post","2023","30-39","Operational Delivery","Devon","Unknown","100","90","29930","29050"
"In post","2023","30-39","Operational Delivery","Dorset and Somerset","AA/AO","220","210","26960","25340"
"In post","2023","30-39","Operational Delivery","Dorset and Somerset","EO","110","100","28640","28120"
"In post","2023","30-39","Operational Delivery","Dorset and Somerset","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Dorset and Somerset","SEO/HEO","60","60","36150","34600"
"In post","2023","30-39","Operational Delivery","Dorset and Somerset","Unknown","70","65","28260","25300"
"In post","2023","30-39","Operational Delivery","East Anglia","AA/AO","775","710","27140","28160"
"In post","2023","30-39","Operational Delivery","East Anglia","EO","345","320","29190","28120"
"In post","2023","30-39","Operational Delivery","East Anglia","G6/G7","20","15","56620","52960"
"In post","2023","30-39","Operational Delivery","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","East Anglia","SEO/HEO","195","185","37290","35390"
"In post","2023","30-39","Operational Delivery","East Anglia","Unknown","225","205","28290","26840"
"In post","2023","30-39","Operational Delivery","East Wales","AA/AO","840","780","24540","22520"
"In post","2023","30-39","Operational Delivery","East Wales","EO","720","690","27670","27850"
"In post","2023","30-39","Operational Delivery","East Wales","G6/G7","105","100","55510","52490"
"In post","2023","30-39","Operational Delivery","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","East Wales","SEO/HEO","585","575","36210","35000"
"In post","2023","30-39","Operational Delivery","East Wales","Unknown","200","190","29080","26840"
"In post","2023","30-39","Operational Delivery","East Yorkshire and Northern Lincolnshire","AA/AO","425","390","27230","28880"
"In post","2023","30-39","Operational Delivery","East Yorkshire and Northern Lincolnshire","EO","170","160","29460","28120"
"In post","2023","30-39","Operational Delivery","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","East Yorkshire and Northern Lincolnshire","SEO/HEO","70","70","36350","34850"
"In post","2023","30-39","Operational Delivery","East Yorkshire and Northern Lincolnshire","Unknown","100","90","28780","26840"
"In post","2023","30-39","Operational Delivery","Eastern Scotland","AA/AO","685","640","23990","22520"
"In post","2023","30-39","Operational Delivery","Eastern Scotland","EO","720","695","31440","31290"
"In post","2023","30-39","Operational Delivery","Eastern Scotland","G6/G7","25","25","58280","58080"
"In post","2023","30-39","Operational Delivery","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Eastern Scotland","SEO/HEO","285","280","37990","37940"
"In post","2023","30-39","Operational Delivery","Essex","AA/AO","185","170","26460","25610"
"In post","2023","30-39","Operational Delivery","Essex","EO","260","245","29350","31280"
"In post","2023","30-39","Operational Delivery","Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Essex","SEO/HEO","85","80","35990","34320"
"In post","2023","30-39","Operational Delivery","Essex","Unknown","120","110","29640","26840"
"In post","2023","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","510","460","24510","22400"
"In post","2023","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","460","430","28770","28120"
"In post","2023","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","145","145","54690","52500"
"In post","2023","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","660","635","36530","35570"
"In post","2023","30-39","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","245","225","31260","30810"
"In post","2023","30-39","Operational Delivery","Greater Manchester","AA/AO","830","780","23860","22520"
"In post","2023","30-39","Operational Delivery","Greater Manchester","EO","840","800","27690","28120"
"In post","2023","30-39","Operational Delivery","Greater Manchester","G6/G7","80","80","55420","54260"
"In post","2023","30-39","Operational Delivery","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Greater Manchester","SEO/HEO","560","550","35660","34700"
"In post","2023","30-39","Operational Delivery","Greater Manchester","Unknown","330","310","29620","26840"
"In post","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","AA/AO","450","395","25370","22520"
"In post","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","EO","360","340","28310","28120"
"In post","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","G6/G7","55","55","53720","51460"
"In post","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","SEO/HEO","220","215","36190","34300"
"In post","2023","30-39","Operational Delivery","Hampshire and Isle of Wight","Unknown","140","125","29290","26840"
"In post","2023","30-39","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","AA/AO","270","255","26210","24910"
"In post","2023","30-39","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","EO","175","165","29300","28120"
"In post","2023","30-39","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","70","70","37220","37090"
"In post","2023","30-39","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","Unknown","75","70","29450","30810"
"In post","2023","30-39","Operational Delivery","Highlands and Islands","AA/AO","35","35","23780","24490"
"In post","2023","30-39","Operational Delivery","Highlands and Islands","EO","55","50","30030","28120"
"In post","2023","30-39","Operational Delivery","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Highlands and Islands","SEO/HEO","20","20","35810","34170"
"In post","2023","30-39","Operational Delivery","Inner London - East","AA/AO","350","325","30000","26920"
"In post","2023","30-39","Operational Delivery","Inner London - East","EO","580","550","33550","32520"
"In post","2023","30-39","Operational Delivery","Inner London - East","G6/G7","85","85","61600","61240"
"In post","2023","30-39","Operational Delivery","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Inner London - East","SEO/HEO","365","355","43160","42450"
"In post","2023","30-39","Operational Delivery","Inner London - East","Unknown","235","225","34300","34820"
"In post","2023","30-39","Operational Delivery","Inner London - West","AA/AO","435","420","29880","28400"
"In post","2023","30-39","Operational Delivery","Inner London - West","EO","445","435","30900","29750"
"In post","2023","30-39","Operational Delivery","Inner London - West","G6/G7","430","420","60730","57360"
"In post","2023","30-39","Operational Delivery","Inner London - West","SCS level","55","50","82290","77770"
"In post","2023","30-39","Operational Delivery","Inner London - West","SEO/HEO","680","665","40270","40880"
"In post","2023","30-39","Operational Delivery","Inner London - West","Unknown","35","35","36000","34820"
"In post","2023","30-39","Operational Delivery","Kent","AA/AO","490","470","28540","30410"
"In post","2023","30-39","Operational Delivery","Kent","EO","650","620","28810","26180"
"In post","2023","30-39","Operational Delivery","Kent","G6/G7","15","15","56520","54130"
"In post","2023","30-39","Operational Delivery","Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Kent","SEO/HEO","215","210","36650","34570"
"In post","2023","30-39","Operational Delivery","Kent","Unknown","155","140","30060","29050"
"In post","2023","30-39","Operational Delivery","Lancashire","AA/AO","920","850","24590","22520"
"In post","2023","30-39","Operational Delivery","Lancashire","EO","665","630","28600","28120"
"In post","2023","30-39","Operational Delivery","Lancashire","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Lancashire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Lancashire","SEO/HEO","180","170","36920","34470"
"In post","2023","30-39","Operational Delivery","Lancashire","Unknown","210","200","28380","26840"
"In post","2023","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","AA/AO","445","395","25230","23230"
"In post","2023","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","EO","300","285","28940","28120"
"In post","2023","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","SEO/HEO","130","125","36820","34850"
"In post","2023","30-39","Operational Delivery","Leicestershire, Rutland and Northamptonshire","Unknown","140","130","30280","30340"
"In post","2023","30-39","Operational Delivery","Lincolnshire","AA/AO","180","170","27790","28880"
"In post","2023","30-39","Operational Delivery","Lincolnshire","EO","85","80","29730","28120"
"In post","2023","30-39","Operational Delivery","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Lincolnshire","SEO/HEO","60","60","37370","37300"
"In post","2023","30-39","Operational Delivery","Lincolnshire","Unknown","55","55","29050","27510"
"In post","2023","30-39","Operational Delivery","Merseyside","AA/AO","1295","1185","22760","22400"
"In post","2023","30-39","Operational Delivery","Merseyside","EO","1405","1330","26870","25980"
"In post","2023","30-39","Operational Delivery","Merseyside","G6/G7","70","70","55770","54260"
"In post","2023","30-39","Operational Delivery","Merseyside","SEO/HEO","690","675","35090","34170"
"In post","2023","30-39","Operational Delivery","Merseyside","Unknown","225","215","28680","26840"
"In post","2023","30-39","Operational Delivery","North Eastern Scotland","AA/AO","55","55","25260","25060"
"In post","2023","30-39","Operational Delivery","North Eastern Scotland","EO","80","75","31030","28700"
"In post","2023","30-39","Operational Delivery","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","North Eastern Scotland","SEO/HEO","55","55","45860","39360"
"In post","2023","30-39","Operational Delivery","North Yorkshire","AA/AO","85","80","22800","22150"
"In post","2023","30-39","Operational Delivery","North Yorkshire","EO","90","85","27190","26820"
"In post","2023","30-39","Operational Delivery","North Yorkshire","G6/G7","10","10","54010","51170"
"In post","2023","30-39","Operational Delivery","North Yorkshire","SEO/HEO","50","50","34660","33300"
"In post","2023","30-39","Operational Delivery","North Yorkshire","Unknown","55","50","28000","26840"
"In post","2023","30-39","Operational Delivery","Northern Ireland","AA/AO","250","230","22500","22520"
"In post","2023","30-39","Operational Delivery","Northern Ireland","EO","195","190","27620","27650"
"In post","2023","30-39","Operational Delivery","Northern Ireland","G6/G7","15","15","55670","55780"
"In post","2023","30-39","Operational Delivery","Northern Ireland","SEO/HEO","110","105","35710","34700"
"In post","2023","30-39","Operational Delivery","Northumberland, and Tyne and Wear","AA/AO","1085","950","22130","22520"
"In post","2023","30-39","Operational Delivery","Northumberland, and Tyne and Wear","EO","835","790","27730","28120"
"In post","2023","30-39","Operational Delivery","Northumberland, and Tyne and Wear","G6/G7","50","50","56250","56870"
"In post","2023","30-39","Operational Delivery","Northumberland, and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Northumberland, and Tyne and Wear","SEO/HEO","530","515","35960","34700"
"In post","2023","30-39","Operational Delivery","Northumberland, and Tyne and Wear","Unknown","125","120","28230","26840"
"In post","2023","30-39","Operational Delivery","Outer London - East and North East","AA/AO","230","220","31130","32110"
"In post","2023","30-39","Operational Delivery","Outer London - East and North East","EO","240","225","33430","32520"
"In post","2023","30-39","Operational Delivery","Outer London - East and North East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Outer London - East and North East","SEO/HEO","70","65","41630","39150"
"In post","2023","30-39","Operational Delivery","Outer London - East and North East","Unknown","90","85","34030","33930"
"In post","2023","30-39","Operational Delivery","Outer London - South","AA/AO","270","245","26370","26400"
"In post","2023","30-39","Operational Delivery","Outer London - South","EO","410","390","31190","30160"
"In post","2023","30-39","Operational Delivery","Outer London - South","G6/G7","50","50","63440","59400"
"In post","2023","30-39","Operational Delivery","Outer London - South","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Outer London - South","SEO/HEO","295","290","39580","38060"
"In post","2023","30-39","Operational Delivery","Outer London - South","Unknown","50","50","35150","34820"
"In post","2023","30-39","Operational Delivery","Outer London - West and North West","AA/AO","285","270","29500","26630"
"In post","2023","30-39","Operational Delivery","Outer London - West and North West","EO","650","625","31320","30200"
"In post","2023","30-39","Operational Delivery","Outer London - West and North West","G6/G7","40","40","55900","53400"
"In post","2023","30-39","Operational Delivery","Outer London - West and North West","SEO/HEO","235","230","37930","36180"
"In post","2023","30-39","Operational Delivery","Outer London - West and North West","Unknown","70","70","33620","33050"
"In post","2023","30-39","Operational Delivery","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Overseas","EO","10","10","34730","32990"
"In post","2023","30-39","Operational Delivery","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Overseas","SEO/HEO","30","30","41930","38640"
"In post","2023","30-39","Operational Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Shropshire and Staffordshire","AA/AO","590","565","26980","28880"
"In post","2023","30-39","Operational Delivery","Shropshire and Staffordshire","EO","330","315","29550","28120"
"In post","2023","30-39","Operational Delivery","Shropshire and Staffordshire","G6/G7","20","20","55090","54440"
"In post","2023","30-39","Operational Delivery","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Shropshire and Staffordshire","SEO/HEO","160","155","37860","37300"
"In post","2023","30-39","Operational Delivery","Shropshire and Staffordshire","Unknown","100","90","29540","29050"
"In post","2023","30-39","Operational Delivery","South Yorkshire","AA/AO","545","490","24910","22400"
"In post","2023","30-39","Operational Delivery","South Yorkshire","EO","590","545","27450","25980"
"In post","2023","30-39","Operational Delivery","South Yorkshire","G6/G7","45","45","56360","54260"
"In post","2023","30-39","Operational Delivery","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","South Yorkshire","SEO/HEO","350","335","35670","32420"
"In post","2023","30-39","Operational Delivery","South Yorkshire","Unknown","120","110","29520","27190"
"In post","2023","30-39","Operational Delivery","Southern Scotland","AA/AO","340","310","23020","22520"
"In post","2023","30-39","Operational Delivery","Southern Scotland","EO","230","220","29230","28130"
"In post","2023","30-39","Operational Delivery","Southern Scotland","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Southern Scotland","SEO/HEO","80","80","36600","34700"
"In post","2023","30-39","Operational Delivery","Surrey, East and West Sussex","AA/AO","425","400","29200","28880"
"In post","2023","30-39","Operational Delivery","Surrey, East and West Sussex","EO","380","355","29390","28120"
"In post","2023","30-39","Operational Delivery","Surrey, East and West Sussex","G6/G7","15","15","57770","56180"
"In post","2023","30-39","Operational Delivery","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Surrey, East and West Sussex","SEO/HEO","135","135","38150","37300"
"In post","2023","30-39","Operational Delivery","Surrey, East and West Sussex","Unknown","145","125","32020","31740"
"In post","2023","30-39","Operational Delivery","Tees Valley and Durham","AA/AO","960","890","25990","23390"
"In post","2023","30-39","Operational Delivery","Tees Valley and Durham","EO","395","375","28890","28120"
"In post","2023","30-39","Operational Delivery","Tees Valley and Durham","G6/G7","20","20","55420","51770"
"In post","2023","30-39","Operational Delivery","Tees Valley and Durham","SEO/HEO","165","160","36120","34700"
"In post","2023","30-39","Operational Delivery","Tees Valley and Durham","Unknown","140","135","28720","29050"
"In post","2023","30-39","Operational Delivery","Unknown","AA/AO","40","35","24510","23230"
"In post","2023","30-39","Operational Delivery","Unknown","EO","70","65","27730","28120"
"In post","2023","30-39","Operational Delivery","Unknown","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","West Central Scotland","AA/AO","820","755","22970","22400"
"In post","2023","30-39","Operational Delivery","West Central Scotland","EO","845","815","29960","28120"
"In post","2023","30-39","Operational Delivery","West Central Scotland","G6/G7","45","45","54540","54550"
"In post","2023","30-39","Operational Delivery","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","West Central Scotland","SEO/HEO","430","420","36180","34730"
"In post","2023","30-39","Operational Delivery","West Central Scotland","Unknown","10","10","[c]","[c]"
"In post","2023","30-39","Operational Delivery","West Midlands","AA/AO","980","880","22600","21780"
"In post","2023","30-39","Operational Delivery","West Midlands","EO","1000","945","27830","28120"
"In post","2023","30-39","Operational Delivery","West Midlands","G6/G7","95","95","53740","51910"
"In post","2023","30-39","Operational Delivery","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","West Midlands","SEO/HEO","555","540","35970","34700"
"In post","2023","30-39","Operational Delivery","West Midlands","Unknown","275","255","27890","25300"
"In post","2023","30-39","Operational Delivery","West Wales and The Valleys","AA/AO","1410","1235","22470","22500"
"In post","2023","30-39","Operational Delivery","West Wales and The Valleys","EO","920","870","28100","28120"
"In post","2023","30-39","Operational Delivery","West Wales and The Valleys","G6/G7","20","20","54440","51660"
"In post","2023","30-39","Operational Delivery","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","West Wales and The Valleys","SEO/HEO","250","240","35410","34170"
"In post","2023","30-39","Operational Delivery","West Wales and The Valleys","Unknown","235","220","28320","26840"
"In post","2023","30-39","Operational Delivery","West Yorkshire","AA/AO","850","790","25460","22520"
"In post","2023","30-39","Operational Delivery","West Yorkshire","EO","835","795","28840","28120"
"In post","2023","30-39","Operational Delivery","West Yorkshire","G6/G7","50","50","56120","54260"
"In post","2023","30-39","Operational Delivery","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Delivery","West Yorkshire","SEO/HEO","455","440","36370","35000"
"In post","2023","30-39","Operational Delivery","West Yorkshire","Unknown","260","240","29410","26840"
"In post","2023","30-39","Operational Research","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","East Wales","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Operational Research","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","East Wales","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Operational Research","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","25","25","37730","39890"
"In post","2023","30-39","Operational Research","Greater Manchester","G6/G7","15","15","61160","57970"
"In post","2023","30-39","Operational Research","Greater Manchester","SEO/HEO","15","15","39790","41780"
"In post","2023","30-39","Operational Research","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Hampshire and Isle of Wight","G6/G7","25","25","49640","49260"
"In post","2023","30-39","Operational Research","Hampshire and Isle of Wight","SEO/HEO","20","20","37260","39890"
"In post","2023","30-39","Operational Research","Inner London - East","G6/G7","25","25","60850","61300"
"In post","2023","30-39","Operational Research","Inner London - East","SEO/HEO","20","20","41470","41480"
"In post","2023","30-39","Operational Research","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Inner London - West","G6/G7","35","35","61740","60560"
"In post","2023","30-39","Operational Research","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Inner London - West","SEO/HEO","25","25","42230","43650"
"In post","2023","30-39","Operational Research","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Merseyside","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Operational Research","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Northumberland, and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Outer London - South","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Operational Research","Outer London - South","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Operational Research","South Yorkshire","G6/G7","10","10","[c]","[c]"
"In post","2023","30-39","Operational Research","South Yorkshire","SEO/HEO","15","10","41280","43250"
"In post","2023","30-39","Operational Research","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","West Central Scotland","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Operational Research","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Operational Research","West Midlands","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Operational Research","West Midlands","SEO/HEO","10","10","38910","39140"
"In post","2023","30-39","Operational Research","West Yorkshire","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Operational Research","West Yorkshire","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Operational Research","West Yorkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Other","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","15","15","21460","21540"
"In post","2023","30-39","Other","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Other","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Cheshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Cornwall and Isles of Scilly","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Other","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Derbyshire and Nottinghamshire","AA/AO","5","5","[c]","[c]"
"In post","2023","30-39","Other","Derbyshire and Nottinghamshire","EO","10","10","[c]","[c]"
"In post","2023","30-39","Other","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Derbyshire and Nottinghamshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Other","Devon","AA/AO","15","15","20870","20660"
"In post","2023","30-39","Other","Devon","EO","5","5","[c]","[c]"
"In post","2023","30-39","Other","Devon","G6/G7","25","25","47350","47960"
"In post","2023","30-39","Other","Devon","SEO/HEO","30","30","37740","37420"
"In post","2023","30-39","Other","Dorset and Somerset","AA/AO","15","15","21610","21690"
"In post","2023","30-39","Other","Dorset and Somerset","EO","10","10","[c]","[c]"
"In post","2023","30-39","Other","Dorset and Somerset","G6/G7","5","5","[c]","[c]"
"In post","2023","30-39","Other","Dorset and Somerset","SEO/HEO","25","20","39950","43890"
"In post","2023","30-39","Other","East Anglia","AA/AO","20","20","21310","21590"
"In post","2023","30-39","Other","East Anglia","EO","10","10","26900","26630"
"In post","2023","30-39","Other","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","East Anglia","SEO/HEO","10","10","[c]","[c]"
"In post","2023","30-39","Other","East Wales","AA/AO","10","10","21830","21580"
"In post","2023","30-39","Other","East Wales","EO","15","15","28520","28120"
"In post","2023","30-39","Other","East Wales","G6/G7","10","10","59060","57970"
"In post","2023","30-39","Other","East Wales","SEO/HEO","25","25","40660","40680"
"In post","2023","30-39","Other","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Eastern Scotland","AA/AO","35","35","25200","24150"
"In post","2023","30-39","Other","Eastern Scotland","EO","25","25","33520","33430"
"In post","2023","30-39","Other","Eastern Scotland","G6/G7","10","10","69900","68720"
"In post","2023","30-39","Other","Eastern Scotland","SEO/HEO","35","35","43070","44590"
"In post","2023","30-39","Other","Essex","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Essex","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","55","45","21890","21680"
"In post","2023","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","EO","40","35","27070","27080"
"In post","2023","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","65","65","52570","51560"
"In post","2023","30-39","Other","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","205","190","35730","34170"
"In post","2023","30-39","Other","Greater Manchester","AA/AO","40","35","21780","21690"
"In post","2023","30-39","Other","Greater Manchester","EO","25","25","27410","28120"
"In post","2023","30-39","Other","Greater Manchester","G6/G7","20","15","57060","55780"
"In post","2023","30-39","Other","Greater Manchester","SEO/HEO","30","30","34390","32950"
"In post","2023","30-39","Other","Hampshire and Isle of Wight","AA/AO","10","10","[c]","[c]"
"In post","2023","30-39","Other","Hampshire and Isle of Wight","EO","15","15","27560","27470"
"In post","2023","30-39","Other","Hampshire and Isle of Wight","G6/G7","20","20","49940","49260"
"In post","2023","30-39","Other","Hampshire and Isle of Wight","SEO/HEO","20","20","38370","36940"
"In post","2023","30-39","Other","Herefordshire, Worcestershire and Warwickshire","AA/AO","35","30","21500","21690"
"In post","2023","30-39","Other","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Other","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","30-39","Other","Highlands and Islands","AA/AO","20","20","22800","21690"
