"Status","Year","Function_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","Outer London - South","London","Female","115","110","40840","36030"
"In post","2023","Property","Outer London - South","London","Male","135","135","39120","36030"
"In post","2023","Property","Outer London - West and North West","London","Female","70","65","36550","31920"
"In post","2023","Property","Outer London - West and North West","London","Male","100","95","39200","36030"
"In post","2023","Property","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2023","Property","Overseas","Overseas","Male","55","55","48770","44530"
"In post","2023","Property","Shropshire and Staffordshire","Outside London","Female","125","115","38340","34300"
"In post","2023","Property","Shropshire and Staffordshire","Outside London","Male","155","150","41370","41000"
"In post","2023","Property","South Yorkshire","Outside London","Female","50","45","36430","34280"
"In post","2023","Property","South Yorkshire","Outside London","Male","75","75","39780","37600"
"In post","2023","Property","Southern Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Property","Southern Scotland","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Property","Surrey, East and West Sussex","Outside London","Female","75","70","40410","34310"
"In post","2023","Property","Surrey, East and West Sussex","Outside London","Male","95","95","44100","41500"
"In post","2023","Property","Tees Valley and Durham","Outside London","Female","270","255","26150","22520"
"In post","2023","Property","Tees Valley and Durham","Outside London","Male","160","160","30360","22520"
"In post","2023","Property","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Property","Unknown","Unknown","Male","30","30","46230","44330"
"In post","2023","Property","West Central Scotland","Outside London","Female","45","45","34640","30950"
"In post","2023","Property","West Central Scotland","Outside London","Male","125","120","35280","32930"
"In post","2023","Property","West Midlands","Outside London","Female","165","155","34910","32480"
"In post","2023","Property","West Midlands","Outside London","Male","190","190","40070","34440"
"In post","2023","Property","West Wales and The Valleys","Outside London","Female","95","85","32770","31660"
"In post","2023","Property","West Wales and The Valleys","Outside London","Male","110","110","36440","33830"
"In post","2023","Property","West Yorkshire","Outside London","Female","205","190","38620","35000"
"In post","2023","Property","West Yorkshire","Outside London","Male","195","195","40150","35020"
"In post","2023","Security","Bedfordshire and Hertfordshire","Outside London","Female","30","30","31250","31580"
"In post","2023","Security","Bedfordshire and Hertfordshire","Outside London","Male","80","80","30860","26560"
"In post","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","155","145","33250","29880"
"In post","2023","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","800","790","37610","38430"
"In post","2023","Security","Cheshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Security","Cheshire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Security","Cornwall and Isles of Scilly","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Security","Cornwall and Isles of Scilly","Outside London","Male","40","35","23400","21380"
"In post","2023","Security","Cumbria","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Security","Cumbria","Outside London","Male","90","85","32000","27480"
"In post","2023","Security","Derbyshire and Nottinghamshire","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Security","Derbyshire and Nottinghamshire","Outside London","Male","70","70","36910","40880"
"In post","2023","Security","Devon","Outside London","Female","75","75","28810","27140"
"In post","2023","Security","Devon","Outside London","Male","385","375","31560","27500"
"In post","2023","Security","Dorset and Somerset","Outside London","Female","40","40","25510","22220"
"In post","2023","Security","Dorset and Somerset","Outside London","Male","120","115","26730","22220"
"In post","2023","Security","East Anglia","Outside London","Female","115","110","33560","28560"
"In post","2023","Security","East Anglia","Outside London","Male","275","270","40230","40880"
"In post","2023","Security","East Wales","Outside London","Female","30","30","29060","26250"
"In post","2023","Security","East Wales","Outside London","Male","130","130","31300","24530"
"In post","2023","Security","East Yorkshire and Northern Lincolnshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Security","East Yorkshire and Northern Lincolnshire","Outside London","Male","55","55","37110","40880"
"In post","2023","Security","Eastern Scotland","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Security","Eastern Scotland","Outside London","Male","90","85","29390","27320"
"In post","2023","Security","Essex","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Security","Essex","Outside London","Male","40","40","33410","27500"
"In post","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","200","195","33040","31920"
"In post","2023","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","540","535","34350","30650"
"In post","2023","Security","Greater Manchester","Outside London","Female","50","45","39480","34660"
"In post","2023","Security","Greater Manchester","Outside London","Male","50","50","39020","34170"
"In post","2023","Security","Hampshire and Isle of Wight","Outside London","Female","170","165","31680","27500"
"In post","2023","Security","Hampshire and Isle of Wight","Outside London","Male","615","605","31610","27500"
"In post","2023","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","105","105","33120","31730"
"In post","2023","Security","Highlands and Islands","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Security","Highlands and Islands","Outside London","Male","35","35","29300","27500"
"In post","2023","Security","Inner London - East","London","Female","60","55","41540","42010"
"In post","2023","Security","Inner London - East","London","Male","70","70","51340","47100"
"In post","2023","Security","Inner London - West","London","Female","530","515","46100","41870"
"In post","2023","Security","Inner London - West","London","Male","825","820","46730","43650"
"In post","2023","Security","Kent","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Security","Kent","Outside London","Male","60","60","30780","27500"
"In post","2023","Security","Lancashire","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Security","Lancashire","Outside London","Male","50","45","32590","27500"
"In post","2023","Security","Leicestershire, Rutland and Northamptonshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Security","Leicestershire, Rutland and Northamptonshire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Security","Lincolnshire","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Security","Lincolnshire","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Security","Merseyside","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Security","Merseyside","Outside London","Male","55","55","25680","21380"
"In post","2023","Security","North Eastern Scotland","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Security","North Eastern Scotland","Outside London","Male","80","80","44840","45880"
"In post","2023","Security","North Yorkshire","Outside London","Female","285","265","31160","27430"
"In post","2023","Security","North Yorkshire","Outside London","Male","445","430","32210","30700"
"In post","2023","Security","Northern Ireland","Outside London","Female","30","30","[c]","[c]"
"In post","2023","Security","Northern Ireland","Outside London","Male","360","355","23050","22130"
"In post","2023","Security","Northumberland, and Tyne and Wear","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Security","Northumberland, and Tyne and Wear","Outside London","Male","50","50","32600","28190"
"In post","2023","Security","Outer London - East and North East","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Outer London - East and North East","London","Male","45","45","35790","34800"
"In post","2023","Security","Outer London - South","London","Female","50","45","34420","30200"
"In post","2023","Security","Outer London - South","London","Male","85","85","33520","26400"
"In post","2023","Security","Outer London - West and North West","London","Female","20","15","[c]","[c]"
"In post","2023","Security","Outer London - West and North West","London","Male","50","50","27660","24630"
"In post","2023","Security","Overseas","Overseas","Female","25","25","[c]","[c]"
"In post","2023","Security","Overseas","Overseas","Male","125","125","42480","39400"
"In post","2023","Security","Shropshire and Staffordshire","Outside London","Female","50","50","34910","34300"
"In post","2023","Security","Shropshire and Staffordshire","Outside London","Male","125","125","30860","27500"
"In post","2023","Security","South Yorkshire","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Security","South Yorkshire","Outside London","Male","30","30","29490","25240"
"In post","2023","Security","Southern Scotland","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Security","Southern Scotland","Outside London","Male","55","55","29490","22220"
"In post","2023","Security","Surrey, East and West Sussex","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Security","Surrey, East and West Sussex","Outside London","Male","30","30","26040","21380"
"In post","2023","Security","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Tees Valley and Durham","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Security","Unknown","Unknown","Female","25","25","[c]","[c]"
"In post","2023","Security","Unknown","Unknown","Male","45","40","27460","24610"
"In post","2023","Security","West Central Scotland","Outside London","Female","280","265","31090","27470"
"In post","2023","Security","West Central Scotland","Outside London","Male","1025","1000","32750","28560"
"In post","2023","Security","West Midlands","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Security","West Midlands","Outside London","Male","40","40","34850","27500"
"In post","2023","Security","West Wales and The Valleys","Outside London","Female","55","55","28850","27260"
"In post","2023","Security","West Wales and The Valleys","Outside London","Male","120","115","27170","25650"
"In post","2023","Security","West Yorkshire","Outside London","Female","30","30","39200","34170"
"In post","2023","Security","West Yorkshire","Outside London","Male","55","50","40500","38470"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","35","35","30040","28540"
"In post","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Unknown","Derbyshire and Nottinghamshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Devon","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Unknown","Devon","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Anglia","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Unknown","East Anglia","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","East Wales","Outside London","Female","2030","1875","44520","39690"
"In post","2023","Unknown","East Wales","Outside London","Male","1450","1405","46730","39690"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","East Yorkshire and Northern Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Eastern Scotland","Outside London","Female","5500","5170","43440","38330"
"In post","2023","Unknown","Eastern Scotland","Outside London","Male","4395","4305","44020","38330"
"In post","2023","Unknown","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","525","495","41210","39890"
"In post","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","1140","1115","42380","39890"
"In post","2023","Unknown","Greater Manchester","Outside London","Female","75","70","32380","28840"
"In post","2023","Unknown","Greater Manchester","Outside London","Male","55","55","32090","28840"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","Female","170","155","41560","39890"
"In post","2023","Unknown","Hampshire and Isle of Wight","Outside London","Male","490","475","44370","49260"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Highlands and Islands","Outside London","Female","365","340","34070","31940"
"In post","2023","Unknown","Highlands and Islands","Outside London","Male","390","380","35520","32220"
"In post","2023","Unknown","Inner London - East","London","Female","125","120","44450","34900"
"In post","2023","Unknown","Inner London - East","London","Male","75","75","46490","41190"
"In post","2023","Unknown","Inner London - West","London","Female","1075","1040","42600","34990"
"In post","2023","Unknown","Inner London - West","London","Male","610","605","43500","39150"
"In post","2023","Unknown","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lancashire","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Lancashire","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Merseyside","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Merseyside","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","North Eastern Scotland","Outside London","Female","360","335","37890","34730"
"In post","2023","Unknown","North Eastern Scotland","Outside London","Male","315","305","40020","34730"
"In post","2023","Unknown","North Yorkshire","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Unknown","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Outside London","Female","30","30","[c]","[c]"
"In post","2023","Unknown","Northern Ireland","Outside London","Male","30","30","40200","37680"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Unknown","Northumberland, and Tyne and Wear","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","London","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Outer London - East and North East","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - South","London","Female","5","5","[c]","[c]"
"In post","2023","Unknown","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","London","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Outer London - West and North West","London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Overseas","Overseas","Female","40","40","61190","60080"
"In post","2023","Unknown","Overseas","Overseas","Male","25","25","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Unknown","Shropshire and Staffordshire","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Unknown","South Yorkshire","Outside London","Female","100","90","40870","38470"
"In post","2023","Unknown","South Yorkshire","Outside London","Male","75","75","42490","38470"
"In post","2023","Unknown","Southern Scotland","Outside London","Female","570","520","32950","29450"
"In post","2023","Unknown","Southern Scotland","Outside London","Male","495","480","33960","30440"
"In post","2023","Unknown","Surrey, East and West Sussex","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Unknown","Surrey, East and West Sussex","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Unknown","Tees Valley and Durham","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Female","180","180","38140","36860"
"In post","2023","Unknown","Unknown","Unknown","Male","1535","1535","42370","40530"
"In post","2023","Unknown","West Central Scotland","Outside London","Female","3090","2935","39440","34450"
"In post","2023","Unknown","West Central Scotland","Outside London","Male","2210","2180","41340","36140"
"In post","2023","Unknown","West Midlands","Outside London","Female","100","100","40020","37710"
"In post","2023","Unknown","West Midlands","Outside London","Male","40","40","44550","41000"
"In post","2023","Unknown","West Wales and The Valleys","Outside London","Female","1565","1455","39650","39690"
"In post","2023","Unknown","West Wales and The Valleys","Outside London","Male","960","935","42960","39690"
"In post","2023","Unknown","West Yorkshire","Outside London","Female","140","135","38640","38470"
"In post","2023","Unknown","West Yorkshire","Outside London","Male","80","80","38390","34170"
"Leaver CS","2023","Analysis","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Derbyshire and Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Dorset and Somerset","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East Anglia","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East Anglia","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","East Wales","Outside London","Female","35","[c]","30590","27570"
"Leaver CS","2023","Analysis","East Wales","Outside London","Male","60","[c]","29730","19860"
"Leaver CS","2023","Analysis","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","35","[c]","33970","30650"
"Leaver CS","2023","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","95","[c]","35320","30650"
"Leaver CS","2023","Analysis","Greater Manchester","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Greater Manchester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Hampshire and Isle of Wight","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Hampshire and Isle of Wight","Outside London","Male","65","[c]","36900","38070"
"Leaver CS","2023","Analysis","Inner London - East","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Inner London - East","London","Male","35","[c]","50170","39010"
"Leaver CS","2023","Analysis","Inner London - West","London","Female","120","[c]","38720","33710"
"Leaver CS","2023","Analysis","Inner London - West","London","Male","165","[c]","39070","33000"
"Leaver CS","2023","Analysis","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Kent","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Merseyside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Merseyside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outer London - South","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outer London - South","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","South Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Tees Valley and Durham","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Midlands","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Analysis","West Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Devon","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Anglia","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Anglia","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","East Wales","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Eastern Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Eastern Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","50","[c]","41120","35490"
"Leaver CS","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","70","[c]","47620","42700"
"Leaver CS","2023","Commercial","Greater Manchester","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Greater Manchester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Hampshire and Isle of Wight","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Hampshire and Isle of Wight","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Inner London - East","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Inner London - East","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Inner London - West","London","Female","100","[c]","58920","56200"
"Leaver CS","2023","Commercial","Inner London - West","London","Male","90","[c]","66140","56200"
"Leaver CS","2023","Commercial","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Merseyside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Shropshire and Staffordshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Shropshire and Staffordshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","South Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Surrey, East and West Sussex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Surrey, East and West Sussex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Tees Valley and Durham","Outside London","Female","5","[c]","[c]","[c]"
