"Status","Year","Age","Disability","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","20-29","Declared disabled","West Midlands (England)","Outside London","395","385","28420","28120"
"In post","2023","20-29","Declared disabled","Yorkshire and The Humber","Outside London","500","490","29370","28120"
"In post","2023","20-29","Declared non-disabled","East Midlands (England)","Outside London","2145","2110","28040","28120"
"In post","2023","20-29","Declared non-disabled","East of England","Outside London","1775","1740","28830","28880"
"In post","2023","20-29","Declared non-disabled","London","London","11240","11175","39330","36000"
"In post","2023","20-29","Declared non-disabled","North East (England)","Outside London","2975","2920","28140","28080"
"In post","2023","20-29","Declared non-disabled","North West (England)","Outside London","5725","5640","28560","27890"
"In post","2023","20-29","Declared non-disabled","Northern Ireland","Outside London","260","255","27530","27890"
"In post","2023","20-29","Declared non-disabled","Overseas","Overseas","195","195","36730","33540"
"In post","2023","20-29","Declared non-disabled","Scotland","Outside London","3810","3755","29810","28120"
"In post","2023","20-29","Declared non-disabled","South East (England)","Outside London","3265","3220","29600","29080"
"In post","2023","20-29","Declared non-disabled","South West (England)","Outside London","4280","4230","30220","29590"
"In post","2023","20-29","Declared non-disabled","Unknown","Unknown","85","85","31140","28120"
"In post","2023","20-29","Declared non-disabled","Wales","Outside London","3215","3145","27850","26900"
"In post","2023","20-29","Declared non-disabled","West Midlands (England)","Outside London","3160","3095","28530","28120"
"In post","2023","20-29","Declared non-disabled","Yorkshire and The Humber","Outside London","3875","3810","29300","28120"
"In post","2023","20-29","Undeclared","East Midlands (England)","Outside London","125","120","27950","28080"
"In post","2023","20-29","Undeclared","East of England","Outside London","75","75","30610","31280"
"In post","2023","20-29","Undeclared","London","London","755","750","39260","35740"
"In post","2023","20-29","Undeclared","North East (England)","Outside London","125","120","29620","28120"
"In post","2023","20-29","Undeclared","North West (England)","Outside London","270","265","29060","28120"
"In post","2023","20-29","Undeclared","Northern Ireland","Outside London","15","15","[c]","[c]"
"In post","2023","20-29","Undeclared","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","20-29","Undeclared","Scotland","Outside London","115","110","28860","28120"
"In post","2023","20-29","Undeclared","South East (England)","Outside London","165","160","29950","29120"
"In post","2023","20-29","Undeclared","South West (England)","Outside London","195","195","30470","28880"
"In post","2023","20-29","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","20-29","Undeclared","Wales","Outside London","125","125","26970","25830"
"In post","2023","20-29","Undeclared","West Midlands (England)","Outside London","175","170","28940","28120"
"In post","2023","20-29","Undeclared","Yorkshire and The Humber","Outside London","200","195","29190","28120"
"In post","2023","20-29","Unknown","East Midlands (England)","Outside London","1045","1015","26900","26500"
"In post","2023","20-29","Unknown","East of England","Outside London","855","840","27640","26370"
"In post","2023","20-29","Unknown","London","London","8930","8880","37350","34850"
"In post","2023","20-29","Unknown","North East (England)","Outside London","1440","1400","27660","26140"
"In post","2023","20-29","Unknown","North West (England)","Outside London","3695","3640","27370","25880"
"In post","2023","20-29","Unknown","Northern Ireland","Outside London","300","295","25550","22520"
"In post","2023","20-29","Unknown","Overseas","Overseas","110","110","43420","40550"
"In post","2023","20-29","Unknown","Scotland","Outside London","3370","3310","28700","26930"
"In post","2023","20-29","Unknown","South East (England)","Outside London","2085","2065","28220","26780"
"In post","2023","20-29","Unknown","South West (England)","Outside London","2070","2050","28470","27480"
"In post","2023","20-29","Unknown","Unknown","Unknown","440","440","31760","31710"
"In post","2023","20-29","Unknown","Wales","Outside London","1690","1655","28100","26000"
"In post","2023","20-29","Unknown","West Midlands (England)","Outside London","1680","1645","27530","25900"
"In post","2023","20-29","Unknown","Yorkshire and The Humber","Outside London","2505","2470","28240","25900"
"In post","2023","30-39","Declared disabled","East Midlands (England)","Outside London","515","485","30310","28120"
"In post","2023","30-39","Declared disabled","East of England","Outside London","375","350","32160","30410"
"In post","2023","30-39","Declared disabled","London","London","2015","1955","46010","42550"
"In post","2023","30-39","Declared disabled","North East (England)","Outside London","665","625","30370","28120"
"In post","2023","30-39","Declared disabled","North West (England)","Outside London","1390","1315","31550","28120"
"In post","2023","30-39","Declared disabled","Northern Ireland","Outside London","70","70","32900","28130"
"In post","2023","30-39","Declared disabled","Overseas","Overseas","50","50","47940","44770"
"In post","2023","30-39","Declared disabled","Scotland","Outside London","1040","990","34460","31940"
"In post","2023","30-39","Declared disabled","South East (England)","Outside London","810","765","32710","31280"
"In post","2023","30-39","Declared disabled","South West (England)","Outside London","1100","1055","35320","33700"
"In post","2023","30-39","Declared disabled","Unknown","Unknown","30","25","[c]","[c]"
"In post","2023","30-39","Declared disabled","Wales","Outside London","790","750","30740","28120"
"In post","2023","30-39","Declared disabled","West Midlands (England)","Outside London","680","640","31380","28120"
"In post","2023","30-39","Declared disabled","Yorkshire and The Humber","Outside London","825","785","33000","30330"
"In post","2023","30-39","Declared non-disabled","East Midlands (England)","Outside London","3110","2930","32550","30440"
"In post","2023","30-39","Declared non-disabled","East of England","Outside London","2770","2605","32700","31280"
"In post","2023","30-39","Declared non-disabled","London","London","15450","15005","48560","45750"
"In post","2023","30-39","Declared non-disabled","North East (England)","Outside London","4800","4525","32480","28130"
"In post","2023","30-39","Declared non-disabled","North West (England)","Outside London","9245","8815","32830","28880"
"In post","2023","30-39","Declared non-disabled","Northern Ireland","Outside London","635","610","32700","28130"
"In post","2023","30-39","Declared non-disabled","Overseas","Overseas","500","500","47070","43580"
"In post","2023","30-39","Declared non-disabled","Scotland","Outside London","6570","6295","36180","33260"
"In post","2023","30-39","Declared non-disabled","South East (England)","Outside London","5030","4770","34270","32160"
"In post","2023","30-39","Declared non-disabled","South West (England)","Outside London","6795","6430","37070","34700"
"In post","2023","30-39","Declared non-disabled","Unknown","Unknown","110","105","33190","28120"
"In post","2023","30-39","Declared non-disabled","Wales","Outside London","6375","6025","33120","30610"
"In post","2023","30-39","Declared non-disabled","West Midlands (England)","Outside London","4840","4590","32620","28880"
"In post","2023","30-39","Declared non-disabled","Yorkshire and The Humber","Outside London","5775","5430","34460","32060"
"In post","2023","30-39","Undeclared","East Midlands (England)","Outside London","265","250","32540","30810"
"In post","2023","30-39","Undeclared","East of England","Outside London","195","185","33170","31500"
"In post","2023","30-39","Undeclared","London","London","1265","1235","47880","45560"
"In post","2023","30-39","Undeclared","North East (England)","Outside London","350","325","32660","28130"
"In post","2023","30-39","Undeclared","North West (England)","Outside London","620","595","33430","30130"
"In post","2023","30-39","Undeclared","Northern Ireland","Outside London","35","35","35480","34700"
"In post","2023","30-39","Undeclared","Overseas","Overseas","35","35","49270","49960"
"In post","2023","30-39","Undeclared","Scotland","Outside London","330","315","34820","29100"
"In post","2023","30-39","Undeclared","South East (England)","Outside London","420","400","34350","33340"
"In post","2023","30-39","Undeclared","South West (England)","Outside London","460","440","37330","34490"
"In post","2023","30-39","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","30-39","Undeclared","Wales","Outside London","355","340","31130","28120"
"In post","2023","30-39","Undeclared","West Midlands (England)","Outside London","365","345","32370","28480"
"In post","2023","30-39","Undeclared","Yorkshire and The Humber","Outside London","440","420","34140","32060"
"In post","2023","30-39","Unknown","East Midlands (England)","Outside London","975","930","30940","28130"
"In post","2023","30-39","Unknown","East of England","Outside London","770","725","31510","28480"
"In post","2023","30-39","Unknown","London","London","6470","6345","47180","43650"
"In post","2023","30-39","Unknown","North East (England)","Outside London","1550","1470","30970","28120"
"In post","2023","30-39","Unknown","North West (England)","Outside London","3620","3470","31480","28130"
"In post","2023","30-39","Unknown","Northern Ireland","Outside London","390","370","29170","26130"
"In post","2023","30-39","Unknown","Overseas","Overseas","445","445","53650","54000"
"In post","2023","30-39","Unknown","Scotland","Outside London","4845","4670","34950","32510"
"In post","2023","30-39","Unknown","South East (England)","Outside London","1715","1640","33020","30650"
"In post","2023","30-39","Unknown","South West (England)","Outside London","1955","1860","36090","33830"
"In post","2023","30-39","Unknown","Unknown","Unknown","425","425","41190","40690"
"In post","2023","30-39","Unknown","Wales","Outside London","1945","1840","32550","28190"
"In post","2023","30-39","Unknown","West Midlands (England)","Outside London","1660","1595","32050","28880"
"In post","2023","30-39","Unknown","Yorkshire and The Humber","Outside London","2070","1980","32580","28130"
"In post","2023","40-49","Declared disabled","East Midlands (England)","Outside London","790","725","31920","28120"
"In post","2023","40-49","Declared disabled","East of England","Outside London","685","630","32690","30810"
"In post","2023","40-49","Declared disabled","London","London","2265","2155","46960","41540"
"In post","2023","40-49","Declared disabled","North East (England)","Outside London","995","915","30590","28120"
"In post","2023","40-49","Declared disabled","North West (England)","Outside London","2045","1885","31960","28120"
"In post","2023","40-49","Declared disabled","Northern Ireland","Outside London","90","85","31540","28130"
"In post","2023","40-49","Declared disabled","Overseas","Overseas","60","60","51780","52630"
"In post","2023","40-49","Declared disabled","Scotland","Outside London","1165","1090","35140","29450"
"In post","2023","40-49","Declared disabled","South East (England)","Outside London","1105","1025","34880","31280"
"In post","2023","40-49","Declared disabled","South West (England)","Outside London","1280","1195","36940","34170"
"In post","2023","40-49","Declared disabled","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Declared disabled","Wales","Outside London","980","905","32570","28120"
"In post","2023","40-49","Declared disabled","West Midlands (England)","Outside London","1025","955","33010","28120"
"In post","2023","40-49","Declared disabled","Yorkshire and The Humber","Outside London","1155","1065","34130","29050"
"In post","2023","40-49","Declared non-disabled","East Midlands (England)","Outside London","3510","3265","34750","31080"
"In post","2023","40-49","Declared non-disabled","East of England","Outside London","3395","3145","34760","31280"
"In post","2023","40-49","Declared non-disabled","London","London","14830","14070","51110","45960"
"In post","2023","40-49","Declared non-disabled","North East (England)","Outside London","5675","5290","34280","28480"
"In post","2023","40-49","Declared non-disabled","North West (England)","Outside London","10175","9555","34590","29050"
"In post","2023","40-49","Declared non-disabled","Northern Ireland","Outside London","690","655","33200","28130"
"In post","2023","40-49","Declared non-disabled","Overseas","Overseas","585","580","55800","56040"
"In post","2023","40-49","Declared non-disabled","Scotland","Outside London","6810","6450","39500","34170"
"In post","2023","40-49","Declared non-disabled","South East (England)","Outside London","5955","5605","36690","32420"
"In post","2023","40-49","Declared non-disabled","South West (England)","Outside London","7235","6810","39900","37680"
"In post","2023","40-49","Declared non-disabled","Unknown","Unknown","150","150","38480","29750"
"In post","2023","40-49","Declared non-disabled","Wales","Outside London","6860","6445","37040","31940"
"In post","2023","40-49","Declared non-disabled","West Midlands (England)","Outside London","5225","4890","35960","31290"
"In post","2023","40-49","Declared non-disabled","Yorkshire and The Humber","Outside London","6255","5810","37020","32920"
"In post","2023","40-49","Undeclared","East Midlands (England)","Outside London","355","330","34410","32580"
"In post","2023","40-49","Undeclared","East of England","Outside London","365","340","35570","32920"
"In post","2023","40-49","Undeclared","London","London","1405","1355","49750","45270"
"In post","2023","40-49","Undeclared","North East (England)","Outside London","445","410","33140","29970"
"In post","2023","40-49","Undeclared","North West (England)","Outside London","880","835","34220","32160"
"In post","2023","40-49","Undeclared","Northern Ireland","Outside London","65","60","33120","30460"
"In post","2023","40-49","Undeclared","Overseas","Overseas","40","40","55880","55070"
"In post","2023","40-49","Undeclared","Scotland","Outside London","360","345","35860","31090"
"In post","2023","40-49","Undeclared","South East (England)","Outside London","660","630","37430","34170"
"In post","2023","40-49","Undeclared","South West (England)","Outside London","630","600","39530","35710"
"In post","2023","40-49","Undeclared","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Undeclared","Wales","Outside London","465","440","34270","29730"
"In post","2023","40-49","Undeclared","West Midlands (England)","Outside London","470","445","35270","31660"
"In post","2023","40-49","Undeclared","Yorkshire and The Humber","Outside London","595","560","37110","33680"
"In post","2023","40-49","Unknown","East Midlands (England)","Outside London","745","700","33400","28880"
"In post","2023","40-49","Unknown","East of England","Outside London","685","650","35860","32000"
"In post","2023","40-49","Unknown","London","London","3965","3800","51370","46640"
"In post","2023","40-49","Unknown","North East (England)","Outside London","1245","1155","32080","27890"
"In post","2023","40-49","Unknown","North West (England)","Outside London","2475","2345","32900","28120"
"In post","2023","40-49","Unknown","Northern Ireland","Outside London","315","300","31350","25880"
"In post","2023","40-49","Unknown","Overseas","Overseas","375","375","60500","59390"
"In post","2023","40-49","Unknown","Scotland","Outside London","3705","3530","38620","34730"
"In post","2023","40-49","Unknown","South East (England)","Outside London","1515","1430","36150","31400"
"In post","2023","40-49","Unknown","South West (England)","Outside London","1610","1535","39850","37300"
"In post","2023","40-49","Unknown","Unknown","Unknown","365","360","45190","41580"
"In post","2023","40-49","Unknown","Wales","Outside London","1165","1100","35910","31060"
"In post","2023","40-49","Unknown","West Midlands (England)","Outside London","1170","1105","34960","30440"
"In post","2023","40-49","Unknown","Yorkshire and The Humber","Outside London","1280","1220","35530","30330"
"In post","2023","50-59","Declared disabled","East Midlands (England)","Outside London","1210","1120","31430","28120"
"In post","2023","50-59","Declared disabled","East of England","Outside London","1080","1005","32060","30320"
"In post","2023","50-59","Declared disabled","London","London","3110","2975","43640","37500"
"In post","2023","50-59","Declared disabled","North East (England)","Outside London","1580","1410","30610","28120"
"In post","2023","50-59","Declared disabled","North West (England)","Outside London","3190","2925","31480","28120"
"In post","2023","50-59","Declared disabled","Northern Ireland","Outside London","145","140","33520","29240"
"In post","2023","50-59","Declared disabled","Overseas","Overseas","45","45","53470","51080"
"In post","2023","50-59","Declared disabled","Scotland","Outside London","1810","1665","33410","28120"
"In post","2023","50-59","Declared disabled","South East (England)","Outside London","1975","1830","33280","30130"
"In post","2023","50-59","Declared disabled","South West (England)","Outside London","1945","1825","35990","32080"
"In post","2023","50-59","Declared disabled","Unknown","Unknown","50","45","35790","31150"
"In post","2023","50-59","Declared disabled","Wales","Outside London","1425","1315","31290","28120"
"In post","2023","50-59","Declared disabled","West Midlands (England)","Outside London","1600","1470","31840","28120"
"In post","2023","50-59","Declared disabled","Yorkshire and The Humber","Outside London","1810","1670","33050","28120"
"In post","2023","50-59","Declared non-disabled","East Midlands (England)","Outside London","4640","4335","34400","28480"
"In post","2023","50-59","Declared non-disabled","East of England","Outside London","4630","4375","33990","30740"
"In post","2023","50-59","Declared non-disabled","London","London","15705","15155","47150","40900"
"In post","2023","50-59","Declared non-disabled","North East (England)","Outside London","6165","5640","33410","28120"
"In post","2023","50-59","Declared non-disabled","North West (England)","Outside London","12330","11515","34270","28120"
"In post","2023","50-59","Declared non-disabled","Northern Ireland","Outside London","770","740","31740","28130"
"In post","2023","50-59","Declared non-disabled","Overseas","Overseas","540","535","55770","52110"
"In post","2023","50-59","Declared non-disabled","Scotland","Outside London","8480","7965","36980","30440"
"In post","2023","50-59","Declared non-disabled","South East (England)","Outside London","8330","7875","35650","31660"
"In post","2023","50-59","Declared non-disabled","South West (England)","Outside London","8910","8475","39500","34850"
"In post","2023","50-59","Declared non-disabled","Unknown","Unknown","165","160","37230","34170"
"In post","2023","50-59","Declared non-disabled","Wales","Outside London","6975","6560","36520","30610"
"In post","2023","50-59","Declared non-disabled","West Midlands (England)","Outside London","6295","5900","34450","28130"
"In post","2023","50-59","Declared non-disabled","Yorkshire and The Humber","Outside London","7520","7015","35630","30840"
"In post","2023","50-59","Undeclared","East Midlands (England)","Outside London","525","495","33810","32920"
"In post","2023","50-59","Undeclared","East of England","Outside London","605","575","35100","32920"
"In post","2023","50-59","Undeclared","London","London","1730","1680","46910","39880"
"In post","2023","50-59","Undeclared","North East (England)","Outside London","625","580","32700","30410"
"In post","2023","50-59","Undeclared","North West (England)","Outside London","1225","1145","33430","31350"
"In post","2023","50-59","Undeclared","Northern Ireland","Outside London","75","75","30330","26180"
"In post","2023","50-59","Undeclared","Overseas","Overseas","45","45","60250","57720"
"In post","2023","50-59","Undeclared","Scotland","Outside London","525","500","34560","28120"
"In post","2023","50-59","Undeclared","South East (England)","Outside London","1190","1125","35410","32920"
"In post","2023","50-59","Undeclared","South West (England)","Outside London","970","920","39310","35000"
"In post","2023","50-59","Undeclared","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","Undeclared","Wales","Outside London","570","535","33710","30060"
"In post","2023","50-59","Undeclared","West Midlands (England)","Outside London","710","670","34630","31970"
"In post","2023","50-59","Undeclared","Yorkshire and The Humber","Outside London","855","805","36040","32920"
"In post","2023","50-59","Unknown","East Midlands (England)","Outside London","670","635","32770","28130"
"In post","2023","50-59","Unknown","East of England","Outside London","740","695","34270","29650"
"In post","2023","50-59","Unknown","London","London","3260","3155","48960","41950"
"In post","2023","50-59","Unknown","North East (England)","Outside London","1105","985","31090","23640"
"In post","2023","50-59","Unknown","North West (England)","Outside London","2245","2120","32990","28120"
"In post","2023","50-59","Unknown","Northern Ireland","Outside London","260","250","31260","27890"
"In post","2023","50-59","Unknown","Overseas","Overseas","260","260","60310","59360"
"In post","2023","50-59","Unknown","Scotland","Outside London","4100","3880","38130","35000"
"In post","2023","50-59","Unknown","South East (England)","Outside London","1755","1620","35040","29740"
"In post","2023","50-59","Unknown","South West (England)","Outside London","1535","1470","39410","35020"
"In post","2023","50-59","Unknown","Unknown","Unknown","500","495","46490","42900"
"In post","2023","50-59","Unknown","Wales","Outside London","955","890","33720","28120"
"In post","2023","50-59","Unknown","West Midlands (England)","Outside London","1015","955","35300","30140"
"In post","2023","50-59","Unknown","Yorkshire and The Humber","Outside London","1110","1055","33950","28120"
"In post","2023","60-64","Declared disabled","East Midlands (England)","Outside London","395","335","28620","28120"
"In post","2023","60-64","Declared disabled","East of England","Outside London","370","300","30710","28480"
"In post","2023","60-64","Declared disabled","London","London","1000","895","39060","32520"
"In post","2023","60-64","Declared disabled","North East (England)","Outside London","595","450","27720","26650"
"In post","2023","60-64","Declared disabled","North West (England)","Outside London","995","790","29220","27890"
"In post","2023","60-64","Declared disabled","Northern Ireland","Outside London","35","30","28350","27890"
"In post","2023","60-64","Declared disabled","Overseas","Overseas","5","5","[c]","[c]"
"In post","2023","60-64","Declared disabled","Scotland","Outside London","595","465","29840","28120"
"In post","2023","60-64","Declared disabled","South East (England)","Outside London","670","560","32070","28120"
"In post","2023","60-64","Declared disabled","South West (England)","Outside London","645","545","33880","28130"
"In post","2023","60-64","Declared disabled","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","60-64","Declared disabled","Wales","Outside London","490","385","29110","27450"
"In post","2023","60-64","Declared disabled","West Midlands (England)","Outside London","605","495","29950","28120"
"In post","2023","60-64","Declared disabled","Yorkshire and The Humber","Outside London","555","435","30180","28120"
"In post","2023","60-64","Declared non-disabled","East Midlands (England)","Outside London","1340","1115","31050","28120"
"In post","2023","60-64","Declared non-disabled","East of England","Outside London","1465","1265","31800","28120"
"In post","2023","60-64","Declared non-disabled","London","London","4400","3900","42440","35410"
"In post","2023","60-64","Declared non-disabled","North East (England)","Outside London","2035","1530","29030","26110"
"In post","2023","60-64","Declared non-disabled","North West (England)","Outside London","3570","2845","30560","28120"
"In post","2023","60-64","Declared non-disabled","Northern Ireland","Outside London","185","160","30490","26410"
"In post","2023","60-64","Declared non-disabled","Overseas","Overseas","110","110","61730","52460"
"In post","2023","60-64","Declared non-disabled","Scotland","Outside London","2650","2155","33080","28120"
"In post","2023","60-64","Declared non-disabled","South East (England)","Outside London","2875","2440","32640","28420"
"In post","2023","60-64","Declared non-disabled","South West (England)","Outside London","2765","2365","36480","33060"
"In post","2023","60-64","Declared non-disabled","Unknown","Unknown","45","40","40620","37710"
"In post","2023","60-64","Declared non-disabled","Wales","Outside London","2200","1760","32730","28120"
"In post","2023","60-64","Declared non-disabled","West Midlands (England)","Outside London","1980","1640","31570","28120"
"In post","2023","60-64","Declared non-disabled","Yorkshire and The Humber","Outside London","2110","1680","32150","28120"
"In post","2023","60-64","Undeclared","East Midlands (England)","Outside London","155","130","30030","28120"
"In post","2023","60-64","Undeclared","East of England","Outside London","195","160","31670","28120"
"In post","2023","60-64","Undeclared","London","London","515","455","43330","36000"
"In post","2023","60-64","Undeclared","North East (England)","Outside London","210","155","30740","28120"
"In post","2023","60-64","Undeclared","North West (England)","Outside London","380","295","30410","28120"
"In post","2023","60-64","Undeclared","Northern Ireland","Outside London","20","15","[c]","[c]"
"In post","2023","60-64","Undeclared","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","60-64","Undeclared","Scotland","Outside London","165","135","32050","28120"
"In post","2023","60-64","Undeclared","South East (England)","Outside London","390","330","34010","31280"
"In post","2023","60-64","Undeclared","South West (England)","Outside London","335","290","36860","33620"
"In post","2023","60-64","Undeclared","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","60-64","Undeclared","Wales","Outside London","225","180","29900","28120"
"In post","2023","60-64","Undeclared","West Midlands (England)","Outside London","210","180","32260","28120"
"In post","2023","60-64","Undeclared","Yorkshire and The Humber","Outside London","205","160","31140","29570"
"In post","2023","60-64","Unknown","East Midlands (England)","Outside London","175","155","30690","26940"
"In post","2023","60-64","Unknown","East of England","Outside London","205","185","34200","29300"
"In post","2023","60-64","Unknown","London","London","785","715","46350","39790"
"In post","2023","60-64","Unknown","North East (England)","Outside London","445","345","27050","22520"
"In post","2023","60-64","Unknown","North West (England)","Outside London","575","490","29690","25750"
"In post","2023","60-64","Unknown","Northern Ireland","Outside London","55","50","33060","33480"
"In post","2023","60-64","Unknown","Overseas","Overseas","30","30","60530","61300"
"In post","2023","60-64","Unknown","Scotland","Outside London","1125","895","35220","31940"
"In post","2023","60-64","Unknown","South East (England)","Outside London","555","465","31720","27500"
"In post","2023","60-64","Unknown","South West (England)","Outside London","380","335","36050","31200"
"In post","2023","60-64","Unknown","Unknown","Unknown","155","155","45550","41510"
"In post","2023","60-64","Unknown","Wales","Outside London","270","225","30210","25040"
"In post","2023","60-64","Unknown","West Midlands (England)","Outside London","235","205","33740","28880"
"In post","2023","60-64","Unknown","Yorkshire and The Humber","Outside London","270","240","31080","27430"
"In post","2023","65+","Declared disabled","East Midlands (England)","Outside London","115","90","27580","27450"
"In post","2023","65+","Declared disabled","East of England","Outside London","120","90","30020","28120"
"In post","2023","65+","Declared disabled","London","London","415","340","36090","32520"
"In post","2023","65+","Declared disabled","North East (England)","Outside London","145","105","26470","22520"
"In post","2023","65+","Declared disabled","North West (England)","Outside London","315","225","27690","26740"
"In post","2023","65+","Declared disabled","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","65+","Declared disabled","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","65+","Declared disabled","Scotland","Outside London","155","120","29080","26650"
"In post","2023","65+","Declared disabled","South East (England)","Outside London","250","190","30270","28120"
"In post","2023","65+","Declared disabled","South West (England)","Outside London","220","170","32390","28120"
"In post","2023","65+","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
