"Status","Year","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Property","Scotland","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Scotland","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","South West (England)","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Unknown","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","West Midlands (England)","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Property","Yorkshire and The Humber","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","East of England","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","London","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","AA","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","AA","Male","40","[c]","22170","21380"
"Leaver CS","2023","Security","Scotland","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","AO","Male","40","[c]","36620","40880"
"Leaver CS","2023","Security","Scotland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Scotland","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","AA","Male","30","[c]","23610","21380"
"Leaver CS","2023","Security","South East (England)","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","AO","Male","105","[c]","32530","29480"
"Leaver CS","2023","Security","South East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South East (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","AA","Male","50","[c]","25060","25000"
"Leaver CS","2023","Security","South West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","AO","Male","50","[c]","33100","30200"
"Leaver CS","2023","Security","South West (England)","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","South West (England)","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Unknown","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Wales","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","West Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","AO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Security","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","AO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","EO","Female","100","[c]","26560","27510"
"Leaver CS","2023","Unknown","London","EO","Male","60","[c]","23430","25750"
"Leaver CS","2023","Unknown","London","G6","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","G6","Male","65","[c]","72180","69530"
"Leaver CS","2023","Unknown","London","G7","Female","115","[c]","55160","55180"
"Leaver CS","2023","Unknown","London","G7","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","HEO","Female","115","[c]","33490","33080"
"Leaver CS","2023","Unknown","London","HEO","Male","70","[c]","34700","34520"
"Leaver CS","2023","Unknown","London","SCS level","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","SCS level","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","SEO","Female","75","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","London","SEO","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Unknown","Male","[c]","[c]","[c]","[c]"
