"Status","Year","Age","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","North East (England)","HEO","30","30","31930","32110"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","North East (England)","SEO","10","10","41150","41070"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","North West (England)","AO","15","10","22210","22180"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","North West (England)","EO","25","25","25480","25160"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","North West (England)","G6","15","15","65600","62040"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","North West (England)","G7","60","60","52440","50780"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","North West (England)","HEO","60","60","32520","32110"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","North West (England)","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","North West (England)","SEO","55","55","39560","38970"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Northern Ireland","AO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Northern Ireland","EO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Scotland","AO","15","15","22550","22180"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Scotland","EO","15","15","26480","25610"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Scotland","G7","20","20","52340","50780"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Scotland","HEO","35","35","32530","32110"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Scotland","SEO","25","25","47390","39650"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South East (England)","G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South East (England)","HEO","20","20","32390","32710"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","20","20","39510","39650"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","AA","5","5","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","AO","20","20","21510","21830"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","EO","50","45","26220","26650"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","G6","10","10","58160","57170"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","G7","135","130","47720","47740"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","135","130","32570","32730"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","215","205","39470","39650"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Wales","AO","105","95","22590","23100"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Wales","EO","215","205","26820","25610"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Wales","G6","10","10","64930","64580"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Wales","G7","110","105","57650","59100"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Wales","HEO","135","130","33900","32110"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Wales","SEO","190","185","42800","42760"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","25","25","22190","22180"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","20","20","27010","25500"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","35","35","52360","50780"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","55","55","31830","31350"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","50","50","40270","37830"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","20","20","31790","32110"
"In post","2023","30-39","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","London","EO","25","20","28910","27780"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","London","G6","110","110","64820","63900"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","London","G7","300","295","54820","53030"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","London","HEO","145","145","37130","35620"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","London","SCS level","40","40","81570","77870"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","North East (England)","HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","North West (England)","G7","30","30","52650","53030"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","North West (England)","HEO","25","25","35790","35620"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Northern Ireland","HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Scotland","G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Scotland","HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","South West (England)","G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Wales","G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","East Midlands (England)","EO","15","15","27070","25900"
"In post","2023","30-39","Department for Education","East Midlands (England)","G6","5","5","[c]","[c]"
"In post","2023","30-39","Department for Education","East Midlands (England)","G7","35","35","51870","51360"
"In post","2023","30-39","Department for Education","East Midlands (England)","HEO","20","20","30830","30330"
"In post","2023","30-39","Department for Education","East Midlands (England)","SEO","35","30","38580","37590"
"In post","2023","30-39","Department for Education","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","East of England","G6","5","5","[c]","[c]"
"In post","2023","30-39","Department for Education","East of England","G7","10","10","[c]","[c]"
"In post","2023","30-39","Department for Education","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","East of England","SEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for Education","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","London","EO","30","25","30020","30040"
"In post","2023","30-39","Department for Education","London","G6","125","120","67050","65780"
"In post","2023","30-39","Department for Education","London","G7","275","265","55790","55020"
"In post","2023","30-39","Department for Education","London","HEO","70","65","34920","34210"
"In post","2023","30-39","Department for Education","London","SCS level","40","35","79660","75430"
"In post","2023","30-39","Department for Education","London","SEO","160","150","43000","41720"
"In post","2023","30-39","Department for Education","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","North East (England)","AO","10","10","[c]","[c]"
"In post","2023","30-39","Department for Education","North East (England)","EO","25","20","26400","25900"
"In post","2023","30-39","Department for Education","North East (England)","G6","10","10","[c]","[c]"
"In post","2023","30-39","Department for Education","North East (England)","G7","50","50","51550","51360"
"In post","2023","30-39","Department for Education","North East (England)","HEO","45","40","30700","30330"
"In post","2023","30-39","Department for Education","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","North East (England)","SEO","70","70","38590","37590"
"In post","2023","30-39","Department for Education","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","North West (England)","EO","20","15","26650","25900"
"In post","2023","30-39","Department for Education","North West (England)","G6","25","25","63760","62540"
"In post","2023","30-39","Department for Education","North West (England)","G7","125","125","51810","51360"
"In post","2023","30-39","Department for Education","North West (England)","HEO","70","70","30930","30330"
"In post","2023","30-39","Department for Education","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","North West (England)","SEO","130","130","38650","37590"
"In post","2023","30-39","Department for Education","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","South West (England)","G6","10","10","65000","62710"
"In post","2023","30-39","Department for Education","South West (England)","G7","55","50","51740","51360"
"In post","2023","30-39","Department for Education","South West (England)","HEO","10","10","32040","30520"
"In post","2023","30-39","Department for Education","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","South West (England)","SEO","45","45","39180","37590"
"In post","2023","30-39","Department for Education","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","West Midlands (England)","EO","40","40","26390","25900"
"In post","2023","30-39","Department for Education","West Midlands (England)","G6","15","15","64160","62540"
"In post","2023","30-39","Department for Education","West Midlands (England)","G7","90","90","51670","51410"
"In post","2023","30-39","Department for Education","West Midlands (England)","HEO","90","90","31030","30330"
"In post","2023","30-39","Department for Education","West Midlands (England)","SEO","105","105","38290","37590"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","EO","30","30","26560","25900"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","G6","40","40","63420","62540"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","G7","105","100","51810","51360"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","HEO","95","90","31260","30370"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","SCS level","10","10","80280","76510"
"In post","2023","30-39","Department for Education","Yorkshire and The Humber","SEO","190","180","38990","37590"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East Midlands (England)","AO","10","10","22150","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","15","15","25720","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East Midlands (England)","G7","10","10","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East Midlands (England)","HEO","20","20","30420","30320"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO","20","20","37770","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East of England","AO","15","15","22150","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East of England","EO","30","30","25940","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East of England","G7","25","25","49540","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East of England","HEO","65","60","30750","30350"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","East of England","SEO","70","70","37650","37310"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","EO","30","30","29800","29080"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","G6","85","85","64460","64110"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","G7","265","255","54760","54330"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","HEO","90","90","33910","33830"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","SCS level","20","20","79590","75950"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","SEO","190","185","40630","40260"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North East (England)","AO","55","50","22150","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North East (England)","EO","35","35","25830","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North East (England)","G6","5","5","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North East (England)","G7","30","30","48760","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North East (England)","HEO","35","35","30500","30320"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North East (England)","SEO","40","40","37320","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","AO","145","135","22210","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","EO","70","70","25970","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","G6","15","15","60350","59340"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","G7","40","35","49680","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","HEO","50","45","30390","30320"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","North West (England)","SEO","55","50","37470","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Scotland","AO","10","10","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Scotland","EO","10","5","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Scotland","G7","10","10","50130","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Scotland","HEO","10","10","29980","30320"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Scotland","SEO","15","15","37540","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","AO","45","40","24450","25340"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","EO","55","55","28380","29080"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","G6","10","10","62490","61730"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","G7","35","35","52330","52570"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","HEO","55","55","33040","33830"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","SEO","75","75","39290","40260"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","AO","55","50","22150","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","EO","65","65","25950","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","G6","30","25","59690","59340"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","G7","130","120","49970","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","HEO","80","80","30550","30320"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","SEO","155","150","37570","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Wales","AO","30","30","22190","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Wales","EO","25","25","25920","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Wales","G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Wales","HEO","15","15","30420","30320"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Wales","SEO","25","25","37690","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","AO","45","45","22280","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","30","30","25930","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6","5","5","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","G7","15","15","50110","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","HEO","25","25","30240","30320"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO","25","25","37680","37300"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AO","60","55","22530","22150"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","55","55","26130","25920"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6","10","5","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G7","70","65","49580","49400"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","HEO","60","60","30430","30320"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO","100","95","37670","37300"
"In post","2023","30-39","Department for International Trade","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","London","EO","25","25","29550","29280"
"In post","2023","30-39","Department for International Trade","London","G6","120","120","67380","65980"
"In post","2023","30-39","Department for International Trade","London","G7","305","300","56500","55500"
"In post","2023","30-39","Department for International Trade","London","HEO","100","100","35440","35010"
"In post","2023","30-39","Department for International Trade","London","SCS level","45","45","79270","75240"
"In post","2023","30-39","Department for International Trade","London","SEO","185","185","42720","41550"
"In post","2023","30-39","Department for International Trade","North East (England)","EO","10","10","[c]","[c]"
"In post","2023","30-39","Department for International Trade","North East (England)","G6","10","10","[c]","[c]"
"In post","2023","30-39","Department for International Trade","North East (England)","G7","15","15","51710","52000"
"In post","2023","30-39","Department for International Trade","North East (England)","HEO","15","15","31530","31460"
"In post","2023","30-39","Department for International Trade","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","North East (England)","SEO","10","10","39230","38140"
"In post","2023","30-39","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Northern Ireland","G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Overseas","G6","15","15","64270","65100"
"In post","2023","30-39","Department for International Trade","Overseas","G7","35","35","55380","53970"
"In post","2023","30-39","Department for International Trade","Overseas","HEO","10","10","37010","35800"
"In post","2023","30-39","Department for International Trade","Overseas","SCS level","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Overseas","SEO","10","10","40910","40280"
"In post","2023","30-39","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Scotland","G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Wales","G7","10","10","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for International Trade","West Midlands (England)","SEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Yorkshire and The Humber","HEO","5","5","[c]","[c]"
"In post","2023","30-39","Department for International Trade","Yorkshire and The Humber","SEO","10","10","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East Midlands (England)","G6","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East Midlands (England)","G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East of England","G7","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","EO","20","20","29510","28850"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","G6","145","145","65570","64970"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","G7","270","265","55210","54630"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","HEO","65","65","34900","34310"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","SCS level","35","35","80080","75360"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","London","SEO","110","110","41440","40800"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","North East (England)","G6","5","5","[c]","[c]"
"In post","2023","30-39","Department for Levelling Up, Housing and Communities","North East (England)","G7","15","15","48430","49700"
