"Status","Year","Function_of_post","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Human Resources","Department for Work and Pensions","Falkirk","15","15","29420","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Flintshire and Wrexham","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Glasgow City","50","45","35110","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Greater Manchester North East","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Greater Manchester North West","25","25","30450","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Greater Manchester South East","15","15","29520","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Hertfordshire CC","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Kingston upon Hull, City of","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Leeds","150","145","39140","34170"
"In post","2023","Human Resources","Department for Work and Pensions","Leicester","20","15","29340","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Lincolnshire CC","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Manchester","30","30","39710","34170"
"In post","2023","Human Resources","Department for Work and Pensions","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Mid Lancashire","50","45","29370","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","North Lanarkshire","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Norwich and East Norfolk","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Nottingham","25","20","28810","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Portsmouth","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Sefton","100","90","37820","34170"
"In post","2023","Human Resources","Department for Work and Pensions","Sheffield","125","115","37410","34170"
"In post","2023","Human Resources","Department for Work and Pensions","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Somerset CC","10","10","36080","28120"
"In post","2023","Human Resources","Department for Work and Pensions","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","South Hampshire","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","South Teesside","10","10","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","South West Wales","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Stoke-on-Trent","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Sunderland","20","20","32420","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Swansea","10","10","29290","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Swindon","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Telford and Wrekin","10","10","31240","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Tyneside","155","140","37770","34170"
"In post","2023","Human Resources","Department for Work and Pensions","Unknown","10","10","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Wakefield","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Walsall","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Warrington","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Warwickshire CC","5","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","West Lothian","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Westminster","210","200","43610","39150"
"In post","2023","Human Resources","Department for Work and Pensions","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Wirral","15","15","30820","28120"
"In post","2023","Human Resources","Department for Work and Pensions","Wolverhampton","10","5","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department for Work and Pensions","York","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Barnet","5","5","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Ealing","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Leeds","60","60","36350","30370"
"In post","2023","Human Resources","Department of Health and Social Care","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Tower Hamlets","25","25","46570","41690"
"In post","2023","Human Resources","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Department of Health and Social Care","Westminster","130","125","46380","40880"
"In post","2023","Human Resources","Department of Health and Social Care","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Estyn","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Central Bedfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","North Yorkshire CC","5","5","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Food Standards Agency","York","15","15","32280","31730"
"In post","2023","Human Resources","Foreign, Commonwealth and Development Office","Milton Keynes","45","40","41420","33050"
"In post","2023","Human Resources","Foreign, Commonwealth and Development Office","Overseas","10","10","[c]","[c]"
"In post","2023","Human Resources","Foreign, Commonwealth and Development Office","South Lanarkshire","50","50","39610","34950"
"In post","2023","Human Resources","Foreign, Commonwealth and Development Office","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Foreign, Commonwealth and Development Office","Westminster","270","265","50080","44450"
"In post","2023","Human Resources","HM Land Registry","Coventry","5","5","[c]","[c]"
"In post","2023","Human Resources","HM Land Registry","Croydon","10","10","[c]","[c]"
"In post","2023","Human Resources","HM Land Registry","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Land Registry","Durham","5","5","[c]","[c]"
"In post","2023","Human Resources","HM Land Registry","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Land Registry","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Land Registry","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Land Registry","Nottingham","65","60","36560","34850"
"In post","2023","Human Resources","HM Land Registry","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Land Registry","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Land Registry","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Belfast","35","30","37550","34400"
"In post","2023","Human Resources","HM Revenue and Customs","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Birmingham","50","45","46110","39560"
"In post","2023","Human Resources","HM Revenue and Customs","Bradford","5","5","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Bristol, City of","35","35","44470","36990"
"In post","2023","Human Resources","HM Revenue and Customs","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Cardiff and Vale of Glamorgan","70","65","40250","34700"
"In post","2023","Human Resources","HM Revenue and Customs","City of Edinburgh","35","35","35690","29730"
"In post","2023","Human Resources","HM Revenue and Customs","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Croydon","55","55","60680","65230"
"In post","2023","Human Resources","HM Revenue and Customs","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Glasgow City","75","75","36010","34700"
"In post","2023","Human Resources","HM Revenue and Customs","Greater Manchester South West","325","305","39370","35000"
"In post","2023","Human Resources","HM Revenue and Customs","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Hackney and Newham","120","115","54370","47210"
"In post","2023","Human Resources","HM Revenue and Customs","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Leeds","65","60","43200","35990"
"In post","2023","Human Resources","HM Revenue and Customs","Liverpool","140","130","36490","34400"
"In post","2023","Human Resources","HM Revenue and Customs","Mid Lancashire","25","20","34610","34700"
"In post","2023","Human Resources","HM Revenue and Customs","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Nottingham","260","250","40990","35000"
"In post","2023","Human Resources","HM Revenue and Customs","Plymouth","10","10","33430","32260"
"In post","2023","Human Resources","HM Revenue and Customs","Portsmouth","10","5","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Sefton","10","10","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","South Lanarkshire","15","15","33570","28130"
"In post","2023","Human Resources","HM Revenue and Customs","Southend-on-Sea","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Suffolk CC","5","5","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Sunderland","10","10","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Telford and Wrekin","15","15","48570","52740"
"In post","2023","Human Resources","HM Revenue and Customs","Tower Hamlets","20","20","53410","49620"
"In post","2023","Human Resources","HM Revenue and Customs","Tyneside","175","165","36760","34400"
"In post","2023","Human Resources","HM Revenue and Customs","West Sussex (South West)","20","20","34300","25430"
"In post","2023","Human Resources","HM Revenue and Customs","Westminster","5","5","[c]","[c]"
"In post","2023","Human Resources","HM Revenue and Customs","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Camden and City of London","10","10","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Darlington","5","5","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Norwich and East Norfolk","40","35","31010","25480"
"In post","2023","Human Resources","HM Treasury","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","HM Treasury","Westminster","65","65","48690","53550"
"In post","2023","Human Resources","Home Office","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Cardiff and Vale of Glamorgan","10","10","[c]","[c]"
"In post","2023","Human Resources","Home Office","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Croydon","230","220","45400","43000"
"In post","2023","Human Resources","Home Office","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","East Kent","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Glasgow City","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","Greater Manchester South West","10","10","61730","54260"
"In post","2023","Human Resources","Home Office","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Hounslow and Richmond upon Thames","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Leeds","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Liverpool","60","60","41260","39000"
"In post","2023","Human Resources","Home Office","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Peterborough","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","Sheffield","25","25","44680","42240"
"In post","2023","Human Resources","Home Office","Solihull","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Swansea","5","5","[c]","[c]"
"In post","2023","Human Resources","Home Office","Tyneside","10","10","[c]","[c]"
"In post","2023","Human Resources","Home Office","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Home Office","Westminster","70","70","53700","59000"
"In post","2023","Human Resources","Ministry of Defence","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Antrim and Newtownabbey","10","10","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Bath and North East Somerset, North Somerset and South Gloucestershire","435","410","39230","34300"
"In post","2023","Human Resources","Ministry of Defence","Berkshire","65","65","40320","41840"
"In post","2023","Human Resources","Ministry of Defence","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Bournemouth, Christchurch and Poole","5","5","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Buckinghamshire","115","110","32480","29470"
"In post","2023","Human Resources","Ministry of Defence","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Cambridgeshire CC","100","100","33470","31470"
"In post","2023","Human Resources","Ministry of Defence","Camden and City of London","10","10","[c]","[c]"
"In post","2023","Human Resources","Ministry of Defence","Cardiff and Vale of Glamorgan","50","50","31420","30470"
"In post","2023","Human Resources","Ministry of Defence","Central Bedfordshire","40","40","33390","34300"
"In post","2023","Human Resources","Ministry of Defence","Central Hampshire","215","210","34750","33990"
"In post","2023","Human Resources","Ministry of Defence","Central Valleys","[c]","[c]","[c]","[c]"
