"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Aberdeen City and Aberdeenshire","AA/AO","AA","Female","60","45","23200","22920"
"In post","2023","Aberdeen City and Aberdeenshire","AA/AO","AA","Male","25","20","[c]","[c]"
"In post","2023","Aberdeen City and Aberdeenshire","AA/AO","AO","Female","215","195","25380","24490"
"In post","2023","Aberdeen City and Aberdeenshire","AA/AO","AO","Male","220","215","32040","28990"
"In post","2023","Aberdeen City and Aberdeenshire","EO","EO","Female","340","305","30400","29100"
"In post","2023","Aberdeen City and Aberdeenshire","EO","EO","Male","295","285","32120","31290"
"In post","2023","Aberdeen City and Aberdeenshire","G6/G7","G6","Female","20","20","[c]","[c]"
"In post","2023","Aberdeen City and Aberdeenshire","G6/G7","G6","Male","25","20","[c]","[c]"
"In post","2023","Aberdeen City and Aberdeenshire","G6/G7","G7","Female","60","55","59650","57370"
"In post","2023","Aberdeen City and Aberdeenshire","G6/G7","G7","Male","60","60","66830","58850"
"In post","2023","Aberdeen City and Aberdeenshire","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Aberdeen City and Aberdeenshire","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","Female","150","140","36840","36330"
"In post","2023","Aberdeen City and Aberdeenshire","SEO/HEO","HEO","Male","160","155","39600","38330"
"In post","2023","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","Female","120","110","50610","47860"
"In post","2023","Aberdeen City and Aberdeenshire","SEO/HEO","SEO","Male","165","155","62980","49860"
"In post","2023","Angus and Dundee City","AA/AO","AA","Female","345","310","22890","22180"
"In post","2023","Angus and Dundee City","AA/AO","AA","Male","240","235","22950","22180"
"In post","2023","Angus and Dundee City","AA/AO","AO","Female","335","300","22690","21690"
"In post","2023","Angus and Dundee City","AA/AO","AO","Male","225","215","22680","21690"
"In post","2023","Angus and Dundee City","EO","EO","Female","545","505","29130","29100"
"In post","2023","Angus and Dundee City","EO","EO","Male","330","325","29240","29100"
"In post","2023","Angus and Dundee City","G6/G7","G6","Female","20","20","[c]","[c]"
"In post","2023","Angus and Dundee City","G6/G7","G6","Male","20","20","[c]","[c]"
"In post","2023","Angus and Dundee City","G6/G7","G7","Female","45","45","57080","55990"
"In post","2023","Angus and Dundee City","G6/G7","G7","Male","30","30","58490","55990"
"In post","2023","Angus and Dundee City","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Angus and Dundee City","SEO/HEO","HEO","Female","180","175","35250","34730"
"In post","2023","Angus and Dundee City","SEO/HEO","HEO","Male","100","95","35210","34300"
"In post","2023","Angus and Dundee City","SEO/HEO","SEO","Female","70","65","43400","42860"
"In post","2023","Angus and Dundee City","SEO/HEO","SEO","Male","40","40","44230","42860"
"In post","2023","Antrim and Newtownabbey","AA/AO","AA","Female","10","10","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","AA/AO","AA","Male","85","85","21500","22130"
"In post","2023","Antrim and Newtownabbey","AA/AO","AO","Female","15","15","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","AA/AO","AO","Male","20","20","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","EO","Female","10","10","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","EO","EO","Male","30","30","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","HEO","Female","10","10","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","HEO","Male","15","15","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","SEO","Female","5","5","[c]","[c]"
"In post","2023","Antrim and Newtownabbey","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","AA","Female","10","10","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","AA","Male","85","80","21780","22130"
"In post","2023","Ards and North Down","AA/AO","AO","Female","20","20","[c]","[c]"
"In post","2023","Ards and North Down","AA/AO","AO","Male","40","40","22950","22500"
"In post","2023","Ards and North Down","EO","EO","Female","10","10","[c]","[c]"
"In post","2023","Ards and North Down","EO","EO","Male","15","15","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","G6/G7","G7","Male","5","5","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","HEO","Female","10","10","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","HEO","Male","10","10","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","SEO","Female","5","5","[c]","[c]"
"In post","2023","Ards and North Down","SEO/HEO","SEO","Male","10","5","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","EO","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Armagh City, Banbridge and Craigavon","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","AA/AO","AO","Female","60","50","25330","25480"
"In post","2023","Barking & Dagenham and Havering","AA/AO","AO","Male","40","40","27010","25610"
"In post","2023","Barking & Dagenham and Havering","EO","EO","Female","215","190","32260","32520"
"In post","2023","Barking & Dagenham and Havering","EO","EO","Male","140","135","32230","32520"
"In post","2023","Barking & Dagenham and Havering","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","G6/G7","G7","Male","5","5","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","SEO/HEO","HEO","Female","35","30","38940","39150"
"In post","2023","Barking & Dagenham and Havering","SEO/HEO","HEO","Male","20","20","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","SEO/HEO","SEO","Female","15","15","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","SEO/HEO","SEO","Male","10","10","[c]","[c]"
"In post","2023","Barking & Dagenham and Havering","Unknown","Unknown","Female","70","65","34020","33050"
"In post","2023","Barking & Dagenham and Havering","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Barnet","AA/AO","AA","Female","25","20","[c]","[c]"
"In post","2023","Barnet","AA/AO","AA","Male","15","10","[c]","[c]"
"In post","2023","Barnet","AA/AO","AO","Female","125","105","25400","25460"
"In post","2023","Barnet","AA/AO","AO","Male","60","60","25280","24940"
"In post","2023","Barnet","EO","EO","Female","265","245","31090","32200"
"In post","2023","Barnet","EO","EO","Male","160","155","30860","31450"
"In post","2023","Barnet","G6/G7","G6","Female","50","45","71100","68330"
"In post","2023","Barnet","G6/G7","G6","Male","45","45","71250","71780"
"In post","2023","Barnet","G6/G7","G7","Female","130","125","56480","54450"
"In post","2023","Barnet","G6/G7","G7","Male","105","100","59120","56500"
"In post","2023","Barnet","SCS level","SCS level","Female","25","25","[c]","[c]"
"In post","2023","Barnet","SCS level","SCS level","Male","20","15","[c]","[c]"
"In post","2023","Barnet","SEO/HEO","HEO","Female","170","165","35320","34100"
"In post","2023","Barnet","SEO/HEO","HEO","Male","95","90","35940","36000"
"In post","2023","Barnet","SEO/HEO","SEO","Female","175","170","42930","41650"
"In post","2023","Barnet","SEO/HEO","SEO","Male","125","125","44590","44270"
"In post","2023","Barnet","Unknown","Unknown","Female","65","65","34150","33050"
"In post","2023","Barnet","Unknown","Unknown","Male","30","25","[c]","[c]"
"In post","2023","Barnsley, Doncaster and Rotherham","AA/AO","AA","Female","125","115","22680","23230"
"In post","2023","Barnsley, Doncaster and Rotherham","AA/AO","AA","Male","95","95","22970","23230"
"In post","2023","Barnsley, Doncaster and Rotherham","AA/AO","AO","Female","670","560","24160","21690"
"In post","2023","Barnsley, Doncaster and Rotherham","AA/AO","AO","Male","490","470","28650","30440"
"In post","2023","Barnsley, Doncaster and Rotherham","EO","EO","Female","550","460","28560","28120"
"In post","2023","Barnsley, Doncaster and Rotherham","EO","EO","Male","315","295","31790","28120"
"In post","2023","Barnsley, Doncaster and Rotherham","G6/G7","G6","Female","10","10","[c]","[c]"
"In post","2023","Barnsley, Doncaster and Rotherham","G6/G7","G6","Male","5","5","[c]","[c]"
"In post","2023","Barnsley, Doncaster and Rotherham","G6/G7","G7","Female","25","25","[c]","[c]"
"In post","2023","Barnsley, Doncaster and Rotherham","G6/G7","G7","Male","15","15","[c]","[c]"
"In post","2023","Barnsley, Doncaster and Rotherham","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Barnsley, Doncaster and Rotherham","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","Female","155","140","34360","34170"
"In post","2023","Barnsley, Doncaster and Rotherham","SEO/HEO","HEO","Male","130","120","37780","38010"
"In post","2023","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","Female","75","70","46020","44190"
"In post","2023","Barnsley, Doncaster and Rotherham","SEO/HEO","SEO","Male","45","45","47270","46380"
"In post","2023","Barnsley, Doncaster and Rotherham","Unknown","Unknown","Female","290","265","29520","29050"
"In post","2023","Barnsley, Doncaster and Rotherham","Unknown","Unknown","Male","60","55","31920","29050"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","Female","40","35","22580","23230"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AA","Male","85","80","22560","21380"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","Female","820","735","23810","22390"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","AO","Male","750","740","24280","22400"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","Female","735","665","28340","27470"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","EO","Male","635","620","28580","27470"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","Female","195","190","68510","66930"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G6","Male","425","410","70500","70710"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","Female","600","570","54050","54540"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","G7","Male","1160","1140","55290","55450"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","Female","45","45","96490","89710"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","SCS level","Male","115","115","101710","93710"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","Female","1360","1260","33330","32500"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","HEO","Male","1600","1570","33790","32910"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","Female","1285","1210","41750","41720"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","SEO","Male","2320","2270","42760","42620"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","Female","645","600","38060","34060"
"In post","2023","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","Unknown","Male","1105","1085","44950","42620"
"In post","2023","Bedford","AA/AO","AA","Female","35","35","22920","23230"
"In post","2023","Bedford","AA/AO","AA","Male","20","20","[c]","[c]"
"In post","2023","Bedford","AA/AO","AO","Female","140","130","27430","27520"
"In post","2023","Bedford","AA/AO","AO","Male","125","120","30480","30880"
"In post","2023","Bedford","EO","EO","Female","145","130","28400","28120"
"In post","2023","Bedford","EO","EO","Male","95","90","28530","28120"
"In post","2023","Bedford","G6/G7","G6","Female","5","5","[c]","[c]"
"In post","2023","Bedford","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Bedford","G6/G7","G7","Female","20","15","[c]","[c]"
"In post","2023","Bedford","G6/G7","G7","Male","10","10","[c]","[c]"
"In post","2023","Bedford","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Bedford","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Bedford","SEO/HEO","HEO","Female","55","50","34820","34050"
"In post","2023","Bedford","SEO/HEO","HEO","Male","50","50","35630","34110"
"In post","2023","Bedford","SEO/HEO","SEO","Female","35","35","44640","42700"
"In post","2023","Bedford","SEO/HEO","SEO","Male","40","40","44860","41670"
"In post","2023","Bedford","Unknown","Unknown","Female","90","85","28760","26070"
"In post","2023","Bedford","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2023","Belfast","AA/AO","AA","Female","15","15","[c]","[c]"
"In post","2023","Belfast","AA/AO","AA","Male","35","30","21180","22130"
"In post","2023","Belfast","AA/AO","AO","Female","545","470","22510","22520"
"In post","2023","Belfast","AA/AO","AO","Male","485","465","22520","22520"
"In post","2023","Belfast","EO","EO","Female","460","420","28180","27890"
"In post","2023","Belfast","EO","EO","Male","450","440","28340","27890"
"In post","2023","Belfast","G6/G7","G6","Female","25","20","[c]","[c]"
"In post","2023","Belfast","G6/G7","G6","Male","30","30","71810","71300"
"In post","2023","Belfast","G6/G7","G7","Female","110","110","56520","57420"
"In post","2023","Belfast","G6/G7","G7","Male","125","120","57100","57970"
"In post","2023","Belfast","SCS level","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Belfast","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Belfast","SEO/HEO","HEO","Female","355","335","35030","34700"
"In post","2023","Belfast","SEO/HEO","HEO","Male","355","350","35220","35000"
"In post","2023","Belfast","SEO/HEO","SEO","Female","165","155","41720","42140"
"In post","2023","Belfast","SEO/HEO","SEO","Male","160","155","41960","42140"
"In post","2023","Berkshire","AA/AO","AA","Female","30","25","20420","19930"
"In post","2023","Berkshire","AA/AO","AA","Male","55","50","20310","19770"
"In post","2023","Berkshire","AA/AO","AO","Female","295","265","24540","22220"
"In post","2023","Berkshire","AA/AO","AO","Male","515","505","33570","30560"
"In post","2023","Berkshire","EO","EO","Female","415","380","30990","31280"
"In post","2023","Berkshire","EO","EO","Male","310","305","34720","31280"
"In post","2023","Berkshire","G6/G7","G6","Female","30","30","70140","71300"
"In post","2023","Berkshire","G6/G7","G6","Male","40","35","68950","68270"
"In post","2023","Berkshire","G6/G7","G7","Female","95","85","56340","55170"
"In post","2023","Berkshire","G6/G7","G7","Male","120","120","57080","55400"
"In post","2023","Berkshire","SCS level","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Berkshire","SCS level","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Berkshire","SEO/HEO","HEO","Female","190","180","36590","35390"
"In post","2023","Berkshire","SEO/HEO","HEO","Male","185","180","39390","36310"
"In post","2023","Berkshire","SEO/HEO","SEO","Female","140","130","41510","41000"
"In post","2023","Berkshire","SEO/HEO","SEO","Male","165","160","43190","41800"
"In post","2023","Berkshire","Unknown","Unknown","Female","185","180","30370","29050"
"In post","2023","Berkshire","Unknown","Unknown","Male","50","50","29590","25300"
"In post","2023","Bexley and Greenwich","AA/AO","AA","Female","140","130","26240","26630"
"In post","2023","Bexley and Greenwich","AA/AO","AA","Male","90","90","26380","26630"
"In post","2023","Bexley and Greenwich","AA/AO","AO","Female","270","255","30660","32110"
"In post","2023","Bexley and Greenwich","AA/AO","AO","Male","345","340","33560","34780"
"In post","2023","Bexley and Greenwich","EO","EO","Female","300","275","32750","32520"
"In post","2023","Bexley and Greenwich","EO","EO","Male","245","235","35340","34570"
"In post","2023","Bexley and Greenwich","G6/G7","G6","Female","10","10","[c]","[c]"
"In post","2023","Bexley and Greenwich","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","G6/G7","G7","Female","10","10","[c]","[c]"
"In post","2023","Bexley and Greenwich","G6/G7","G7","Male","10","10","[c]","[c]"
"In post","2023","Bexley and Greenwich","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Bexley and Greenwich","SEO/HEO","HEO","Female","55","55","37690","38790"
"In post","2023","Bexley and Greenwich","SEO/HEO","HEO","Male","100","95","41250","41600"
"In post","2023","Bexley and Greenwich","SEO/HEO","SEO","Female","35","35","48330","47860"
"In post","2023","Bexley and Greenwich","SEO/HEO","SEO","Male","35","35","50460","52590"
"In post","2023","Bexley and Greenwich","Unknown","Unknown","Female","70","65","34210","33050"
"In post","2023","Bexley and Greenwich","Unknown","Unknown","Male","20","20","[c]","[c]"
"In post","2023","Birmingham","AA/AO","AA","Female","150","130","21330","20200"
"In post","2023","Birmingham","AA/AO","AA","Male","115","110","21650","21250"
"In post","2023","Birmingham","AA/AO","AO","Female","2260","1980","22550","21780"
"In post","2023","Birmingham","AA/AO","AO","Male","1540","1475","23290","22180"
"In post","2023","Birmingham","EO","EO","Female","2075","1875","27980","28120"
"In post","2023","Birmingham","EO","EO","Male","1535","1490","28220","28120"
"In post","2023","Birmingham","G6/G7","G6","Female","170","160","70040","68670"
"In post","2023","Birmingham","G6/G7","G6","Male","155","155","70850","70530"
"In post","2023","Birmingham","G6/G7","G7","Female","590","555","54710","53750"
"In post","2023","Birmingham","G6/G7","G7","Male","560","550","56190","56450"
"In post","2023","Birmingham","SCS level","SCS level","Female","60","60","102390","99430"
"In post","2023","Birmingham","SCS level","SCS level","Male","65","65","104650","98000"
"In post","2023","Birmingham","SEO/HEO","HEO","Female","1250","1190","34270","34530"
"In post","2023","Birmingham","SEO/HEO","HEO","Male","1155","1135","34940","34700"
"In post","2023","Birmingham","SEO/HEO","SEO","Female","725","690","41780","42080"
"In post","2023","Birmingham","SEO/HEO","SEO","Male","690","675","42510","42140"
"In post","2023","Birmingham","Unknown","Unknown","Female","505","465","29920","29050"
"In post","2023","Birmingham","Unknown","Unknown","Male","175","160","30240","29050"
"In post","2023","Blackburn with Darwen","AA/AO","AA","Female","5","5","[c]","[c]"
"In post","2023","Blackburn with Darwen","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Blackburn with Darwen","AA/AO","AO","Female","25","20","[c]","[c]"
"In post","2023","Blackburn with Darwen","AA/AO","AO","Male","20","20","[c]","[c]"
"In post","2023","Blackburn with Darwen","EO","EO","Female","95","75","28020","28120"
"In post","2023","Blackburn with Darwen","EO","EO","Male","85","80","28190","28120"
"In post","2023","Blackburn with Darwen","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Blackburn with Darwen","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Blackburn with Darwen","G6/G7","G7","Female","5","5","[c]","[c]"
"In post","2023","Blackburn with Darwen","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Blackburn with Darwen","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Blackburn with Darwen","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Blackburn with Darwen","SEO/HEO","HEO","Female","10","10","[c]","[c]"
"In post","2023","Blackburn with Darwen","SEO/HEO","HEO","Male","20","15","[c]","[c]"
"In post","2023","Blackburn with Darwen","SEO/HEO","SEO","Female","5","5","[c]","[c]"
"In post","2023","Blackburn with Darwen","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Blackburn with Darwen","Unknown","Unknown","Female","80","80","29770","26070"
"In post","2023","Blackburn with Darwen","Unknown","Unknown","Male","30","30","28160","25300"
"In post","2023","Blackpool","AA/AO","AA","Female","10","5","[c]","[c]"
"In post","2023","Blackpool","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Blackpool","AA/AO","AO","Female","950","805","21650","21690"
"In post","2023","Blackpool","AA/AO","AO","Male","535","515","21670","21690"
"In post","2023","Blackpool","EO","EO","Female","1280","1125","28040","28120"
"In post","2023","Blackpool","EO","EO","Male","735","710","28100","28120"
"In post","2023","Blackpool","G6/G7","G6","Female","65","60","68270","66860"
"In post","2023","Blackpool","G6/G7","G6","Male","85","80","70200","66860"
"In post","2023","Blackpool","G6/G7","G7","Female","220","205","52480","50160"
"In post","2023","Blackpool","G6/G7","G7","Male","225","220","54630","53730"
"In post","2023","Blackpool","SCS level","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Blackpool","SCS level","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Blackpool","SEO/HEO","HEO","Female","405","375","34150","34170"
"In post","2023","Blackpool","SEO/HEO","HEO","Male","260","250","34320","34170"
"In post","2023","Blackpool","SEO/HEO","SEO","Female","335","315","39110","38470"
"In post","2023","Blackpool","SEO/HEO","SEO","Male","250","245","40320","38470"
"In post","2023","Blackpool","Unknown","Unknown","Female","95","90","28980","26840"
"In post","2023","Blackpool","Unknown","Unknown","Male","35","30","30780","29050"
"In post","2023","Bournemouth, Christchurch and Poole","AA/AO","AA","Female","10","10","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","AA/AO","AA","Male","25","25","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","AA/AO","AO","Female","90","75","21910","21780"
"In post","2023","Bournemouth, Christchurch and Poole","AA/AO","AO","Male","60","60","23220","21780"
"In post","2023","Bournemouth, Christchurch and Poole","EO","EO","Female","160","135","27710","28120"
"In post","2023","Bournemouth, Christchurch and Poole","EO","EO","Male","135","125","27630","28120"
"In post","2023","Bournemouth, Christchurch and Poole","G6/G7","G6","Female","5","5","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","G6/G7","G6","Male","5","5","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","G6/G7","G7","Female","15","15","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","G6/G7","G7","Male","10","10","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","SEO/HEO","HEO","Female","25","20","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","SEO/HEO","HEO","Male","40","35","34190","34170"
"In post","2023","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","Female","20","20","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","SEO/HEO","SEO","Male","10","10","[c]","[c]"
"In post","2023","Bournemouth, Christchurch and Poole","Unknown","Unknown","Female","120","105","29100","26840"
"In post","2023","Bournemouth, Christchurch and Poole","Unknown","Unknown","Male","40","40","31080","26840"
"In post","2023","Bradford","AA/AO","AA","Female","35","25","20910","19930"
"In post","2023","Bradford","AA/AO","AA","Male","15","15","[c]","[c]"
"In post","2023","Bradford","AA/AO","AO","Female","740","595","22210","22520"
"In post","2023","Bradford","AA/AO","AO","Male","565","530","22370","22520"
"In post","2023","Bradford","EO","EO","Female","490","420","27970","28120"
"In post","2023","Bradford","EO","EO","Male","300","290","28080","28120"
"In post","2023","Bradford","G6/G7","G6","Female","10","10","[c]","[c]"
"In post","2023","Bradford","G6/G7","G6","Male","5","5","[c]","[c]"
"In post","2023","Bradford","G6/G7","G7","Female","35","35","56010","57970"
"In post","2023","Bradford","G6/G7","G7","Male","20","20","[c]","[c]"
"In post","2023","Bradford","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Bradford","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Bradford","SEO/HEO","HEO","Female","140","125","34450","34700"
"In post","2023","Bradford","SEO/HEO","HEO","Male","80","80","34480","34700"
"In post","2023","Bradford","SEO/HEO","SEO","Female","70","65","41480","42140"
"In post","2023","Bradford","SEO/HEO","SEO","Male","40","40","42100","42510"
"In post","2023","Bradford","Unknown","Unknown","Female","155","150","28790","26840"
"In post","2023","Bradford","Unknown","Unknown","Male","95","85","29980","29050"
"In post","2023","Breckland and South Norfolk","AA/AO","AA","Female","30","30","22830","23230"
"In post","2023","Breckland and South Norfolk","AA/AO","AA","Male","40","35","22850","23230"
"In post","2023","Breckland and South Norfolk","AA/AO","AO","Female","90","85","27780","28880"
"In post","2023","Breckland and South Norfolk","AA/AO","AO","Male","125","120","30240","30440"
"In post","2023","Breckland and South Norfolk","EO","EO","Female","65","60","28490","28120"
"In post","2023","Breckland and South Norfolk","EO","EO","Male","65","65","31280","28950"
"In post","2023","Breckland and South Norfolk","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Breckland and South Norfolk","G6/G7","G6","Male","5","5","[c]","[c]"
"In post","2023","Breckland and South Norfolk","G6/G7","G7","Female","10","10","[c]","[c]"
"In post","2023","Breckland and South Norfolk","G6/G7","G7","Male","10","10","[c]","[c]"
"In post","2023","Breckland and South Norfolk","SEO/HEO","HEO","Female","30","30","[c]","[c]"
"In post","2023","Breckland and South Norfolk","SEO/HEO","HEO","Male","35","30","36500","37060"
"In post","2023","Breckland and South Norfolk","SEO/HEO","SEO","Female","20","15","[c]","[c]"
"In post","2023","Breckland and South Norfolk","SEO/HEO","SEO","Male","20","20","[c]","[c]"
"In post","2023","Breckland and South Norfolk","Unknown","Unknown","Female","10","10","[c]","[c]"
"In post","2023","Breckland and South Norfolk","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Brent","AA/AO","AA","Female","10","5","[c]","[c]"
"In post","2023","Brent","AA/AO","AA","Male","5","5","[c]","[c]"
"In post","2023","Brent","AA/AO","AO","Female","80","70","25560","25480"
