"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Animal and Plant Health Agency","Caithness and Sutherland, and Ross and Cromarty","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Calderdale and Kirklees","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","HEO","10","10","30670","30320"
"In post","2023","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","AO","45","40","22120","22150"
"In post","2023","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","EO","20","20","26020","25920"
"In post","2023","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","HEO","10","10","30320","30320"
"In post","2023","Animal and Plant Health Agency","Cardiff and Vale of Glamorgan","Outside London","SEO","15","15","37840","37300"
"In post","2023","Animal and Plant Health Agency","Central Hampshire","Outside London","EO","15","15","27370","26230"
"In post","2023","Animal and Plant Health Agency","Central Hampshire","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Central Hampshire","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Central Hampshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire East","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire East","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire East","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cheshire East","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","City of Edinburgh","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","AO","15","10","22150","22150"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","EO","15","15","26040","25920"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","HEO","10","10","31080","30320"
"In post","2023","Animal and Plant Health Agency","Cornwall and Isles of Scilly","Outside London","SEO","15","15","40740","38630"
"In post","2023","Animal and Plant Health Agency","Devon CC","Outside London","AO","110","105","22180","22150"
"In post","2023","Animal and Plant Health Agency","Devon CC","Outside London","EO","45","45","26270","25920"
"In post","2023","Animal and Plant Health Agency","Devon CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon CC","Outside London","G7","10","10","51970","49400"
"In post","2023","Animal and Plant Health Agency","Devon CC","Outside London","HEO","20","20","30810","30320"
"In post","2023","Animal and Plant Health Agency","Devon CC","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Devon CC","Outside London","SEO","25","25","40560","38210"
"In post","2023","Animal and Plant Health Agency","Dorset","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dorset","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dumfries and Galloway","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dumfries and Galloway","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dumfries and Galloway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Dumfries and Galloway","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Cumbria","Outside London","AO","125","120","22280","22150"
"In post","2023","Animal and Plant Health Agency","East Cumbria","Outside London","EO","35","30","26380","25920"
"In post","2023","Animal and Plant Health Agency","East Cumbria","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Cumbria","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Cumbria","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Cumbria","Outside London","SEO","15","15","39510","38200"
"In post","2023","Animal and Plant Health Agency","East Kent","Outside London","EO","25","25","28360","29150"
"In post","2023","Animal and Plant Health Agency","East Kent","Outside London","HEO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Kent","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Lothian and Midlothian","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Lothian and Midlothian","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Lothian and Midlothian","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Lothian and Midlothian","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Lothian and Midlothian","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Lothian and Midlothian","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Riding of Yorkshire","Outside London","EO","15","15","26990","25920"
"In post","2023","Animal and Plant Health Agency","East Riding of Yorkshire","Outside London","HEO","10","10","31160","30320"
"In post","2023","Animal and Plant Health Agency","East Riding of Yorkshire","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Essex Haven Gateway","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire CC","Outside London","AO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire CC","Outside London","EO","35","35","25990","25920"
"In post","2023","Animal and Plant Health Agency","Gloucestershire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire CC","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gloucestershire CC","Outside London","HEO","15","15","30190","30320"
"In post","2023","Animal and Plant Health Agency","Gloucestershire CC","Outside London","SEO","15","15","38110","37760"
"In post","2023","Animal and Plant Health Agency","Greater Manchester North West","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gwent Valleys","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gwynedd","Outside London","AO","30","25","22150","22150"
"In post","2023","Animal and Plant Health Agency","Gwynedd","Outside London","EO","15","15","26560","26090"
"In post","2023","Animal and Plant Health Agency","Gwynedd","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gwynedd","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gwynedd","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Gwynedd","Outside London","SEO","10","10","38870","37710"
"In post","2023","Animal and Plant Health Agency","Harrow and Hillingdon","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Harrow and Hillingdon","London","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Harrow and Hillingdon","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Harrow and Hillingdon","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Harrow and Hillingdon","London","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Heart of Essex","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Heart of Essex","Outside London","EO","15","15","27650","27950"
"In post","2023","Animal and Plant Health Agency","Heart of Essex","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Heart of Essex","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Heart of Essex","Outside London","SEO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hertfordshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hertfordshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hertfordshire CC","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hertfordshire CC","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","EO","25","25","32190","32720"
"In post","2023","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","HEO","10","10","35530","36040"
"In post","2023","Animal and Plant Health Agency","Hounslow and Richmond upon Thames","London","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","AO","10","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leeds","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leeds","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","EO","10","10","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","G7","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Leicestershire CC and Rutland","Outside London","SEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lewisham and Southwark","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lewisham and Southwark","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","Outside London","HEO","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Lincolnshire CC","Outside London","SEO","5","5","[c]","[c]"
