"Status","Year","Disability","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","No function","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Communications","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Communications","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Communications","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Corporate Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Corporate Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Counter Fraud","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Counter Fraud","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Digital, Data and Technology","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Digital, Data and Technology","G7","35","35","58670","59290"
"In post","2023","Declared disabled","No function","Digital, Data and Technology","HEO","10","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Digital, Data and Technology","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Economics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Economics","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Economics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Economics","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Finance","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Finance","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Finance","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Finance","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Finance","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Geography","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Geography","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Geography","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Geography","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Geography","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Geography","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Human Resources","EO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Human Resources","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Human Resources","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Human Resources","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Inspector of Education and Training","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Inspector of Education and Training","G7","30","30","73850","77470"
"In post","2023","Declared disabled","No function","Inspector of Education and Training","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Inspector of Education and Training","SEO","30","30","51960","52750"
"In post","2023","Declared disabled","No function","Intelligence Analysis","AO","10","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Intelligence Analysis","EO","135","130","28780","28480"
"In post","2023","Declared disabled","No function","Intelligence Analysis","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Intelligence Analysis","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Intelligence Analysis","HEO","60","55","35130","34300"
"In post","2023","Declared disabled","No function","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Intelligence Analysis","SEO","30","30","43590","44270"
"In post","2023","Declared disabled","No function","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","International Trade","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","International Trade","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","International Trade","G6","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","International Trade","G7","35","35","55070","55370"
"In post","2023","Declared disabled","No function","International Trade","HEO","35","30","34460","35010"
"In post","2023","Declared disabled","No function","International Trade","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","International Trade","SEO","45","45","40940","41550"
"In post","2023","Declared disabled","No function","Knowledge and Information Management","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Knowledge and Information Management","AO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Knowledge and Information Management","EO","30","30","28920","28120"
"In post","2023","Declared disabled","No function","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Knowledge and Information Management","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Knowledge and Information Management","HEO","30","30","34430","34170"
"In post","2023","Declared disabled","No function","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Knowledge and Information Management","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Legal","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Legal","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Legal","G6","10","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Legal","G7","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Legal","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Legal","SEO","105","95","42750","43580"
"In post","2023","Declared disabled","No function","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Medicine","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Medicine","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Medicine","EO","15","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Medicine","G6","30","25","88000","91990"
"In post","2023","Declared disabled","No function","Medicine","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Medicine","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Medicine","SCS level","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Medicine","SEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Operational Delivery","AA","1505","1290","21850","22080"
"In post","2023","Declared disabled","No function","Operational Delivery","AO","11280","9820","23800","22180"
"In post","2023","Declared disabled","No function","Operational Delivery","EO","11685","10430","28930","28120"
"In post","2023","Declared disabled","No function","Operational Delivery","G6","155","150","71940","67700"
"In post","2023","Declared disabled","No function","Operational Delivery","G7","490","475","56200","55180"
"In post","2023","Declared disabled","No function","Operational Delivery","HEO","2955","2775","35300","34400"
"In post","2023","Declared disabled","No function","Operational Delivery","SCS level","60","60","97680","91590"
"In post","2023","Declared disabled","No function","Operational Delivery","SEO","1245","1200","44330","42510"
"In post","2023","Declared disabled","No function","Operational Delivery","Unknown","4020","3745","31080","29050"
"In post","2023","Declared disabled","No function","Operational Research","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Operational Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Operational Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Operational Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Other","AA","120","120","20160","19770"
"In post","2023","Declared disabled","No function","Other","AO","245","220","22740","22220"
"In post","2023","Declared disabled","No function","Other","EO","355","330","28510","28120"
"In post","2023","Declared disabled","No function","Other","G6","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Other","G7","40","40","55400","54260"
"In post","2023","Declared disabled","No function","Other","HEO","210","200","34440","34170"
"In post","2023","Declared disabled","No function","Other","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Other","SEO","100","95","40630","39500"
"In post","2023","Declared disabled","No function","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning Inspectors","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning Inspectors","G6","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning Inspectors","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning Inspectors","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Planning Inspectors","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Policy","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Policy","AO","35","35","26650","25800"
"In post","2023","Declared disabled","No function","Policy","EO","215","215","28790","28740"
"In post","2023","Declared disabled","No function","Policy","G6","265","260","66930","66220"
"In post","2023","Declared disabled","No function","Policy","G7","740","725","55250","55120"
"In post","2023","Declared disabled","No function","Policy","HEO","670","660","34290","34220"
"In post","2023","Declared disabled","No function","Policy","SCS level","130","125","86620","79000"
"In post","2023","Declared disabled","No function","Policy","SEO","585","570","41440","41160"
"In post","2023","Declared disabled","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Project Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Project Delivery","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Project Delivery","G6","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Project Delivery","G7","50","50","57960","59000"
"In post","2023","Declared disabled","No function","Project Delivery","HEO","35","35","34430","35010"
"In post","2023","Declared disabled","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Project Delivery","SEO","45","45","41540","42930"
"In post","2023","Declared disabled","No function","Property","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Property","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Property","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Property","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Psychology","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Psychology","AO","10","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Psychology","EO","55","55","28740","28480"
"In post","2023","Declared disabled","No function","Psychology","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Psychology","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Psychology","HEO","45","45","32190","31670"
"In post","2023","Declared disabled","No function","Psychology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Psychology","SEO","30","30","46020","45510"
"In post","2023","Declared disabled","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Science and Engineering","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Science and Engineering","AO","90","90","24400","24180"
"In post","2023","Declared disabled","No function","Science and Engineering","EO","95","95","27770","27320"
"In post","2023","Declared disabled","No function","Science and Engineering","G6","15","15","[c]","[c]"
"In post","2023","Declared disabled","No function","Science and Engineering","G7","95","90","56320","55500"
"In post","2023","Declared disabled","No function","Science and Engineering","HEO","160","155","34660","33880"
"In post","2023","Declared disabled","No function","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Science and Engineering","SEO","195","185","44260","43400"
"In post","2023","Declared disabled","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Security","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Security","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Security","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Security","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Security","HEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Security","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Social Research","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Social Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Social Research","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","No function","Statistics","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Statistics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Tax","AO","115","100","22720","22520"
"In post","2023","Declared disabled","No function","Tax","EO","255","235","28970","28130"
"In post","2023","Declared disabled","No function","Tax","G6","35","35","72670","71300"
"In post","2023","Declared disabled","No function","Tax","G7","165","155","58880","57970"
"In post","2023","Declared disabled","No function","Tax","HEO","435","410","35900","35000"
"In post","2023","Declared disabled","No function","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Tax","SEO","170","160","43270","42510"
"In post","2023","Declared disabled","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Unknown","AO","55","50","23490","22520"
"In post","2023","Declared disabled","No function","Unknown","EO","85","80","28930","28370"
"In post","2023","Declared disabled","No function","Unknown","G6","40","40","69210","67890"
"In post","2023","Declared disabled","No function","Unknown","G7","65","65","56500","55780"
"In post","2023","Declared disabled","No function","Unknown","HEO","135","130","34930","34700"
"In post","2023","Declared disabled","No function","Unknown","SCS level","20","20","[c]","[c]"
"In post","2023","Declared disabled","No function","Unknown","SEO","85","80","41910","41950"
"In post","2023","Declared disabled","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Veterinarian","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Veterinarian","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Veterinarian","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Veterinarian","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","No function","Veterinarian","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Veterinarian","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","No function","Veterinarian","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Commercial","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Communications","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Human Resources","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Human Resources","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Inspector of Education and Training","G6","10","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","International Trade","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","International Trade","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Legal","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Legal","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Medicine","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Medicine","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Medicine","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Medicine","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","EO","35","30","28080","28130"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","G7","45","45","53630","51070"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","HEO","30","30","32210","32090"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Delivery","Unknown","50","50","36050","33740"
"In post","2023","Declared disabled","Project Delivery","Operational Research","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Research","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Research","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Research","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Operational Research","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","HEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Other","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Planning","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Planning","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Policy","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Policy","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Policy","G6","30","25","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Policy","G7","60","55","60400","58090"
"In post","2023","Declared disabled","Project Delivery","Policy","HEO","30","25","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Policy","SEO","35","35","43780","43740"
"In post","2023","Declared disabled","Project Delivery","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","AO","30","30","23900","23390"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","EO","140","130","28420","28120"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","G6","115","115","68810","68610"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","G7","330","320","54660","55150"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","HEO","480","460","33870","34170"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","SCS level","25","25","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","SEO","475","460","41420","41780"
"In post","2023","Declared disabled","Project Delivery","Project Delivery","Unknown","50","45","45400","41800"
"In post","2023","Declared disabled","Project Delivery","Property","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Property","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Science and Engineering","EO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Science and Engineering","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Science and Engineering","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Science and Engineering","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Science and Engineering","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Science and Engineering","Unknown","95","95","41870","42620"
"In post","2023","Declared disabled","Project Delivery","Security","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Statistics","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Statistics","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Statistics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Project Delivery","Tax","AO","[c]","[c]","[c]","[c]"
