"Status","Year","Organisation","Parent_department","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Accountant in Bankruptcy","Scottish Government","Southern Scotland","Outside London","125","110","33960","31940"
"In post","2023","Accountant in Bankruptcy","Scottish Government","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Active Travel England","Department for Transport","Inner London - West","London","10","10","[c]","[c]"
"In post","2023","Active Travel England","Department for Transport","North Yorkshire","Outside London","30","30","47030","40560"
"In post","2023","Active Travel England","Department for Transport","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Active Travel England","Department for Transport","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Active Travel England","Department for Transport","West Yorkshire","Outside London","10","10","66550","62060"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","100","95","30770","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Anglia","Outside London","40","35","35110","34970"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","80","75","32080","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","45","40","34310","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Greater Manchester","Outside London","145","135","32220","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","Outside London","20","20","35620","35190"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Inner London - West","London","175","170","43730","39360"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","140","125","31290","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","95","85","32550","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","75","70","32870","32110"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","5","5","[c]","[c]"
"In post","2023","Advisory, Conciliation and Arbitration Service","Department for Business, Energy and Industrial Strategy","West Yorkshire","Outside London","70","60","33730","32110"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Bedfordshire and Hertfordshire","Outside London","10","10","34280","32480"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Berkshire, Buckinghamshire and Oxfordshire","Outside London","15","15","40360","38390"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cheshire","Outside London","25","20","34230","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","60","60","32390","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Cumbria","Outside London","190","180","26210","22150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Derbyshire and Nottinghamshire","Outside London","40","40","31780","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Devon","Outside London","220","205","28190","23530"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","35","35","36620","37300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","95","95","33130","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Wales","Outside London","115","115","30720","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","East Yorkshire and Northern Lincolnshire","Outside London","30","30","30350","29150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Eastern Scotland","Outside London","60","60","31230","26750"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Essex","Outside London","40","35","32790","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","165","160","28800","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Greater Manchester","Outside London","20","20","32550","29150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Hampshire and Isle of Wight","Outside London","35","35","31040","29150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Herefordshire, Worcestershire and Warwickshire","Outside London","170","155","30710","27500"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Highlands and Islands","Outside London","25","25","29080","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Inner London - West","London","20","20","44260","47300"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Kent","Outside London","65","60","30580","29150"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lancashire","Outside London","90","85","30680","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","35850","33810"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Lincolnshire","Outside London","20","20","35900","34950"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Eastern Scotland","Outside London","15","15","33220","32070"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","270","265","29560","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Northumberland, and Tyne and Wear","Outside London","55","50","33080","28440"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Outer London - West and North West","London","60","60","36180","32720"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Shropshire and Staffordshire","Outside London","140","135","30030","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Southern Scotland","Outside London","55","50","33620","30320"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","Surrey, East and West Sussex","Outside London","685","655","34110","29410"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Wales and The Valleys","Outside London","220","205","28750","25920"
"In post","2023","Animal and Plant Health Agency","Department for Environment, Food and Rural Affairs","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Attorney General's Office","Attorney General's Departments","Inner London - West","London","50","50","50950","43000"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","East Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Greater Manchester","Outside London","60","60","42750","39930"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Inner London - West","London","140","140","48800","53010"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Northern Ireland","Outside London","5","5","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Building Digital UK","Department for Digital, Culture, Media and Sport","Tees Valley and Durham","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","75","75","34980","34320"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Devon","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Dorset and Somerset","Outside London","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Anglia","Outside London","50","50","49000","45870"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","East Wales","Outside London","45","45","46640","51290"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Eastern Scotland","Outside London","10","10","43780","38460"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","140","135","47840","50690"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Greater Manchester","Outside London","255","250","45480","41870"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Hampshire and Isle of Wight","Outside London","40","40","40140","35630"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - East","London","1190","1155","56270","56430"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Inner London - West","London","2375","2335","52640","55790"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Merseyside","Outside London","30","30","33080","33020"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","North Yorkshire","Outside London","585","555","34440","33020"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northern Ireland","Outside London","15","15","34390","33020"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","335","315","29500","24860"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","South Yorkshire","Outside London","45","40","43740","39580"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","Unknown","165","160","42460","36460"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Central Scotland","Outside London","375","370","37580","33020"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Midlands","Outside London","60","60","62460","53420"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Cabinet Office","West Yorkshire","Outside London","65","65","44100","41050"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","30980","28840"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","20","20","31100","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","East Wales","Outside London","35","35","30880","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Eastern Scotland","Outside London","20","20","30310","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","35","35","30220","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Greater Manchester","Outside London","90","90","30440","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Hampshire and Isle of Wight","Outside London","15","15","30580","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - East","London","95","90","30780","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Inner London - West","London","1095","1090","30760","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Merseyside","Outside London","15","15","30870","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","North Yorkshire","Outside London","25","25","29880","28840"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Northumberland, and Tyne and Wear","Outside London","40","40","30530","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","South Yorkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","West Central Scotland","Outside London","30","30","31190","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","West Midlands","Outside London","45","45","30760","30130"
"In post","2023","Central Civil Service Fast Stream","Cabinet Office","West Yorkshire","Outside London","50","50","30800","30130"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Devon","Outside London","10","10","[c]","[c]"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Dorset and Somerset","Outside London","160","150","35380","30350"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","East Anglia","Outside London","475","450","36290","31270"
"In post","2023","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","North Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Dorset and Somerset","Outside London","35","30","34850","32360"
"In post","2023","Charity Commission","Charity Commission","East Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Charity Commission","Charity Commission","Inner London - West","London","80","80","45710","41370"
"In post","2023","Charity Commission","Charity Commission","Merseyside","Outside London","380","360","33830","30170"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","East Wales","Outside London","1100","1020","32600","28070"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Eastern Scotland","Outside London","50","45","27810","25610"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Northern Ireland","Outside London","30","25","27600","25610"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Companies House","Department for Business, Energy and Industrial Strategy","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","East Wales","Outside London","10","10","56500","57910"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Eastern Scotland","Outside London","70","65","59150","55950"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Greater Manchester","Outside London","15","15","48150","42920"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Inner London - East","London","795","770","62880","58330"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Northern Ireland","Outside London","15","15","59620","59300"
"In post","2023","Competition and Markets Authority","Competition and Markets Authority","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Criminal Injuries Compensation Authority","Ministry of Justice","West Central Scotland","Outside London","335","310","28020","25830"
"In post","2023","Crown Commercial Service","Cabinet Office","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","East Anglia","Outside London","145","135","40110","40330"
"In post","2023","Crown Commercial Service","Cabinet Office","East Wales","Outside London","110","110","37800","32350"
"In post","2023","Crown Commercial Service","Cabinet Office","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","5","5","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Inner London - East","London","60","60","56910","57000"
"In post","2023","Crown Commercial Service","Cabinet Office","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Merseyside","Outside London","375","370","39850","40450"
"In post","2023","Crown Commercial Service","Cabinet Office","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","West Midlands","Outside London","30","30","34410","32110"
"In post","2023","Crown Commercial Service","Cabinet Office","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Crown Commercial Service","Cabinet Office","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Eastern Scotland","Outside London","905","865","40780","34730"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Highlands and Islands","Outside London","95","90","37460","28700"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","North Eastern Scotland","Outside London","130","120","36590","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","Southern Scotland","Outside London","325","305","38910","31540"
"In post","2023","Crown Office and Procurator Fiscal Service","Scottish Government","West Central Scotland","Outside London","995","925","40240","33120"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Bedfordshire and Hertfordshire","Outside London","195","175","45020","42430"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","Outside London","135","125","41890","33780"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Cheshire","Outside London","25","20","57510","58030"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Cornwall and Isles of Scilly","Outside London","30","25","37220","30020"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Cumbria","Outside London","30","30","41170","42030"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Derbyshire and Nottinghamshire","Outside London","325","305","38330","31180"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Devon","Outside London","110","105","40930","38940"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Dorset and Somerset","Outside London","5","5","[c]","[c]"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","East Anglia","Outside London","150","135","37900","31180"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","East Wales","Outside London","330","305","41220","38760"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","Outside London","85","75","40010","33810"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Essex","Outside London","210","195","42920","38460"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","205","195","40650","35000"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Greater Manchester","Outside London","395","365","40620","35000"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Hampshire and Isle of Wight","Outside London","300","285","43650","40540"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","Outside London","10","10","49600","53750"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Inner London - East","London","20","20","35320","25600"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Inner London - West","London","1795","1705","45600","40800"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Kent","Outside London","140","135","41110","34730"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Lancashire","Outside London","200","190","41210","38940"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","Outside London","180","165","38880","36880"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Lincolnshire","Outside London","20","20","46990","56450"
"In post","2023","Crown Prosecution Service","Attorney General's Departments","Merseyside","Outside London","430","410","37900","31180"
