"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Central Hampshire","EO","40","40","26710","27140"
"In post","2023","Commercial","Central Hampshire","G6","10","10","76950","74010"
"In post","2023","Commercial","Central Hampshire","G7","30","30","59680","61300"
"In post","2023","Commercial","Central Hampshire","HEO","50","45","33390","33990"
"In post","2023","Commercial","Central Hampshire","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","Central Hampshire","SEO","55","55","42140","42700"
"In post","2023","Commercial","Central Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Central Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cheshire East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Chorley and West Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Chorley and West Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","City of Edinburgh","AO","10","10","[c]","[c]"
"In post","2023","Commercial","City of Edinburgh","EO","10","10","33130","32240"
"In post","2023","Commercial","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","City of Edinburgh","G7","5","5","[c]","[c]"
"In post","2023","Commercial","City of Edinburgh","HEO","15","15","37630","38770"
"In post","2023","Commercial","City of Edinburgh","SEO","10","10","48830","48410"
"In post","2023","Commercial","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Coventry","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Coventry","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Coventry","G7","15","15","56520","52060"
"In post","2023","Commercial","Coventry","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Coventry","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Coventry","SEO","15","15","40470","39240"
"In post","2023","Commercial","Coventry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Croydon","AO","10","10","28920","28180"
"In post","2023","Commercial","Croydon","EO","20","20","31220","31310"
"In post","2023","Commercial","Croydon","G6","15","15","79270","77500"
"In post","2023","Commercial","Croydon","G7","20","20","64820","66140"
"In post","2023","Commercial","Croydon","HEO","25","25","37180","36180"
"In post","2023","Commercial","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Croydon","SEO","50","50","46810","46280"
"In post","2023","Commercial","Darlington","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Darlington","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Darlington","G7","10","10","58890","56000"
"In post","2023","Commercial","Darlington","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Darlington","SEO","20","20","38900","39090"
"In post","2023","Commercial","Devon CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Devon CC","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Devon CC","G7","10","10","54810","49150"
"In post","2023","Commercial","Devon CC","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Devon CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Devon CC","SEO","20","20","39360","39170"
"In post","2023","Commercial","Dorset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Dorset","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Dorset","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Dorset","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Dorset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Durham","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Durham","SEO","10","10","45050","44080"
"In post","2023","Commercial","East Ayrshire and North Ayrshire mainland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","East Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Kent","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Merseyside","G7","5","5","[c]","[c]"
"In post","2023","Commercial","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Merseyside","SEO","10","10","41170","38470"
"In post","2023","Commercial","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Riding of Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Riding of Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Riding of Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Riding of Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Surrey","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Surrey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Surrey","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Surrey","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Sussex CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Enfield","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Enfield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Enfield","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Falkirk","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Falkirk","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Falkirk","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Falkirk","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Flintshire and Wrexham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Flintshire and Wrexham","EO","10","10","28660","28030"
"In post","2023","Commercial","Flintshire and Wrexham","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Flintshire and Wrexham","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Glasgow City","AO","10","10","24740","22280"
"In post","2023","Commercial","Glasgow City","EO","35","35","27180","27080"
"In post","2023","Commercial","Glasgow City","G6","10","10","76630","76030"
"In post","2023","Commercial","Glasgow City","G7","30","25","60540","57050"
"In post","2023","Commercial","Glasgow City","HEO","60","60","34270","33990"
"In post","2023","Commercial","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Glasgow City","SEO","40","40","41540","42310"
"In post","2023","Commercial","Gloucestershire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Gloucestershire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Gloucestershire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Gloucestershire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Gloucestershire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester North West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester North West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester North West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester South East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester South West","AO","5","5","[c]","[c]"
"In post","2023","Commercial","Greater Manchester South West","EO","20","15","28140","28130"
"In post","2023","Commercial","Greater Manchester South West","G6","10","10","76780","72110"
"In post","2023","Commercial","Greater Manchester South West","G7","30","30","60990","57350"
"In post","2023","Commercial","Greater Manchester South West","HEO","15","15","33580","34400"
"In post","2023","Commercial","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Greater Manchester South West","SEO","50","45","44210","42510"
"In post","2023","Commercial","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hackney and Newham","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hartlepool and Stockton-on-Tees","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hartlepool and Stockton-on-Tees","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Herefordshire, County of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hounslow and Richmond upon Thames","AO","20","20","23800","23460"
"In post","2023","Commercial","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Hounslow and Richmond upon Thames","G6","5","5","[c]","[c]"
"In post","2023","Commercial","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Hounslow and Richmond upon Thames","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inverclyde, East Renfrewshire, and Renfrewshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Isle of Anglesey","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kent Thames Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kingston upon Hull, City of","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Kingston upon Hull, City of","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lambeth","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lambeth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lambeth","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leeds","AO","15","15","21660","21690"
"In post","2023","Commercial","Leeds","EO","20","20","26960","26710"
"In post","2023","Commercial","Leeds","G6","35","35","72320","70350"
"In post","2023","Commercial","Leeds","G7","100","95","60960","59590"
"In post","2023","Commercial","Leeds","HEO","80","75","32730","31800"
"In post","2023","Commercial","Leeds","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leeds","SEO","115","110","39660","38470"
"In post","2023","Commercial","Leicester","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Leicestershire CC and Rutland","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Lewisham and Southwark","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lincolnshire CC","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","Lisburn and Castlereagh","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Liverpool","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Liverpool","EO","25","20","26500","26410"
"In post","2023","Commercial","Liverpool","G6","15","15","67650","66270"
"In post","2023","Commercial","Liverpool","G7","30","30","58940","56000"
"In post","2023","Commercial","Liverpool","HEO","65","65","31790","32110"
"In post","2023","Commercial","Liverpool","SCS level","10","10","94700","87160"
"In post","2023","Commercial","Liverpool","SEO","100","95","40270","40470"
"In post","2023","Commercial","Luton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Luton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Manchester","EO","10","10","26810","26910"
"In post","2023","Commercial","Manchester","G6","35","35","75820","72020"
"In post","2023","Commercial","Manchester","G7","55","55","60660","57970"
"In post","2023","Commercial","Manchester","HEO","45","45","32690","33200"
"In post","2023","Commercial","Manchester","SCS level","10","10","[c]","[c]"
"In post","2023","Commercial","Manchester","SEO","60","60","39330","38470"
"In post","2023","Commercial","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Medway","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Medway","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Medway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Kent","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Mid and East Antrim","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Milton Keynes","EO","15","15","28670","28540"
"In post","2023","Commercial","Milton Keynes","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Milton Keynes","G7","15","15","57780","58750"
"In post","2023","Commercial","Milton Keynes","HEO","10","10","35370","34900"
