"Status","Year","Age","Ethnicity","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Asian","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Greater Manchester South West","5","5","[c]","[c]"
"In post","2023","16-19","Asian","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Leeds","5","5","[c]","[c]"
"In post","2023","16-19","Asian","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Manchester","5","5","[c]","[c]"
"In post","2023","16-19","Asian","Medway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Tower Hamlets","5","5","[c]","[c]"
"In post","2023","16-19","Asian","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Westminster","15","15","[c]","[c]"
"In post","2023","16-19","Asian","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Asian","York","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Medway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","North Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","North and West Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Peterborough","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","South Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Thurrock","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Tower Hamlets","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","West Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Black","York","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Barnet","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Clackmannanshire and Fife","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","East Surrey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Hackney and Newham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Medway","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Milton Keynes","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Mixed","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
