"Status","Year","Disability","Ethnicity","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Asian","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Asian","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Asian","Yorkshire and The Humber","South Yorkshire","45","40","30680","28120"
"In post","2023","Declared disabled","Asian","Yorkshire and The Humber","West Yorkshire","240","220","29860","28120"
"In post","2023","Declared disabled","Black","East Midlands (England)","Derbyshire and Nottinghamshire","55","55","29120","28120"
"In post","2023","Declared disabled","Black","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","35","30","26930","25830"
"In post","2023","Declared disabled","Black","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","East of England","Bedfordshire and Hertfordshire","35","30","33140","31280"
"In post","2023","Declared disabled","Black","East of England","East Anglia","25","20","[c]","[c]"
"In post","2023","Declared disabled","Black","East of England","Essex","30","30","30630","31280"
"In post","2023","Declared disabled","Black","London","Inner London - East","380","360","34280","32520"
"In post","2023","Declared disabled","Black","London","Inner London - West","580","555","39200","35410"
"In post","2023","Declared disabled","Black","London","Outer London - East and North East","130","120","33060","32520"
"In post","2023","Declared disabled","Black","London","Outer London - South","225","210","35510","32520"
"In post","2023","Declared disabled","Black","London","Outer London - West and North West","115","110","32870","32520"
"In post","2023","Declared disabled","Black","North East (England)","Northumberland, and Tyne and Wear","10","5","[c]","[c]"
"In post","2023","Declared disabled","Black","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North West (England)","Greater Manchester","70","65","32160","28120"
"In post","2023","Declared disabled","Black","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","North West (England)","Merseyside","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Scotland","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","35","31270","28120"
"In post","2023","Declared disabled","Black","South East (England)","Hampshire and Isle of Wight","15","10","[c]","[c]"
"In post","2023","Declared disabled","Black","South East (England)","Kent","25","20","[c]","[c]"
"In post","2023","Declared disabled","Black","South East (England)","Surrey, East and West Sussex","25","25","[c]","[c]"
"In post","2023","Declared disabled","Black","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","50","50","33180","31920"
"In post","2023","Declared disabled","Black","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Black","Wales","East Wales","15","15","[c]","[c]"
"In post","2023","Declared disabled","Black","Wales","West Wales and The Valleys","10","5","[c]","[c]"
"In post","2023","Declared disabled","Black","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","West Midlands (England)","Shropshire and Staffordshire","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","West Midlands (England)","West Midlands","195","180","29720","28120"
"In post","2023","Declared disabled","Black","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Black","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Black","Yorkshire and The Humber","South Yorkshire","20","20","[c]","[c]"
"In post","2023","Declared disabled","Black","Yorkshire and The Humber","West Yorkshire","50","45","29530","27890"
"In post","2023","Declared disabled","Mixed","East Midlands (England)","Derbyshire and Nottinghamshire","50","45","28850","27890"
"In post","2023","Declared disabled","Mixed","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","30","30","29460","28120"
"In post","2023","Declared disabled","Mixed","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","East of England","Bedfordshire and Hertfordshire","30","25","[c]","[c]"
"In post","2023","Declared disabled","Mixed","East of England","East Anglia","40","40","31100","28120"
"In post","2023","Declared disabled","Mixed","East of England","Essex","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","London","Inner London - East","110","100","38080","33400"
"In post","2023","Declared disabled","Mixed","London","Inner London - West","295","290","44950","40390"
"In post","2023","Declared disabled","Mixed","London","Outer London - East and North East","20","20","[c]","[c]"
"In post","2023","Declared disabled","Mixed","London","Outer London - South","75","70","39600","34440"
"In post","2023","Declared disabled","Mixed","London","Outer London - West and North West","45","40","33200","32520"
"In post","2023","Declared disabled","Mixed","North East (England)","Northumberland, and Tyne and Wear","35","30","33170","28170"
"In post","2023","Declared disabled","Mixed","North East (England)","Tees Valley and Durham","20","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","North West (England)","Cheshire","15","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","North West (England)","Greater Manchester","80","75","32500","28840"
"In post","2023","Declared disabled","Mixed","North West (England)","Lancashire","35","30","29080","28120"
"In post","2023","Declared disabled","Mixed","North West (England)","Merseyside","65","60","28610","26140"
"In post","2023","Declared disabled","Mixed","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Scotland","Eastern Scotland","25","25","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Scotland","West Central Scotland","30","25","[c]","[c]"
"In post","2023","Declared disabled","Mixed","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","35","35","35160","32420"
"In post","2023","Declared disabled","Mixed","South East (England)","Hampshire and Isle of Wight","35","35","37000","30650"
"In post","2023","Declared disabled","Mixed","South East (England)","Kent","25","25","[c]","[c]"
"In post","2023","Declared disabled","Mixed","South East (England)","Surrey, East and West Sussex","55","50","32460","28730"
"In post","2023","Declared disabled","Mixed","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","South West (England)","Devon","15","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","South West (England)","Dorset and Somerset","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","85","80","37080","33020"
"In post","2023","Declared disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Wales","East Wales","55","55","32550","30810"
"In post","2023","Declared disabled","Mixed","Wales","West Wales and The Valleys","25","25","[c]","[c]"
"In post","2023","Declared disabled","Mixed","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Mixed","West Midlands (England)","Shropshire and Staffordshire","25","25","[c]","[c]"
"In post","2023","Declared disabled","Mixed","West Midlands (England)","West Midlands","70","60","28170","28120"
"In post","2023","Declared disabled","Mixed","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Yorkshire and The Humber","North Yorkshire","15","15","[c]","[c]"
"In post","2023","Declared disabled","Mixed","Yorkshire and The Humber","South Yorkshire","40","35","33730","28120"
"In post","2023","Declared disabled","Mixed","Yorkshire and The Humber","West Yorkshire","60","55","30540","28660"
"In post","2023","Declared disabled","Other ethnicity","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","East of England","Bedfordshire and Hertfordshire","10","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","East of England","East Anglia","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","East of England","Essex","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","London","Inner London - East","35","35","38220","32790"
"In post","2023","Declared disabled","Other ethnicity","London","Inner London - West","105","100","45680","41060"
"In post","2023","Declared disabled","Other ethnicity","London","Outer London - East and North East","20","20","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","London","Outer London - South","15","15","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","London","Outer London - West and North West","15","15","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","North East (England)","Northumberland, and Tyne and Wear","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","North East (England)","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","North West (England)","Greater Manchester","20","20","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","North West (England)","Lancashire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Scotland","Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Scotland","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","South East (England)","Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","South East (England)","Surrey, East and West Sussex","15","15","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","South West (England)","Devon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Wales","East Wales","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","West Midlands (England)","West Midlands","20","15","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Yorkshire and The Humber","South Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Other ethnicity","Yorkshire and The Humber","West Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","East Midlands (England)","Derbyshire and Nottinghamshire","75","65","30410","28120"
"In post","2023","Declared disabled","Undeclared","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","45","40","27390","25830"
"In post","2023","Declared disabled","Undeclared","East Midlands (England)","Lincolnshire","20","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","East of England","Bedfordshire and Hertfordshire","30","30","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","East of England","East Anglia","65","60","32190","31670"
"In post","2023","Declared disabled","Undeclared","East of England","Essex","20","20","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","London","Inner London - East","100","90","40090","32550"
"In post","2023","Declared disabled","Undeclared","London","Inner London - West","190","185","46660","41550"
"In post","2023","Declared disabled","Undeclared","London","Outer London - East and North East","45","40","31610","31450"
"In post","2023","Declared disabled","Undeclared","London","Outer London - South","65","60","34530","32520"
"In post","2023","Declared disabled","Undeclared","London","Outer London - West and North West","55","50","34500","32520"
"In post","2023","Declared disabled","Undeclared","North East (England)","Northumberland, and Tyne and Wear","90","80","31420","28120"
"In post","2023","Declared disabled","Undeclared","North East (England)","Tees Valley and Durham","35","30","29990","28120"
"In post","2023","Declared disabled","Undeclared","North West (England)","Cheshire","20","20","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North West (England)","Cumbria","20","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","North West (England)","Greater Manchester","95","85","31340","28120"
"In post","2023","Declared disabled","Undeclared","North West (England)","Lancashire","70","60","30330","28120"
"In post","2023","Declared disabled","Undeclared","North West (England)","Merseyside","80","70","28580","28120"
"In post","2023","Declared disabled","Undeclared","Northern Ireland","Northern Ireland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Overseas","Overseas","15","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Scotland","Eastern Scotland","60","55","37540","37060"
"In post","2023","Declared disabled","Undeclared","Scotland","Highlands and Islands","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Scotland","North Eastern Scotland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Scotland","Southern Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Scotland","West Central Scotland","60","55","30860","28120"
"In post","2023","Declared disabled","Undeclared","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","50","45","32590","28760"
"In post","2023","Declared disabled","Undeclared","South East (England)","Hampshire and Isle of Wight","110","100","39360","39740"
"In post","2023","Declared disabled","Undeclared","South East (England)","Kent","55","50","32080","29890"
"In post","2023","Declared disabled","Undeclared","South East (England)","Surrey, East and West Sussex","45","40","29530","28150"
"In post","2023","Declared disabled","Undeclared","South West (England)","Cornwall and Isles of Scilly","15","10","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","South West (England)","Devon","50","45","30050","28120"
"In post","2023","Declared disabled","Undeclared","South West (England)","Dorset and Somerset","40","40","30980","28120"
"In post","2023","Declared disabled","Undeclared","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","230","220","41010","39890"
"In post","2023","Declared disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Wales","East Wales","55","50","34170","31660"
"In post","2023","Declared disabled","Undeclared","Wales","West Wales and The Valleys","65","60","29050","28080"
"In post","2023","Declared disabled","Undeclared","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","West Midlands (England)","Shropshire and Staffordshire","35","30","32800","29050"
"In post","2023","Declared disabled","Undeclared","West Midlands (England)","West Midlands","105","95","28810","28120"
"In post","2023","Declared disabled","Undeclared","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","20","15","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Yorkshire and The Humber","North Yorkshire","25","25","[c]","[c]"
"In post","2023","Declared disabled","Undeclared","Yorkshire and The Humber","South Yorkshire","50","50","31810","28120"
"In post","2023","Declared disabled","Undeclared","Yorkshire and The Humber","West Yorkshire","80","70","30710","28120"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","40","35","32660","29150"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","Bedfordshire and Hertfordshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","East Anglia","30","25","[c]","[c]"
"In post","2023","Declared disabled","Unknown","East of England","Essex","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Inner London - East","55","55","38880","35240"
"In post","2023","Declared disabled","Unknown","London","Inner London - West","145","140","46130","41470"
"In post","2023","Declared disabled","Unknown","London","Outer London - East and North East","15","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Outer London - South","50","45","35970","32100"
"In post","2023","Declared disabled","Unknown","London","Outer London - West and North West","20","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","Northumberland, and Tyne and Wear","65","55","28260","23640"
"In post","2023","Declared disabled","Unknown","North East (England)","Tees Valley and Durham","25","20","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Greater Manchester","55","50","34440","29810"
"In post","2023","Declared disabled","Unknown","North West (England)","Lancashire","40","35","28380","27570"
"In post","2023","Declared disabled","Unknown","North West (England)","Merseyside","70","60","27080","25750"
"In post","2023","Declared disabled","Unknown","Northern Ireland","Northern Ireland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Eastern Scotland","125","115","35560","36990"
"In post","2023","Declared disabled","Unknown","Scotland","Highlands and Islands","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","North Eastern Scotland","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Southern Scotland","35","30","31670","28910"
"In post","2023","Declared disabled","Unknown","Scotland","West Central Scotland","115","100","33930","33220"
"In post","2023","Declared disabled","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","30","30","37280","32900"
"In post","2023","Declared disabled","Unknown","South East (England)","Hampshire and Isle of Wight","65","60","35350","31780"
"In post","2023","Declared disabled","Unknown","South East (England)","Kent","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Surrey, East and West Sussex","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Devon","30","30","30640","29530"
"In post","2023","Declared disabled","Unknown","South West (England)","Dorset and Somerset","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","85","80","41110","37450"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","East Wales","40","35","36690","31120"
"In post","2023","Declared disabled","Unknown","Wales","West Wales and The Valleys","25","20","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Shropshire and Staffordshire","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","West Midlands","50","45","29600","28120"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","South Yorkshire","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","West Yorkshire","35","30","31390","28120"
"In post","2023","Declared disabled","White","East Midlands (England)","Derbyshire and Nottinghamshire","1630","1490","31910","28120"
"In post","2023","Declared disabled","White","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","610","555","28920","28120"
"In post","2023","Declared disabled","White","East Midlands (England)","Lincolnshire","445","410","29630","28120"
"In post","2023","Declared disabled","White","East of England","Bedfordshire and Hertfordshire","405","370","33750","31280"
"In post","2023","Declared disabled","White","East of England","East Anglia","1460","1335","30930","28120"
"In post","2023","Declared disabled","White","East of England","Essex","550","495","31290","31280"
"In post","2023","Declared disabled","White","London","Inner London - East","990","950","45650","41870"
"In post","2023","Declared disabled","White","London","Inner London - West","3820","3695","49440","44180"
"In post","2023","Declared disabled","White","London","Outer London - East and North East","275","255","32320","32520"
"In post","2023","Declared disabled","White","London","Outer London - South","660","615","41930","36350"
"In post","2023","Declared disabled","White","London","Outer London - West and North West","395","365","35120","32520"
"In post","2023","Declared disabled","White","North East (England)","Northumberland, and Tyne and Wear","2635","2330","29630","28120"
"In post","2023","Declared disabled","White","North East (England)","Tees Valley and Durham","1320","1180","30090","28120"
"In post","2023","Declared disabled","White","North West (England)","Cheshire","485","440","31520","28120"
"In post","2023","Declared disabled","White","North West (England)","Cumbria","335","300","29460","26040"
"In post","2023","Declared disabled","White","North West (England)","Greater Manchester","2225","2060","33270","28120"
"In post","2023","Declared disabled","White","North West (England)","Lancashire","2025","1810","29410","28120"
"In post","2023","Declared disabled","White","North West (England)","Merseyside","2445","2200","30410","28120"
"In post","2023","Declared disabled","White","Northern Ireland","Northern Ireland","360","335","31590","28130"
"In post","2023","Declared disabled","White","Overseas","Overseas","145","145","49540","47300"
"In post","2023","Declared disabled","White","Scotland","Eastern Scotland","1960","1820","35640","30260"
"In post","2023","Declared disabled","White","Scotland","Highlands and Islands","180","165","29530","28120"
"In post","2023","Declared disabled","White","Scotland","North Eastern Scotland","135","125","34510","29450"
"In post","2023","Declared disabled","White","Scotland","Southern Scotland","445","390","29730","28120"
"In post","2023","Declared disabled","White","Scotland","West Central Scotland","2015","1825","31140","28120"
"In post","2023","Declared disabled","White","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","895","840","34020","31280"
"In post","2023","Declared disabled","White","South East (England)","Hampshire and Isle of Wight","1725","1575","33260","29730"
"In post","2023","Declared disabled","White","South East (England)","Kent","965","890","31480","31280"
"In post","2023","Declared disabled","White","South East (England)","Surrey, East and West Sussex","990","890","31160","28120"
"In post","2023","Declared disabled","White","South West (England)","Cornwall and Isles of Scilly","230","205","28120","28120"
"In post","2023","Declared disabled","White","South West (England)","Devon","1125","1015","31150","28120"
