"Status","Year","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Undeclared","East Midlands (England)","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Heterosexual / straight","85","[c]","30670","29290"
"Leaver CS","2023","Undeclared","East of England","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","East of England","Undeclared","45","[c]","35120","32140"
"Leaver CS","2023","Undeclared","East of England","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","London","Heterosexual / straight","245","[c]","42300","36000"
"Leaver CS","2023","Undeclared","London","LGBO","40","[c]","41970","35760"
"Leaver CS","2023","Undeclared","London","Undeclared","175","[c]","44490","39750"
"Leaver CS","2023","Undeclared","London","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North East (England)","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Heterosexual / straight","100","[c]","29400","25410"
"Leaver CS","2023","Undeclared","North West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","North West (England)","Undeclared","65","[c]","34470","27570"
"Leaver CS","2023","Undeclared","North West (England)","Unknown","85","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Heterosexual / straight","30","[c]","32980","28120"
"Leaver CS","2023","Undeclared","Scotland","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Scotland","Undeclared","35","[c]","33590","29100"
"Leaver CS","2023","Undeclared","Scotland","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Heterosexual / straight","135","[c]","33120","28120"
"Leaver CS","2023","Undeclared","South East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South East (England)","Undeclared","85","[c]","33540","27930"
"Leaver CS","2023","Undeclared","South East (England)","Unknown","55","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Heterosexual / straight","110","[c]","35770","32840"
"Leaver CS","2023","Undeclared","South West (England)","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","South West (England)","Undeclared","95","[c]","38810","34240"
"Leaver CS","2023","Undeclared","South West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","Heterosexual / straight","60","[c]","26370","22620"
"Leaver CS","2023","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Wales","Undeclared","60","[c]","29530","25830"
"Leaver CS","2023","Undeclared","Wales","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","Heterosexual / straight","90","[c]","28400","25000"
"Leaver CS","2023","Undeclared","West Midlands (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","Undeclared","35","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","West Midlands (England)","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Yorkshire and The Humber","Heterosexual / straight","90","[c]","33320","27570"
"Leaver CS","2023","Undeclared","Yorkshire and The Humber","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Undeclared","Yorkshire and The Humber","Undeclared","60","[c]","32490","27570"
"Leaver CS","2023","Undeclared","Yorkshire and The Humber","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Heterosexual / straight","65","[c]","32550","30330"
"Leaver CS","2023","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East Midlands (England)","Unknown","400","[c]","26460","21780"
"Leaver CS","2023","Unknown","East of England","Heterosexual / straight","80","[c]","33250","28350"
"Leaver CS","2023","Unknown","East of England","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","East of England","Unknown","385","[c]","33150","26350"
"Leaver CS","2023","Unknown","London","Heterosexual / straight","745","[c]","42940","38410"
"Leaver CS","2023","Unknown","London","LGBO","85","[c]","42760","40050"
"Leaver CS","2023","Unknown","London","Undeclared","215","[c]","44320","42490"
"Leaver CS","2023","Unknown","London","Unknown","2260","[c]","41670","34030"
"Leaver CS","2023","Unknown","North East (England)","Heterosexual / straight","60","[c]","33950","27870"
"Leaver CS","2023","Unknown","North East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North East (England)","Unknown","480","[c]","29030","22520"
"Leaver CS","2023","Unknown","North West (England)","Heterosexual / straight","160","[c]","33980","30640"
"Leaver CS","2023","Unknown","North West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","North West (England)","Unknown","995","[c]","28050","23640"
"Leaver CS","2023","Unknown","Northern Ireland","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Northern Ireland","Unknown","65","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Overseas","Unknown","65","[c]","50150","49360"
"Leaver CS","2023","Unknown","Scotland","Heterosexual / straight","275","[c]","37770","37060"
"Leaver CS","2023","Unknown","Scotland","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Scotland","Unknown","1090","[c]","31560","28490"
"Leaver CS","2023","Unknown","South East (England)","Heterosexual / straight","255","[c]","30020","25340"
"Leaver CS","2023","Unknown","South East (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South East (England)","Undeclared","35","[c]","34800","33850"
"Leaver CS","2023","Unknown","South East (England)","Unknown","915","[c]","31620","26880"
"Leaver CS","2023","Unknown","South West (England)","Heterosexual / straight","210","[c]","33740","30770"
"Leaver CS","2023","Unknown","South West (England)","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","South West (England)","Unknown","745","[c]","33910","30650"
"Leaver CS","2023","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Undeclared","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","275","[c]","36700","32700"
"Leaver CS","2023","Unknown","Wales","Heterosexual / straight","105","[c]","35270","31060"
"Leaver CS","2023","Unknown","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wales","Unknown","510","[c]","28380","22740"
"Leaver CS","2023","Unknown","West Midlands (England)","Heterosexual / straight","100","[c]","36490","32000"
"Leaver CS","2023","Unknown","West Midlands (England)","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Midlands (England)","Unknown","570","[c]","28430","22400"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Heterosexual / straight","140","[c]","34180","30330"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Yorkshire and The Humber","Unknown","655","[c]","34380","28120"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Heterosexual / straight","45","[c]","29280","28120"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","London","Heterosexual / straight","370","[c]","43690","38130"
"Leaver Dept.","2023","Declared disabled","London","LGBO","90","[c]","40290","35670"
"Leaver Dept.","2023","Declared disabled","London","Undeclared","55","[c]","40920","36780"
"Leaver Dept.","2023","Declared disabled","London","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Heterosexual / straight","65","[c]","30750","28120"
"Leaver Dept.","2023","Declared disabled","North East (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North East (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Heterosexual / straight","115","[c]","32430","28120"
"Leaver Dept.","2023","Declared disabled","North West (England)","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","North West (England)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Heterosexual / straight","55","[c]","27510","27570"
"Leaver Dept.","2023","Declared disabled","Scotland","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Scotland","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Heterosexual / straight","55","[c]","32420","31280"
"Leaver Dept.","2023","Declared disabled","South East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Heterosexual / straight","60","[c]","33490","31340"
"Leaver Dept.","2023","Declared disabled","South West (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","South West (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","Heterosexual / straight","55","[c]","31490","28120"
"Leaver Dept.","2023","Declared disabled","Wales","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Wales","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Heterosexual / straight","65","[c]","31030","28120"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","LGBO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Midlands (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","Heterosexual / straight","75","[c]","35780","28120"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","LGBO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Heterosexual / straight","170","[c]","29270","27570"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Midlands (England)","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Heterosexual / straight","170","[c]","33020","28120"
"Leaver Dept.","2023","Declared non-disabled","East of England","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East of England","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","London","Heterosexual / straight","2690","[c]","45490","40050"
"Leaver Dept.","2023","Declared non-disabled","London","LGBO","285","[c]","44210","40050"
"Leaver Dept.","2023","Declared non-disabled","London","Undeclared","220","[c]","44740","40600"
"Leaver Dept.","2023","Declared non-disabled","London","Unknown","215","[c]","45870","39350"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","Heterosexual / straight","345","[c]","31560","28120"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North East (England)","Unknown","155","[c]","31290","28120"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","Heterosexual / straight","660","[c]","31630","28120"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","LGBO","55","[c]","32810","28120"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","Undeclared","45","[c]","28340","27740"
"Leaver Dept.","2023","Declared non-disabled","North West (England)","Unknown","240","[c]","29600","28120"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Scotland","Heterosexual / straight","510","[c]","29940","27570"
"Leaver Dept.","2023","Declared non-disabled","Scotland","LGBO","40","[c]","30540","27780"
"Leaver Dept.","2023","Declared non-disabled","Scotland","Undeclared","40","[c]","28090","26440"
"Leaver Dept.","2023","Declared non-disabled","Scotland","Unknown","150","[c]","27950","26170"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Heterosexual / straight","325","[c]","33610","30630"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Undeclared","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South East (England)","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Heterosexual / straight","380","[c]","36350","33130"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","LGBO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","South West (England)","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Heterosexual / straight","40","[c]","34990","32770"
"Leaver Dept.","2023","Declared non-disabled","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","Heterosexual / straight","465","[c]","33940","30730"
"Leaver Dept.","2023","Declared non-disabled","Wales","LGBO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Wales","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Heterosexual / straight","435","[c]","31980","28120"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","West Midlands (England)","Unknown","85","[c]","30010","27840"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","Heterosexual / straight","460","[c]","33970","30300"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","LGBO","40","[c]","35190","29690"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Yorkshire and The Humber","Unknown","75","[c]","33710","28120"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Midlands (England)","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Heterosexual / straight","120","[c]","43380","40350"
"Leaver Dept.","2023","Undeclared","London","LGBO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","London","Undeclared","105","[c]","46790","43550"
"Leaver Dept.","2023","Undeclared","London","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North East (England)","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Heterosexual / straight","40","[c]","29600","28120"
"Leaver Dept.","2023","Undeclared","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Undeclared","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North West (England)","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scotland","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South East (England)","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Wales","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Heterosexual / straight","30","[c]","32910","29150"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","Undeclared","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Yorkshire and The Humber","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Midlands (England)","Unknown","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East of England","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","London","Heterosexual / straight","465","[c]","42540","36580"
"Leaver Dept.","2023","Unknown","London","LGBO","55","[c]","41330","39070"
"Leaver Dept.","2023","Unknown","London","Undeclared","160","[c]","42650","40240"
"Leaver Dept.","2023","Unknown","London","Unknown","1605","[c]","41040","34560"
"Leaver Dept.","2023","Unknown","North East (England)","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North East (England)","Unknown","150","[c]","28890","26030"
"Leaver Dept.","2023","Unknown","North West (England)","Heterosexual / straight","80","[c]","33880","32250"
"Leaver Dept.","2023","Unknown","North West (England)","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North West (England)","Unknown","255","[c]","32870","30150"
"Leaver Dept.","2023","Unknown","Northern Ireland","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Heterosexual / straight","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Scotland","Unknown","185","[c]","34690","31290"
"Leaver Dept.","2023","Unknown","South East (England)","Heterosexual / straight","40","[c]","28920","30870"
"Leaver Dept.","2023","Unknown","South East (England)","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
