"Status","Year","Function_of_post","Region_ITL3","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Finance","Croydon","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Croydon","SEO","Female","30","30","45670","45170"
"In post","2023","Finance","Croydon","SEO","Male","25","25","[c]","[c]"
"In post","2023","Finance","Darlington","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Darlington","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Darlington","EO","Female","5","5","[c]","[c]"
"In post","2023","Finance","Darlington","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Darlington","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Darlington","G6","Male","10","10","[c]","[c]"
"In post","2023","Finance","Darlington","G7","Female","15","10","[c]","[c]"
"In post","2023","Finance","Darlington","G7","Male","10","10","[c]","[c]"
"In post","2023","Finance","Darlington","HEO","Female","10","10","[c]","[c]"
"In post","2023","Finance","Darlington","HEO","Male","10","10","[c]","[c]"
"In post","2023","Finance","Darlington","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Darlington","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Darlington","SEO","Female","15","15","[c]","[c]"
"In post","2023","Finance","Darlington","SEO","Male","10","10","[c]","[c]"
"In post","2023","Finance","Devon CC","EO","Female","5","5","[c]","[c]"
"In post","2023","Finance","Devon CC","EO","Male","5","5","[c]","[c]"
"In post","2023","Finance","Devon CC","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Devon CC","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Devon CC","G7","Female","10","5","[c]","[c]"
"In post","2023","Finance","Devon CC","G7","Male","10","10","[c]","[c]"
"In post","2023","Finance","Devon CC","HEO","Female","10","10","[c]","[c]"
"In post","2023","Finance","Devon CC","HEO","Male","10","10","[c]","[c]"
"In post","2023","Finance","Devon CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Devon CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Devon CC","SEO","Female","10","10","[c]","[c]"
"In post","2023","Finance","Devon CC","SEO","Male","5","5","[c]","[c]"
"In post","2023","Finance","Dorset","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dorset","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dorset","EO","Female","5","5","[c]","[c]"
"In post","2023","Finance","Dorset","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dorset","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dorset","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dorset","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dorset","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dorset","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dorset","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dudley","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dudley","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dudley","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dudley","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dumfries and Galloway","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dumfries and Galloway","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dumfries and Galloway","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Dumfries and Galloway","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Durham","EO","Female","5","5","[c]","[c]"
"In post","2023","Finance","Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Durham","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Durham","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Durham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Durham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Durham","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Durham","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Durham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Durham","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ealing","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Ealing","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Cumbria","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Cumbria","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Cumbria","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Cumbria","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Kent","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Merseyside","AO","Female","45","35","21640","21690"
"In post","2023","Finance","East Merseyside","AO","Male","10","10","[c]","[c]"
"In post","2023","Finance","East Merseyside","EO","Female","10","10","[c]","[c]"
"In post","2023","Finance","East Merseyside","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Merseyside","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Merseyside","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Merseyside","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Merseyside","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Riding of Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Surrey","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Surrey","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Surrey","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Surrey","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","East Sussex CC","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Essex Haven Gateway","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Falkirk","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Falkirk","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Falkirk","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Falkirk","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Falkirk","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Falkirk","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Falkirk","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Falkirk","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Flintshire and Wrexham","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Glasgow City","AA","Female","5","5","[c]","[c]"
"In post","2023","Finance","Glasgow City","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Glasgow City","AO","Female","315","240","22560","22520"
"In post","2023","Finance","Glasgow City","AO","Male","120","105","22520","22520"
"In post","2023","Finance","Glasgow City","EO","Female","85","80","28020","28000"
"In post","2023","Finance","Glasgow City","EO","Male","40","40","28070","28130"
"In post","2023","Finance","Glasgow City","G6","Female","10","10","[c]","[c]"
"In post","2023","Finance","Glasgow City","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Glasgow City","G7","Female","15","15","[c]","[c]"
"In post","2023","Finance","Glasgow City","G7","Male","10","10","[c]","[c]"
"In post","2023","Finance","Glasgow City","HEO","Female","35","35","34590","34700"
"In post","2023","Finance","Glasgow City","HEO","Male","35","30","34460","34700"
"In post","2023","Finance","Glasgow City","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Glasgow City","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Glasgow City","SEO","Female","35","30","42090","42140"
"In post","2023","Finance","Glasgow City","SEO","Male","10","10","[c]","[c]"
"In post","2023","Finance","Gloucestershire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Gloucestershire CC","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Gloucestershire CC","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Gloucestershire CC","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Gloucestershire CC","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Gloucestershire CC","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North East","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North East","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North East","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North East","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North East","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North East","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North East","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North East","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North West","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North West","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North West","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North West","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North West","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester North West","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester South East","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester South East","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","EO","Female","10","10","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","EO","Male","10","10","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","G6","Female","5","5","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","G6","Male","5","5","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","G7","Female","10","10","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","G7","Male","10","10","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","HEO","Female","20","20","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","HEO","Male","30","30","34010","34700"
"In post","2023","Finance","Greater Manchester South West","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","SEO","Female","10","10","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","SEO","Male","20","15","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Greater Manchester South West","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Gwent Valleys","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Gwent Valleys","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","AO","Female","35","30","26660","26920"
"In post","2023","Finance","Hackney and Newham","AO","Male","10","10","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","EO","Female","30","25","32690","32540"
"In post","2023","Finance","Hackney and Newham","EO","Male","20","20","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","G6","Male","10","10","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","G7","Female","20","15","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","G7","Male","25","25","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","HEO","Female","45","45","39280","39790"
"In post","2023","Finance","Hackney and Newham","HEO","Male","25","25","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Finance","Hackney and Newham","SEO","Female","35","30","46000","45960"
"In post","2023","Finance","Hackney and Newham","SEO","Male","30","30","[c]","[c]"
"In post","2023","Finance","Haringey and Islington","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Haringey and Islington","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Harrow and Hillingdon","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Harrow and Hillingdon","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Harrow and Hillingdon","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Harrow and Hillingdon","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Harrow and Hillingdon","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Harrow and Hillingdon","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hartlepool and Stockton-on-Tees","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hartlepool and Stockton-on-Tees","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hartlepool and Stockton-on-Tees","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hartlepool and Stockton-on-Tees","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Heart of Essex","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Heart of Essex","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Heart of Essex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Heart of Essex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Heart of Essex","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Heart of Essex","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Heart of Essex","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Heart of Essex","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Herefordshire, County of","AO","Female","5","5","[c]","[c]"
"In post","2023","Finance","Herefordshire, County of","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Herefordshire, County of","EO","Female","10","10","[c]","[c]"
"In post","2023","Finance","Herefordshire, County of","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Herefordshire, County of","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Herefordshire, County of","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Herefordshire, County of","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Herefordshire, County of","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","EO","Male","10","10","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","G6","Female","5","5","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","G7","Female","10","10","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","G7","Male","5","5","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","HEO","Female","15","15","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","HEO","Male","15","15","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","SEO","Female","15","15","[c]","[c]"
"In post","2023","Finance","Hertfordshire CC","SEO","Male","10","10","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","SEO","Female","5","5","[c]","[c]"
"In post","2023","Finance","Hounslow and Richmond upon Thames","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverclyde, East Renfrewshire, and Renfrewshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Inverness and Nairn, Moray, and Badenoch and Strathspey","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Isle of Anglesey","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Isle of Anglesey","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Isle of Wight","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Isle of Wight","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kensington & Chelsea and Hammersmith & Fulham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kensington & Chelsea and Hammersmith & Fulham","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kent Thames Gateway","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kent Thames Gateway","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kent Thames Gateway","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kent Thames Gateway","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kent Thames Gateway","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kent Thames Gateway","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Kingston upon Hull, City of","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lambeth","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lancaster and Wyre","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lancaster and Wyre","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lancaster and Wyre","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lancaster and Wyre","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Finance","Lancaster and Wyre","G6","Female","[c]","[c]","[c]","[c]"
