"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Property","South West (England)","SEO/HEO","Female","180","175","37410","34440"
"In post","2023","Property","South West (England)","SEO/HEO","Male","230","225","38040","35020"
"In post","2023","Property","South West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Property","South West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Property","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Property","Unknown","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Property","Unknown","SEO/HEO","Male","25","25","[c]","[c]"
"In post","2023","Property","Wales","AA/AO","Female","25","20","[c]","[c]"
"In post","2023","Property","Wales","AA/AO","Male","40","35","21680","22210"
"In post","2023","Property","Wales","EO","Female","45","40","27450","27450"
"In post","2023","Property","Wales","EO","Male","50","50","28030","27740"
"In post","2023","Property","Wales","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Property","Wales","G6/G7","Male","35","35","58360","58970"
"In post","2023","Property","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Property","Wales","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Property","Wales","SEO/HEO","Female","95","90","37460","34450"
"In post","2023","Property","Wales","SEO/HEO","Male","125","120","38220","35020"
"In post","2023","Property","West Midlands (England)","AA/AO","Female","50","45","21580","22520"
"In post","2023","Property","West Midlands (England)","AA/AO","Male","60","60","21110","22210"
"In post","2023","Property","West Midlands (England)","EO","Female","55","50","27360","27470"
"In post","2023","Property","West Midlands (England)","EO","Male","55","50","27020","27140"
"In post","2023","Property","West Midlands (England)","G6/G7","Female","40","40","56580","55110"
"In post","2023","Property","West Midlands (England)","G6/G7","Male","55","55","58320","58110"
"In post","2023","Property","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Property","West Midlands (England)","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Property","West Midlands (England)","SEO/HEO","Female","105","100","37410","34920"
"In post","2023","Property","West Midlands (England)","SEO/HEO","Male","155","150","38100","36000"
"In post","2023","Property","Yorkshire and The Humber","AA/AO","Female","40","35","21360","22520"
"In post","2023","Property","Yorkshire and The Humber","AA/AO","Male","50","50","21330","22340"
"In post","2023","Property","Yorkshire and The Humber","EO","Female","65","60","27500","27740"
"In post","2023","Property","Yorkshire and The Humber","EO","Male","70","65","27330","27470"
"In post","2023","Property","Yorkshire and The Humber","G6/G7","Female","60","60","54160","52170"
"In post","2023","Property","Yorkshire and The Humber","G6/G7","Male","85","85","56940","56060"
"In post","2023","Property","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Property","Yorkshire and The Humber","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Property","Yorkshire and The Humber","SEO/HEO","Female","135","130","37090","37300"
"In post","2023","Property","Yorkshire and The Humber","SEO/HEO","Male","175","170","37390","35020"
"In post","2023","Psychology","East Midlands (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","East Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","East Midlands (England)","EO","Female","45","45","28380","28480"
"In post","2023","Psychology","East Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2023","Psychology","East Midlands (England)","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Psychology","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","East Midlands (England)","SEO/HEO","Female","105","100","38790","32420"
"In post","2023","Psychology","East Midlands (England)","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Psychology","East of England","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Psychology","East of England","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","East of England","EO","Female","45","45","28540","28480"
"In post","2023","Psychology","East of England","EO","Male","10","10","[c]","[c]"
"In post","2023","Psychology","East of England","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Psychology","East of England","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","East of England","SEO/HEO","Female","80","75","39590","36690"
"In post","2023","Psychology","East of England","SEO/HEO","Male","15","15","[c]","[c]"
"In post","2023","Psychology","London","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Psychology","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","London","EO","Female","20","20","[c]","[c]"
"In post","2023","Psychology","London","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","London","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Psychology","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","London","SEO/HEO","Female","40","40","41950","37710"
"In post","2023","Psychology","London","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Psychology","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North East (England)","EO","Female","15","15","[c]","[c]"
"In post","2023","Psychology","North East (England)","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North East (England)","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Psychology","North East (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North East (England)","SEO/HEO","Female","60","60","40520","41260"
"In post","2023","Psychology","North East (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Psychology","North West (England)","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Psychology","North West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North West (England)","EO","Female","45","45","28450","28480"
"In post","2023","Psychology","North West (England)","EO","Male","10","10","[c]","[c]"
"In post","2023","Psychology","North West (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Psychology","North West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North West (England)","SEO/HEO","Female","95","90","39350","36690"
"In post","2023","Psychology","North West (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Psychology","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Scotland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Scotland","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Scotland","EO","Female","35","35","35260","37060"
"In post","2023","Psychology","Scotland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Psychology","Scotland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Scotland","SEO/HEO","Female","20","15","[c]","[c]"
"In post","2023","Psychology","Scotland","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","South East (England)","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Psychology","South East (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","South East (England)","EO","Female","60","55","28710","28480"
"In post","2023","Psychology","South East (England)","EO","Male","15","15","[c]","[c]"
"In post","2023","Psychology","South East (England)","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Psychology","South East (England)","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Psychology","South East (England)","SEO/HEO","Female","130","120","39110","34440"
"In post","2023","Psychology","South East (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Psychology","South West (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","South West (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","South West (England)","EO","Female","20","20","[c]","[c]"
"In post","2023","Psychology","South West (England)","EO","Male","5","5","[c]","[c]"
"In post","2023","Psychology","South West (England)","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Psychology","South West (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","South West (England)","SEO/HEO","Female","55","55","40100","39670"
"In post","2023","Psychology","South West (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Psychology","Unknown","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wales","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wales","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wales","EO","Female","15","15","[c]","[c]"
"In post","2023","Psychology","Wales","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wales","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wales","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Wales","SEO/HEO","Female","35","30","38210","32420"
"In post","2023","Psychology","Wales","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Midlands (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Psychology","West Midlands (England)","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Midlands (England)","EO","Female","40","40","28470","28480"
"In post","2023","Psychology","West Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2023","Psychology","West Midlands (England)","G6/G7","Female","5","5","[c]","[c]"
"In post","2023","Psychology","West Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","West Midlands (England)","SEO/HEO","Female","90","85","37210","32420"
"In post","2023","Psychology","West Midlands (England)","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Psychology","Yorkshire and The Humber","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Psychology","Yorkshire and The Humber","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Yorkshire and The Humber","EO","Female","45","45","28650","28480"
"In post","2023","Psychology","Yorkshire and The Humber","EO","Male","10","10","[c]","[c]"
"In post","2023","Psychology","Yorkshire and The Humber","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Psychology","Yorkshire and The Humber","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Yorkshire and The Humber","SEO/HEO","Female","95","95","39290","36690"
"In post","2023","Psychology","Yorkshire and The Humber","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Psychology","Yorkshire and The Humber","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Yorkshire and The Humber","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","East Midlands (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Science and Engineering","East Midlands (England)","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Science and Engineering","East Midlands (England)","EO","Female","10","10","[c]","[c]"
"In post","2023","Science and Engineering","East Midlands (England)","EO","Male","35","35","26970","27080"
"In post","2023","Science and Engineering","East Midlands (England)","G6/G7","Female","30","30","58160","55320"
"In post","2023","Science and Engineering","East Midlands (England)","G6/G7","Male","70","65","60850","59400"
"In post","2023","Science and Engineering","East Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","East Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","East Midlands (England)","SEO/HEO","Female","75","65","37800","37710"
"In post","2023","Science and Engineering","East Midlands (England)","SEO/HEO","Male","215","210","39700","39680"
"In post","2023","Science and Engineering","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","East Midlands (England)","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Science and Engineering","East of England","AA/AO","Female","15","15","[c]","[c]"
"In post","2023","Science and Engineering","East of England","AA/AO","Male","35","35","22710","22840"
"In post","2023","Science and Engineering","East of England","EO","Female","45","40","26400","25970"
"In post","2023","Science and Engineering","East of England","EO","Male","60","60","27080","26310"
"In post","2023","Science and Engineering","East of England","G6/G7","Female","80","75","57170","55210"
"In post","2023","Science and Engineering","East of England","G6/G7","Male","100","100","57600","54720"
"In post","2023","Science and Engineering","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","East of England","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Science and Engineering","East of England","SEO/HEO","Female","195","185","36450","37300"
"In post","2023","Science and Engineering","East of England","SEO/HEO","Male","235","235","36980","37240"
"In post","2023","Science and Engineering","London","AA/AO","Female","20","15","[c]","[c]"
"In post","2023","Science and Engineering","London","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Science and Engineering","London","EO","Female","45","45","29400","28230"
"In post","2023","Science and Engineering","London","EO","Male","25","25","[c]","[c]"
"In post","2023","Science and Engineering","London","G6/G7","Female","220","210","61160","59530"
"In post","2023","Science and Engineering","London","G6/G7","Male","170","165","61710","60220"
"In post","2023","Science and Engineering","London","SCS level","Female","30","25","87990","81960"
"In post","2023","Science and Engineering","London","SCS level","Male","25","25","[c]","[c]"
"In post","2023","Science and Engineering","London","SEO/HEO","Female","350","340","38420","40880"
"In post","2023","Science and Engineering","London","SEO/HEO","Male","225","220","39240","40880"
"In post","2023","Science and Engineering","London","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","London","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","AA/AO","Male","10","5","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","EO","Female","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","EO","Male","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","G6/G7","Male","5","5","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","SEO/HEO","Female","15","15","[c]","[c]"
"In post","2023","Science and Engineering","North East (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","AA/AO","Female","15","10","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","AA/AO","Male","15","15","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","EO","Female","50","50","26910","27320"
"In post","2023","Science and Engineering","North West (England)","EO","Male","30","30","27030","27320"
"In post","2023","Science and Engineering","North West (England)","G6/G7","Female","15","15","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","SEO/HEO","Female","80","70","37300","35570"
"In post","2023","Science and Engineering","North West (England)","SEO/HEO","Male","80","75","38780","37420"
"In post","2023","Science and Engineering","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","North West (England)","Unknown","Male","75","70","47430","43400"
"In post","2023","Science and Engineering","Northern Ireland","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","SEO/HEO","Female","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Northern Ireland","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","AA/AO","Male","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","EO","Male","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","G6/G7","Male","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","SEO/HEO","Male","35","35","59460","59270"
"In post","2023","Science and Engineering","Overseas","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Overseas","Unknown","Male","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Scotland","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Scotland","AA/AO","Male","50","50","22560","22540"
"In post","2023","Science and Engineering","Scotland","EO","Female","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Scotland","EO","Male","30","30","27180","27080"
"In post","2023","Science and Engineering","Scotland","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Scotland","G6/G7","Male","35","35","62590","64260"
"In post","2023","Science and Engineering","Scotland","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Scotland","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Scotland","SEO/HEO","Female","20","20","[c]","[c]"
"In post","2023","Science and Engineering","Scotland","SEO/HEO","Male","150","150","43460","43400"
"In post","2023","Science and Engineering","Scotland","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Scotland","Unknown","Male","40","40","51330","47520"
"In post","2023","Science and Engineering","South East (England)","AA/AO","Female","85","80","24930","25340"
"In post","2023","Science and Engineering","South East (England)","AA/AO","Male","95","95","24020","25340"
"In post","2023","Science and Engineering","South East (England)","EO","Female","110","100","28560","29080"
"In post","2023","Science and Engineering","South East (England)","EO","Male","95","95","28380","29080"
"In post","2023","Science and Engineering","South East (England)","G6/G7","Female","185","175","55730","54330"
"In post","2023","Science and Engineering","South East (England)","G6/G7","Male","510","490","55710","54330"
"In post","2023","Science and Engineering","South East (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","South East (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","South East (England)","SEO/HEO","Female","280","265","36930","37830"
"In post","2023","Science and Engineering","South East (England)","SEO/HEO","Male","575","565","36510","36540"
"In post","2023","Science and Engineering","South West (England)","AA/AO","Female","115","110","22710","21580"
"In post","2023","Science and Engineering","South West (England)","AA/AO","Male","390","390","22790","21600"
"In post","2023","Science and Engineering","South West (England)","EO","Female","140","135","25720","25820"
"In post","2023","Science and Engineering","South West (England)","EO","Male","330","325","26450","26000"
"In post","2023","Science and Engineering","South West (England)","G6/G7","Female","395","365","54340","49900"
"In post","2023","Science and Engineering","South West (England)","G6/G7","Male","1225","1170","56170","54510"
"In post","2023","Science and Engineering","South West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","South West (England)","SCS level","Male","10","10","[c]","[c]"
"In post","2023","Science and Engineering","South West (England)","SEO/HEO","Female","830","780","36440","37420"
"In post","2023","Science and Engineering","South West (England)","SEO/HEO","Male","2560","2505","38830","39890"
"In post","2023","Science and Engineering","South West (England)","Unknown","Female","75","70","42200","34240"
"In post","2023","Science and Engineering","South West (England)","Unknown","Male","600","590","43260","42620"
"In post","2023","Science and Engineering","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Unknown","SEO/HEO","Male","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Wales","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Science and Engineering","Wales","AA/AO","Male","60","60","20850","21870"
"In post","2023","Science and Engineering","Wales","EO","Female","30","30","29840","30950"
"In post","2023","Science and Engineering","Wales","EO","Male","170","165","30000","30060"
"In post","2023","Science and Engineering","Wales","G6/G7","Female","40","35","63540","61980"
"In post","2023","Science and Engineering","Wales","G6/G7","Male","165","150","62070","61980"
"In post","2023","Science and Engineering","Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Wales","SEO/HEO","Female","55","50","41310","42760"
"In post","2023","Science and Engineering","Wales","SEO/HEO","Male","180","175","41320","42770"
"In post","2023","Science and Engineering","West Midlands (England)","AA/AO","Female","10","10","[c]","[c]"
"In post","2023","Science and Engineering","West Midlands (England)","AA/AO","Male","45","45","22180","23430"
"In post","2023","Science and Engineering","West Midlands (England)","EO","Female","20","20","[c]","[c]"
"In post","2023","Science and Engineering","West Midlands (England)","EO","Male","30","30","26380","25950"
"In post","2023","Science and Engineering","West Midlands (England)","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Science and Engineering","West Midlands (England)","G6/G7","Male","20","20","[c]","[c]"
"In post","2023","Science and Engineering","West Midlands (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","West Midlands (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","West Midlands (England)","SEO/HEO","Female","80","75","38020","37060"
"In post","2023","Science and Engineering","West Midlands (England)","SEO/HEO","Male","50","50","39140","38460"
"In post","2023","Science and Engineering","Yorkshire and The Humber","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","Science and Engineering","Yorkshire and The Humber","AA/AO","Male","30","30","22100","21580"
"In post","2023","Science and Engineering","Yorkshire and The Humber","EO","Female","50","45","27130","27320"
"In post","2023","Science and Engineering","Yorkshire and The Humber","EO","Male","70","70","27990","27470"
"In post","2023","Science and Engineering","Yorkshire and The Humber","G6/G7","Female","20","20","[c]","[c]"
"In post","2023","Science and Engineering","Yorkshire and The Humber","G6/G7","Male","35","30","55830","54720"
"In post","2023","Science and Engineering","Yorkshire and The Humber","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Yorkshire and The Humber","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","Yorkshire and The Humber","SEO/HEO","Female","105","95","36820","36630"
"In post","2023","Science and Engineering","Yorkshire and The Humber","SEO/HEO","Male","80","80","37330","37300"
"In post","2023","Security","East Midlands (England)","AA/AO","Female","20","20","[c]","[c]"
"In post","2023","Security","East Midlands (England)","AA/AO","Male","80","80","31410","28560"
"In post","2023","Security","East Midlands (England)","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","East Midlands (England)","EO","Male","10","10","[c]","[c]"
"In post","2023","Security","East Midlands (England)","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","East Midlands (England)","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","East Midlands (England)","SEO/HEO","Female","5","5","[c]","[c]"
"In post","2023","Security","East Midlands (England)","SEO/HEO","Male","10","10","[c]","[c]"
"In post","2023","Security","East Midlands (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","East Midlands (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","East of England","AA/AO","Female","75","75","26200","22220"
"In post","2023","Security","East of England","AA/AO","Male","230","225","31740","27500"
"In post","2023","Security","East of England","EO","Female","25","25","[c]","[c]"
"In post","2023","Security","East of England","EO","Male","70","70","38290","40880"
"In post","2023","Security","East of England","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","East of England","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","Security","East of England","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","East of England","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","East of England","SEO/HEO","Female","45","45","42360","39300"
"In post","2023","Security","East of England","SEO/HEO","Male","80","80","46010","43300"
"In post","2023","Security","London","AA/AO","Female","70","65","27660","26400"
"In post","2023","Security","London","AA/AO","Male","290","285","29160","25280"
"In post","2023","Security","London","EO","Female","90","85","31930","31100"
"In post","2023","Security","London","EO","Male","130","130","33750","31950"
"In post","2023","Security","London","G6/G7","Female","120","115","62130","60330"
"In post","2023","Security","London","G6/G7","Male","240","235","64180","63040"
"In post","2023","Security","London","SCS level","Female","30","30","91200","79470"
"In post","2023","Security","London","SCS level","Male","40","40","94370","90560"
"In post","2023","Security","London","SEO/HEO","Female","270","265","40920","39870"
"In post","2023","Security","London","SEO/HEO","Male","315","310","41670","41550"
"In post","2023","Security","North East (England)","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","North East (England)","AA/AO","Male","20","20","[c]","[c]"
"In post","2023","Security","North East (England)","EO","Female","5","5","[c]","[c]"
"In post","2023","Security","North East (England)","EO","Male","15","15","[c]","[c]"
"In post","2023","Security","North East (England)","G6/G7","Female","10","10","[c]","[c]"
"In post","2023","Security","North East (England)","G6/G7","Male","25","20","[c]","[c]"
"In post","2023","Security","North East (England)","SEO/HEO","Female","40","40","36410","34170"
"In post","2023","Security","North East (England)","SEO/HEO","Male","50","45","36370","34610"
"In post","2023","Security","North West (England)","AA/AO","Female","25","25","[c]","[c]"
"In post","2023","Security","North West (England)","AA/AO","Male","155","150","25960","21690"
"In post","2023","Security","North West (England)","EO","Female","20","20","[c]","[c]"
"In post","2023","Security","North West (England)","EO","Male","35","35","31930","28120"
"In post","2023","Security","North West (England)","G6/G7","Female","25","25","[c]","[c]"
"In post","2023","Security","North West (England)","G6/G7","Male","25","25","[c]","[c]"
"In post","2023","Security","North West (England)","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","North West (England)","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","North West (England)","SEO/HEO","Female","85","80","36250","34320"
"In post","2023","Security","North West (England)","SEO/HEO","Male","85","80","37790","38470"
"In post","2023","Security","North West (England)","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","North West (England)","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Security","Northern Ireland","AA/AO","Female","20","20","[c]","[c]"
"In post","2023","Security","Northern Ireland","AA/AO","Male","330","325","22190","22130"
"In post","2023","Security","Northern Ireland","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Northern Ireland","EO","Male","20","20","[c]","[c]"
"In post","2023","Security","Northern Ireland","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Security","Northern Ireland","G6/G7","Male","[c]","[c]","[c]","[c]"
