"Status","Year","Age","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","London","Croydon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Croydon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Croydon","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","London","Hackney and Newham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Hackney and Newham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Hackney and Newham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Harrow and Hillingdon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Harrow and Hillingdon","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Harrow and Hillingdon","Unknown","15","15","[c]","[c]"
"In post","2023","16-19","London","Hounslow and Richmond upon Thames","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Hounslow and Richmond upon Thames","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Lambeth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Lambeth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Lewisham and Southwark","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Tower Hamlets","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","London","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Westminster","Heterosexual / straight","45","45","26460","26840"
"In post","2023","16-19","London","Westminster","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Westminster","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","London","Westminster","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","North East (England)","Darlington","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","North East (England)","Darlington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","Darlington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","Durham","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","North East (England)","Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","Durham","Unknown","15","10","[c]","[c]"
"In post","2023","16-19","North East (England)","Hartlepool and Stockton-on-Tees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","Hartlepool and Stockton-on-Tees","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","Tyneside","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","16-19","North East (England)","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North East (England)","Tyneside","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","North West (England)","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Cheshire East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Cheshire East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Chorley and West Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Chorley and West Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Chorley and West Lancashire","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","North West (England)","East Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","East Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","East Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Greater Manchester North East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Greater Manchester North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Greater Manchester North West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","North West (England)","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Greater Manchester North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Greater Manchester South West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","North West (England)","Greater Manchester South West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Greater Manchester South West","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","North West (England)","Lancaster and Wyre","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Lancaster and Wyre","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Lancaster and Wyre","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Liverpool","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","North West (England)","Liverpool","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Liverpool","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Liverpool","Unknown","25","20","[c]","[c]"
"In post","2023","16-19","North West (England)","Manchester","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","North West (England)","Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Manchester","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","North West (England)","Mid Lancashire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Mid Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Sefton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","North West (England)","Sefton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Sefton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Warrington","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","West Cumbria","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland","Belfast","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland","Belfast","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland","Lisburn and Castlereagh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland","Lisburn and Castlereagh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland","Lisburn and Castlereagh","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Aberdeen City and Aberdeenshire","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","Scotland","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","City of Edinburgh","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","City of Edinburgh","Unknown","15","15","[c]","[c]"
"In post","2023","16-19","Scotland","Clackmannanshire and Fife","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Dumfries and Galloway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Dumfries and Galloway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Dumfries and Galloway","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","East Ayrshire and North Ayrshire mainland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","Scotland","East Ayrshire and North Ayrshire mainland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","East Ayrshire and North Ayrshire mainland","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Falkirk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Glasgow City","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Glasgow City","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Glasgow City","Unknown","20","20","[c]","[c]"
"In post","2023","16-19","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","North Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","North Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","North Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Perth and Kinross, and Stirling","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Perth and Kinross, and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Perth and Kinross, and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Scottish Borders","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Scotland","South Lanarkshire","Unknown","10","10","[c]","[c]"
"In post","2023","16-19","South East (England)","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Buckinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Buckinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Central Hampshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","East Kent","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","16-19","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","East Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","East Kent","Unknown","30","30","23030","22400"
"In post","2023","16-19","South East (England)","East Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","East Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","East Sussex CC","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Isle of Wight","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","16-19","South East (England)","Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Kent Thames Gateway","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","South East (England)","Medway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Medway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Mid Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Milton Keynes","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","16-19","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Milton Keynes","Unknown","15","15","[c]","[c]"
"In post","2023","16-19","South East (England)","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Oxfordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Oxfordshire CC","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Oxfordshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Portsmouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Portsmouth","Unknown","5","5","[c]","[c]"
"In post","2023","16-19","South East (England)","South Hampshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","16-19","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","South Hampshire","Unknown","10","5","[c]","[c]"
"In post","2023","16-19","South East (England)","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","35","35","20190","19460"
"In post","2023","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","5","5","[c]","[c]"
"In post","2023","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","55","55","18900","18280"
"In post","2023","16-19","South West (England)","Bristol, City of","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","16-19","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South West (England)","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South West (England)","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
