"Status","Year","Ethnicity","Function_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Commercial","Bedfordshire and Hertfordshire","Outside London","15","15","[c]","[c]"
"In post","2023","White","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","145","140","44440","40750"
"In post","2023","White","Commercial","Cheshire","Outside London","25","25","[c]","[c]"
"In post","2023","White","Commercial","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Commercial","Cumbria","Outside London","15","15","[c]","[c]"
"In post","2023","White","Commercial","Derbyshire and Nottinghamshire","Outside London","95","90","45910","41780"
"In post","2023","White","Commercial","Devon","Outside London","180","170","44500","43480"
"In post","2023","White","Commercial","Dorset and Somerset","Outside London","45","45","41540","42620"
"In post","2023","White","Commercial","East Anglia","Outside London","180","170","46030","40620"
"In post","2023","White","Commercial","East Wales","Outside London","150","145","39440","34680"
"In post","2023","White","Commercial","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","White","Commercial","Eastern Scotland","Outside London","60","55","42780","38170"
"In post","2023","White","Commercial","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1280","1225","44290","42620"
"In post","2023","White","Commercial","Greater Manchester","Outside London","275","265","49880","42510"
"In post","2023","White","Commercial","Hampshire and Isle of Wight","Outside London","255","245","43470","40570"
"In post","2023","White","Commercial","Herefordshire, Worcestershire and Warwickshire","Outside London","20","15","[c]","[c]"
"In post","2023","White","Commercial","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Commercial","Inner London - East","London","115","115","52180","53640"
"In post","2023","White","Commercial","Inner London - West","London","910","895","65260","58050"
"In post","2023","White","Commercial","Kent","Outside London","10","10","[c]","[c]"
"In post","2023","White","Commercial","Lancashire","Outside London","45","45","56280","60900"
"In post","2023","White","Commercial","Leicestershire, Rutland and Northamptonshire","Outside London","5","5","[c]","[c]"
"In post","2023","White","Commercial","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","White","Commercial","Merseyside","Outside London","255","250","45010","40450"
"In post","2023","White","Commercial","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","White","Commercial","North Yorkshire","Outside London","95","90","47010","41800"
"In post","2023","White","Commercial","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","White","Commercial","Northumberland, and Tyne and Wear","Outside London","65","60","48240","40820"
"In post","2023","White","Commercial","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Commercial","Outer London - South","London","35","35","57630","47600"
"In post","2023","White","Commercial","Outer London - West and North West","London","35","30","37830","31900"
"In post","2023","White","Commercial","Overseas","Overseas","25","25","[c]","[c]"
"In post","2023","White","Commercial","Shropshire and Staffordshire","Outside London","130","125","40590","34300"
"In post","2023","White","Commercial","South Yorkshire","Outside London","110","105","49760","42530"
"In post","2023","White","Commercial","Southern Scotland","Outside London","55","55","51590","50690"
"In post","2023","White","Commercial","Surrey, East and West Sussex","Outside London","50","50","43230","34000"
"In post","2023","White","Commercial","Tees Valley and Durham","Outside London","55","55","45310","41590"
"In post","2023","White","Commercial","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","White","Commercial","West Central Scotland","Outside London","170","165","43020","38050"
"In post","2023","White","Commercial","West Midlands","Outside London","105","105","58990","56000"
"In post","2023","White","Commercial","West Wales and The Valleys","Outside London","200","180","35240","31660"
"In post","2023","White","Commercial","West Yorkshire","Outside London","220","215","50080","41950"
"In post","2023","White","Communications","Bedfordshire and Hertfordshire","Outside London","20","20","[c]","[c]"
"In post","2023","White","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","85","80","34700","33830"
"In post","2023","White","Communications","Cheshire","Outside London","15","15","[c]","[c]"
"In post","2023","White","Communications","Cornwall and Isles of Scilly","Outside London","10","10","[c]","[c]"
"In post","2023","White","Communications","Cumbria","Outside London","20","15","[c]","[c]"
"In post","2023","White","Communications","Derbyshire and Nottinghamshire","Outside London","75","75","42140","41000"
"In post","2023","White","Communications","Devon","Outside London","50","45","33740","32730"
"In post","2023","White","Communications","Dorset and Somerset","Outside London","35","35","35050","34300"
"In post","2023","White","Communications","East Anglia","Outside London","40","35","35780","33990"
"In post","2023","White","Communications","East Wales","Outside London","145","140","40670","38100"
"In post","2023","White","Communications","East Yorkshire and Northern Lincolnshire","Outside London","5","5","[c]","[c]"
"In post","2023","White","Communications","Eastern Scotland","Outside London","40","40","43180","39590"
"In post","2023","White","Communications","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","155","140","39730","37750"
"In post","2023","White","Communications","Greater Manchester","Outside London","80","80","40330","37590"
"In post","2023","White","Communications","Hampshire and Isle of Wight","Outside London","130","125","35450","33990"
"In post","2023","White","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","20","20","[c]","[c]"
"In post","2023","White","Communications","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Inner London - East","London","135","135","52850","46250"
"In post","2023","White","Communications","Inner London - West","London","1125","1100","51610","47220"
"In post","2023","White","Communications","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Lancashire","Outside London","35","35","38930","37300"
"In post","2023","White","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Lincolnshire","Outside London","10","10","[c]","[c]"
"In post","2023","White","Communications","Merseyside","Outside London","65","60","42180","40790"
"In post","2023","White","Communications","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","North Yorkshire","Outside London","15","15","[c]","[c]"
"In post","2023","White","Communications","Northern Ireland","Outside London","20","20","[c]","[c]"
"In post","2023","White","Communications","Northumberland, and Tyne and Wear","Outside London","70","70","40630","37800"
"In post","2023","White","Communications","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Outer London - South","London","15","10","[c]","[c]"
"In post","2023","White","Communications","Outer London - West and North West","London","20","20","[c]","[c]"
"In post","2023","White","Communications","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Shropshire and Staffordshire","Outside London","45","45","36490","33990"
"In post","2023","White","Communications","South Yorkshire","Outside London","75","70","42320","40650"
"In post","2023","White","Communications","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Surrey, East and West Sussex","Outside London","15","15","[c]","[c]"
"In post","2023","White","Communications","Tees Valley and Durham","Outside London","40","35","32260","30510"
"In post","2023","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","West Central Scotland","Outside London","40","35","37540","34150"
"In post","2023","White","Communications","West Midlands","Outside London","50","50","44210","40990"
"In post","2023","White","Communications","West Wales and The Valleys","Outside London","70","65","32710","27450"
"In post","2023","White","Communications","West Yorkshire","Outside London","60","55","44830","43620"
"In post","2023","White","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","75","70","30640","31280"
"In post","2023","White","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","100","95","32500","31280"
"In post","2023","White","Counter Fraud","Cheshire","Outside London","25","20","[c]","[c]"
"In post","2023","White","Counter Fraud","Cornwall and Isles of Scilly","Outside London","50","45","30400","28120"
"In post","2023","White","Counter Fraud","Cumbria","Outside London","25","20","[c]","[c]"
"In post","2023","White","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","595","550","35580","34700"
"In post","2023","White","Counter Fraud","Devon","Outside London","95","85","29460","28120"
"In post","2023","White","Counter Fraud","Dorset and Somerset","Outside London","130","120","29800","28120"
"In post","2023","White","Counter Fraud","East Anglia","Outside London","355","325","30140","28130"
"In post","2023","White","Counter Fraud","East Wales","Outside London","525","480","32810","28130"
"In post","2023","White","Counter Fraud","East Yorkshire and Northern Lincolnshire","Outside London","125","110","28260","28120"
"In post","2023","White","Counter Fraud","Eastern Scotland","Outside London","320","290","32500","28920"
"In post","2023","White","Counter Fraud","Essex","Outside London","120","115","32450","31280"
"In post","2023","White","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","390","360","36080","34400"
"In post","2023","White","Counter Fraud","Greater Manchester","Outside London","900","840","36350","34700"
"In post","2023","White","Counter Fraud","Hampshire and Isle of Wight","Outside London","250","225","31860","28120"
"In post","2023","White","Counter Fraud","Herefordshire, Worcestershire and Warwickshire","Outside London","55","50","29280","28120"
"In post","2023","White","Counter Fraud","Highlands and Islands","Outside London","10","10","[c]","[c]"
"In post","2023","White","Counter Fraud","Inner London - East","London","670","645","42760","39790"
"In post","2023","White","Counter Fraud","Inner London - West","London","225","220","49950","43280"
"In post","2023","White","Counter Fraud","Kent","Outside London","405","375","30220","29730"
"In post","2023","White","Counter Fraud","Lancashire","Outside London","160","145","30570","28120"
"In post","2023","White","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","55","50","30030","28120"
"In post","2023","White","Counter Fraud","Lincolnshire","Outside London","35","30","28560","28120"
"In post","2023","White","Counter Fraud","Merseyside","Outside London","745","695","34450","30180"
"In post","2023","White","Counter Fraud","North Eastern Scotland","Outside London","15","15","[c]","[c]"
"In post","2023","White","Counter Fraud","North Yorkshire","Outside London","90","85","33970","34170"
"In post","2023","White","Counter Fraud","Northern Ireland","Outside London","370","350","34570","34700"
"In post","2023","White","Counter Fraud","Northumberland, and Tyne and Wear","Outside London","850","805","33520","28130"
"In post","2023","White","Counter Fraud","Outer London - East and North East","London","110","100","31880","32520"
"In post","2023","White","Counter Fraud","Outer London - South","London","500","475","42470","39760"
"In post","2023","White","Counter Fraud","Outer London - West and North West","London","40","40","34600","32520"
"In post","2023","White","Counter Fraud","Shropshire and Staffordshire","Outside London","85","70","29780","28120"
"In post","2023","White","Counter Fraud","South Yorkshire","Outside London","115","105","29100","28120"
"In post","2023","White","Counter Fraud","Southern Scotland","Outside London","280","255","26910","28120"
"In post","2023","White","Counter Fraud","Surrey, East and West Sussex","Outside London","160","145","30370","28120"
"In post","2023","White","Counter Fraud","Tees Valley and Durham","Outside London","195","170","26790","28120"
"In post","2023","White","Counter Fraud","Unknown","Unknown","15","15","[c]","[c]"
"In post","2023","White","Counter Fraud","West Central Scotland","Outside London","705","645","32980","29730"
"In post","2023","White","Counter Fraud","West Midlands","Outside London","600","545","34320","34170"
"In post","2023","White","Counter Fraud","West Wales and The Valleys","Outside London","345","310","28390","28120"
"In post","2023","White","Counter Fraud","West Yorkshire","Outside London","690","640","35230","34700"
"In post","2023","White","Debt","Bedfordshire and Hertfordshire","Outside London","35","30","26720","25610"
"In post","2023","White","Debt","Berkshire, Buckinghamshire and Oxfordshire","Outside London","10","10","[c]","[c]"
"In post","2023","White","Debt","Derbyshire and Nottinghamshire","Outside London","195","180","24190","22520"
"In post","2023","White","Debt","Dorset and Somerset","Outside London","125","105","22900","21690"
"In post","2023","White","Debt","East Anglia","Outside London","25","25","[c]","[c]"
"In post","2023","White","Debt","East Wales","Outside London","290","275","26530","22520"
"In post","2023","White","Debt","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Eastern Scotland","Outside London","280","260","24110","22520"
"In post","2023","White","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","15","15","[c]","[c]"
"In post","2023","White","Debt","Greater Manchester","Outside London","170","155","24500","21690"
"In post","2023","White","Debt","Hampshire and Isle of Wight","Outside London","10","10","[c]","[c]"
"In post","2023","White","Debt","Herefordshire, Worcestershire and Warwickshire","Outside London","120","100","23160","21690"
"In post","2023","White","Debt","Highlands and Islands","Outside London","100","90","23130","21690"
"In post","2023","White","Debt","Inner London - East","London","105","95","31520","26920"
"In post","2023","White","Debt","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Lancashire","Outside London","40","35","26280","21690"
"In post","2023","White","Debt","Leicestershire, Rutland and Northamptonshire","Outside London","170","140","22940","21690"
"In post","2023","White","Debt","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","Merseyside","Outside London","300","280","25670","22520"
"In post","2023","White","Debt","Northern Ireland","Outside London","10","10","[c]","[c]"
"In post","2023","White","Debt","Northumberland, and Tyne and Wear","Outside London","700","620","23590","22520"
"In post","2023","White","Debt","Outer London - South","London","65","60","31970","26920"
"In post","2023","White","Debt","Outer London - West and North West","London","10","5","[c]","[c]"
"In post","2023","White","Debt","Shropshire and Staffordshire","Outside London","20","15","[c]","[c]"
"In post","2023","White","Debt","South Yorkshire","Outside London","190","160","23630","21690"
"In post","2023","White","Debt","Southern Scotland","Outside London","255","230","25520","22520"
"In post","2023","White","Debt","Surrey, East and West Sussex","Outside London","30","20","30000","29730"
"In post","2023","White","Debt","Tees Valley and Durham","Outside London","10","10","[c]","[c]"
"In post","2023","White","Debt","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","White","Debt","West Central Scotland","Outside London","370","320","25480","22520"
"In post","2023","White","Debt","West Midlands","Outside London","420","380","24140","22520"
"In post","2023","White","Debt","West Wales and The Valleys","Outside London","80","75","23000","21690"
"In post","2023","White","Debt","West Yorkshire","Outside London","290","255","27290","26650"
"In post","2023","White","Digital, Data & Technology","Bedfordshire and Hertfordshire","Outside London","140","135","38860","37420"
"In post","2023","White","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","290","280","40810","37420"
"In post","2023","White","Digital, Data & Technology","Cheshire","Outside London","205","200","41870","38640"
"In post","2023","White","Digital, Data & Technology","Cornwall and Isles of Scilly","Outside London","25","25","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Cumbria","Outside London","30","30","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Derbyshire and Nottinghamshire","Outside London","190","190","42060","37680"
"In post","2023","White","Digital, Data & Technology","Devon","Outside London","1390","1315","39690","39520"
"In post","2023","White","Digital, Data & Technology","Dorset and Somerset","Outside London","230","220","40060","39480"
"In post","2023","White","Digital, Data & Technology","East Anglia","Outside London","280","265","35440","33830"
"In post","2023","White","Digital, Data & Technology","East Wales","Outside London","950","920","43510","40890"
"In post","2023","White","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Outside London","25","25","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Eastern Scotland","Outside London","245","240","41130","39540"
"In post","2023","White","Digital, Data & Technology","Essex","Outside London","75","70","35150","35000"
"In post","2023","White","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","1400","1365","41720","38790"
"In post","2023","White","Digital, Data & Technology","Greater Manchester","Outside London","1070","1050","45220","41480"
"In post","2023","White","Digital, Data & Technology","Hampshire and Isle of Wight","Outside London","575","555","37450","34300"
"In post","2023","White","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Outside London","105","105","31820","27470"
"In post","2023","White","Digital, Data & Technology","Highlands and Islands","Outside London","35","35","30890","30450"
"In post","2023","White","Digital, Data & Technology","Inner London - East","London","935","915","54710","56430"
"In post","2023","White","Digital, Data & Technology","Inner London - West","London","1305","1275","52330","49790"
"In post","2023","White","Digital, Data & Technology","Kent","Outside London","35","35","41190","39080"
"In post","2023","White","Digital, Data & Technology","Lancashire","Outside London","860","825","43110","38470"
"In post","2023","White","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Outside London","65","60","38370","37490"
"In post","2023","White","Digital, Data & Technology","Lincolnshire","Outside London","90","85","31220","30320"
"In post","2023","White","Digital, Data & Technology","Merseyside","Outside London","595","580","39990","35820"
"In post","2023","White","Digital, Data & Technology","North Eastern Scotland","Outside London","25","25","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","North Yorkshire","Outside London","175","170","40940","38460"
"In post","2023","White","Digital, Data & Technology","Northern Ireland","Outside London","80","80","35440","34700"
"In post","2023","White","Digital, Data & Technology","Northumberland, and Tyne and Wear","Outside London","1900","1825","43490","39100"
"In post","2023","White","Digital, Data & Technology","Outer London - East and North East","London","15","15","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Outer London - South","London","310","305","53860","49460"
"In post","2023","White","Digital, Data & Technology","Outer London - West and North West","London","220","210","42290","40450"
"In post","2023","White","Digital, Data & Technology","Overseas","Overseas","55","55","37940","37420"
"In post","2023","White","Digital, Data & Technology","Shropshire and Staffordshire","Outside London","635","620","43740","41920"
"In post","2023","White","Digital, Data & Technology","South Yorkshire","Outside London","480","465","45690","41070"
"In post","2023","White","Digital, Data & Technology","Southern Scotland","Outside London","145","140","43170","42300"
"In post","2023","White","Digital, Data & Technology","Surrey, East and West Sussex","Outside London","265","255","41930","41780"
"In post","2023","White","Digital, Data & Technology","Tees Valley and Durham","Outside London","160","150","38260","36050"
"In post","2023","White","Digital, Data & Technology","Unknown","Unknown","20","20","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","West Central Scotland","Outside London","290","280","38990","34860"
"In post","2023","White","Digital, Data & Technology","West Midlands","Outside London","425","415","43990","39680"
"In post","2023","White","Digital, Data & Technology","West Wales and The Valleys","Outside London","745","725","41510","39460"
"In post","2023","White","Digital, Data & Technology","West Yorkshire","Outside London","640","615","45050","41780"
"In post","2023","White","Finance","Bedfordshire and Hertfordshire","Outside London","65","65","45390","40250"
"In post","2023","White","Finance","Berkshire, Buckinghamshire and Oxfordshire","Outside London","335","325","36650","29550"
"In post","2023","White","Finance","Cheshire","Outside London","40","40","39700","37300"
"In post","2023","White","Finance","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","White","Finance","Cumbria","Outside London","20","15","[c]","[c]"
"In post","2023","White","Finance","Derbyshire and Nottinghamshire","Outside London","165","155","39270","35000"
"In post","2023","White","Finance","Devon","Outside London","125","120","38840","37110"
"In post","2023","White","Finance","Dorset and Somerset","Outside London","45","40","37480","32260"
"In post","2023","White","Finance","East Anglia","Outside London","145","140","36790","33790"
"In post","2023","White","Finance","East Wales","Outside London","200","190","39150","34170"
"In post","2023","White","Finance","East Yorkshire and Northern Lincolnshire","Outside London","15","10","[c]","[c]"
"In post","2023","White","Finance","Eastern Scotland","Outside London","130","125","39720","36930"
"In post","2023","White","Finance","Essex","Outside London","25","25","[c]","[c]"
"In post","2023","White","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","975","935","42930","40490"
"In post","2023","White","Finance","Greater Manchester","Outside London","420","405","41810","38470"
"In post","2023","White","Finance","Hampshire and Isle of Wight","Outside London","350","335","39940","34640"
"In post","2023","White","Finance","Herefordshire, Worcestershire and Warwickshire","Outside London","35","35","37630","37300"
"In post","2023","White","Finance","Highlands and Islands","Outside London","5","5","[c]","[c]"
"In post","2023","White","Finance","Inner London - East","London","285","270","48570","45170"
"In post","2023","White","Finance","Inner London - West","London","1100","1070","55660","54690"
"In post","2023","White","Finance","Kent","Outside London","25","20","[c]","[c]"
"In post","2023","White","Finance","Lancashire","Outside London","440","410","38450","38470"
"In post","2023","White","Finance","Leicestershire, Rutland and Northamptonshire","Outside London","20","20","[c]","[c]"
"In post","2023","White","Finance","Lincolnshire","Outside London","35","35","28190","27060"
"In post","2023","White","Finance","Merseyside","Outside London","305","280","34810","28510"
"In post","2023","White","Finance","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","North Yorkshire","Outside London","105","105","39590","37300"
"In post","2023","White","Finance","Northern Ireland","Outside London","45","45","39910","38640"
"In post","2023","White","Finance","Northumberland, and Tyne and Wear","Outside London","615","575","40240","37300"
"In post","2023","White","Finance","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Outer London - South","London","125","120","52670","47820"
"In post","2023","White","Finance","Outer London - West and North West","London","25","20","[c]","[c]"
"In post","2023","White","Finance","Overseas","Overseas","35","35","48280","46280"
"In post","2023","White","Finance","Shropshire and Staffordshire","Outside London","140","130","43030","41510"
"In post","2023","White","Finance","South Yorkshire","Outside London","380","360","40640","38470"
"In post","2023","White","Finance","Southern Scotland","Outside London","140","130","35650","34390"
"In post","2023","White","Finance","Surrey, East and West Sussex","Outside London","270","245","34700","29730"
"In post","2023","White","Finance","Tees Valley and Durham","Outside London","110","105","43710","38770"
"In post","2023","White","Finance","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","White","Finance","West Central Scotland","Outside London","570","480","28550","22520"
"In post","2023","White","Finance","West Midlands","Outside London","190","185","42990","38340"
"In post","2023","White","Finance","West Wales and The Valleys","Outside London","195","185","36230","32670"
"In post","2023","White","Finance","West Yorkshire","Outside London","595","540","38230","34400"
"In post","2023","White","Grants Management","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Outside London","90","80","30680","25920"
"In post","2023","White","Grants Management","Cheshire","Outside London","120","110","25310","22150"
"In post","2023","White","Grants Management","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Cumbria","Outside London","605","545","25460","22150"
"In post","2023","White","Grants Management","Derbyshire and Nottinghamshire","Outside London","60","60","26880","25920"
"In post","2023","White","Grants Management","Devon","Outside London","150","135","26850","25920"
"In post","2023","White","Grants Management","Dorset and Somerset","Outside London","20","15","[c]","[c]"
"In post","2023","White","Grants Management","East Anglia","Outside London","25","25","[c]","[c]"
"In post","2023","White","Grants Management","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","30","25","[c]","[c]"
"In post","2023","White","Grants Management","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Herefordshire, Worcestershire and Warwickshire","Outside London","125","115","25720","22150"
"In post","2023","White","Grants Management","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Inner London - West","London","30","30","[c]","[c]"
"In post","2023","White","Grants Management","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","North Yorkshire","Outside London","145","135","27240","25920"
"In post","2023","White","Grants Management","Northumberland, and Tyne and Wear","Outside London","345","320","25510","22150"
"In post","2023","White","Grants Management","Outer London - West and North West","London","5","5","[c]","[c]"
"In post","2023","White","Grants Management","Shropshire and Staffordshire","Outside London","5","5","[c]","[c]"
"In post","2023","White","Grants Management","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","West Yorkshire","Outside London","45","45","26680","25920"
"In post","2023","White","Human Resources","Bedfordshire and Hertfordshire","Outside London","95","90","38680","35000"
"In post","2023","White","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","Outside London","350","335","37460","34300"
"In post","2023","White","Human Resources","Cheshire","Outside London","105","100","39440","38640"
"In post","2023","White","Human Resources","Cornwall and Isles of Scilly","Outside London","55","55","31150","28120"
"In post","2023","White","Human Resources","Cumbria","Outside London","15","15","[c]","[c]"
"In post","2023","White","Human Resources","Derbyshire and Nottinghamshire","Outside London","375","355","41080","36990"
"In post","2023","White","Human Resources","Devon","Outside London","185","170","37340","34000"
"In post","2023","White","Human Resources","Dorset and Somerset","Outside London","205","200","35020","33470"
"In post","2023","White","Human Resources","East Anglia","Outside London","265","255","34510","31470"
"In post","2023","White","Human Resources","East Wales","Outside London","515","485","37510","33290"
"In post","2023","White","Human Resources","East Yorkshire and Northern Lincolnshire","Outside London","315","295","28470","27470"
"In post","2023","White","Human Resources","Eastern Scotland","Outside London","315","295","37920","35020"
"In post","2023","White","Human Resources","Essex","Outside London","55","55","33770","31270"
"In post","2023","White","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","940","890","39090","34640"
"In post","2023","White","Human Resources","Greater Manchester","Outside London","475","455","40660","35590"
"In post","2023","White","Human Resources","Hampshire and Isle of Wight","Outside London","605","585","35740","33830"
"In post","2023","White","Human Resources","Herefordshire, Worcestershire and Warwickshire","Outside London","135","125","36420","32410"
"In post","2023","White","Human Resources","Highlands and Islands","Outside London","20","15","[c]","[c]"
"In post","2023","White","Human Resources","Inner London - East","London","305","295","53620","51880"
"In post","2023","White","Human Resources","Inner London - West","London","1195","1155","52290","52020"
"In post","2023","White","Human Resources","Kent","Outside London","80","80","38520","36800"
"In post","2023","White","Human Resources","Lancashire","Outside London","275","260","37270","34170"
"In post","2023","White","Human Resources","Leicestershire, Rutland and Northamptonshire","Outside London","60","60","35830","34170"
"In post","2023","White","Human Resources","Lincolnshire","Outside London","100","100","28820","27300"
"In post","2023","White","Human Resources","Merseyside","Outside London","420","400","38480","34470"
"In post","2023","White","Human Resources","North Eastern Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","White","Human Resources","North Yorkshire","Outside London","185","180","37490","33990"
"In post","2023","White","Human Resources","Northern Ireland","Outside London","65","65","33610","32160"
"In post","2023","White","Human Resources","Northumberland, and Tyne and Wear","Outside London","620","575","33870","33020"
"In post","2023","White","Human Resources","Outer London - East and North East","London","15","15","[c]","[c]"
"In post","2023","White","Human Resources","Outer London - South","London","200","190","53300","48070"
"In post","2023","White","Human Resources","Outer London - West and North West","London","40","40","40430","36290"
"In post","2023","White","Human Resources","Overseas","Overseas","65","65","55820","55120"
"In post","2023","White","Human Resources","Shropshire and Staffordshire","Outside London","380","370","34350","32070"
"In post","2023","White","Human Resources","South Yorkshire","Outside London","230","215","39780","37590"
"In post","2023","White","Human Resources","Southern Scotland","Outside London","60","55","39770","34950"
"In post","2023","White","Human Resources","Surrey, East and West Sussex","Outside London","95","90","37890","34300"
"In post","2023","White","Human Resources","Tees Valley and Durham","Outside London","110","105","36020","31940"
"In post","2023","White","Human Resources","Unknown","Unknown","30","25","[c]","[c]"
"In post","2023","White","Human Resources","West Central Scotland","Outside London","360","340","32760","28120"
"In post","2023","White","Human Resources","West Midlands","Outside London","215","205","42600","38480"
"In post","2023","White","Human Resources","West Wales and The Valleys","Outside London","270","260","35160","32240"
"In post","2023","White","Human Resources","West Yorkshire","Outside London","390","370","41770","38470"
"In post","2023","White","Internal Audit","Bedfordshire and Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","White","Internal Audit","Berkshire, Buckinghamshire and Oxfordshire","Outside London","35","35","40080","37510"
"In post","2023","White","Internal Audit","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","Derbyshire and Nottinghamshire","Outside London","15","15","[c]","[c]"
"In post","2023","White","Internal Audit","Devon","Outside London","10","10","[c]","[c]"
"In post","2023","White","Internal Audit","Dorset and Somerset","Outside London","15","15","[c]","[c]"
"In post","2023","White","Internal Audit","East Anglia","Outside London","10","10","[c]","[c]"
"In post","2023","White","Internal Audit","East Wales","Outside London","10","10","[c]","[c]"
