"Status","Year","Ethnicity","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Communications","G6/G7","Female","480","455","59850","58220"
"In post","2023","White","Communications","G6/G7","Male","285","285","60050","57910"
"In post","2023","White","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","SCS level","Female","55","50","87150","82060"
"In post","2023","White","Communications","SCS level","Male","45","45","97650","88790"
"In post","2023","White","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","SEO/HEO","Female","920","870","38750","38670"
"In post","2023","White","Communications","SEO/HEO","Male","580","570","39580","39890"
"In post","2023","White","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Communications","Unknown","Female","10","10","[c]","[c]"
"In post","2023","White","Communications","Unknown","Male","10","10","[c]","[c]"
"In post","2023","White","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","AA/AO","Female","950","780","22820","22520"
"In post","2023","White","Counter Fraud","AA/AO","Male","520","490","22770","22520"
"In post","2023","White","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","EO","Female","2865","2545","28730","28120"
"In post","2023","White","Counter Fraud","EO","Male","2045","1935","28860","28120"
"In post","2023","White","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","G6/G7","Female","380","355","61290","57970"
"In post","2023","White","Counter Fraud","G6/G7","Male","590","565","62660","58740"
"In post","2023","White","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","SCS level","Female","20","20","[c]","[c]"
"In post","2023","White","Counter Fraud","SCS level","Male","20","20","[c]","[c]"
"In post","2023","White","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Counter Fraud","SEO/HEO","Female","2110","1975","37410","35000"
"In post","2023","White","Counter Fraud","SEO/HEO","Male","2120","2050","37910","35200"
"In post","2023","White","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","AA/AO","Female","2005","1685","22240","22520"
"In post","2023","White","Debt","AA/AO","Male","1145","1095","22350","22520"
"In post","2023","White","Debt","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","EO","Female","545","480","28410","28120"
"In post","2023","White","Debt","EO","Male","375","355","28700","28130"
"In post","2023","White","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","G6/G7","Female","30","30","62630","57970"
"In post","2023","White","Debt","G6/G7","Male","15","15","[c]","[c]"
"In post","2023","White","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Debt","SEO/HEO","Female","200","185","36650","35000"
"In post","2023","White","Debt","SEO/HEO","Male","120","115","37250","35000"
"In post","2023","White","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","AA/AO","Female","300","275","22710","22220"
"In post","2023","White","Digital, Data & Technology","AA/AO","Male","350","350","22680","22220"
"In post","2023","White","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","EO","Female","1055","975","28140","28080"
"In post","2023","White","Digital, Data & Technology","EO","Male","1530","1485","28470","28120"
"In post","2023","White","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","G6/G7","Female","1940","1860","57680","56180"
"In post","2023","White","Digital, Data & Technology","G6/G7","Male","3380","3330","59730","57970"
"In post","2023","White","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","SCS level","Female","105","100","90010","84160"
"In post","2023","White","Digital, Data & Technology","SCS level","Male","190","190","97020","91220"
"In post","2023","White","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","SEO/HEO","Female","3475","3300","37770","37760"
"In post","2023","White","Digital, Data & Technology","SEO/HEO","Male","5330","5230","38930","38470"
"In post","2023","White","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Unknown","Female","25","25","[c]","[c]"
"In post","2023","White","Digital, Data & Technology","Unknown","Male","45","45","38090","38540"
"In post","2023","White","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","AA/AO","Female","925","755","22680","22520"
"In post","2023","White","Finance","AA/AO","Male","395","370","22650","22520"
"In post","2023","White","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","EO","Female","875","800","28190","27890"
"In post","2023","White","Finance","EO","Male","465","455","28110","28120"
"In post","2023","White","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","G6/G7","Female","1040","995","59430","57970"
"In post","2023","White","Finance","G6/G7","Male","1045","1030","60700","58970"
"In post","2023","White","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","SCS level","Female","125","120","88680","82480"
"In post","2023","White","Finance","SCS level","Male","145","145","94190","82710"
"In post","2023","White","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","SEO/HEO","Female","2180","2055","38050","37880"
"In post","2023","White","Finance","SEO/HEO","Male","1620","1580","38740","38470"
"In post","2023","White","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Finance","Unknown","Female","20","20","[c]","[c]"
"In post","2023","White","Finance","Unknown","Male","30","30","58150","52710"
"In post","2023","White","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","AA/AO","Female","565","490","22120","22150"
"In post","2023","White","Grants Management","AA/AO","Male","390","380","22140","22150"
"In post","2023","White","Grants Management","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","EO","Female","300","275","26050","25920"
"In post","2023","White","Grants Management","EO","Male","175","170","26090","25920"
"In post","2023","White","Grants Management","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","G6/G7","Female","40","40","53320","50340"
"In post","2023","White","Grants Management","G6/G7","Male","35","35","55540","54270"
"In post","2023","White","Grants Management","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","SCS level","Female","5","5","[c]","[c]"
"In post","2023","White","Grants Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Grants Management","SEO/HEO","Female","195","180","33010","30930"
"In post","2023","White","Grants Management","SEO/HEO","Male","110","110","33930","32250"
"In post","2023","White","Grants Management","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","AA/AO","Female","685","615","22510","22220"
"In post","2023","White","Human Resources","AA/AO","Male","245","240","22330","22220"
"In post","2023","White","Human Resources","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","EO","Female","1390","1285","27900","27840"
"In post","2023","White","Human Resources","EO","Male","1250","1210","29140","28120"
"In post","2023","White","Human Resources","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","G6/G7","Female","1505","1445","58860","57170"
"In post","2023","White","Human Resources","G6/G7","Male","695","690","59640","57970"
"In post","2023","White","Human Resources","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","SCS level","Female","140","135","90570","82030"
"In post","2023","White","Human Resources","SCS level","Male","80","75","91030","84070"
"In post","2023","White","Human Resources","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","SEO/HEO","Female","2990","2815","37370","36600"
"In post","2023","White","Human Resources","SEO/HEO","Male","1750","1715","38380","37300"
"In post","2023","White","Human Resources","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Human Resources","Unknown","Female","55","50","39350","38290"
"In post","2023","White","Human Resources","Unknown","Male","30","25","[c]","[c]"
"In post","2023","White","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","AA/AO","Female","5","5","[c]","[c]"
"In post","2023","White","Internal Audit","AA/AO","Male","5","5","[c]","[c]"
"In post","2023","White","Internal Audit","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","EO","Female","15","15","[c]","[c]"
"In post","2023","White","Internal Audit","EO","Male","5","5","[c]","[c]"
"In post","2023","White","Internal Audit","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","G6/G7","Female","80","75","59140","57270"
"In post","2023","White","Internal Audit","G6/G7","Male","90","85","58610","59120"
"In post","2023","White","Internal Audit","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","SCS level","Female","10","10","[c]","[c]"
"In post","2023","White","Internal Audit","SCS level","Male","10","10","[c]","[c]"
"In post","2023","White","Internal Audit","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Internal Audit","SEO/HEO","Female","175","160","41280","41800"
"In post","2023","White","Internal Audit","SEO/HEO","Male","120","115","42790","42760"
"In post","2023","White","Internal Audit","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","AA/AO","Female","820","745","23050","22870"
"In post","2023","White","Legal","AA/AO","Male","345","335","23180","22870"
"In post","2023","White","Legal","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","EO","Female","1035","945","28530","28200"
"In post","2023","White","Legal","EO","Male","390","380","28810","28200"
"In post","2023","White","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","G6/G7","Female","2960","2670","60180","57970"
"In post","2023","White","Legal","G6/G7","Male","1745","1680","61450","59200"
"In post","2023","White","Legal","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","SCS level","Female","200","190","88070","83530"
"In post","2023","White","Legal","SCS level","Male","170","165","92730","86400"
"In post","2023","White","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","SEO/HEO","Female","790","740","37450","36890"
"In post","2023","White","Legal","SEO/HEO","Male","465","455","37980","37640"
"In post","2023","White","Legal","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","AA/AO","Female","42345","36025","23400","22400"
"In post","2023","White","No function","AA/AO","Male","29980","28415","25330","22520"
"In post","2023","White","No function","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","EO","Female","36975","32735","28540","28120"
"In post","2023","White","No function","EO","Male","25635","24505","29470","28120"
"In post","2023","White","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","G6/G7","Female","11055","10550","60320","57970"
"In post","2023","White","No function","G6/G7","Male","11125","10895","61310","59160"
"In post","2023","White","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","SCS level","Female","1380","1300","88660","79680"
"In post","2023","White","No function","SCS level","Male","1425","1395","92130","82700"
"In post","2023","White","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","SEO/HEO","Female","27840","26290","37800","36180"
"In post","2023","White","No function","SEO/HEO","Male","24095","23475","39050","38180"
"In post","2023","White","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","No function","Unknown","Female","11485","10645","30620","29050"
"In post","2023","White","No function","Unknown","Male","3345","3190","31840","29050"
"In post","2023","White","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","AA/AO","Female","160","145","22630","22520"
"In post","2023","White","Project Delivery","AA/AO","Male","115","110","22510","22220"
"In post","2023","White","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","EO","Female","780","705","27860","27890"
"In post","2023","White","Project Delivery","EO","Male","460","445","27900","28120"
"In post","2023","White","Project Delivery","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","G6/G7","Female","2555","2435","59020","57390"
"In post","2023","White","Project Delivery","G6/G7","Male","2785","2725","60260","57970"
"In post","2023","White","Project Delivery","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","SCS level","Female","260","250","90750","84180"
"In post","2023","White","Project Delivery","SCS level","Male","290","285","94110","86460"
"In post","2023","White","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","SEO/HEO","Female","4195","3950","37670","37690"
"In post","2023","White","Project Delivery","SEO/HEO","Male","3350","3270","38840","39500"
"In post","2023","White","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Project Delivery","Unknown","Female","410","385","39410","36150"
"In post","2023","White","Project Delivery","Unknown","Male","1000","990","45660","43030"
"In post","2023","White","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","AA/AO","Female","505","460","21980","22520"
"In post","2023","White","Property","AA/AO","Male","610","595","21600","21830"
"In post","2023","White","Property","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","EO","Female","530","480","27740","27470"
"In post","2023","White","Property","EO","Male","490","475","28140","27470"
"In post","2023","White","Property","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","G6/G7","Female","475","460","57470","56180"
"In post","2023","White","Property","G6/G7","Male","735","720","59280","58970"
"In post","2023","White","Property","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","SCS level","Female","30","30","84050","78510"
"In post","2023","White","Property","SCS level","Male","60","55","93350","87520"
"In post","2023","White","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","SEO/HEO","Female","1210","1150","37750","36280"
"In post","2023","White","Property","SEO/HEO","Male","1520","1480","39150","38740"
"In post","2023","White","Property","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Property","Unknown","Female","5","5","[c]","[c]"
"In post","2023","White","Property","Unknown","Male","20","20","[c]","[c]"
"In post","2023","White","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","AA/AO","Female","680","645","25950","22220"
"In post","2023","White","Security","AA/AO","Male","3330","3245","29030","24430"
"In post","2023","White","Security","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","EO","Female","370","350","29230","27470"
"In post","2023","White","Security","EO","Male","685","675","34940","29730"
"In post","2023","White","Security","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","G6/G7","Female","215","205","59080","57970"
"In post","2023","White","Security","G6/G7","Male","360","355","61910","59290"
"In post","2023","White","Security","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","SCS level","Female","20","20","[c]","[c]"
"In post","2023","White","Security","SCS level","Male","45","45","92300","90430"
"In post","2023","White","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","SEO/HEO","Female","595","575","38190","37240"
"In post","2023","White","Security","SEO/HEO","Male","925","910","41080","39220"
"In post","2023","White","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Security","Unknown","Female","15","15","[c]","[c]"
"In post","2023","White","Security","Unknown","Male","25","25","[c]","[c]"
"In post","2023","White","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","AA/AO","Female","1570","1435","25060","25620"
"In post","2023","White","Unknown","AA/AO","Male","1380","1345","25940","25620"
"In post","2023","White","Unknown","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","EO","Female","2095","1955","30150","30440"
"In post","2023","White","Unknown","EO","Male","1490","1460","30810","30610"
"In post","2023","White","Unknown","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","G6/G7","Female","2690","2530","64180","63900"
"In post","2023","White","Unknown","G6/G7","Male","2375","2310","63430","63900"
"In post","2023","White","Unknown","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","SCS level","Female","220","210","87660","83530"
"In post","2023","White","Unknown","SCS level","Male","245","240","92790","85200"
"In post","2023","White","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","SEO/HEO","Female","5350","5050","40480","39690"
"In post","2023","White","Unknown","SEO/HEO","Male","3970","3900","40840","39890"
"In post","2023","White","Unknown","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","White","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Counter Fraud","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","AA/AO","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","AA/AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Debt","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","G6/G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","G6/G7","Male","40","[c]","62230","59890"
"Leaver CS","2023","Asian","Digital, Data & Technology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","SEO/HEO","Female","45","[c]","39120","39800"
"Leaver CS","2023","Asian","Digital, Data & Technology","SEO/HEO","Male","45","[c]","38680","37930"
"Leaver CS","2023","Asian","Digital, Data & Technology","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","AA/AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Asian","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
