"Status","Year","Profession_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Policy","Unknown","Unknown","Male","15","15","[c]","[c]"
"In post","2023","Project Delivery","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","AA/AO","AO","Female","155","145","23180","23200"
"In post","2023","Project Delivery","AA/AO","AO","Male","125","125","23340","23210"
"In post","2023","Project Delivery","EO","EO","Female","880","815","28090","27980"
"In post","2023","Project Delivery","EO","EO","Male","480","470","28060","28080"
"In post","2023","Project Delivery","G6/G7","G6","Female","775","750","68520","68020"
"In post","2023","Project Delivery","G6/G7","G6","Male","945","930","69520","68740"
"In post","2023","Project Delivery","G6/G7","G7","Female","2115","2030","55210","55150"
"In post","2023","Project Delivery","G6/G7","G7","Male","2160","2125","55650","55780"
"In post","2023","Project Delivery","SCS level","SCS level","Female","205","195","90300","81740"
"In post","2023","Project Delivery","SCS level","SCS level","Male","275","270","92780","85000"
"In post","2023","Project Delivery","SEO/HEO","HEO","Female","2560","2415","34020","34170"
"In post","2023","Project Delivery","SEO/HEO","HEO","Male","1730","1700","34300","34170"
"In post","2023","Project Delivery","SEO/HEO","SEO","Female","2705","2590","41520","41780"
"In post","2023","Project Delivery","SEO/HEO","SEO","Male","2480","2430","42070","41800"
"In post","2023","Project Delivery","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Unknown","Unknown","Female","195","185","40940","39500"
"In post","2023","Project Delivery","Unknown","Unknown","Male","335","330","48980","46560"
"In post","2023","Property","AA/AO","AA","Female","175","165","19570","19770"
"In post","2023","Property","AA/AO","AA","Male","345","340","19270","18830"
"In post","2023","Property","AA/AO","AO","Female","245","210","23050","22520"
"In post","2023","Property","AA/AO","AO","Male","265","255","23340","22520"
"In post","2023","Property","EO","EO","Female","675","610","28290","27810"
"In post","2023","Property","EO","EO","Male","670","650","28110","27740"
"In post","2023","Property","G6/G7","G6","Female","100","100","65970","66080"
"In post","2023","Property","G6/G7","G6","Male","190","190","67520","66700"
"In post","2023","Property","G6/G7","G7","Female","320","305","55090","55110"
"In post","2023","Property","G6/G7","G7","Male","595","580","56970","56180"
"In post","2023","Property","SCS level","SCS level","Female","25","25","[c]","[c]"
"In post","2023","Property","SCS level","SCS level","Male","55","55","95120","91500"
"In post","2023","Property","SEO/HEO","HEO","Female","740","705","33880","33990"
"In post","2023","Property","SEO/HEO","HEO","Male","990","965","34600","34300"
"In post","2023","Property","SEO/HEO","SEO","Female","590","555","43150","42510"
"In post","2023","Property","SEO/HEO","SEO","Male","935","905","43980","43650"
"In post","2023","Property","Unknown","Unknown","Female","5","5","[c]","[c]"
"In post","2023","Property","Unknown","Unknown","Male","30","30","[c]","[c]"
"In post","2023","Psychology","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","AA/AO","AO","Female","65","60","24920","24910"
"In post","2023","Psychology","AA/AO","AO","Male","10","10","[c]","[c]"
"In post","2023","Psychology","EO","EO","Female","390","380","29290","28480"
"In post","2023","Psychology","EO","EO","Male","80","80","28810","28480"
"In post","2023","Psychology","G6/G7","G6","Female","20","20","[c]","[c]"
"In post","2023","Psychology","G6/G7","G6","Male","5","5","[c]","[c]"
"In post","2023","Psychology","G6/G7","G7","Female","85","80","63140","64490"
"In post","2023","Psychology","G6/G7","G7","Male","20","20","[c]","[c]"
"In post","2023","Psychology","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","SEO/HEO","HEO","Female","445","435","32430","31670"
"In post","2023","Psychology","SEO/HEO","HEO","Male","55","55","33370","32420"
"In post","2023","Psychology","SEO/HEO","SEO","Female","365","340","47830","48640"
"In post","2023","Psychology","SEO/HEO","SEO","Male","40","35","45850","45370"
"In post","2023","Psychology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Psychology","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Science and Engineering","AA/AO","AA","Female","25","25","[c]","[c]"
"In post","2023","Science and Engineering","AA/AO","AA","Male","95","90","19200","19430"
"In post","2023","Science and Engineering","AA/AO","AO","Female","270","255","23600","23980"
"In post","2023","Science and Engineering","AA/AO","AO","Male","700","690","23340","23430"
"In post","2023","Science and Engineering","EO","EO","Female","520","495","27320","27320"
"In post","2023","Science and Engineering","EO","EO","Male","900","880","27690","27250"
"In post","2023","Science and Engineering","G6/G7","G6","Female","215","200","69320","68540"
"In post","2023","Science and Engineering","G6/G7","G6","Male","365","350","70920","70550"
"In post","2023","Science and Engineering","G6/G7","G7","Female","815","765","53750","53640"
"In post","2023","Science and Engineering","G6/G7","G7","Male","1995","1920","54880","54510"
"In post","2023","Science and Engineering","SCS level","SCS level","Female","40","35","87190","81830"
"In post","2023","Science and Engineering","SCS level","SCS level","Male","55","50","94650","90260"
"In post","2023","Science and Engineering","SEO/HEO","HEO","Female","1025","970","32770","32800"
"In post","2023","Science and Engineering","SEO/HEO","HEO","Male","1975","1945","33630","32960"
"In post","2023","Science and Engineering","SEO/HEO","SEO","Female","1075","1005","41470","40880"
"In post","2023","Science and Engineering","SEO/HEO","SEO","Male","2435","2375","43180","42620"
"In post","2023","Science and Engineering","Unknown","Unknown","Female","85","80","43490","42620"
"In post","2023","Science and Engineering","Unknown","Unknown","Male","730","725","44290","43360"
"In post","2023","Security","AA/AO","AA","Female","340","330","22600","21380"
"In post","2023","Security","AA/AO","AA","Male","2130","2070","22660","21380"
"In post","2023","Security","AA/AO","AO","Female","480","455","29370","26400"
"In post","2023","Security","AA/AO","AO","Male","2390","2355","35250","40880"
"In post","2023","Security","EO","EO","Female","375","355","30110","28120"
"In post","2023","Security","EO","EO","Male","850","835","35480","30700"
"In post","2023","Security","G6/G7","G6","Female","55","55","69130","66860"
"In post","2023","Security","G6/G7","G6","Male","145","145","72420","70840"
"In post","2023","Security","G6/G7","G7","Female","180","170","56390","56240"
"In post","2023","Security","G6/G7","G7","Male","340","335","57960","57440"
"In post","2023","Security","SCS level","SCS level","Female","35","35","92730","81860"
"In post","2023","Security","SCS level","SCS level","Male","50","50","96520","91750"
"In post","2023","Security","SEO/HEO","HEO","Female","500","475","36260","34850"
"In post","2023","Security","SEO/HEO","HEO","Male","765","750","38620","35250"
"In post","2023","Security","SEO/HEO","SEO","Female","310","300","42420","41950"
"In post","2023","Security","SEO/HEO","SEO","Male","510","505","44520","43210"
"In post","2023","Security","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2023","Security","Unknown","Unknown","Male","35","35","40930","39500"
"In post","2023","Social Research","AA/AO","AO","Female","5","5","[c]","[c]"
"In post","2023","Social Research","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","EO","EO","Female","15","15","[c]","[c]"
"In post","2023","Social Research","EO","EO","Male","10","10","[c]","[c]"
"In post","2023","Social Research","G6/G7","G6","Female","55","50","69290","69140"
"In post","2023","Social Research","G6/G7","G6","Male","35","35","70000","70220"
"In post","2023","Social Research","G6/G7","G7","Female","270","255","56810","55740"
"In post","2023","Social Research","G6/G7","G7","Male","125","120","56960","56480"
"In post","2023","Social Research","SCS level","SCS level","Female","10","10","[c]","[c]"
"In post","2023","Social Research","SCS level","SCS level","Male","5","5","[c]","[c]"
"In post","2023","Social Research","SEO/HEO","HEO","Female","345","330","33870","32690"
"In post","2023","Social Research","SEO/HEO","HEO","Male","130","125","33850","32460"
"In post","2023","Social Research","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Social Research","SEO/HEO","SEO","Female","430","405","42100","42050"
"In post","2023","Social Research","SEO/HEO","SEO","Male","140","135","41330","40430"
"In post","2023","Statistics","AA/AO","AA","Female","25","25","[c]","[c]"
"In post","2023","Statistics","AA/AO","AA","Male","15","15","[c]","[c]"
"In post","2023","Statistics","AA/AO","AO","Female","15","10","[c]","[c]"
"In post","2023","Statistics","AA/AO","AO","Male","15","15","[c]","[c]"
"In post","2023","Statistics","EO","EO","Female","95","90","28740","28540"
"In post","2023","Statistics","EO","EO","Male","140","140","28940","28690"
"In post","2023","Statistics","EO","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","G6/G7","G6","Female","90","85","68330","68140"
"In post","2023","Statistics","G6/G7","G6","Male","105","100","69600","68070"
"In post","2023","Statistics","G6/G7","G7","Female","350","325","56640","55720"
"In post","2023","Statistics","G6/G7","G7","Male","350","340","57250","56180"
"In post","2023","Statistics","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","SCS level","SCS level","Female","35","30","84450","80520"
"In post","2023","Statistics","SCS level","SCS level","Male","40","40","87470","80150"
"In post","2023","Statistics","SEO/HEO","HEO","Female","370","355","33970","33950"
"In post","2023","Statistics","SEO/HEO","HEO","Male","455","450","34460","34250"
"In post","2023","Statistics","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Statistics","SEO/HEO","SEO","Female","380","355","42280","42190"
"In post","2023","Statistics","SEO/HEO","SEO","Male","465","455","42560","42510"
"In post","2023","Statistics","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Tax","AA/AO","AO","Female","1120","995","22650","22520"
"In post","2023","Tax","AA/AO","AO","Male","930","895","22630","22520"
"In post","2023","Tax","EO","EO","Female","2215","2030","28860","28130"
"In post","2023","Tax","EO","EO","Male","2180","2120","28630","28130"
"In post","2023","Tax","G6/G7","G6","Female","245","230","72450","71300"
"In post","2023","Tax","G6/G7","G6","Male","430","410","72910","71300"
"In post","2023","Tax","G6/G7","G7","Female","890","840","58600","57970"
"In post","2023","Tax","G6/G7","G7","Male","1320","1275","59020","57970"
"In post","2023","Tax","SCS level","SCS level","Female","30","30","81850","78340"
"In post","2023","Tax","SCS level","SCS level","Male","35","35","82520","80730"
"In post","2023","Tax","SEO/HEO","HEO","Female","2665","2475","35810","35000"
"In post","2023","Tax","SEO/HEO","HEO","Male","3130","3050","35860","35000"
"In post","2023","Tax","SEO/HEO","SEO","Female","1065","1010","42980","42510"
"In post","2023","Tax","SEO/HEO","SEO","Male","1125","1080","43280","42510"
"In post","2023","Unknown","AA/AO","AA","Female","1250","1140","23350","23340"
"In post","2023","Unknown","AA/AO","AA","Male","985","960","23650","23340"
"In post","2023","Unknown","AA/AO","AO","Female","1310","1215","25100","25710"
"In post","2023","Unknown","AA/AO","AO","Male","1340","1310","26310","26220"
"In post","2023","Unknown","EO","EO","Female","3265","3085","29630","29100"
"In post","2023","Unknown","EO","EO","Male","2405","2370","30080","29450"
"In post","2023","Unknown","G6/G7","G6","Female","1260","1205","73410","71750"
"In post","2023","Unknown","G6/G7","G6","Male","1040","1025","73900","73480"
"In post","2023","Unknown","G6/G7","G7","Female","2545","2420","58380","56430"
"In post","2023","Unknown","G6/G7","G7","Male","2045","2015","59490","57970"
"In post","2023","Unknown","SCS level","SCS level","Female","425","405","91010","83910"
"In post","2023","Unknown","SCS level","SCS level","Male","435","430","96590","85200"
"In post","2023","Unknown","SEO/HEO","HEO","Female","3950","3805","35100","34730"
"In post","2023","Unknown","SEO/HEO","HEO","Male","2890","2860","35770","34730"
"In post","2023","Unknown","SEO/HEO","SEO","Female","2755","2625","44840","42860"
"In post","2023","Unknown","SEO/HEO","SEO","Male","2230","2195","45700","44890"
"In post","2023","Unknown","Unknown","Unknown","Female","60","55","[c]","[c]"
"In post","2023","Unknown","Unknown","Unknown","Male","75","75","[c]","[c]"
"In post","2023","Veterinarian","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","EO","EO","Female","10","10","[c]","[c]"
"In post","2023","Veterinarian","EO","EO","Male","15","15","[c]","[c]"
"In post","2023","Veterinarian","G6/G7","G6","Female","15","15","[c]","[c]"
"In post","2023","Veterinarian","G6/G7","G6","Male","15","15","[c]","[c]"
"In post","2023","Veterinarian","G6/G7","G7","Female","65","60","52700","53110"
"In post","2023","Veterinarian","G6/G7","G7","Male","50","50","54850","54850"
"In post","2023","Veterinarian","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Veterinarian","SEO/HEO","HEO","Female","5","5","[c]","[c]"
"In post","2023","Veterinarian","SEO/HEO","HEO","Male","5","5","[c]","[c]"
"In post","2023","Veterinarian","SEO/HEO","SEO","Female","130","120","39710","38100"
"In post","2023","Veterinarian","SEO/HEO","SEO","Male","85","80","40910","38550"
"Leaver CS","2023","Commercial","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","EO","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","EO","EO","Male","35","[c]","27040","26840"
"Leaver CS","2023","Commercial","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","G6/G7","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","G6/G7","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","SCS level","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","SEO/HEO","HEO","Female","50","[c]","33640","33680"
"Leaver CS","2023","Commercial","SEO/HEO","HEO","Male","45","[c]","34010","33990"
"Leaver CS","2023","Commercial","SEO/HEO","SEO","Female","55","[c]","40710","40710"
"Leaver CS","2023","Commercial","SEO/HEO","SEO","Male","75","[c]","41660","42320"
"Leaver CS","2023","Commercial","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Commercial","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Communications","AA/AO","AO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","EO","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Communications","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Communications","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","G6/G7","G7","Female","40","[c]","55270","55500"
"Leaver CS","2023","Communications","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Communications","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Communications","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","SEO/HEO","HEO","Female","65","[c]","35270","34260"
"Leaver CS","2023","Communications","SEO/HEO","HEO","Male","50","[c]","35750","34360"
"Leaver CS","2023","Communications","SEO/HEO","SEO","Female","65","[c]","42390","41990"
"Leaver CS","2023","Communications","SEO/HEO","SEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Corporate Finance","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","AA/AO","AO","Female","75","[c]","22760","21690"
"Leaver CS","2023","Counter Fraud","AA/AO","AO","Male","55","[c]","22890","21690"
"Leaver CS","2023","Counter Fraud","EO","EO","Female","130","[c]","28660","28120"
"Leaver CS","2023","Counter Fraud","EO","EO","Male","115","[c]","28730","28120"
"Leaver CS","2023","Counter Fraud","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","SEO/HEO","HEO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Counter Fraud","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","AA/AO","AO","Male","50","[c]","22760","21840"
"Leaver CS","2023","Digital, Data and Technology","EO","EO","Female","90","[c]","27520","27570"
"Leaver CS","2023","Digital, Data and Technology","EO","EO","Male","215","[c]","28360","28120"
"Leaver CS","2023","Digital, Data and Technology","G6/G7","G6","Female","40","[c]","70670","68790"
"Leaver CS","2023","Digital, Data and Technology","G6/G7","G6","Male","100","[c]","71310","71890"
"Leaver CS","2023","Digital, Data and Technology","G6/G7","G7","Female","155","[c]","55970","55610"
"Leaver CS","2023","Digital, Data and Technology","G6/G7","G7","Male","305","[c]","57830","56830"
"Leaver CS","2023","Digital, Data and Technology","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","SCS level","SCS level","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","SEO/HEO","HEO","Female","125","[c]","34120","33970"
"Leaver CS","2023","Digital, Data and Technology","SEO/HEO","HEO","Male","275","[c]","34360","34170"
"Leaver CS","2023","Digital, Data and Technology","SEO/HEO","SEO","Female","150","[c]","41440","41130"
"Leaver CS","2023","Digital, Data and Technology","SEO/HEO","SEO","Male","335","[c]","42430","41800"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Digital, Data and Technology","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Economics","AA/AO","AO","Male","50","[c]","21290","19860"
"Leaver CS","2023","Economics","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Economics","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","G6/G7","G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Economics","G6/G7","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Economics","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Economics","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Economics","SEO/HEO","HEO","Male","45","[c]","33570","33390"
"Leaver CS","2023","Economics","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Economics","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","AA/AO","AO","Female","50","[c]","22820","22220"
"Leaver CS","2023","Finance","AA/AO","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Finance","EO","EO","Female","80","[c]","27220","27400"
"Leaver CS","2023","Finance","EO","EO","Male","60","[c]","27320","27160"
"Leaver CS","2023","Finance","G6/G7","G6","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Finance","G6/G7","G6","Male","35","[c]","70270","70150"
"Leaver CS","2023","Finance","G6/G7","G7","Female","55","[c]","55820","55500"
"Leaver CS","2023","Finance","G6/G7","G7","Male","65","[c]","57240","56180"
"Leaver CS","2023","Finance","SCS level","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Finance","SEO/HEO","HEO","Female","70","[c]","34630","34170"
"Leaver CS","2023","Finance","SEO/HEO","HEO","Male","95","[c]","34560","34170"
"Leaver CS","2023","Finance","SEO/HEO","SEO","Female","70","[c]","43420","42820"
"Leaver CS","2023","Finance","SEO/HEO","SEO","Male","100","[c]","43950","43110"
"Leaver CS","2023","Finance","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Finance","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Geography","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","AA/AO","AA","Female","45","[c]","21180","20750"
"Leaver CS","2023","Human Resources","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","AA/AO","AO","Female","240","[c]","22190","22220"
"Leaver CS","2023","Human Resources","AA/AO","AO","Male","75","[c]","22370","22220"
"Leaver CS","2023","Human Resources","EO","EO","Female","145","[c]","27160","27140"
"Leaver CS","2023","Human Resources","EO","EO","Male","170","[c]","29300","29200"
"Leaver CS","2023","Human Resources","G6/G7","G6","Female","40","[c]","70130","67100"
"Leaver CS","2023","Human Resources","G6/G7","G6","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","G6/G7","G7","Female","80","[c]","55690","55490"
"Leaver CS","2023","Human Resources","G6/G7","G7","Male","40","[c]","57110","55410"
"Leaver CS","2023","Human Resources","SCS level","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","SEO/HEO","HEO","Female","175","[c]","36650","34300"
"Leaver CS","2023","Human Resources","SEO/HEO","HEO","Male","125","[c]","35980","34540"
"Leaver CS","2023","Human Resources","SEO/HEO","SEO","Female","80","[c]","42320","41800"
"Leaver CS","2023","Human Resources","SEO/HEO","SEO","Male","60","[c]","44330","41800"
"Leaver CS","2023","Human Resources","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Human Resources","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","G6/G7","G6","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","G6/G7","G7","Female","35","[c]","75610","77470"
"Leaver CS","2023","Inspector of Education and Training","G6/G7","G7","Male","30","[c]","76540","77470"
"Leaver CS","2023","Inspector of Education and Training","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Inspector of Education and Training","SEO/HEO","SEO","Female","45","[c]","51150","52750"
"Leaver CS","2023","Inspector of Education and Training","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","AA/AO","AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","EO","EO","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","EO","EO","Male","55","[c]","28580","28700"
"Leaver CS","2023","Intelligence Analysis","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","SEO/HEO","HEO","Male","35","[c]","36820","37070"
"Leaver CS","2023","Intelligence Analysis","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Intelligence Analysis","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Internal Audit","EO","EO","Female","[c]","[c]","[c]","[c]"
