"Status","Year","Profession_of_post","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","East Midlands (England)","East Derbyshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","East Derbyshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Leicester","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Leicester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Leicester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Leicester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Leicestershire CC and Rutland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Leicestershire CC and Rutland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Leicestershire CC and Rutland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Leicestershire CC and Rutland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Leicestershire CC and Rutland","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Lincolnshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Lincolnshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Lincolnshire CC","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","North Northamptonshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","North Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","North Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","North Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","North Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","North Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","North Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Nottingham","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Nottingham","EO","5","5","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Nottingham","G6","5","5","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Nottingham","G7","10","10","58020","56000"
"In post","2023","Commercial","East Midlands (England)","Nottingham","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","Nottingham","SEO","20","20","41830","41700"
"In post","2023","Commercial","East Midlands (England)","Nottingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South and West Derbyshire","G6","5","5","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South and West Derbyshire","G7","10","10","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South and West Derbyshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South and West Derbyshire","SEO","5","5","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","West Northamptonshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East Midlands (England)","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Bedford","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Bedford","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Breckland and South Norfolk","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Breckland and South Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Cambridgeshire CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Cambridgeshire CC","EO","10","10","[c]","[c]"
"In post","2023","Commercial","East of England","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Cambridgeshire CC","G7","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","Cambridgeshire CC","HEO","20","20","34970","35400"
"In post","2023","Commercial","East of England","Cambridgeshire CC","SEO","25","20","43130","42700"
"In post","2023","Commercial","East of England","Central Bedfordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Central Bedfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Central Bedfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Essex Haven Gateway","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Essex Haven Gateway","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Heart of Essex","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Heart of Essex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Heart of Essex","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Hertfordshire CC","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Luton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Luton","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","North and West Norfolk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","North and West Norfolk","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","North and West Norfolk","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Norwich and East Norfolk","EO","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","Norwich and East Norfolk","G6","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","Norwich and East Norfolk","G7","15","15","61770","62560"
"In post","2023","Commercial","East of England","Norwich and East Norfolk","HEO","25","20","32490","32110"
"In post","2023","Commercial","East of England","Norwich and East Norfolk","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Norwich and East Norfolk","SEO","40","35","40450","40620"
"In post","2023","Commercial","East of England","Peterborough","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Peterborough","G6","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","Peterborough","G7","10","10","66370","67670"
"In post","2023","Commercial","East of England","Peterborough","HEO","10","10","[c]","[c]"
"In post","2023","Commercial","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Peterborough","SEO","20","20","43130","40970"
"In post","2023","Commercial","East of England","Suffolk CC","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Suffolk CC","G7","10","10","[c]","[c]"
"In post","2023","Commercial","East of England","Suffolk CC","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","East of England","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","Suffolk CC","SEO","10","10","[c]","[c]"
"In post","2023","Commercial","East of England","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","East of England","West Essex","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Barking & Dagenham and Havering","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Barnet","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Barnet","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Barnet","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Barnet","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Bexley and Greenwich","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Bexley and Greenwich","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Bexley and Greenwich","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Brent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Croydon","AO","10","10","28920","28180"
"In post","2023","Commercial","London","Croydon","EO","20","20","31220","31310"
"In post","2023","Commercial","London","Croydon","G6","15","15","79270","77500"
"In post","2023","Commercial","London","Croydon","G7","20","20","64820","66140"
"In post","2023","Commercial","London","Croydon","HEO","25","25","37180","36180"
"In post","2023","Commercial","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Croydon","SEO","50","50","46810","46280"
"In post","2023","Commercial","London","Enfield","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Enfield","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Enfield","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Hackney and Newham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Hackney and Newham","G7","5","5","[c]","[c]"
"In post","2023","Commercial","London","Hackney and Newham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Haringey and Islington","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Haringey and Islington","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Harrow and Hillingdon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","AO","20","20","23800","23460"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","EO","5","5","[c]","[c]"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","G6","5","5","[c]","[c]"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","London","Hounslow and Richmond upon Thames","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Kensington & Chelsea and Hammersmith & Fulham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Lambeth","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Lambeth","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Lambeth","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Lambeth","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Lewisham and Southwark","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Merton, Kingston upon Thames and Sutton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Merton, Kingston upon Thames and Sutton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Tower Hamlets","EO","10","10","29420","29530"
"In post","2023","Commercial","London","Tower Hamlets","G6","15","15","76270","71350"
"In post","2023","Commercial","London","Tower Hamlets","G7","35","30","58160","56430"
"In post","2023","Commercial","London","Tower Hamlets","HEO","50","50","33850","35410"
"In post","2023","Commercial","London","Tower Hamlets","SCS level","15","15","111480","107710"
"In post","2023","Commercial","London","Tower Hamlets","SEO","35","35","44900","43650"
"In post","2023","Commercial","London","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","London","Westminster","AO","20","20","25690","25480"
"In post","2023","Commercial","London","Westminster","EO","65","65","30760","30950"
"In post","2023","Commercial","London","Westminster","G6","235","230","75860","72500"
"In post","2023","Commercial","London","Westminster","G7","410","400","61260","57940"
"In post","2023","Commercial","London","Westminster","HEO","200","195","35310","35480"
"In post","2023","Commercial","London","Westminster","SCS level","145","140","122010","118220"
"In post","2023","Commercial","London","Westminster","SEO","215","210","43950","43650"
"In post","2023","Commercial","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Darlington","EO","5","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","Darlington","G6","5","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","Darlington","G7","10","10","58890","56000"
"In post","2023","Commercial","North East (England)","Darlington","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","Darlington","SEO","20","20","38900","39090"
"In post","2023","Commercial","North East (England)","Durham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Durham","G7","5","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Durham","SEO","10","10","45050","44080"
"In post","2023","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Northumberland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Northumberland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Northumberland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Sunderland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Tyneside","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Tyneside","EO","10","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","Tyneside","G6","5","5","[c]","[c]"
"In post","2023","Commercial","North East (England)","Tyneside","G7","25","25","59480","56000"
"In post","2023","Commercial","North East (England)","Tyneside","HEO","30","30","32910","34170"
"In post","2023","Commercial","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North East (England)","Tyneside","SEO","25","25","39990","38470"
"In post","2023","Commercial","North West (England)","Blackpool","EO","10","10","27990","28120"
"In post","2023","Commercial","North West (England)","Blackpool","G6","15","15","70410","66860"
"In post","2023","Commercial","North West (England)","Blackpool","G7","35","35","56670","56000"
"In post","2023","Commercial","North West (England)","Blackpool","HEO","45","45","33970","34170"
"In post","2023","Commercial","North West (England)","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Blackpool","SEO","60","60","38630","38470"
"In post","2023","Commercial","North West (England)","Cheshire East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Cheshire East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Cheshire East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Chorley and West Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Chorley and West Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Chorley and West Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Chorley and West Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Cumbria","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Merseyside","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Merseyside","G7","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","East Merseyside","SEO","10","10","41170","38470"
"In post","2023","Commercial","North West (England)","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester North West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester North West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester North West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester North West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","AO","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","EO","20","15","28140","28130"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","G6","10","10","76780","72110"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","G7","30","30","60990","57350"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","HEO","15","15","33580","34400"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","SEO","50","45","44210","42510"
"In post","2023","Commercial","North West (England)","Greater Manchester South West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Lancaster and Wyre","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Lancaster and Wyre","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Liverpool","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Liverpool","EO","25","20","26500","26410"
"In post","2023","Commercial","North West (England)","Liverpool","G6","15","15","67650","66270"
"In post","2023","Commercial","North West (England)","Liverpool","G7","30","30","58940","56000"
"In post","2023","Commercial","North West (England)","Liverpool","HEO","65","65","31790","32110"
"In post","2023","Commercial","North West (England)","Liverpool","SCS level","10","10","94700","87160"
"In post","2023","Commercial","North West (England)","Liverpool","SEO","100","95","40270","40470"
"In post","2023","Commercial","North West (England)","Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Manchester","EO","10","10","26810","26910"
"In post","2023","Commercial","North West (England)","Manchester","G6","35","35","75820","72020"
"In post","2023","Commercial","North West (England)","Manchester","G7","55","55","60660","57970"
"In post","2023","Commercial","North West (England)","Manchester","HEO","45","45","32690","33200"
"In post","2023","Commercial","North West (England)","Manchester","SCS level","10","10","[c]","[c]"
"In post","2023","Commercial","North West (England)","Manchester","SEO","60","60","39330","38470"
"In post","2023","Commercial","North West (England)","Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Mid Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Mid Lancashire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Mid Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Mid Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Sefton","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Sefton","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Sefton","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Sefton","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Warrington","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Warrington","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Warrington","G7","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Warrington","HEO","10","10","34100","30630"
"In post","2023","Commercial","North West (England)","Warrington","SEO","10","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","West Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","West Cumbria","Unknown","15","15","39930","42620"
"In post","2023","Commercial","North West (England)","Wirral","AO","15","15","21690","21690"
"In post","2023","Commercial","North West (England)","Wirral","EO","5","5","[c]","[c]"
"In post","2023","Commercial","North West (England)","Wirral","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Wirral","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","North West (England)","Wirral","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Lisburn and Castlereagh","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Lisburn and Castlereagh","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Lisburn and Castlereagh","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Northern Ireland","Mid and East Antrim","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","G7","10","10","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Overseas","Overseas","SEO","10","10","68790","69790"
"In post","2023","Commercial","Scotland","Aberdeen City and Aberdeenshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Aberdeen City and Aberdeenshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","City of Edinburgh","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","City of Edinburgh","AO","10","10","[c]","[c]"
"In post","2023","Commercial","Scotland","City of Edinburgh","EO","10","10","33130","32240"
"In post","2023","Commercial","Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","City of Edinburgh","G7","5","5","[c]","[c]"
"In post","2023","Commercial","Scotland","City of Edinburgh","HEO","15","15","37630","38770"
"In post","2023","Commercial","Scotland","City of Edinburgh","SEO","10","10","48830","48410"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Clackmannanshire and Fife","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Scotland","East Ayrshire and North Ayrshire mainland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Unknown","5","5","[c]","[c]"
"In post","2023","Commercial","Scotland","Falkirk","AA","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Falkirk","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Falkirk","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Falkirk","G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Falkirk","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Glasgow City","AO","10","10","24740","22280"
"In post","2023","Commercial","Scotland","Glasgow City","EO","35","35","27180","27080"
"In post","2023","Commercial","Scotland","Glasgow City","G6","10","10","76630","76030"
"In post","2023","Commercial","Scotland","Glasgow City","G7","30","25","60540","57050"
"In post","2023","Commercial","Scotland","Glasgow City","HEO","60","60","34270","33990"
"In post","2023","Commercial","Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Glasgow City","SEO","40","40","41540","42310"
"In post","2023","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","[c]","[c]","[c]","[c]"
