"Status","Year","Function_of_post","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","London","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","London","SEO/HEO","95","95","41890","43650"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","Outside London","AA/AO","25","25","21780","21780"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","Outside London","EO","45","45","26100","25830"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","100","95","36240","37680"
"In post","2023","Commercial","Ministry of Justice (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","National Crime Agency","Outside London","SEO/HEO","10","10","42700","41240"
"In post","2023","Commercial","National Savings and Investments","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Savings and Investments","London","G6/G7","10","10","[c]","[c]"
"In post","2023","Commercial","National Savings and Investments","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","National Savings and Investments","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office for Standards in Education, Children's Services and Skills","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Qualifications and Examinations Regulation","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Planning Inspectorate","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Planning Inspectorate","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Queen Elizabeth II Centre","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Registers of Scotland","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Scottish Courts and Tribunals Service","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","Outside London","AA/AO","45","45","26740","28490"
"In post","2023","Commercial","Scottish Prison Service","Outside London","EO","15","15","34560","34070"
"In post","2023","Commercial","Scottish Prison Service","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Scottish Prison Service","Outside London","SEO/HEO","15","15","44980","42590"
"In post","2023","Commercial","Serious Fraud Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Serious Fraud Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Serious Fraud Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Submarine Delivery Agency","Outside London","Unknown","165","160","43020","42620"
"In post","2023","Commercial","The Insolvency Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The Insolvency Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The Insolvency Service","Outside London","SEO/HEO","15","15","42860","44750"
"In post","2023","Commercial","The National Archives","London","AA/AO","20","20","23800","23460"
"In post","2023","Commercial","The National Archives","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","The National Archives","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","The National Archives","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Export Finance","London","EO","25","25","32400","32300"
"In post","2023","Commercial","UK Export Finance","London","G6/G7","70","70","65850","63150"
"In post","2023","Commercial","UK Export Finance","London","SCS level","10","10","118720","117760"
"In post","2023","Commercial","UK Export Finance","London","SEO/HEO","100","100","43070","43210"
"In post","2023","Commercial","UK Export Finance","Outside London","G6/G7","25","20","54890","52100"
"In post","2023","Commercial","UK Health Security Agency","London","EO","10","10","29330","28620"
"In post","2023","Commercial","UK Health Security Agency","London","G6/G7","35","30","65990","56500"
"In post","2023","Commercial","UK Health Security Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","London","SEO/HEO","20","20","39170","40880"
"In post","2023","Commercial","UK Health Security Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","Outside London","G6/G7","15","15","63860","64950"
"In post","2023","Commercial","UK Health Security Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Health Security Agency","Outside London","SEO/HEO","30","30","35780","37060"
"In post","2023","Commercial","UK Hydrographic Office","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Hydrographic Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Hydrographic Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Space Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Space Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Statistics Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Statistics Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Statistics Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Statistics Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Statistics Authority","Outside London","G6/G7","15","15","57210","52490"
"In post","2023","Commercial","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","UK Statistics Authority","Outside London","SEO/HEO","15","15","34920","35200"
"In post","2023","Commercial","Valuation Office Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Valuation Office Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Valuation Office Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Valuation Office Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Water Services Regulation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Water Services Regulation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wilton Park","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2023","Commercial","Wilton Park","Outside London","EO","10","5","[c]","[c]"
"In post","2023","Commercial","Wilton Park","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wilton Park","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Active Travel England","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Advisory, Conciliation and Arbitration Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Advisory, Conciliation and Arbitration Service","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Communications","Advisory, Conciliation and Arbitration Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Advisory, Conciliation and Arbitration Service","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Attorney General's Office","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Attorney General's Office","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Attorney General's Office","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Attorney General's Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Building Digital UK","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Building Digital UK","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Building Digital UK","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Building Digital UK","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Building Digital UK","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Building Digital UK","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cabinet Office (excl. agencies)","London","EO","15","15","28360","28370"
"In post","2023","Communications","Cabinet Office (excl. agencies)","London","G6/G7","95","90","60220","56430"
"In post","2023","Communications","Cabinet Office (excl. agencies)","London","SCS level","20","20","97240","87400"
"In post","2023","Communications","Cabinet Office (excl. agencies)","London","SEO/HEO","95","95","39920","41870"
"In post","2023","Communications","Cabinet Office (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Cabinet Office (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Central Civil Service Fast Stream","London","SEO/HEO","10","10","33660","34250"
"In post","2023","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Charity Commission","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Charity Commission","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Charity Commission","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Charity Commission","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Charity Commission","Outside London","SEO/HEO","10","10","33150","30960"
"In post","2023","Communications","Companies House","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Companies House","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Companies House","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Companies House","Outside London","SEO/HEO","15","15","38290","40680"
"In post","2023","Communications","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","London","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","London","SEO/HEO","15","15","41320","42920"
"In post","2023","Communications","Competition and Markets Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Competition and Markets Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Crown Commercial Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Crown Commercial Service","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Crown Commercial Service","Outside London","SEO/HEO","10","10","35340","32180"
"In post","2023","Communications","Crown Office and Procurator Fiscal Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Crown Office and Procurator Fiscal Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Crown Office and Procurator Fiscal Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Crown Office and Procurator Fiscal Service","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Crown Prosecution Service","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Crown Prosecution Service","London","G6/G7","10","10","61860","55850"
"In post","2023","Communications","Crown Prosecution Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Crown Prosecution Service","London","SEO/HEO","25","25","37850","40540"
"In post","2023","Communications","Crown Prosecution Service","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Crown Prosecution Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Crown Prosecution Service","Outside London","SEO/HEO","20","20","41070","41340"
"In post","2023","Communications","Defence Electronics and Components Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Defence Electronics and Components Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Defence Equipment and Support","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Defence Equipment and Support","Outside London","G6/G7","10","10","55660","52750"
"In post","2023","Communications","Defence Equipment and Support","Outside London","SEO/HEO","25","20","37160","38790"
"In post","2023","Communications","Defence Science and Technology Laboratory","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2023","Communications","Defence Science and Technology Laboratory","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","G6/G7","30","30","62730","60170"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","SEO/HEO","55","55","42710","41210"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","SEO/HEO","10","10","39020","37080"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","G6/G7","15","15","63680","59030"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","London","SEO/HEO","20","20","40330","38120"
"In post","2023","Communications","Department for Digital, Culture, Media and Sport (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","London","EO","20","20","30320","29530"
"In post","2023","Communications","Department for Education (excl. agencies)","London","G6/G7","35","30","60680","56370"
"In post","2023","Communications","Department for Education (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","London","SEO/HEO","55","50","41200","38180"
"In post","2023","Communications","Department for Education (excl. agencies)","Outside London","AA/AO","15","15","22080","22020"
"In post","2023","Communications","Department for Education (excl. agencies)","Outside London","EO","25","25","27280","26940"
"In post","2023","Communications","Department for Education (excl. agencies)","Outside London","G6/G7","25","20","54750","52100"
"In post","2023","Communications","Department for Education (excl. agencies)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Education (excl. agencies)","Outside London","SEO/HEO","75","75","37250","37590"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","G6/G7","35","35","56130","54330"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","SEO/HEO","55","50","37720","40260"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","G6/G7","30","30","52950","49400"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","SEO/HEO","85","75","35440","37300"
"In post","2023","Communications","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for International Trade","London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Department for International Trade","London","G6/G7","30","30","60080","57920"
"In post","2023","Communications","Department for International Trade","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Department for International Trade","London","SEO/HEO","55","55","39930","41550"
"In post","2023","Communications","Department for International Trade","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for International Trade","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","EO","15","15","30140","29490"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","G6/G7","30","30","58790","55370"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","London","SEO/HEO","30","30","40260","40800"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Levelling Up, Housing and Communities (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Transport (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Transport (excl. agencies)","London","G6/G7","25","25","60410","56290"
"In post","2023","Communications","Department for Transport (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Transport (excl. agencies)","London","SEO/HEO","40","40","40190","43320"
"In post","2023","Communications","Department for Transport (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Transport (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Transport (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Work and Pensions (excl. agencies)","London","AA/AO","5","5","[c]","[c]"
"In post","2023","Communications","Department for Work and Pensions (excl. agencies)","London","EO","30","30","32860","32520"
"In post","2023","Communications","Department for Work and Pensions (excl. agencies)","London","G6/G7","25","25","62130","57240"
"In post","2023","Communications","Department for Work and Pensions (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Work and Pensions (excl. agencies)","London","SEO/HEO","55","50","45160","44360"
"In post","2023","Communications","Department for Work and Pensions (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department for Work and Pensions (excl. agencies)","Outside London","EO","10","10","28590","28120"
"In post","2023","Communications","Department for Work and Pensions (excl. agencies)","Outside London","G6/G7","15","15","56310","52170"
"In post","2023","Communications","Department for Work and Pensions (excl. agencies)","Outside London","SEO/HEO","60","55","40860","39730"
"In post","2023","Communications","Department of Health and Social Care (excl. agencies)","London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Department of Health and Social Care (excl. agencies)","London","G6/G7","20","20","62130","60410"
"In post","2023","Communications","Department of Health and Social Care (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Department of Health and Social Care (excl. agencies)","London","SEO/HEO","40","35","38110","35770"
"In post","2023","Communications","Department of Health and Social Care (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department of Health and Social Care (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Department of Health and Social Care (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Driver and Vehicle Licensing Agency","Outside London","AA/AO","15","10","22500","22500"
"In post","2023","Communications","Driver and Vehicle Licensing Agency","Outside London","EO","30","25","27100","26960"
"In post","2023","Communications","Driver and Vehicle Licensing Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Driver and Vehicle Licensing Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Driver and Vehicle Licensing Agency","Outside London","SEO/HEO","20","20","33960","31940"
"In post","2023","Communications","Driver and Vehicle Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Driver and Vehicle Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Driver and Vehicle Standards Agency","Outside London","EO","15","10","27950","26960"
"In post","2023","Communications","Driver and Vehicle Standards Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Driver and Vehicle Standards Agency","Outside London","SEO/HEO","25","25","36270","32950"
"In post","2023","Communications","Education and Skills Funding Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Education and Skills Funding Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Education and Skills Funding Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Education and Skills Funding Agency","Outside London","SEO/HEO","10","5","[c]","[c]"
"In post","2023","Communications","Estyn","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Estyn","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Estyn","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","FCDO Services","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","FCDO Services","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","FCDO Services","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","FCDO Services","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","FCDO Services","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","FCDO Services","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","FCDO Services","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","London","SEO/HEO","10","10","41180","41060"
"In post","2023","Communications","Food Standards Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Food Standards Agency","Outside London","SEO/HEO","30","30","35340","36520"
"In post","2023","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","EO","5","5","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","G6/G7","35","35","61330","60970"
"In post","2023","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","London","SEO/HEO","55","55","43090","42900"
"In post","2023","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Foreign, Commonwealth and Development Office (excl. agencies)","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Government Actuary's Department","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Government Internal Audit Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Government Internal Audit Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Government Legal Department","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Government Legal Department","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Courts and Tribunals Service","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Courts and Tribunals Service","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Courts and Tribunals Service","London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Courts and Tribunals Service","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","HM Land Registry","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","London","SEO/HEO","15","15","42570","43150"
"In post","2023","Communications","HM Land Registry","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","HM Land Registry","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Communications","HM Prison and Probation Service","London","G6/G7","[c]","[c]","[c]","[c]"
