"Status","Year","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","AO","Heterosexual / straight","35","35","22100","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","AO","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","AO","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","EO","Heterosexual / straight","55","50","26150","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","EO","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","G7","Heterosexual / straight","45","45","53570","50990"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","HEO","Heterosexual / straight","115","105","34910","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","HEO","Undeclared","20","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","SEO","Heterosexual / straight","90","80","48070","40550"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","AO","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","EO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","HEO","Heterosexual / straight","55","50","33340","32710"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","Heterosexual / straight","45","40","40590","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","AA","Heterosexual / straight","45","45","18910","19080"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","AA","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","AA","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","AO","Heterosexual / straight","70","70","21450","21500"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","AO","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","EO","Heterosexual / straight","160","155","25930","25940"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","EO","Undeclared","40","40","26190","26650"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","G6","Heterosexual / straight","150","140","61500","60490"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","G6","Undeclared","25","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","G7","Heterosexual / straight","400","380","48550","47960"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","G7","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","G7","Undeclared","70","65","48730","47960"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","Heterosexual / straight","345","330","33030","32730"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","Undeclared","65","65","33530","33430"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","Heterosexual / straight","515","485","40040","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","LGBO","30","30","40400","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","Undeclared","125","115","40450","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","AO","Heterosexual / straight","385","345","22750","23100"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","AO","LGBO","30","30","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","AO","Undeclared","35","35","22840","23240"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","AO","Unknown","175","145","22740","23100"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","EO","Heterosexual / straight","495","465","27190","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","EO","LGBO","40","35","26820","25610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","EO","Undeclared","40","40","27700","25700"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","EO","Unknown","195","180","27020","25510"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","G6","Heterosexual / straight","75","75","67980","68210"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","G6","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","G7","Heterosexual / straight","295","280","58820","59600"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","G7","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","G7","Undeclared","30","30","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","G7","Unknown","115","110","60790","61980"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","HEO","Heterosexual / straight","345","325","34200","32610"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","HEO","LGBO","25","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","HEO","Undeclared","30","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","HEO","Unknown","85","85","33990","32300"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","SEO","Heterosexual / straight","415","400","43460","42760"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","SEO","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","SEO","Undeclared","55","50","44240","43090"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","SEO","Unknown","135","130","43470","42910"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AA","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Heterosexual / straight","55","50","22220","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","AO","Unknown","70","65","22160","22180"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Heterosexual / straight","70","65","26020","25500"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","EO","Unknown","35","30","26670","25710"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","Heterosexual / straight","95","90","52210","50700"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","Undeclared","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Heterosexual / straight","145","140","32380","31350"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","HEO","Unknown","55","55","33970","32710"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","Heterosexual / straight","135","130","41080","40140"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","Undeclared","10","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","SEO","Unknown","35","35","42250","42190"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","AO","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","EO","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","Heterosexual / straight","45","40","33720","32830"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","SEO","Unknown","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","EO","Heterosexual / straight","85","80","28600","27780"
"In post","2023","Department for Digital, Culture, Media and Sport","London","EO","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","EO","Unknown","25","25","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G6","Heterosexual / straight","155","150","65740","64850"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G6","LGBO","20","20","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G6","Unknown","25","25","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G7","Heterosexual / straight","450","440","55010","53230"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G7","LGBO","70","70","55150","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G7","Undeclared","40","40","54500","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","London","G7","Unknown","50","50","54960","53810"
"In post","2023","Department for Digital, Culture, Media and Sport","London","HEO","Heterosexual / straight","385","380","37450","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","London","HEO","LGBO","75","75","36530","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","London","HEO","Undeclared","45","45","37390","35620"
"In post","2023","Department for Digital, Culture, Media and Sport","London","HEO","Unknown","65","65","38040","36890"
"In post","2023","Department for Digital, Culture, Media and Sport","London","SCS level","Heterosexual / straight","95","90","87010","78350"
"In post","2023","Department for Digital, Culture, Media and Sport","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","G7","Heterosexual / straight","35","30","52610","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","G7","LGBO","15","15","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","HEO","Heterosexual / straight","50","50","34640","34390"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","HEO","Undeclared","5","5","[c]","[c]"
