"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Digital, Data and Technology","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","East Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","East Wales","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Inner London - East","G6","5","5","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Inner London - East","G7","15","15","57200","55720"
"In post","2023","Analysis","Digital, Data and Technology","Inner London - East","HEO","15","15","35520","35410"
"In post","2023","Analysis","Digital, Data and Technology","Inner London - East","SEO","20","20","43640","43650"
"In post","2023","Analysis","Digital, Data and Technology","Inner London - West","G6","5","5","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Inner London - West","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Inner London - West","HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Inner London - West","SEO","10","10","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","South Yorkshire","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","South Yorkshire","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","West Central Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","West Wales and The Valleys","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Digital, Data and Technology","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Berkshire, Buckinghamshire and Oxfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Cumbria","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","East Wales","AO","20","20","21390","21200"
"In post","2023","Analysis","Economics","East Wales","EO","10","10","24840","24840"
"In post","2023","Analysis","Economics","East Wales","G6","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","East Wales","G7","20","20","53890","52490"
"In post","2023","Analysis","Economics","East Wales","HEO","40","40","31810","31560"
"In post","2023","Analysis","Economics","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","East Wales","SEO","15","15","40100","39300"
"In post","2023","Analysis","Economics","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Eastern Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Greater Manchester","EO","15","15","26740","26940"
"In post","2023","Analysis","Economics","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Greater Manchester","G7","15","15","55130","55130"
"In post","2023","Analysis","Economics","Greater Manchester","HEO","35","35","34660","34670"
"In post","2023","Analysis","Economics","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Greater Manchester","SEO","15","15","41420","41780"
"In post","2023","Analysis","Economics","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Hampshire and Isle of Wight","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Hampshire and Isle of Wight","HEO","15","15","31450","31560"
"In post","2023","Analysis","Economics","Hampshire and Isle of Wight","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Inner London - East","AO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Inner London - East","EO","20","20","29340","29000"
"In post","2023","Analysis","Economics","Inner London - East","G6","45","40","76940","75290"
"In post","2023","Analysis","Economics","Inner London - East","G7","70","70","60260","58050"
"In post","2023","Analysis","Economics","Inner London - East","HEO","70","65","37370","35570"
"In post","2023","Analysis","Economics","Inner London - East","SCS level","25","20","108310","101620"
"In post","2023","Analysis","Economics","Inner London - East","SEO","20","20","45960","43650"
"In post","2023","Analysis","Economics","Inner London - West","AO","20","20","25330","23740"
"In post","2023","Analysis","Economics","Inner London - West","EO","90","90","28580","28840"
"In post","2023","Analysis","Economics","Inner London - West","G6","120","115","69260","67990"
"In post","2023","Analysis","Economics","Inner London - West","G7","375","370","57390","55780"
"In post","2023","Analysis","Economics","Inner London - West","HEO","335","330","35880","35140"
"In post","2023","Analysis","Economics","Inner London - West","SCS level","55","50","86450","80300"
"In post","2023","Analysis","Economics","Inner London - West","SEO","85","85","44310","44170"
"In post","2023","Analysis","Economics","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Merseyside","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Merseyside","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Merseyside","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","North Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Northumberland, and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Northumberland, and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Northumberland, and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Outer London - South","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Outer London - South","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Outer London - West and North West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South Yorkshire","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South Yorkshire","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Southern Scotland","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Southern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Tees Valley and Durham","AO","10","10","21710","21200"
"In post","2023","Analysis","Economics","Tees Valley and Durham","EO","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","Tees Valley and Durham","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Tees Valley and Durham","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Tees Valley and Durham","HEO","15","15","32410","31560"
"In post","2023","Analysis","Economics","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","West Central Scotland","G7","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","West Midlands","G6","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","West Midlands","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","West Midlands","HEO","15","15","35850","35330"
"In post","2023","Analysis","Economics","West Midlands","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","West Yorkshire","G7","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","West Yorkshire","HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Devon","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","East Anglia","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Lancashire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Lancashire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Merseyside","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Outer London - South","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","South Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Bedfordshire and Hertfordshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Derbyshire and Nottinghamshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","EO","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","HEO","10","10","31920","31750"
"In post","2023","Analysis","Intelligence Analysis","East Wales","SEO","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G7","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - East","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - East","G7","10","10","57800","58050"
"In post","2023","Analysis","Intelligence Analysis","Inner London - East","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - East","SEO","10","10","46210","46040"
"In post","2023","Analysis","Intelligence Analysis","Inner London - West","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - West","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Kent","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Merseyside","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Merseyside","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Northumberland, and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Midlands","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Midlands","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Wales and The Valleys","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","International Trade","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","International Trade","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Anglia","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - East","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","G7","10","5","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Kent","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Surrey, East and West Sussex","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Tees Valley and Durham","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Central Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Midlands","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Legal","Inner London - East","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cheshire","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cheshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cumbria","EO","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cumbria","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cumbria","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cumbria","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Devon","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Devon","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Anglia","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Wales","AO","15","15","21330","21200"
"In post","2023","Analysis","Operational Delivery","East Wales","EO","80","70","25780","25100"
"In post","2023","Analysis","Operational Delivery","East Wales","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Wales","G7","30","30","51910","51460"
"In post","2023","Analysis","Operational Delivery","East Wales","HEO","115","110","31660","31060"
"In post","2023","Analysis","Operational Delivery","East Wales","SEO","105","105","38420","37760"
"In post","2023","Analysis","Operational Delivery","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
