"Status","Year","Disability","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Declared disabled","Tees Valley and Durham","35","[c]","32710","30810"
"Leaver Dept.","2023","Declared disabled","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared disabled","West Central Scotland","50","[c]","26760","25120"
"Leaver Dept.","2023","Declared disabled","West Midlands","65","[c]","33820","28120"
"Leaver Dept.","2023","Declared disabled","West Wales and The Valleys","35","[c]","27120","27570"
"Leaver Dept.","2023","Declared disabled","West Yorkshire","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Bedfordshire and Hertfordshire","50","[c]","34500","31280"
"Leaver Dept.","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","90","[c]","34110","29680"
"Leaver Dept.","2023","Declared non-disabled","Cheshire","75","[c]","30100","27140"
"Leaver Dept.","2023","Declared non-disabled","Cornwall and Isles of Scilly","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Cumbria","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Derbyshire and Nottinghamshire","140","[c]","32360","28120"
"Leaver Dept.","2023","Declared non-disabled","Devon","95","[c]","29730","27570"
"Leaver Dept.","2023","Declared non-disabled","Dorset and Somerset","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","East Anglia","115","[c]","31530","28120"
"Leaver Dept.","2023","Declared non-disabled","East Wales","320","[c]","36720","31560"
"Leaver Dept.","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Eastern Scotland","285","[c]","30730","27570"
"Leaver Dept.","2023","Declared non-disabled","Essex","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","340","[c]","39600","37150"
"Leaver Dept.","2023","Declared non-disabled","Greater Manchester","465","[c]","33130","28120"
"Leaver Dept.","2023","Declared non-disabled","Hampshire and Isle of Wight","125","[c]","34170","32420"
"Leaver Dept.","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Highlands and Islands","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Inner London - East","410","[c]","42330","35410"
"Leaver Dept.","2023","Declared non-disabled","Inner London - West","2650","[c]","46690","41870"
"Leaver Dept.","2023","Declared non-disabled","Kent","95","[c]","29240","29440"
"Leaver Dept.","2023","Declared non-disabled","Lancashire","135","[c]","31550","28120"
"Leaver Dept.","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","55","[c]","24750","21780"
"Leaver Dept.","2023","Declared non-disabled","Lincolnshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Merseyside","310","[c]","29130","28120"
"Leaver Dept.","2023","Declared non-disabled","North Eastern Scotland","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","North Yorkshire","90","[c]","36260","34020"
"Leaver Dept.","2023","Declared non-disabled","Northern Ireland","40","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Northumberland, and Tyne and Wear","410","[c]","30720","28120"
"Leaver Dept.","2023","Declared non-disabled","Outer London - East and North East","60","[c]","31900","32520"
"Leaver Dept.","2023","Declared non-disabled","Outer London - South","170","[c]","43400","36180"
"Leaver Dept.","2023","Declared non-disabled","Outer London - West and North West","125","[c]","33830","32520"
"Leaver Dept.","2023","Declared non-disabled","Overseas","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Declared non-disabled","Shropshire and Staffordshire","125","[c]","27630","27570"
"Leaver Dept.","2023","Declared non-disabled","South Yorkshire","165","[c]","34260","28120"
"Leaver Dept.","2023","Declared non-disabled","Southern Scotland","70","[c]","29080","27570"
"Leaver Dept.","2023","Declared non-disabled","Surrey, East and West Sussex","105","[c]","32510","28120"
"Leaver Dept.","2023","Declared non-disabled","Tees Valley and Durham","135","[c]","32930","28120"
"Leaver Dept.","2023","Declared non-disabled","Unknown","45","[c]","34080","32520"
"Leaver Dept.","2023","Declared non-disabled","West Central Scotland","360","[c]","28740","27570"
"Leaver Dept.","2023","Declared non-disabled","West Midlands","400","[c]","33190","28120"
"Leaver Dept.","2023","Declared non-disabled","West Wales and The Valleys","255","[c]","31110","28120"
"Leaver Dept.","2023","Declared non-disabled","West Yorkshire","320","[c]","33460","28120"
"Leaver Dept.","2023","Undeclared","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cheshire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Derbyshire and Nottinghamshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Devon","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Anglia","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Wales","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Eastern Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Greater Manchester","40","[c]","32060","28120"
"Leaver Dept.","2023","Undeclared","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inner London - East","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inner London - West","220","[c]","46020","41810"
"Leaver Dept.","2023","Undeclared","Kent","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Lancashire","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Merseyside","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Northumberland, and Tyne and Wear","35","[c]","32390","31990"
"Leaver Dept.","2023","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - South","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Outer London - West and North West","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Shropshire and Staffordshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","South Yorkshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Southern Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Surrey, East and West Sussex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Tees Valley and Durham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Central Scotland","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Midlands","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Wales and The Valleys","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","West Yorkshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cheshire","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Derbyshire and Nottinghamshire","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Devon","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Dorset and Somerset","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Anglia","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","East Wales","145","[c]","33170","31220"
"Leaver Dept.","2023","Unknown","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Eastern Scotland","90","[c]","40680","32000"
"Leaver Dept.","2023","Unknown","Essex","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","125","[c]","39670","37410"
"Leaver Dept.","2023","Unknown","Greater Manchester","175","[c]","35150","32000"
"Leaver Dept.","2023","Unknown","Hampshire and Isle of Wight","80","[c]","33960","31060"
"Leaver Dept.","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Inner London - East","230","[c]","39500","33250"
"Leaver Dept.","2023","Unknown","Inner London - West","1915","[c]","42060","35760"
"Leaver Dept.","2023","Unknown","Kent","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lancashire","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Leicestershire, Rutland and Northamptonshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Merseyside","135","[c]","32170","26750"
"Leaver Dept.","2023","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","North Yorkshire","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northern Ireland","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Northumberland, and Tyne and Wear","135","[c]","29120","27100"
"Leaver Dept.","2023","Unknown","Outer London - East and North East","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Outer London - South","105","[c]","35560","32000"
"Leaver Dept.","2023","Unknown","Outer London - West and North West","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Overseas","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Shropshire and Staffordshire","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","South Yorkshire","75","[c]","32740","30330"
"Leaver Dept.","2023","Unknown","Southern Scotland","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Surrey, East and West Sussex","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Tees Valley and Durham","50","[c]","33060","28120"
"Leaver Dept.","2023","Unknown","Unknown","100","[c]","33500","32000"
"Leaver Dept.","2023","Unknown","West Central Scotland","90","[c]","31060","27650"
"Leaver Dept.","2023","Unknown","West Midlands","150","[c]","31960","30260"
"Leaver Dept.","2023","Unknown","West Wales and The Valleys","40","[c]","33030","27570"
"Leaver Dept.","2023","Unknown","West Yorkshire","225","[c]","34230","32000"
"New entrant CS","2023","Declared disabled","Bedfordshire and Hertfordshire","30","[c]","25320","23640"
"New entrant CS","2023","Declared disabled","Berkshire, Buckinghamshire and Oxfordshire","60","[c]","29080","28120"
"New entrant CS","2023","Declared disabled","Cheshire","35","[c]","27150","23640"
"New entrant CS","2023","Declared disabled","Cornwall and Isles of Scilly","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Cumbria","35","[c]","24750","22150"
"New entrant CS","2023","Declared disabled","Derbyshire and Nottinghamshire","125","[c]","26640","23640"
"New entrant CS","2023","Declared disabled","Devon","80","[c]","26970","24150"
"New entrant CS","2023","Declared disabled","Dorset and Somerset","50","[c]","26970","23850"
"New entrant CS","2023","Declared disabled","East Anglia","125","[c]","27030","23640"
"New entrant CS","2023","Declared disabled","East Wales","155","[c]","29040","24840"
"New entrant CS","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","40","[c]","25230","23640"
"New entrant CS","2023","Declared disabled","Eastern Scotland","140","[c]","30370","29100"
"New entrant CS","2023","Declared disabled","Essex","30","[c]","25130","23640"
"New entrant CS","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","225","[c]","31560","28840"
"New entrant CS","2023","Declared disabled","Greater Manchester","195","[c]","28890","24780"
"New entrant CS","2023","Declared disabled","Hampshire and Isle of Wight","140","[c]","28370","25100"
"New entrant CS","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Highlands and Islands","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Inner London - East","120","[c]","35090","32120"
"New entrant CS","2023","Declared disabled","Inner London - West","405","[c]","35990","32940"
"New entrant CS","2023","Declared disabled","Kent","70","[c]","26480","25610"
"New entrant CS","2023","Declared disabled","Lancashire","105","[c]","24960","23230"
"New entrant CS","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","50","[c]","24090","21780"
"New entrant CS","2023","Declared disabled","Lincolnshire","30","[c]","24570","23230"
"New entrant CS","2023","Declared disabled","Merseyside","115","[c]","25370","22520"
"New entrant CS","2023","Declared disabled","North Eastern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","North Yorkshire","65","[c]","29050","26530"
"New entrant CS","2023","Declared disabled","Northern Ireland","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Northumberland, and Tyne and Wear","145","[c]","29280","25460"
"New entrant CS","2023","Declared disabled","Outer London - East and North East","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Outer London - South","45","[c]","32260","27640"
"New entrant CS","2023","Declared disabled","Outer London - West and North West","35","[c]","31310","29860"
"New entrant CS","2023","Declared disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Shropshire and Staffordshire","65","[c]","29420","24070"
"New entrant CS","2023","Declared disabled","South Yorkshire","70","[c]","30480","28120"
"New entrant CS","2023","Declared disabled","Southern Scotland","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Surrey, East and West Sussex","80","[c]","29770","26630"
"New entrant CS","2023","Declared disabled","Tees Valley and Durham","105","[c]","28490","25660"
"New entrant CS","2023","Declared disabled","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","West Central Scotland","225","[c]","27620","23450"
"New entrant CS","2023","Declared disabled","West Midlands","185","[c]","26680","22520"
"New entrant CS","2023","Declared disabled","West Wales and The Valleys","125","[c]","25750","23640"
"New entrant CS","2023","Declared disabled","West Yorkshire","155","[c]","27910","24250"
"New entrant CS","2023","Declared non-disabled","Bedfordshire and Hertfordshire","250","[c]","29070","26670"
"New entrant CS","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","395","[c]","29250","28120"
"New entrant CS","2023","Declared non-disabled","Cheshire","205","[c]","29840","28120"
"New entrant CS","2023","Declared non-disabled","Cornwall and Isles of Scilly","55","[c]","31670","25920"
"New entrant CS","2023","Declared non-disabled","Cumbria","185","[c]","27250","22150"
"New entrant CS","2023","Declared non-disabled","Derbyshire and Nottinghamshire","775","[c]","27950","23640"
"New entrant CS","2023","Declared non-disabled","Devon","495","[c]","29310","26650"
"New entrant CS","2023","Declared non-disabled","Dorset and Somerset","275","[c]","28490","25970"
"New entrant CS","2023","Declared non-disabled","East Anglia","700","[c]","28550","27320"
"New entrant CS","2023","Declared non-disabled","East Wales","1195","[c]","30600","27500"
"New entrant CS","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","300","[c]","26980","28880"
"New entrant CS","2023","Declared non-disabled","Eastern Scotland","805","[c]","32820","29100"
"New entrant CS","2023","Declared non-disabled","Essex","180","[c]","26510","23640"
"New entrant CS","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","1230","[c]","32530","28880"
"New entrant CS","2023","Declared non-disabled","Greater Manchester","1200","[c]","30970","26960"
"New entrant CS","2023","Declared non-disabled","Hampshire and Isle of Wight","695","[c]","28020","23640"
"New entrant CS","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","190","[c]","28010","23640"
"New entrant CS","2023","Declared non-disabled","Highlands and Islands","70","[c]","26900","22700"
"New entrant CS","2023","Declared non-disabled","Inner London - East","940","[c]","40080","34110"
"New entrant CS","2023","Declared non-disabled","Inner London - West","2125","[c]","38770","34550"
"New entrant CS","2023","Declared non-disabled","Kent","425","[c]","28200","25750"
"New entrant CS","2023","Declared non-disabled","Lancashire","655","[c]","27830","24070"
"New entrant CS","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","420","[c]","25430","23640"
"New entrant CS","2023","Declared non-disabled","Lincolnshire","180","[c]","29820","28120"
"New entrant CS","2023","Declared non-disabled","Merseyside","610","[c]","27600","23640"
"New entrant CS","2023","Declared non-disabled","North Eastern Scotland","50","[c]","29970","24450"
"New entrant CS","2023","Declared non-disabled","North Yorkshire","280","[c]","31920","26350"
"New entrant CS","2023","Declared non-disabled","Northern Ireland","140","[c]","29700","22520"
"New entrant CS","2023","Declared non-disabled","Northumberland, and Tyne and Wear","1030","[c]","28850","23640"
"New entrant CS","2023","Declared non-disabled","Outer London - East and North East","120","[c]","31810","29660"
"New entrant CS","2023","Declared non-disabled","Outer London - South","195","[c]","32810","27640"
"New entrant CS","2023","Declared non-disabled","Outer London - West and North West","190","[c]","32600","30960"
"New entrant CS","2023","Declared non-disabled","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Shropshire and Staffordshire","530","[c]","31270","28880"
"New entrant CS","2023","Declared non-disabled","South Yorkshire","380","[c]","30070","27140"
"New entrant CS","2023","Declared non-disabled","Southern Scotland","260","[c]","24900","22520"
"New entrant CS","2023","Declared non-disabled","Surrey, East and West Sussex","520","[c]","31910","28880"
"New entrant CS","2023","Declared non-disabled","Tees Valley and Durham","695","[c]","29570","28880"
"New entrant CS","2023","Declared non-disabled","Unknown","70","[c]","31510","28880"
"New entrant CS","2023","Declared non-disabled","West Central Scotland","1065","[c]","30460","27650"
"New entrant CS","2023","Declared non-disabled","West Midlands","1200","[c]","28940","23640"
"New entrant CS","2023","Declared non-disabled","West Wales and The Valleys","880","[c]","25360","22500"
"New entrant CS","2023","Declared non-disabled","West Yorkshire","1120","[c]","30240","27650"
"New entrant CS","2023","Undeclared","Bedfordshire and Hertfordshire","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cheshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Cumbria","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Derbyshire and Nottinghamshire","35","[c]","26500","23230"
"New entrant CS","2023","Undeclared","Devon","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Dorset and Somerset","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Anglia","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","East Wales","55","[c]","29920","26900"
"New entrant CS","2023","Undeclared","East Yorkshire and Northern Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Eastern Scotland","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Essex","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Gloucestershire, Wiltshire and Bath/Bristol area","70","[c]","32400","30480"
"New entrant CS","2023","Undeclared","Greater Manchester","65","[c]","27370","23640"
"New entrant CS","2023","Undeclared","Hampshire and Isle of Wight","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Herefordshire, Worcestershire and Warwickshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Inner London - East","45","[c]","36040","33800"
"New entrant CS","2023","Undeclared","Inner London - West","170","[c]","35950","33800"
"New entrant CS","2023","Undeclared","Kent","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lancashire","20","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Leicestershire, Rutland and Northamptonshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Lincolnshire","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Merseyside","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","North Yorkshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Northumberland, and Tyne and Wear","40","[c]","27690","22700"
"New entrant CS","2023","Undeclared","Outer London - East and North East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outer London - South","15","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Outer London - West and North West","10","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Shropshire and Staffordshire","25","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","South Yorkshire","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Southern Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Surrey, East and West Sussex","30","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","Tees Valley and Durham","30","[c]","28130","24820"
"New entrant CS","2023","Undeclared","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Undeclared","West Central Scotland","50","[c]","29090","27570"
"New entrant CS","2023","Undeclared","West Midlands","70","[c]","26930","22500"
"New entrant CS","2023","Undeclared","West Wales and The Valleys","45","[c]","23940","22500"
"New entrant CS","2023","Undeclared","West Yorkshire","45","[c]","27300","26300"
"New entrant CS","2023","Unknown","Bedfordshire and Hertfordshire","245","[c]","29550","26560"
"New entrant CS","2023","Unknown","Berkshire, Buckinghamshire and Oxfordshire","490","[c]","31670","27880"
"New entrant CS","2023","Unknown","Cheshire","270","[c]","31530","28880"
"New entrant CS","2023","Unknown","Cornwall and Isles of Scilly","70","[c]","29720","22500"
"New entrant CS","2023","Unknown","Cumbria","100","[c]","28130","23640"
"New entrant CS","2023","Unknown","Derbyshire and Nottinghamshire","670","[c]","27670","23390"
"New entrant CS","2023","Unknown","Devon","395","[c]","28140","25750"
"New entrant CS","2023","Unknown","Dorset and Somerset","265","[c]","27450","25750"
"New entrant CS","2023","Unknown","East Anglia","615","[c]","27640","23390"
"New entrant CS","2023","Unknown","East Wales","810","[c]","28360","25750"
"New entrant CS","2023","Unknown","East Yorkshire and Northern Lincolnshire","170","[c]","26610","25750"
"New entrant CS","2023","Unknown","Eastern Scotland","1540","[c]","31720","29100"
"New entrant CS","2023","Unknown","Essex","265","[c]","27210","25750"
"New entrant CS","2023","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","2060","[c]","31550","27500"
"New entrant CS","2023","Unknown","Greater Manchester","1050","[c]","29290","25830"
"New entrant CS","2023","Unknown","Hampshire and Isle of Wight","1230","[c]","29620","26780"
"New entrant CS","2023","Unknown","Herefordshire, Worcestershire and Warwickshire","200","[c]","26330","24070"
"New entrant CS","2023","Unknown","Highlands and Islands","115","[c]","26910","24710"
"New entrant CS","2023","Unknown","Inner London - East","825","[c]","36180","32980"
"New entrant CS","2023","Unknown","Inner London - West","2490","[c]","36840","33800"
"New entrant CS","2023","Unknown","Kent","770","[c]","25960","25750"
"New entrant CS","2023","Unknown","Lancashire","395","[c]","26720","23640"
"New entrant CS","2023","Unknown","Leicestershire, Rutland and Northamptonshire","320","[c]","25840","23230"
"New entrant CS","2023","Unknown","Lincolnshire","170","[c]","28100","26780"
"New entrant CS","2023","Unknown","Merseyside","2160","[c]","24270","22400"
"New entrant CS","2023","Unknown","North Eastern Scotland","100","[c]","30260","29100"
"New entrant CS","2023","Unknown","North Yorkshire","210","[c]","30390","27110"
"New entrant CS","2023","Unknown","Northern Ireland","370","[c]","26070","22520"
"New entrant CS","2023","Unknown","Northumberland, and Tyne and Wear","605","[c]","28160","23640"
"New entrant CS","2023","Unknown","Outer London - East and North East","175","[c]","31050","30780"
"New entrant CS","2023","Unknown","Outer London - South","940","[c]","31110","29750"
"New entrant CS","2023","Unknown","Outer London - West and North West","885","[c]","31350","29750"
"New entrant CS","2023","Unknown","Overseas","65","[c]","48990","45690"
"New entrant CS","2023","Unknown","Shropshire and Staffordshire","500","[c]","30800","27500"
"New entrant CS","2023","Unknown","South Yorkshire","1070","[c]","26400","25750"
"New entrant CS","2023","Unknown","Southern Scotland","310","[c]","26120","23190"
"New entrant CS","2023","Unknown","Surrey, East and West Sussex","380","[c]","30170","26750"
"New entrant CS","2023","Unknown","Tees Valley and Durham","675","[c]","26610","23390"
"New entrant CS","2023","Unknown","Unknown","270","[c]","25080","22400"
"New entrant CS","2023","Unknown","West Central Scotland","1835","[c]","27930","24710"
"New entrant CS","2023","Unknown","West Midlands","1090","[c]","27110","23230"
"New entrant CS","2023","Unknown","West Wales and The Valleys","395","[c]","25000","22500"
"New entrant CS","2023","Unknown","West Yorkshire","940","[c]","28530","25750"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","",""
"Version","Generated on 2023-07-26, with GIT d545f65.","","","","","",""
"Data column","Description","","","","","",""
"Status","Employment status of the civil servants.","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","",""
"","Four organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","",""
"Region_ITL2","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","",""
"","Following the UK's withdrawal from the EU, a new UK-managed international statistical geography - International Territorial Levels (ITL) - was introduced from 1st January 2021, replacing the former NUTS classification. They align with international standards, enabling comparability both over time and internationally. To ensure continued alignment, the ITLs mirror the NUTS system. They also follow a similar review timetable - every three years.","","","","","",""
"","ITL 2 divides into Northern Ireland, counties in England (most grouped), groups of districts in Greater London, groups of unitary authorities in Wales, groups of council areas in Scotland.","","","","","",""
"Disability","Self reported disability.","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","",""
