"Status","Year","Age","Ethnicity","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","30","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","London","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Outside London","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","London","325","[c]","34010","32990"
"Leaver Dept.","2023","20-29","Asian","Outside London","200","[c]","27570","27570"
"Leaver Dept.","2023","20-29","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","London","105","[c]","34250","33570"
"Leaver Dept.","2023","20-29","Black","Outside London","45","[c]","28330","28120"
"Leaver Dept.","2023","20-29","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","London","135","[c]","36000","34550"
"Leaver Dept.","2023","20-29","Mixed","Outside London","70","[c]","28530","28120"
"Leaver Dept.","2023","20-29","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Undeclared","London","50","[c]","35560","34330"
"Leaver Dept.","2023","20-29","Undeclared","Outside London","40","[c]","27930","27570"
"Leaver Dept.","2023","20-29","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","London","950","[c]","34920","32520"
"Leaver Dept.","2023","20-29","Unknown","Outside London","535","[c]","28370","28000"
"Leaver Dept.","2023","20-29","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Unknown","Unknown","30","[c]","31460","32000"
"Leaver Dept.","2023","20-29","White","London","1285","[c]","37210","34710"
"Leaver Dept.","2023","20-29","White","Outside London","1350","[c]","27670","27570"
"Leaver Dept.","2023","20-29","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","White","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","London","230","[c]","42720","40140"
"Leaver Dept.","2023","30-39","Asian","Outside London","210","[c]","30480","28120"
"Leaver Dept.","2023","30-39","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","London","125","[c]","37230","35250"
"Leaver Dept.","2023","30-39","Black","Outside London","75","[c]","28810","27570"
"Leaver Dept.","2023","30-39","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","London","100","[c]","46860","43650"
"Leaver Dept.","2023","30-39","Mixed","Outside London","70","[c]","32590","30580"
"Leaver Dept.","2023","30-39","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Undeclared","London","70","[c]","45360","41650"
"Leaver Dept.","2023","30-39","Undeclared","Outside London","80","[c]","35050","32160"
"Leaver Dept.","2023","30-39","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","525","[c]","46120","42980"
"Leaver Dept.","2023","30-39","Unknown","Outside London","445","[c]","32180","28970"
"Leaver Dept.","2023","30-39","Unknown","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","London","1020","[c]","49610","52530"
"Leaver Dept.","2023","30-39","White","Outside London","1750","[c]","33090","29390"
"Leaver Dept.","2023","30-39","White","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","White","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","London","135","[c]","49520","44520"
"Leaver Dept.","2023","40-49","Asian","Outside London","150","[c]","31700","28120"
"Leaver Dept.","2023","40-49","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","London","80","[c]","39280","35630"
"Leaver Dept.","2023","40-49","Black","Outside London","80","[c]","30790","28120"
"Leaver Dept.","2023","40-49","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Undeclared","Outside London","75","[c]","33570","28300"
"Leaver Dept.","2023","40-49","Unknown","London","200","[c]","55620","54700"
"Leaver Dept.","2023","40-49","Unknown","Outside London","265","[c]","35140","31270"
"Leaver Dept.","2023","40-49","Unknown","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","London","460","[c]","59300","57120"
"Leaver Dept.","2023","40-49","White","Outside London","1465","[c]","35720","31660"
"Leaver Dept.","2023","40-49","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","White","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","London","55","[c]","49990","43060"
"Leaver Dept.","2023","50-59","Asian","Outside London","50","[c]","31690","28120"
"Leaver Dept.","2023","50-59","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","London","55","[c]","38070","32520"
"Leaver Dept.","2023","50-59","Black","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","London","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Undeclared","Outside London","60","[c]","31610","27570"
"Leaver Dept.","2023","50-59","Unknown","London","120","[c]","52090","46500"
"Leaver Dept.","2023","50-59","Unknown","Outside London","170","[c]","35820","28120"
"Leaver Dept.","2023","50-59","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","London","255","[c]","62610","59290"
"Leaver Dept.","2023","50-59","White","Outside London","1115","[c]","34530","28120"
"Leaver Dept.","2023","50-59","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Undeclared","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","White","Outside London","140","[c]","31420","27570"
"Leaver Dept.","2023","60-64","White","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Asian","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Black","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Mixed","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Undeclared","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","White","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Asian","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Black","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Mixed","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Undeclared","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Asian","London","20","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Asian","Outside London","60","[c]","22200","22520"
"New entrant CS","2023","16-19","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Undeclared","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Unknown","London","45","[c]","27020","26400"
"New entrant CS","2023","16-19","Unknown","Outside London","450","[c]","22640","22400"
"New entrant CS","2023","16-19","Unknown","Unknown","30","[c]","18690","16660"
"New entrant CS","2023","16-19","White","London","30","[c]","26650","26920"
"New entrant CS","2023","16-19","White","Outside London","500","[c]","23400","22520"
"New entrant CS","2023","16-19","White","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","London","610","[c]","30410","28840"
"New entrant CS","2023","20-29","Asian","Outside London","1205","[c]","25180","22520"
"New entrant CS","2023","20-29","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Asian","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","London","320","[c]","30320","28510"
"New entrant CS","2023","20-29","Black","Outside London","305","[c]","26600","24500"
"New entrant CS","2023","20-29","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","London","220","[c]","31270","29080"
"New entrant CS","2023","20-29","Mixed","Outside London","420","[c]","25790","23640"
"New entrant CS","2023","20-29","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","London","95","[c]","30240","28840"
"New entrant CS","2023","20-29","Other ethnicity","Outside London","70","[c]","26710","24570"
"New entrant CS","2023","20-29","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Undeclared","London","75","[c]","32980","32970"
"New entrant CS","2023","20-29","Undeclared","Outside London","140","[c]","27400","23980"
"New entrant CS","2023","20-29","Unknown","London","1900","[c]","31090","29750"
"New entrant CS","2023","20-29","Unknown","Outside London","6800","[c]","25290","23640"
"New entrant CS","2023","20-29","Unknown","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","20-29","Unknown","Unknown","125","[c]","22860","21780"
"New entrant CS","2023","20-29","White","London","1925","[c]","32930","31530"
"New entrant CS","2023","20-29","White","Outside London","8755","[c]","26300","24270"
"New entrant CS","2023","20-29","White","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","20-29","White","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","London","305","[c]","38680","34110"
"New entrant CS","2023","30-39","Asian","Outside London","680","[c]","29710","25830"
"New entrant CS","2023","30-39","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","London","170","[c]","36960","33800"
"New entrant CS","2023","30-39","Black","Outside London","365","[c]","29640","27650"
"New entrant CS","2023","30-39","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","London","75","[c]","38900","36500"
"New entrant CS","2023","30-39","Mixed","Outside London","225","[c]","30490","27500"
"New entrant CS","2023","30-39","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","London","25","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Outside London","55","[c]","29500","26840"
"New entrant CS","2023","30-39","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Undeclared","London","45","[c]","39550","33830"
"New entrant CS","2023","30-39","Undeclared","Outside London","140","[c]","32820","28120"
"New entrant CS","2023","30-39","Undeclared","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","London","790","[c]","37480","32110"
"New entrant CS","2023","30-39","Unknown","Outside London","4380","[c]","28390","25750"
"New entrant CS","2023","30-39","Unknown","Overseas","15","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Unknown","Unknown","50","[c]","25850","24000"
"New entrant CS","2023","30-39","White","London","720","[c]","44190","41060"
"New entrant CS","2023","30-39","White","Outside London","5820","[c]","30740","28120"
"New entrant CS","2023","30-39","White","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","White","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","London","190","[c]","43120","38000"
"New entrant CS","2023","40-49","Asian","Outside London","460","[c]","30990","26310"
"New entrant CS","2023","40-49","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","London","120","[c]","37530","32110"
"New entrant CS","2023","40-49","Black","Outside London","270","[c]","30650","28120"
"New entrant CS","2023","40-49","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","London","45","[c]","45300","42580"
"New entrant CS","2023","40-49","Mixed","Outside London","120","[c]","31480","27880"
"New entrant CS","2023","40-49","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","London","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Outside London","30","[c]","30370","27060"
"New entrant CS","2023","40-49","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","London","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Undeclared","Outside London","100","[c]","36770","30740"
"New entrant CS","2023","40-49","Unknown","London","455","[c]","38440","29750"
"New entrant CS","2023","40-49","Unknown","Outside London","2695","[c]","30020","25750"
"New entrant CS","2023","40-49","Unknown","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","London","380","[c]","50380","43760"
"New entrant CS","2023","40-49","White","Outside London","4320","[c]","33480","28880"
"New entrant CS","2023","40-49","White","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","White","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","London","65","[c]","39300","34340"
"New entrant CS","2023","50-59","Asian","Outside London","175","[c]","30880","23640"
"New entrant CS","2023","50-59","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","London","75","[c]","37520","32150"
"New entrant CS","2023","50-59","Black","Outside London","130","[c]","29180","23860"
"New entrant CS","2023","50-59","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","London","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Outside London","65","[c]","32150","25610"
"New entrant CS","2023","50-59","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Undeclared","Outside London","95","[c]","32100","27160"
"New entrant CS","2023","50-59","Unknown","London","350","[c]","37410","29750"
"New entrant CS","2023","50-59","Unknown","Outside London","2355","[c]","29180","25710"
"New entrant CS","2023","50-59","Unknown","Overseas","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","London","290","[c]","47860","41480"
"New entrant CS","2023","50-59","White","Outside London","3610","[c]","32550","27080"
"New entrant CS","2023","50-59","White","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","London","15","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Black","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Mixed","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Other ethnicity","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Undeclared","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","London","75","[c]","33900","29750"
