"Status","Year","Disability","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","West Midlands (England)","AA","Undeclared","40","40","21430","21380"
"In post","2023","Declared non-disabled","West Midlands (England)","AA","Unknown","50","45","22080","21380"
"In post","2023","Declared non-disabled","West Midlands (England)","AO","Heterosexual / straight","4645","4235","24160","22150"
"In post","2023","Declared non-disabled","West Midlands (England)","AO","LGBO","255","245","25220","22520"
"In post","2023","Declared non-disabled","West Midlands (England)","AO","Undeclared","380","330","22750","21780"
"In post","2023","Declared non-disabled","West Midlands (England)","AO","Unknown","540","440","23090","21690"
"In post","2023","Declared non-disabled","West Midlands (England)","EO","Heterosexual / straight","4740","4395","28190","28120"
"In post","2023","Declared non-disabled","West Midlands (England)","EO","LGBO","180","175","28220","28120"
"In post","2023","Declared non-disabled","West Midlands (England)","EO","Undeclared","395","355","28280","28120"
"In post","2023","Declared non-disabled","West Midlands (England)","EO","Unknown","745","640","28280","28120"
"In post","2023","Declared non-disabled","West Midlands (England)","G6","Heterosexual / straight","460","445","69540","67070"
"In post","2023","Declared non-disabled","West Midlands (England)","G6","LGBO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","West Midlands (England)","G6","Undeclared","40","40","69940","69300"
"In post","2023","Declared non-disabled","West Midlands (England)","G6","Unknown","35","35","75090","69540"
"In post","2023","Declared non-disabled","West Midlands (England)","G7","Heterosexual / straight","1455","1410","55340","54260"
"In post","2023","Declared non-disabled","West Midlands (England)","G7","LGBO","55","55","55030","54190"
"In post","2023","Declared non-disabled","West Midlands (England)","G7","Undeclared","85","80","54920","53140"
"In post","2023","Declared non-disabled","West Midlands (England)","G7","Unknown","125","120","55810","55110"
"In post","2023","Declared non-disabled","West Midlands (England)","HEO","Heterosexual / straight","2715","2600","34270","34170"
"In post","2023","Declared non-disabled","West Midlands (England)","HEO","LGBO","125","120","33760","34170"
"In post","2023","Declared non-disabled","West Midlands (England)","HEO","Undeclared","200","190","34260","34170"
"In post","2023","Declared non-disabled","West Midlands (England)","HEO","Unknown","220","205","34620","34700"
"In post","2023","Declared non-disabled","West Midlands (England)","SCS level","Heterosexual / straight","160","155","96430","85430"
"In post","2023","Declared non-disabled","West Midlands (England)","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","West Midlands (England)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","West Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","West Midlands (England)","SEO","Heterosexual / straight","2065","1995","42260","41780"
"In post","2023","Declared non-disabled","West Midlands (England)","SEO","LGBO","65","65","41980","40660"
"In post","2023","Declared non-disabled","West Midlands (England)","SEO","Undeclared","135","125","42440","41590"
"In post","2023","Declared non-disabled","West Midlands (England)","SEO","Unknown","135","125","42860","42140"
"In post","2023","Declared non-disabled","West Midlands (England)","Unknown","Heterosexual / straight","1240","1155","30590","29050"
"In post","2023","Declared non-disabled","West Midlands (England)","Unknown","LGBO","55","55","28250","25300"
"In post","2023","Declared non-disabled","West Midlands (England)","Unknown","Undeclared","65","65","30960","29050"
"In post","2023","Declared non-disabled","West Midlands (England)","Unknown","Unknown","60","55","32600","30700"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","AA","Heterosexual / straight","685","635","22100","23230"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","AA","LGBO","45","40","22520","23230"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","AA","Undeclared","50","45","21750","21760"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","AA","Unknown","35","30","22380","22520"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","AO","Heterosexual / straight","4890","4400","25130","22520"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","AO","LGBO","270","255","25930","22700"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","AO","Undeclared","400","345","24420","22400"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","AO","Unknown","545","435","23770","21690"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","EO","Heterosexual / straight","5415","4975","28330","28120"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","EO","LGBO","285","275","28510","28120"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","EO","Undeclared","520","470","28280","28120"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","EO","Unknown","690","590","28690","28120"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","G6","Heterosexual / straight","805","770","68010","66860"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","G6","LGBO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","G6","Undeclared","45","45","66930","64890"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","G6","Unknown","70","65","70080","68010"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","G7","Heterosexual / straight","2080","2000","54610","53060"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","G7","LGBO","110","110","55380","53190"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","G7","Undeclared","150","140","54200","52590"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","G7","Unknown","195","180","55880","55550"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","HEO","Heterosexual / straight","3305","3135","34020","34170"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","HEO","LGBO","215","210","33650","33990"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","HEO","Undeclared","255","245","34320","34170"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","HEO","Unknown","250","235","34890","34700"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","SCS level","Heterosexual / straight","175","170","88400","80000"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","SCS level","Undeclared","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","SCS level","Unknown","15","10","[c]","[c]"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","SEO","Heterosexual / straight","2535","2415","41150","39220"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","SEO","LGBO","150","150","40150","39000"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","SEO","Undeclared","190","180","41190","40360"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","SEO","Unknown","180","165","41130","39270"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Unknown","Heterosexual / straight","1400","1295","30450","29050"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Unknown","LGBO","85","85","28790","24870"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Unknown","Undeclared","75","65","32750","32050"
"In post","2023","Declared non-disabled","Yorkshire and The Humber","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","AA","Heterosexual / straight","40","40","22090","21380"
"In post","2023","Undeclared","East Midlands (England)","AA","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","AA","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","AA","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","AO","Heterosexual / straight","205","185","25340","22520"
"In post","2023","Undeclared","East Midlands (England)","AO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","AO","Undeclared","130","120","25050","22220"
"In post","2023","Undeclared","East Midlands (England)","AO","Unknown","70","55","28550","32920"
"In post","2023","Undeclared","East Midlands (England)","EO","Heterosexual / straight","195","180","29090","28120"
"In post","2023","Undeclared","East Midlands (England)","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","EO","Undeclared","115","110","29180","28120"
"In post","2023","Undeclared","East Midlands (England)","EO","Unknown","65","60","30080","28120"
"In post","2023","Undeclared","East Midlands (England)","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","G7","Undeclared","35","35","57200","57970"
"In post","2023","Undeclared","East Midlands (England)","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","HEO","Heterosexual / straight","100","100","35150","34440"
"In post","2023","Undeclared","East Midlands (England)","HEO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","HEO","Undeclared","110","100","35120","35000"
"In post","2023","Undeclared","East Midlands (England)","HEO","Unknown","20","15","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","SEO","Heterosexual / straight","60","55","43330","42510"
"In post","2023","Undeclared","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","SEO","Undeclared","60","60","44160","42510"
"In post","2023","Undeclared","East Midlands (England)","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Unknown","Heterosexual / straight","45","40","30850","29050"
"In post","2023","Undeclared","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East Midlands (England)","Unknown","Undeclared","30","30","32400","32870"
"In post","2023","Undeclared","East of England","AA","Heterosexual / straight","55","45","21930","23230"
"In post","2023","Undeclared","East of England","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","AA","Undeclared","30","30","22050","23230"
"In post","2023","Undeclared","East of England","AA","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","East of England","AO","Heterosexual / straight","185","170","27280","25340"
"In post","2023","Undeclared","East of England","AO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","East of England","AO","Undeclared","135","125","28160","25610"
"In post","2023","Undeclared","East of England","AO","Unknown","70","60","30570","32920"
"In post","2023","Undeclared","East of England","EO","Heterosexual / straight","190","180","30240","28970"
"In post","2023","Undeclared","East of England","EO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","East of England","EO","Undeclared","150","140","29500","28120"
"In post","2023","Undeclared","East of England","EO","Unknown","55","50","31670","31280"
"In post","2023","Undeclared","East of England","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","G6","Undeclared","10","5","[c]","[c]"
"In post","2023","Undeclared","East of England","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","East of England","G7","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","G7","Undeclared","35","30","56730","55110"
"In post","2023","Undeclared","East of England","G7","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","East of England","HEO","Heterosexual / straight","100","95","36510","35570"
"In post","2023","Undeclared","East of England","HEO","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","East of England","HEO","Undeclared","120","110","35470","34850"
"In post","2023","Undeclared","East of England","HEO","Unknown","35","30","35720","34530"
"In post","2023","Undeclared","East of England","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","East of England","SEO","Heterosexual / straight","60","55","46780","44200"
"In post","2023","Undeclared","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","SEO","Undeclared","70","65","44820","42710"
"In post","2023","Undeclared","East of England","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","East of England","Unknown","Heterosexual / straight","40","35","29350","29050"
"In post","2023","Undeclared","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","East of England","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","London","AA","Heterosexual / straight","70","65","24970","23670"
"In post","2023","Undeclared","London","AA","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","London","AA","Undeclared","35","35","24200","23500"
"In post","2023","Undeclared","London","AA","Unknown","80","70","25530","24950"
"In post","2023","Undeclared","London","AO","Heterosexual / straight","300","275","28580","26400"
"In post","2023","Undeclared","London","AO","LGBO","25","20","[c]","[c]"
"In post","2023","Undeclared","London","AO","Undeclared","180","165","27800","26400"
"In post","2023","Undeclared","London","AO","Unknown","125","110","31140","29350"
"In post","2023","Undeclared","London","EO","Heterosexual / straight","465","435","31780","31980"
"In post","2023","Undeclared","London","EO","LGBO","40","40","31430","31770"
"In post","2023","Undeclared","London","EO","Undeclared","380","360","31850","31450"
"In post","2023","Undeclared","London","EO","Unknown","155","145","33260","32520"
"In post","2023","Undeclared","London","G6","Heterosexual / straight","220","215","71160","68530"
"In post","2023","Undeclared","London","G6","LGBO","30","30","[c]","[c]"
"In post","2023","Undeclared","London","G6","Undeclared","220","215","72300","70940"
"In post","2023","Undeclared","London","G6","Unknown","115","110","72730","68870"
"In post","2023","Undeclared","London","G7","Heterosexual / straight","495","480","58500","56500"
"In post","2023","Undeclared","London","G7","LGBO","65","65","57390","55730"
"In post","2023","Undeclared","London","G7","Undeclared","450","445","59310","58740"
"In post","2023","Undeclared","London","G7","Unknown","165","160","58540","56500"
"In post","2023","Undeclared","London","HEO","Heterosexual / straight","420","415","37000","36310"
"In post","2023","Undeclared","London","HEO","LGBO","55","55","36220","35220"
"In post","2023","Undeclared","London","HEO","Undeclared","370","355","37600","37410"
"In post","2023","Undeclared","London","HEO","Unknown","155","150","37590","38540"
"In post","2023","Undeclared","London","SCS level","Heterosexual / straight","100","95","91720","83850"
"In post","2023","Undeclared","London","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","London","SCS level","Undeclared","65","65","90810","84120"
"In post","2023","Undeclared","London","SCS level","Unknown","60","60","107970","98340"
"In post","2023","Undeclared","London","SEO","Heterosexual / straight","375","370","44960","43660"
"In post","2023","Undeclared","London","SEO","LGBO","40","40","43760","43700"
"In post","2023","Undeclared","London","SEO","Undeclared","345","335","45060","44380"
"In post","2023","Undeclared","London","SEO","Unknown","145","145","44930","44950"
"In post","2023","Undeclared","London","Unknown","Heterosexual / straight","75","70","35310","33340"
"In post","2023","Undeclared","London","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","London","Unknown","Undeclared","35","35","38780","33820"
"In post","2023","Undeclared","London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","AA","Heterosexual / straight","35","30","22850","23230"
"In post","2023","Undeclared","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","AA","Undeclared","20","15","[c]","[c]"
"In post","2023","Undeclared","North East (England)","AA","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","North East (England)","AO","Heterosexual / straight","295","255","25020","22520"
"In post","2023","Undeclared","North East (England)","AO","LGBO","35","30","24190","22520"
"In post","2023","Undeclared","North East (England)","AO","Undeclared","190","165","23670","22520"
"In post","2023","Undeclared","North East (England)","AO","Unknown","105","85","28340","32920"
"In post","2023","Undeclared","North East (England)","EO","Heterosexual / straight","225","205","29040","28120"
"In post","2023","Undeclared","North East (England)","EO","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","North East (England)","EO","Undeclared","125","120","28470","28120"
"In post","2023","Undeclared","North East (England)","EO","Unknown","50","45","31040","28480"
"In post","2023","Undeclared","North East (England)","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","North East (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","North East (England)","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","G7","Heterosexual / straight","45","45","53520","52750"
"In post","2023","Undeclared","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","G7","Undeclared","65","65","55090","56220"
"In post","2023","Undeclared","North East (England)","G7","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","North East (England)","HEO","Heterosexual / straight","125","120","34540","34400"
"In post","2023","Undeclared","North East (England)","HEO","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","North East (England)","HEO","Undeclared","100","95","34310","34700"
"In post","2023","Undeclared","North East (England)","HEO","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SEO","Heterosexual / straight","75","70","42390","41960"
"In post","2023","Undeclared","North East (England)","SEO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","North East (England)","SEO","Undeclared","75","75","42560","42500"
"In post","2023","Undeclared","North East (England)","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Unknown","Heterosexual / straight","45","40","29530","26840"
"In post","2023","Undeclared","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North East (England)","Unknown","Undeclared","20","15","[c]","[c]"
"In post","2023","Undeclared","North West (England)","AA","Heterosexual / straight","70","60","21940","23230"
"In post","2023","Undeclared","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","AA","Undeclared","30","25","[c]","[c]"
"In post","2023","Undeclared","North West (England)","AA","Unknown","50","45","22930","23230"
"In post","2023","Undeclared","North West (England)","AO","Heterosexual / straight","505","455","24300","22150"
"In post","2023","Undeclared","North West (England)","AO","LGBO","45","45","24070","22150"
"In post","2023","Undeclared","North West (England)","AO","Undeclared","310","275","24160","22400"
"In post","2023","Undeclared","North West (England)","AO","Unknown","220","195","28210","32920"
"In post","2023","Undeclared","North West (England)","EO","Heterosexual / straight","410","375","28610","28120"
"In post","2023","Undeclared","North West (England)","EO","LGBO","40","40","28620","28120"
"In post","2023","Undeclared","North West (England)","EO","Undeclared","290","265","28590","28120"
"In post","2023","Undeclared","North West (England)","EO","Unknown","125","110","30890","28480"
"In post","2023","Undeclared","North West (England)","G6","Heterosexual / straight","30","30","69100","66860"
"In post","2023","Undeclared","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","G6","Undeclared","40","35","68340","68610"
"In post","2023","Undeclared","North West (England)","G6","Unknown","10","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","G7","Heterosexual / straight","95","95","55690","55780"
"In post","2023","Undeclared","North West (England)","G7","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","North West (England)","G7","Undeclared","110","110","55800","56090"
"In post","2023","Undeclared","North West (England)","G7","Unknown","25","25","[c]","[c]"
"In post","2023","Undeclared","North West (England)","HEO","Heterosexual / straight","200","190","34270","34170"
"In post","2023","Undeclared","North West (England)","HEO","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","North West (England)","HEO","Undeclared","225","215","34490","34700"
"In post","2023","Undeclared","North West (England)","HEO","Unknown","55","55","35610","35330"
"In post","2023","Undeclared","North West (England)","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","North West (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","North West (England)","SEO","Heterosexual / straight","175","170","42200","41070"
"In post","2023","Undeclared","North West (England)","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","North West (England)","SEO","Undeclared","165","155","42480","42170"
"In post","2023","Undeclared","North West (England)","SEO","Unknown","30","30","43050","41780"
"In post","2023","Undeclared","North West (England)","Unknown","Heterosexual / straight","85","80","30390","29050"
"In post","2023","Undeclared","North West (England)","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","Undeclared","North West (England)","Unknown","Undeclared","50","45","32430","30920"
"In post","2023","Undeclared","North West (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AA","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AA","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AO","Heterosexual / straight","30","25","22750","22520"
"In post","2023","Undeclared","Northern Ireland","AO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AO","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","EO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","G7","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","HEO","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","HEO","Undeclared","25","20","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Northern Ireland","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G6","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","G7","Unknown","20","20","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","HEO","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Overseas","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Overseas","Unknown","Undeclared","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","AA","Heterosexual / straight","40","35","22280","22180"
"In post","2023","Undeclared","Scotland","AA","LGBO","10","10","[c]","[c]"
"In post","2023","Undeclared","Scotland","AA","Undeclared","15","15","[c]","[c]"
"In post","2023","Undeclared","Scotland","AA","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Scotland","AO","Heterosexual / straight","215","195","23710","22220"
"In post","2023","Undeclared","Scotland","AO","LGBO","20","20","[c]","[c]"
"In post","2023","Undeclared","Scotland","AO","Undeclared","165","150","23470","22500"
"In post","2023","Undeclared","Scotland","AO","Unknown","40","35","22870","21780"
"In post","2023","Undeclared","Scotland","EO","Heterosexual / straight","195","180","28770","28120"
"In post","2023","Undeclared","Scotland","EO","LGBO","25","25","[c]","[c]"
"In post","2023","Undeclared","Scotland","EO","Undeclared","150","140","28860","28120"
"In post","2023","Undeclared","Scotland","EO","Unknown","40","35","29280","28120"
"In post","2023","Undeclared","Scotland","G6","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Undeclared","Scotland","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Scotland","G6","Undeclared","25","20","[c]","[c]"
"In post","2023","Undeclared","Scotland","G6","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Scotland","G7","Heterosexual / straight","60","55","57810","55990"
"In post","2023","Undeclared","Scotland","G7","LGBO","5","5","[c]","[c]"
"In post","2023","Undeclared","Scotland","G7","Undeclared","40","40","61610","57970"
