"Status","Year","Age","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","East Wales","Flintshire and Wrexham","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","East Wales","Flintshire and Wrexham","Male","10","10","[c]","[c]"
"In post","2023","16-19","East Wales","Monmouthshire and Newport","Female","10","10","[c]","[c]"
"In post","2023","16-19","East Wales","Monmouthshire and Newport","Male","10","10","[c]","[c]"
"In post","2023","16-19","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","5","5","[c]","[c]"
"In post","2023","16-19","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Eastern Scotland","Angus and Dundee City","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Eastern Scotland","Angus and Dundee City","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Eastern Scotland","City of Edinburgh","Female","15","15","[c]","[c]"
"In post","2023","16-19","Eastern Scotland","City of Edinburgh","Male","5","5","[c]","[c]"
"In post","2023","16-19","Eastern Scotland","Clackmannanshire and Fife","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Eastern Scotland","Clackmannanshire and Fife","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Eastern Scotland","Falkirk","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Eastern Scotland","Falkirk","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Eastern Scotland","Perth and Kinross, and Stirling","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Eastern Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Essex","Essex Haven Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Essex","Essex Haven Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Essex","Heart of Essex","Female","10","10","[c]","[c]"
"In post","2023","16-19","Essex","Heart of Essex","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Essex","Thurrock","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Essex","Thurrock","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","20","20","[c]","[c]"
"In post","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","80","80","19380","18780"
"In post","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","10","10","[c]","[c]"
"In post","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Male","10","10","[c]","[c]"
"In post","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Female","15","15","[c]","[c]"
"In post","2023","16-19","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Male","20","20","[c]","[c]"
"In post","2023","16-19","Greater Manchester","Greater Manchester North East","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Greater Manchester","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Greater Manchester","Greater Manchester North West","Female","5","5","[c]","[c]"
"In post","2023","16-19","Greater Manchester","Greater Manchester North West","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Greater Manchester","Greater Manchester South East","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Greater Manchester","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Greater Manchester","Greater Manchester South West","Female","10","5","[c]","[c]"
"In post","2023","16-19","Greater Manchester","Greater Manchester South West","Male","5","5","[c]","[c]"
"In post","2023","16-19","Greater Manchester","Manchester","Female","10","10","[c]","[c]"
"In post","2023","16-19","Greater Manchester","Manchester","Male","10","10","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","Central Hampshire","Female","5","5","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","Central Hampshire","Male","5","5","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","North Hampshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","North Hampshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","Portsmouth","Female","5","5","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","Portsmouth","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","South Hampshire","Female","10","10","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","South Hampshire","Male","20","20","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","Southampton","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Hampshire and Isle of Wight","Southampton","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Highlands and Islands","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Highlands and Islands","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inner London - East","Hackney and Newham","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inner London - East","Hackney and Newham","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inner London - East","Lambeth","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inner London - East","Lambeth","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inner London - East","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inner London - East","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inner London - East","Tower Hamlets","Female","10","10","[c]","[c]"
"In post","2023","16-19","Inner London - East","Tower Hamlets","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inner London - West","Wandsworth","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inner London - West","Wandsworth","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Inner London - West","Westminster","Female","35","35","26790","27940"
"In post","2023","16-19","Inner London - West","Westminster","Male","25","25","[c]","[c]"
"In post","2023","16-19","Kent","East Kent","Female","25","25","[c]","[c]"
"In post","2023","16-19","Kent","East Kent","Male","20","20","[c]","[c]"
"In post","2023","16-19","Kent","Kent Thames Gateway","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Kent","Kent Thames Gateway","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Kent","Medway","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Kent","Medway","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Kent","Mid Kent","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Kent","Mid Kent","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Lancashire","Blackpool","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Lancashire","Blackpool","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Lancashire","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Lancashire","Chorley and West Lancashire","Male","5","5","[c]","[c]"
"In post","2023","16-19","Lancashire","Lancaster and Wyre","Female","5","5","[c]","[c]"
"In post","2023","16-19","Lancashire","Lancaster and Wyre","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Lancashire","Mid Lancashire","Female","10","10","[c]","[c]"
"In post","2023","16-19","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Leicestershire, Rutland and Northamptonshire","Leicester","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Leicestershire, Rutland and Northamptonshire","Leicester","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","5","5","[c]","[c]"
"In post","2023","16-19","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","10","10","[c]","[c]"
"In post","2023","16-19","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Lincolnshire","Lincolnshire CC","Female","5","5","[c]","[c]"
"In post","2023","16-19","Lincolnshire","Lincolnshire CC","Male","10","10","[c]","[c]"
"In post","2023","16-19","Merseyside","Liverpool","Female","25","20","[c]","[c]"
"In post","2023","16-19","Merseyside","Liverpool","Male","15","15","[c]","[c]"
"In post","2023","16-19","Merseyside","Sefton","Female","5","5","[c]","[c]"
"In post","2023","16-19","Merseyside","Sefton","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Merseyside","Wirral","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Merseyside","Wirral","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North Eastern Scotland","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North Eastern Scotland","Aberdeen City and Aberdeenshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North Yorkshire","York","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","North Yorkshire","York","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland","Belfast","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland","Belfast","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northumberland, and Tyne and Wear","Sunderland","Female","5","5","[c]","[c]"
"In post","2023","16-19","Northumberland, and Tyne and Wear","Sunderland","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Northumberland, and Tyne and Wear","Tyneside","Female","15","15","[c]","[c]"
"In post","2023","16-19","Northumberland, and Tyne and Wear","Tyneside","Male","20","20","[c]","[c]"
"In post","2023","16-19","Outer London - East and North East","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Outer London - East and North East","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Outer London - South","Croydon","Female","10","10","[c]","[c]"
"In post","2023","16-19","Outer London - South","Croydon","Male","10","10","[c]","[c]"
"In post","2023","16-19","Outer London - West and North West","Barnet","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Outer London - West and North West","Barnet","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Outer London - West and North West","Harrow and Hillingdon","Female","5","5","[c]","[c]"
"In post","2023","16-19","Outer London - West and North West","Harrow and Hillingdon","Male","10","10","[c]","[c]"
"In post","2023","16-19","Outer London - West and North West","Hounslow and Richmond upon Thames","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Outer London - West and North West","Hounslow and Richmond upon Thames","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Shropshire and Staffordshire","Shropshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Shropshire and Staffordshire","Shropshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Shropshire and Staffordshire","Staffordshire CC","Female","10","10","[c]","[c]"
"In post","2023","16-19","Shropshire and Staffordshire","Staffordshire CC","Male","10","10","[c]","[c]"
"In post","2023","16-19","Shropshire and Staffordshire","Stoke-on-Trent","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Shropshire and Staffordshire","Stoke-on-Trent","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South Yorkshire","Barnsley, Doncaster and Rotherham","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South Yorkshire","Barnsley, Doncaster and Rotherham","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","South Yorkshire","Sheffield","Female","15","15","[c]","[c]"
"In post","2023","16-19","South Yorkshire","Sheffield","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Southern Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Southern Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Southern Scotland","East Ayrshire and North Ayrshire mainland","Female","5","5","[c]","[c]"
"In post","2023","16-19","Southern Scotland","East Ayrshire and North Ayrshire mainland","Male","10","10","[c]","[c]"
"In post","2023","16-19","Southern Scotland","Scottish Borders","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Southern Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Southern Scotland","South Ayrshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Southern Scotland","South Ayrshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Southern Scotland","South Lanarkshire","Female","5","5","[c]","[c]"
"In post","2023","16-19","Southern Scotland","South Lanarkshire","Male","5","5","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","Brighton and Hove","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","East Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","East Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","East Sussex CC","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","East Sussex CC","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","West Surrey","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","West Sussex (South West)","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Surrey, East and West Sussex","West Sussex (South West)","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tees Valley and Durham","Darlington","Female","5","5","[c]","[c]"
"In post","2023","16-19","Tees Valley and Durham","Darlington","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tees Valley and Durham","Durham","Female","15","15","[c]","[c]"
"In post","2023","16-19","Tees Valley and Durham","Durham","Male","10","10","[c]","[c]"
"In post","2023","16-19","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tees Valley and Durham","South Teesside","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Tees Valley and Durham","South Teesside","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Female","15","15","[c]","[c]"
"In post","2023","16-19","Unknown","Unknown","Male","25","25","[c]","[c]"
"In post","2023","16-19","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","5","5","[c]","[c]"
"In post","2023","16-19","West Central Scotland","Glasgow City","Female","25","25","[c]","[c]"
"In post","2023","16-19","West Central Scotland","Glasgow City","Male","15","15","[c]","[c]"
"In post","2023","16-19","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Central Scotland","North Lanarkshire","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Central Scotland","North Lanarkshire","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Midlands","Birmingham","Female","20","20","[c]","[c]"
"In post","2023","16-19","West Midlands","Birmingham","Male","25","25","[c]","[c]"
"In post","2023","16-19","West Midlands","Coventry","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Midlands","Coventry","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Midlands","Dudley","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Midlands","Dudley","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Midlands","Solihull","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Midlands","Solihull","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Midlands","Wolverhampton","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Midlands","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Wales and The Valleys","Bridgend and Neath Port Talbot","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Wales and The Valleys","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Wales and The Valleys","Central Valleys","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Wales and The Valleys","Central Valleys","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Wales and The Valleys","Gwynedd","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Wales and The Valleys","Gwynedd","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","16-19","West Wales and The Valleys","Swansea","Female","55","50","20970","22150"
"In post","2023","16-19","West Wales and The Valleys","Swansea","Male","30","25","20650","19000"
"In post","2023","16-19","West Yorkshire","Bradford","Female","10","10","[c]","[c]"
"In post","2023","16-19","West Yorkshire","Bradford","Male","15","15","[c]","[c]"
"In post","2023","16-19","West Yorkshire","Leeds","Female","30","25","[c]","[c]"
"In post","2023","16-19","West Yorkshire","Leeds","Male","20","20","[c]","[c]"
"In post","2023","16-19","West Yorkshire","Wakefield","Female","5","5","[c]","[c]"
"In post","2023","16-19","West Yorkshire","Wakefield","Male","5","5","[c]","[c]"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Bedford","Female","95","95","28290","28480"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Bedford","Male","65","65","30270","30880"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","20","20","[c]","[c]"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","20","20","[c]","[c]"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","220","215","30900","31020"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","150","150","33780","31390"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Luton","Female","65","65","26070","25830"
"In post","2023","20-29","Bedfordshire and Hertfordshire","Luton","Male","40","35","25470","25750"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","195","190","28910","28200"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","185","185","30890","29480"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","155","155","30400","29470"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","85","85","31080","31100"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","185","185","28830","28480"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","185","185","29310","28540"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","180","175","29180","30300"
"In post","2023","20-29","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","125","125","30310","30880"
"In post","2023","20-29","Cheshire","Cheshire East","Female","120","115","27510","28680"
"In post","2023","20-29","Cheshire","Cheshire East","Male","70","70","27440","27140"
"In post","2023","20-29","Cheshire","Cheshire West and Chester","Female","45","45","24930","23640"
"In post","2023","20-29","Cheshire","Cheshire West and Chester","Male","20","20","[c]","[c]"
"In post","2023","20-29","Cheshire","Warrington","Female","235","235","31530","30740"
"In post","2023","20-29","Cheshire","Warrington","Male","135","135","30940","30740"
