"Status","Year","Ethnicity","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Aberdeen City and Aberdeenshire","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Asian","Aberdeen City and Aberdeenshire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Asian","Aberdeen City and Aberdeenshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Angus and Dundee City","Outside London","Female","30","25","28160","26300"
"In post","2023","Asian","Angus and Dundee City","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Asian","Angus and Dundee City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Antrim and Newtownabbey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ards and North Down","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Armagh City, Banbridge and Craigavon","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Barking & Dagenham and Havering","London","Female","105","90","32720","32520"
"In post","2023","Asian","Barking & Dagenham and Havering","London","Male","70","65","32870","32520"
"In post","2023","Asian","Barking & Dagenham and Havering","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Barnet","London","Female","280","260","39240","32750"
"In post","2023","Asian","Barnet","London","Male","150","145","42950","39180"
"In post","2023","Asian","Barnet","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Barnsley, Doncaster and Rotherham","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Asian","Barnsley, Doncaster and Rotherham","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Asian","Barnsley, Doncaster and Rotherham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","165","150","36280","33220"
"In post","2023","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","240","235","39290","38300"
"In post","2023","Asian","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Bedford","Outside London","Female","60","55","29240","28120"
"In post","2023","Asian","Bedford","Outside London","Male","30","30","31630","28120"
"In post","2023","Asian","Bedford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Belfast","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Asian","Belfast","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Asian","Belfast","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Berkshire","Outside London","Female","210","185","31350","31280"
"In post","2023","Asian","Berkshire","Outside London","Male","90","90","33400","31280"
"In post","2023","Asian","Berkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Bexley and Greenwich","London","Female","60","50","31780","30930"
"In post","2023","Asian","Bexley and Greenwich","London","Male","50","50","34000","32520"
"In post","2023","Asian","Bexley and Greenwich","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Birmingham","Outside London","Female","1900","1730","29130","27650"
"In post","2023","Asian","Birmingham","Outside London","Male","1585","1545","30570","28120"
"In post","2023","Asian","Birmingham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Blackburn with Darwen","Outside London","Female","45","40","28000","28120"
"In post","2023","Asian","Blackburn with Darwen","Outside London","Male","55","55","28490","28120"
"In post","2023","Asian","Blackburn with Darwen","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Blackpool","Outside London","Female","40","35","30360","28120"
"In post","2023","Asian","Blackpool","Outside London","Male","100","95","31780","28120"
"In post","2023","Asian","Blackpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Bournemouth, Christchurch and Poole","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Asian","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Bournemouth, Christchurch and Poole","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Bradford","Outside London","Female","475","400","25540","22520"
"In post","2023","Asian","Bradford","Outside London","Male","460","435","25780","22520"
"In post","2023","Asian","Bradford","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Breckland and South Norfolk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Brent","London","Female","95","80","31830","32520"
"In post","2023","Asian","Brent","London","Male","40","35","32950","32520"
"In post","2023","Asian","Brent","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Bridgend and Neath Port Talbot","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Brighton and Hove","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Asian","Brighton and Hove","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Asian","Brighton and Hove","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Bristol, City of","Outside London","Female","135","125","34770","28130"
"In post","2023","Asian","Bristol, City of","Outside London","Male","95","90","34990","30320"
"In post","2023","Asian","Bristol, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Bromley","London","Female","25","25","[c]","[c]"
"In post","2023","Asian","Bromley","London","Male","10","10","[c]","[c]"
"In post","2023","Asian","Bromley","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Buckinghamshire","Outside London","Female","60","55","30710","28120"
"In post","2023","Asian","Buckinghamshire","Outside London","Male","45","40","35810","32380"
"In post","2023","Asian","Buckinghamshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Caithness and Sutherland, and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Caithness and Sutherland, and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Caithness and Sutherland, and Ross and Cromarty","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Calderdale and Kirklees","Outside London","Female","105","90","28260","28120"
"In post","2023","Asian","Calderdale and Kirklees","Outside London","Male","70","70","27700","28120"
"In post","2023","Asian","Calderdale and Kirklees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cambridgeshire CC","Outside London","Female","45","40","35330","30320"
"In post","2023","Asian","Cambridgeshire CC","Outside London","Male","50","50","38530","34170"
"In post","2023","Asian","Cambridgeshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Camden and City of London","London","Female","180","170","34170","29660"
"In post","2023","Asian","Camden and City of London","London","Male","110","105","33340","29780"
"In post","2023","Asian","Camden and City of London","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cardiff and Vale of Glamorgan","Outside London","Female","145","140","31910","28130"
"In post","2023","Asian","Cardiff and Vale of Glamorgan","Outside London","Male","175","170","34400","28130"
"In post","2023","Asian","Cardiff and Vale of Glamorgan","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Causeway Coast and Glens","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Causeway Coast and Glens","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Causeway Coast and Glens","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Central Bedfordshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Asian","Central Bedfordshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Central Hampshire","Outside London","Female","30","30","31540","30650"
"In post","2023","Asian","Central Hampshire","Outside London","Male","50","50","33000","29570"
"In post","2023","Asian","Central Hampshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Central Valleys","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Asian","Central Valleys","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Asian","Central Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire East","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Asian","Cheshire East","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Asian","Cheshire East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cheshire West and Chester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Chorley and West Lancashire","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Asian","Chorley and West Lancashire","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Asian","Chorley and West Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","City of Edinburgh","Outside London","Female","125","115","36050","32960"
"In post","2023","Asian","City of Edinburgh","Outside London","Male","85","85","39460","34730"
"In post","2023","Asian","City of Edinburgh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Clackmannanshire and Fife","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Clackmannanshire and Fife","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Clackmannanshire and Fife","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Conwy and Denbighshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Cornwall and Isles of Scilly","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Coventry","Outside London","Female","285","265","35670","32020"
"In post","2023","Asian","Coventry","Outside London","Male","185","185","36070","30710"
"In post","2023","Asian","Coventry","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Croydon","London","Female","1085","995","36140","32260"
"In post","2023","Asian","Croydon","London","Male","705","690","39400","36180"
"In post","2023","Asian","Croydon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Darlington","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Asian","Darlington","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Asian","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derby","Outside London","Female","80","65","26400","28120"
"In post","2023","Asian","Derby","Outside London","Male","50","45","28200","28120"
"In post","2023","Asian","Derby","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derry City and Strabane","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Derry City and Strabane","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Devon CC","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Asian","Devon CC","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Asian","Devon CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dorset","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Asian","Dorset","Outside London","Male","10","5","[c]","[c]"
"In post","2023","Asian","Dorset","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dudley","Outside London","Female","65","55","25720","21690"
"In post","2023","Asian","Dudley","Outside London","Male","40","40","24950","21690"
"In post","2023","Asian","Dudley","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Dumfries and Galloway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Durham","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Asian","Durham","Outside London","Male","30","25","31350","26030"
"In post","2023","Asian","Durham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Ealing","London","Female","115","105","33240","32520"
"In post","2023","Asian","Ealing","London","Male","45","45","32860","32520"
"In post","2023","Asian","Ealing","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Ayrshire and North Ayrshire mainland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Ayrshire and North Ayrshire mainland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Ayrshire and North Ayrshire mainland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Cumbria","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Asian","East Cumbria","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Derbyshire","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Asian","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Derbyshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Asian","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Kent","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Asian","East Kent","Outside London","Male","30","30","[c]","[c]"
"In post","2023","Asian","East Kent","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Lancashire","Outside London","Female","30","25","26590","28120"
"In post","2023","Asian","East Lancashire","Outside London","Male","30","30","27120","28120"
"In post","2023","Asian","East Lancashire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Lothian and Midlothian","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Lothian and Midlothian","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Lothian and Midlothian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Merseyside","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Asian","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Merseyside","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Riding of Yorkshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Asian","East Riding of Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Surrey","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Asian","East Surrey","Outside London","Male","25","25","[c]","[c]"
"In post","2023","Asian","East Surrey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","East Sussex CC","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Asian","East Sussex CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Asian","East Sussex CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Enfield","London","Female","40","30","32600","32520"
"In post","2023","Asian","Enfield","London","Male","20","20","[c]","[c]"
"In post","2023","Asian","Enfield","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex Haven Gateway","Outside London","Female","10","5","[c]","[c]"
"In post","2023","Asian","Essex Haven Gateway","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Asian","Essex Haven Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Essex Thames Gateway","Outside London","Female","30","30","29120","25610"
"In post","2023","Asian","Essex Thames Gateway","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Asian","Essex Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Falkirk","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Asian","Falkirk","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Falkirk","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Fermanagh and Omagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Flintshire and Wrexham","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Asian","Flintshire and Wrexham","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Asian","Flintshire and Wrexham","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Glasgow City","Outside London","Female","200","180","31230","28120"
"In post","2023","Asian","Glasgow City","Outside London","Male","165","165","32650","28120"
"In post","2023","Asian","Glasgow City","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gloucestershire CC","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Asian","Gloucestershire CC","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Asian","Gloucestershire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Greater Manchester North East","Outside London","Female","55","50","27420","28120"
"In post","2023","Asian","Greater Manchester North East","Outside London","Male","40","40","30470","28120"
"In post","2023","Asian","Greater Manchester North East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Greater Manchester North West","Outside London","Female","45","40","25230","21690"
"In post","2023","Asian","Greater Manchester North West","Outside London","Male","55","50","26840","28120"
"In post","2023","Asian","Greater Manchester North West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Greater Manchester South East","Outside London","Female","45","35","25920","21780"
"In post","2023","Asian","Greater Manchester South East","Outside London","Male","20","15","[c]","[c]"
"In post","2023","Asian","Greater Manchester South East","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Greater Manchester South West","Outside London","Female","470","430","30380","27890"
"In post","2023","Asian","Greater Manchester South West","Outside London","Male","630","620","32840","28490"
"In post","2023","Asian","Greater Manchester South West","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gwent Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Gwynedd","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hackney and Newham","London","Female","795","725","38190","34370"
"In post","2023","Asian","Hackney and Newham","London","Male","695","670","40080","39150"
"In post","2023","Asian","Hackney and Newham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Haringey and Islington","London","Female","95","80","31260","31080"
"In post","2023","Asian","Haringey and Islington","London","Male","90","90","32470","32520"
"In post","2023","Asian","Haringey and Islington","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Harrow and Hillingdon","London","Female","675","590","32220","30410"
"In post","2023","Asian","Harrow and Hillingdon","London","Male","535","510","32140","30140"
"In post","2023","Asian","Harrow and Hillingdon","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hartlepool and Stockton-on-Tees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hartlepool and Stockton-on-Tees","Outside London","Male","15","10","[c]","[c]"
"In post","2023","Asian","Hartlepool and Stockton-on-Tees","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Heart of Essex","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Asian","Heart of Essex","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Asian","Heart of Essex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Herefordshire, County of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hertfordshire CC","Outside London","Female","295","260","35010","31280"
"In post","2023","Asian","Hertfordshire CC","Outside London","Male","145","145","36580","32410"
"In post","2023","Asian","Hertfordshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Hounslow and Richmond upon Thames","London","Female","400","360","32430","30560"
"In post","2023","Asian","Hounslow and Richmond upon Thames","London","Male","220","210","32290","30200"
"In post","2023","Asian","Hounslow and Richmond upon Thames","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Asian","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Anglesey","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Isle of Wight","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kensington & Chelsea and Hammersmith & Fulham","London","Female","50","45","33510","32520"
"In post","2023","Asian","Kensington & Chelsea and Hammersmith & Fulham","London","Male","65","60","34840","33800"
"In post","2023","Asian","Kensington & Chelsea and Hammersmith & Fulham","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kent Thames Gateway","Outside London","Female","30","25","[c]","[c]"
"In post","2023","Asian","Kent Thames Gateway","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Asian","Kent Thames Gateway","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Kingston upon Hull, City of","Outside London","Female","10","5","[c]","[c]"
"In post","2023","Asian","Kingston upon Hull, City of","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Asian","Kingston upon Hull, City of","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lambeth","London","Female","145","140","38230","34340"
"In post","2023","Asian","Lambeth","London","Male","90","90","40460","36430"
"In post","2023","Asian","Lambeth","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lancaster and Wyre","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lancaster and Wyre","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Asian","Lancaster and Wyre","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Leeds","Outside London","Female","670","605","32480","28130"
"In post","2023","Asian","Leeds","Outside London","Male","790","770","34130","30690"
"In post","2023","Asian","Leeds","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Leicester","Outside London","Female","445","380","26610","23390"
"In post","2023","Asian","Leicester","Outside London","Male","330","315","26610","25830"
"In post","2023","Asian","Leicester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Leicestershire CC and Rutland","Outside London","Female","80","65","27300","25880"
"In post","2023","Asian","Leicestershire CC and Rutland","Outside London","Male","65","60","30300","26530"
"In post","2023","Asian","Leicestershire CC and Rutland","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lewisham and Southwark","London","Female","55","50","36120","32520"
"In post","2023","Asian","Lewisham and Southwark","London","Male","40","40","33740","32520"
"In post","2023","Asian","Lewisham and Southwark","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lincolnshire CC","Outside London","Female","15","10","[c]","[c]"
"In post","2023","Asian","Lincolnshire CC","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Asian","Lincolnshire CC","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lisburn and Castlereagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lisburn and Castlereagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lisburn and Castlereagh","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Liverpool","Outside London","Female","85","80","31790","25980"
"In post","2023","Asian","Liverpool","Outside London","Male","85","80","32870","28130"
"In post","2023","Asian","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Luton","Outside London","Female","70","60","27060","26840"
"In post","2023","Asian","Luton","Outside London","Male","45","45","28220","27180"
"In post","2023","Asian","Luton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Manchester","Outside London","Female","305","285","33590","30330"
"In post","2023","Asian","Manchester","Outside London","Male","300","295","34960","32080"
"In post","2023","Asian","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Medway","Outside London","Female","30","30","30050","31280"
"In post","2023","Asian","Medway","Outside London","Male","25","25","[c]","[c]"
