"Status","Year","Age","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Overseas","SEO","Heterosexual / straight","95","95","49590","47380"
"In post","2023","40-49","Overseas","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Overseas","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Overseas","SEO","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Overseas","Unknown","Heterosexual / straight","50","50","[c]","[c]"
"In post","2023","40-49","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Overseas","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scotland","AA","Heterosexual / straight","215","205","23020","22920"
"In post","2023","40-49","Scotland","AA","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Scotland","AA","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","Scotland","AA","Unknown","265","240","23190","22180"
"In post","2023","40-49","Scotland","AO","Heterosexual / straight","1455","1320","24140","22520"
"In post","2023","40-49","Scotland","AO","LGBO","75","75","23860","22500"
"In post","2023","40-49","Scotland","AO","Undeclared","155","145","24230","22220"
"In post","2023","40-49","Scotland","AO","Unknown","840","770","24980","22520"
"In post","2023","40-49","Scotland","EO","Heterosexual / straight","1895","1790","29530","28120"
"In post","2023","40-49","Scotland","EO","LGBO","100","100","29490","28130"
"In post","2023","40-49","Scotland","EO","Undeclared","155","145","28630","28120"
"In post","2023","40-49","Scotland","EO","Unknown","885","835","31190","30350"
"In post","2023","40-49","Scotland","G6","Heterosexual / straight","585","560","74010","74000"
"In post","2023","40-49","Scotland","G6","LGBO","35","35","74410","74000"
"In post","2023","40-49","Scotland","G6","Undeclared","40","35","75730","74000"
"In post","2023","40-49","Scotland","G6","Unknown","150","145","73120","73540"
"In post","2023","40-49","Scotland","G7","Heterosexual / straight","945","905","59730","58850"
"In post","2023","40-49","Scotland","G7","LGBO","65","60","57510","56870"
"In post","2023","40-49","Scotland","G7","Undeclared","65","65","60080","58850"
"In post","2023","40-49","Scotland","G7","Unknown","265","250","58300","57360"
"In post","2023","40-49","Scotland","HEO","Heterosexual / straight","1350","1310","36170","35000"
"In post","2023","40-49","Scotland","HEO","LGBO","85","85","35660","34730"
"In post","2023","40-49","Scotland","HEO","Undeclared","120","115","35370","34860"
"In post","2023","40-49","Scotland","HEO","Unknown","495","475","36610","35000"
"In post","2023","40-49","Scotland","SCS level","Heterosexual / straight","100","95","87860","83530"
"In post","2023","40-49","Scotland","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Scotland","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scotland","SCS level","Unknown","35","35","88830","85200"
"In post","2023","40-49","Scotland","SEO","Heterosexual / straight","1120","1090","46550","44890"
"In post","2023","40-49","Scotland","SEO","LGBO","50","50","46030","44180"
"In post","2023","40-49","Scotland","SEO","Undeclared","80","80","46170","42860"
"In post","2023","40-49","Scotland","SEO","Unknown","355","335","46000","46060"
"In post","2023","40-49","Scotland","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scotland","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","South East (England)","AA","Heterosexual / straight","230","215","22430","21720"
"In post","2023","40-49","South East (England)","AA","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","South East (England)","AA","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","South East (England)","AA","Unknown","70","65","22390","22230"
"In post","2023","40-49","South East (England)","AO","Heterosexual / straight","1275","1160","27320","25340"
"In post","2023","40-49","South East (England)","AO","LGBO","60","55","27380","25340"
"In post","2023","40-49","South East (England)","AO","Undeclared","135","130","28700","25340"
"In post","2023","40-49","South East (England)","AO","Unknown","355","325","27460","25340"
"In post","2023","40-49","South East (England)","EO","Heterosexual / straight","1815","1690","29050","28120"
"In post","2023","40-49","South East (England)","EO","LGBO","105","100","29260","28120"
"In post","2023","40-49","South East (England)","EO","Undeclared","240","225","29280","27690"
"In post","2023","40-49","South East (England)","EO","Unknown","385","360","29020","28120"
"In post","2023","40-49","South East (England)","G6","Heterosexual / straight","220","210","71430","68000"
"In post","2023","40-49","South East (England)","G6","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","South East (England)","G6","Undeclared","30","30","70150","66950"
"In post","2023","40-49","South East (England)","G6","Unknown","45","40","73600","70870"
"In post","2023","40-49","South East (England)","G7","Heterosexual / straight","725","700","55900","55080"
"In post","2023","40-49","South East (England)","G7","LGBO","30","30","59010","57040"
"In post","2023","40-49","South East (England)","G7","Undeclared","70","65","58000","55770"
"In post","2023","40-49","South East (England)","G7","Unknown","160","155","56740","56090"
"In post","2023","40-49","South East (England)","HEO","Heterosexual / straight","1085","1045","35040","34170"
"In post","2023","40-49","South East (England)","HEO","LGBO","60","60","35420","34280"
"In post","2023","40-49","South East (England)","HEO","Undeclared","165","160","34840","34020"
"In post","2023","40-49","South East (England)","HEO","Unknown","170","160","35880","34400"
"In post","2023","40-49","South East (England)","SCS level","Heterosexual / straight","75","70","92570","91130"
"In post","2023","40-49","South East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","South East (England)","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","40-49","South East (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","South East (England)","SEO","Heterosexual / straight","870","835","43140","41410"
"In post","2023","40-49","South East (England)","SEO","LGBO","40","40","43340","41150"
"In post","2023","40-49","South East (England)","SEO","Undeclared","100","95","42490","41200"
"In post","2023","40-49","South East (England)","SEO","Unknown","130","125","42150","41200"
"In post","2023","40-49","South East (England)","Unknown","Heterosexual / straight","380","345","33710","31980"
"In post","2023","40-49","South East (England)","Unknown","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","South East (England)","Unknown","Undeclared","35","30","34770","34380"
"In post","2023","40-49","South East (England)","Unknown","Unknown","70","60","29290","29050"
"In post","2023","40-49","South West (England)","AA","Heterosexual / straight","160","150","21600","21380"
"In post","2023","40-49","South West (England)","AA","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","South West (England)","AA","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","South West (England)","AA","Unknown","60","55","22050","21380"
"In post","2023","40-49","South West (England)","AO","Heterosexual / straight","960","860","24690","22220"
"In post","2023","40-49","South West (England)","AO","LGBO","50","45","25870","22520"
"In post","2023","40-49","South West (England)","AO","Undeclared","120","105","25160","22220"
"In post","2023","40-49","South West (England)","AO","Unknown","270","245","24620","22520"
"In post","2023","40-49","South West (England)","EO","Heterosexual / straight","1265","1165","28200","28120"
"In post","2023","40-49","South West (England)","EO","LGBO","70","70","28000","28120"
"In post","2023","40-49","South West (England)","EO","Undeclared","145","135","28470","28120"
"In post","2023","40-49","South West (England)","EO","Unknown","310","275","27940","28120"
"In post","2023","40-49","South West (England)","G6","Heterosexual / straight","465","450","67980","66860"
"In post","2023","40-49","South West (England)","G6","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","South West (England)","G6","Undeclared","55","55","68990","65410"
"In post","2023","40-49","South West (England)","G6","Unknown","70","70","71110","70550"
"In post","2023","40-49","South West (England)","G7","Heterosexual / straight","1445","1395","53530","52600"
"In post","2023","40-49","South West (England)","G7","LGBO","55","55","52850","51290"
"In post","2023","40-49","South West (England)","G7","Undeclared","155","150","52720","51560"
"In post","2023","40-49","South West (England)","G7","Unknown","230","220","53680","52240"
"In post","2023","40-49","South West (England)","HEO","Heterosexual / straight","1395","1320","33950","33990"
"In post","2023","40-49","South West (England)","HEO","LGBO","40","40","34240","34080"
"In post","2023","40-49","South West (England)","HEO","Undeclared","170","160","34460","34300"
"In post","2023","40-49","South West (England)","HEO","Unknown","210","205","34250","34170"
"In post","2023","40-49","South West (England)","SCS level","Heterosexual / straight","105","100","90630","87230"
"In post","2023","40-49","South West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","South West (England)","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","South West (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","South West (England)","SEO","Heterosexual / straight","1670","1600","41850","41440"
"In post","2023","40-49","South West (England)","SEO","LGBO","55","55","41390","39890"
"In post","2023","40-49","South West (England)","SEO","Undeclared","210","200","41850","41800"
"In post","2023","40-49","South West (England)","SEO","Unknown","215","210","41320","40510"
"In post","2023","40-49","South West (England)","Unknown","Heterosexual / straight","575","540","39650","38290"
"In post","2023","40-49","South West (England)","Unknown","LGBO","20","20","[c]","[c]"
"In post","2023","40-49","South West (England)","Unknown","Undeclared","60","60","42320","40170"
"In post","2023","40-49","South West (England)","Unknown","Unknown","75","70","37210","32500"
"In post","2023","40-49","Unknown","AA","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","40-49","Unknown","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","AO","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","EO","Heterosexual / straight","65","60","27860","28120"
"In post","2023","40-49","Unknown","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","EO","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","40-49","Unknown","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","G7","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","HEO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","40-49","Unknown","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","SEO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","40-49","Unknown","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","SEO","Unknown","5","5","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Unknown","Unknown","Unknown","320","320","45890","41630"
"In post","2023","40-49","Wales","AA","Heterosexual / straight","150","130","20240","19000"
"In post","2023","40-49","Wales","AA","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Wales","AA","Undeclared","85","70","19560","19000"
"In post","2023","40-49","Wales","AA","Unknown","40","35","20520","19000"
"In post","2023","40-49","Wales","AO","Heterosexual / straight","1390","1250","23200","22500"
"In post","2023","40-49","Wales","AO","LGBO","55","55","23380","22500"
"In post","2023","40-49","Wales","AO","Undeclared","285","250","22780","22500"
"In post","2023","40-49","Wales","AO","Unknown","330","285","22750","22500"
"In post","2023","40-49","Wales","EO","Heterosexual / straight","1520","1435","28140","28120"
"In post","2023","40-49","Wales","EO","LGBO","85","85","28230","28120"
"In post","2023","40-49","Wales","EO","Undeclared","220","205","28290","28120"
"In post","2023","40-49","Wales","EO","Unknown","340","310","27710","28120"
"In post","2023","40-49","Wales","G6","Heterosexual / straight","255","250","70210","69580"
"In post","2023","40-49","Wales","G6","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Wales","G6","Undeclared","30","30","70700","69580"
"In post","2023","40-49","Wales","G6","Unknown","35","30","68760","67260"
"In post","2023","40-49","Wales","G7","Heterosexual / straight","835","805","57850","57970"
"In post","2023","40-49","Wales","G7","LGBO","45","45","55790","56450"
"In post","2023","40-49","Wales","G7","Undeclared","80","80","58180","57970"
"In post","2023","40-49","Wales","G7","Unknown","155","150","57960","57860"
"In post","2023","40-49","Wales","HEO","Heterosexual / straight","1195","1135","35550","34700"
"In post","2023","40-49","Wales","HEO","LGBO","45","45","35450","35000"
"In post","2023","40-49","Wales","HEO","Undeclared","155","150","35540","34700"
"In post","2023","40-49","Wales","HEO","Unknown","175","170","34310","34400"
"In post","2023","40-49","Wales","SCS level","Heterosexual / straight","100","100","85340","81600"
"In post","2023","40-49","Wales","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","Wales","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Wales","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","40-49","Wales","SEO","Heterosexual / straight","1065","1035","43990","42530"
"In post","2023","40-49","Wales","SEO","LGBO","45","45","42970","41780"
"In post","2023","40-49","Wales","SEO","Undeclared","145","145","44830","43090"
"In post","2023","40-49","Wales","SEO","Unknown","150","145","42240","41780"
"In post","2023","40-49","Wales","Unknown","Heterosexual / straight","305","290","34450","33340"
"In post","2023","40-49","Wales","Unknown","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Wales","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","Wales","Unknown","Unknown","60","55","29280","26840"
"In post","2023","40-49","West Midlands (England)","AA","Heterosexual / straight","115","110","22270","23230"
"In post","2023","40-49","West Midlands (England)","AA","LGBO","10","10","[c]","[c]"
"In post","2023","40-49","West Midlands (England)","AA","Undeclared","10","10","[c]","[c]"
"In post","2023","40-49","West Midlands (England)","AA","Unknown","40","40","22700","23230"
"In post","2023","40-49","West Midlands (England)","AO","Heterosexual / straight","1150","1020","23700","21780"
"In post","2023","40-49","West Midlands (England)","AO","LGBO","70","65","25680","22520"
"In post","2023","40-49","West Midlands (England)","AO","Undeclared","115","100","22980","21780"
"In post","2023","40-49","West Midlands (England)","AO","Unknown","375","330","23560","22400"
"In post","2023","40-49","West Midlands (England)","EO","Heterosexual / straight","1355","1265","28230","28120"
"In post","2023","40-49","West Midlands (England)","EO","LGBO","70","65","28670","28120"
"In post","2023","40-49","West Midlands (England)","EO","Undeclared","150","140","28380","28120"
"In post","2023","40-49","West Midlands (England)","EO","Unknown","395","360","28200","28120"
"In post","2023","40-49","West Midlands (England)","G6","Heterosexual / straight","210","205","68420","65620"
"In post","2023","40-49","West Midlands (England)","G6","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","West Midlands (England)","G6","Undeclared","20","20","[c]","[c]"
"In post","2023","40-49","West Midlands (England)","G6","Unknown","40","40","68840","64620"
"In post","2023","40-49","West Midlands (England)","G7","Heterosexual / straight","625","610","54930","53750"
"In post","2023","40-49","West Midlands (England)","G7","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","West Midlands (England)","G7","Undeclared","65","65","55770","53820"
"In post","2023","40-49","West Midlands (England)","G7","Unknown","115","110","55250","54310"
"In post","2023","40-49","West Midlands (England)","HEO","Heterosexual / straight","850","820","34600","34170"
"In post","2023","40-49","West Midlands (England)","HEO","LGBO","45","40","33690","33830"
"In post","2023","40-49","West Midlands (England)","HEO","Undeclared","100","95","34750","34300"
"In post","2023","40-49","West Midlands (England)","HEO","Unknown","210","200","34540","34700"
"In post","2023","40-49","West Midlands (England)","SCS level","Heterosexual / straight","75","70","92260","82420"
"In post","2023","40-49","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","40-49","West Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","40-49","West Midlands (England)","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","40-49","West Midlands (England)","SEO","Heterosexual / straight","815","790","42520","41790"
"In post","2023","40-49","West Midlands (England)","SEO","LGBO","25","25","[c]","[c]"
"In post","2023","40-49","West Midlands (England)","SEO","Undeclared","80","75","41420","41530"
"In post","2023","40-49","West Midlands (England)","SEO","Unknown","140","135","42710","42140"
"In post","2023","40-49","West Midlands (England)","Unknown","Heterosexual / straight","420","390","33320","31780"
"In post","2023","40-49","West Midlands (England)","Unknown","LGBO","25","20","[c]","[c]"
"In post","2023","40-49","West Midlands (England)","Unknown","Undeclared","40","35","33380","35030"
"In post","2023","40-49","West Midlands (England)","Unknown","Unknown","80","70","30030","29050"
"In post","2023","40-49","Yorkshire and The Humber","AA","Heterosexual / straight","130","120","22470","23230"
"In post","2023","40-49","Yorkshire and The Humber","AA","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Yorkshire and The Humber","AA","Undeclared","20","15","[c]","[c]"
"In post","2023","40-49","Yorkshire and The Humber","AA","Unknown","35","35","22460","23230"
"In post","2023","40-49","Yorkshire and The Humber","AO","Heterosexual / straight","1140","1010","24930","22400"
"In post","2023","40-49","Yorkshire and The Humber","AO","LGBO","70","65","25210","22400"
"In post","2023","40-49","Yorkshire and The Humber","AO","Undeclared","135","120","25030","22400"
"In post","2023","40-49","Yorkshire and The Humber","AO","Unknown","395","340","23800","22520"
"In post","2023","40-49","Yorkshire and The Humber","EO","Heterosexual / straight","1590","1465","28290","28120"
"In post","2023","40-49","Yorkshire and The Humber","EO","LGBO","80","75","28910","28120"
"In post","2023","40-49","Yorkshire and The Humber","EO","Undeclared","190","175","28820","28120"
"In post","2023","40-49","Yorkshire and The Humber","EO","Unknown","465","420","28020","28120"
"In post","2023","40-49","Yorkshire and The Humber","G6","Heterosexual / straight","365","350","67060","66100"
"In post","2023","40-49","Yorkshire and The Humber","G6","LGBO","15","15","[c]","[c]"
"In post","2023","40-49","Yorkshire and The Humber","G6","Undeclared","35","35","65570","63960"
"In post","2023","40-49","Yorkshire and The Humber","G6","Unknown","55","55","68930","66860"
"In post","2023","40-49","Yorkshire and The Humber","G7","Heterosexual / straight","890","855","54200","52570"
"In post","2023","40-49","Yorkshire and The Humber","G7","LGBO","65","65","55430","52010"
"In post","2023","40-49","Yorkshire and The Humber","G7","Undeclared","95","90","53950","52170"
"In post","2023","40-49","Yorkshire and The Humber","G7","Unknown","180","170","54770","53900"
"In post","2023","40-49","Yorkshire and The Humber","HEO","Heterosexual / straight","1025","980","33940","34170"
"In post","2023","40-49","Yorkshire and The Humber","HEO","LGBO","70","70","34370","34170"
"In post","2023","40-49","Yorkshire and The Humber","HEO","Undeclared","125","120","33540","33990"
"In post","2023","40-49","Yorkshire and The Humber","HEO","Unknown","200","190","34540","34400"
"In post","2023","40-49","Yorkshire and The Humber","SCS level","Heterosexual / straight","85","80","84680","77000"
"In post","2023","40-49","Yorkshire and The Humber","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","40-49","Yorkshire and The Humber","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","40-49","Yorkshire and The Humber","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","40-49","Yorkshire and The Humber","SEO","Heterosexual / straight","930","885","40980","39190"
"In post","2023","40-49","Yorkshire and The Humber","SEO","LGBO","55","55","41860","39190"
"In post","2023","40-49","Yorkshire and The Humber","SEO","Undeclared","115","115","41510","40120"
"In post","2023","40-49","Yorkshire and The Humber","SEO","Unknown","140","135","41610","41650"
"In post","2023","40-49","Yorkshire and The Humber","Unknown","Heterosexual / straight","450","410","33180","32050"
"In post","2023","40-49","Yorkshire and The Humber","Unknown","LGBO","30","30","33400","29050"
"In post","2023","40-49","Yorkshire and The Humber","Unknown","Undeclared","40","35","34830","38290"
"In post","2023","40-49","Yorkshire and The Humber","Unknown","Unknown","45","40","29720","29050"
"In post","2023","50-59","East Midlands (England)","AA","Heterosexual / straight","235","220","21850","21380"
"In post","2023","50-59","East Midlands (England)","AA","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","AA","Undeclared","30","25","22020","21380"
"In post","2023","50-59","East Midlands (England)","AA","Unknown","50","50","22790","23230"
"In post","2023","50-59","East Midlands (England)","AO","Heterosexual / straight","1255","1135","24010","22220"
"In post","2023","50-59","East Midlands (England)","AO","LGBO","40","40","25160","21780"
"In post","2023","50-59","East Midlands (England)","AO","Undeclared","195","175","23910","21780"
"In post","2023","50-59","East Midlands (England)","AO","Unknown","370","330","24180","22520"
"In post","2023","50-59","East Midlands (England)","EO","Heterosexual / straight","1335","1245","28520","28120"
"In post","2023","50-59","East Midlands (England)","EO","LGBO","45","45","28280","28120"
"In post","2023","50-59","East Midlands (England)","EO","Undeclared","215","200","28480","28120"
"In post","2023","50-59","East Midlands (England)","EO","Unknown","320","290","28460","28120"
"In post","2023","50-59","East Midlands (England)","G6","Heterosexual / straight","165","160","72760","71300"
"In post","2023","50-59","East Midlands (England)","G6","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","G6","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","G6","Unknown","15","15","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","G7","Heterosexual / straight","385","370","57540","56450"
"In post","2023","50-59","East Midlands (England)","G7","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","G7","Undeclared","45","45","56310","56870"
"In post","2023","50-59","East Midlands (England)","G7","Unknown","65","60","56400","56450"
"In post","2023","50-59","East Midlands (England)","HEO","Heterosexual / straight","745","715","35160","34850"
"In post","2023","50-59","East Midlands (England)","HEO","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","HEO","Undeclared","115","110","34960","34850"
"In post","2023","50-59","East Midlands (England)","HEO","Unknown","145","140","34950","34850"
"In post","2023","50-59","East Midlands (England)","SCS level","Heterosexual / straight","40","40","91800","89520"
"In post","2023","50-59","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","SEO","Heterosexual / straight","590","570","43640","42510"
"In post","2023","50-59","East Midlands (England)","SEO","LGBO","20","15","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","SEO","Undeclared","100","95","44610","42870"
"In post","2023","50-59","East Midlands (England)","SEO","Unknown","80","80","43290","42510"
"In post","2023","50-59","East Midlands (England)","Unknown","Heterosexual / straight","280","260","31340","29050"
"In post","2023","50-59","East Midlands (England)","Unknown","LGBO","15","10","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","Unknown","Undeclared","30","25","[c]","[c]"
"In post","2023","50-59","East Midlands (England)","Unknown","Unknown","40","40","29520","29050"
"In post","2023","50-59","East of England","AA","Heterosexual / straight","310","295","21720","21380"
"In post","2023","50-59","East of England","AA","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","East of England","AA","Undeclared","35","30","21170","21040"
"In post","2023","50-59","East of England","AA","Unknown","60","55","22240","23230"
"In post","2023","50-59","East of England","AO","Heterosexual / straight","1140","1060","25550","23430"
"In post","2023","50-59","East of England","AO","LGBO","40","35","25640","23110"
"In post","2023","50-59","East of England","AO","Undeclared","185","170","25400","22860"
"In post","2023","50-59","East of England","AO","Unknown","265","230","25540","23500"
"In post","2023","50-59","East of England","EO","Heterosexual / straight","1575","1475","29630","28120"
"In post","2023","50-59","East of England","EO","LGBO","50","45","29660","29070"
"In post","2023","50-59","East of England","EO","Undeclared","265","245","29640","28120"
"In post","2023","50-59","East of England","EO","Unknown","355","320","29650","28480"
"In post","2023","50-59","East of England","G6","Heterosexual / straight","135","135","71330","68610"
"In post","2023","50-59","East of England","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East of England","G6","Undeclared","10","10","[c]","[c]"
"In post","2023","50-59","East of England","G6","Unknown","25","25","[c]","[c]"
"In post","2023","50-59","East of England","G7","Heterosexual / straight","290","285","57540","55600"
"In post","2023","50-59","East of England","G7","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","East of England","G7","Undeclared","45","40","56980","56180"
"In post","2023","50-59","East of England","G7","Unknown","65","60","57230","56450"
"In post","2023","50-59","East of England","HEO","Heterosexual / straight","790","770","35760","34700"
"In post","2023","50-59","East of England","HEO","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","East of England","HEO","Undeclared","145","140","35620","34850"
"In post","2023","50-59","East of England","HEO","Unknown","105","100","36310","34770"
"In post","2023","50-59","East of England","SCS level","Heterosexual / straight","45","45","101000","99370"
"In post","2023","50-59","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East of England","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","East of England","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","East of England","SEO","Heterosexual / straight","495","485","44520","42540"
"In post","2023","50-59","East of England","SEO","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","East of England","SEO","Undeclared","95","90","43930","42900"
"In post","2023","50-59","East of England","SEO","Unknown","60","60","43960","42510"
"In post","2023","50-59","East of England","Unknown","Heterosexual / straight","305","285","30200","29050"
"In post","2023","50-59","East of England","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","East of England","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2023","50-59","East of England","Unknown","Unknown","60","50","28060","26840"
"In post","2023","50-59","London","AA","Heterosexual / straight","280","265","24490","23500"
"In post","2023","50-59","London","AA","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","London","AA","Undeclared","45","45","24270","23500"
"In post","2023","50-59","London","AA","Unknown","125","120","25020","23670"
"In post","2023","50-59","London","AO","Heterosexual / straight","1740","1625","27240","26400"
"In post","2023","50-59","London","AO","LGBO","60","55","27160","25610"
"In post","2023","50-59","London","AO","Undeclared","305","280","26290","25610"
"In post","2023","50-59","London","AO","Unknown","610","565","27530","26400"
"In post","2023","50-59","London","EO","Heterosexual / straight","3580","3410","31810","31580"
"In post","2023","50-59","London","EO","LGBO","135","130","31780","31950"
"In post","2023","50-59","London","EO","Undeclared","620","590","31700","31450"
"In post","2023","50-59","London","EO","Unknown","1060","990","31950","32520"
"In post","2023","50-59","London","G6","Heterosexual / straight","1585","1545","73370","72110"
"In post","2023","50-59","London","G6","LGBO","105","100","73260","71670"
"In post","2023","50-59","London","G6","Undeclared","255","245","74300","72390"
"In post","2023","50-59","London","G6","Unknown","340","325","74620","72960"
"In post","2023","50-59","London","G7","Heterosexual / straight","2790","2725","60180","59510"
"In post","2023","50-59","London","G7","LGBO","155","155","59690","58920"
"In post","2023","50-59","London","G7","Undeclared","440","430","60470","59890"
"In post","2023","50-59","London","G7","Unknown","550","530","60830","60900"
"In post","2023","50-59","London","HEO","Heterosexual / straight","2540","2485","38260","38270"
"In post","2023","50-59","London","HEO","LGBO","105","105","37740","37420"
