"Status","Year","Organisation","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","10","10","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","30","30","28810","27400"
"In post","2023","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","30","30","29180","27450"
"In post","2023","Driver and Vehicle Standards Agency","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","15","15","28570","27450"
"In post","2023","Driver and Vehicle Standards Agency","Inner London - East","Haringey and Islington","London","20","20","32100","31400"
"In post","2023","Driver and Vehicle Standards Agency","Inner London - East","Lewisham and Southwark","London","10","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Inner London - West","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Kent","East Kent","Outside London","60","60","32340","32340"
"In post","2023","Driver and Vehicle Standards Agency","Kent","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Kent","Medway","Outside London","30","25","28880","27450"
"In post","2023","Driver and Vehicle Standards Agency","Kent","Mid Kent","Outside London","40","40","32830","30200"
"In post","2023","Driver and Vehicle Standards Agency","Kent","West Kent","Outside London","10","10","28120","27400"
"In post","2023","Driver and Vehicle Standards Agency","Lancashire","Blackburn with Darwen","Outside London","30","25","28820","27490"
"In post","2023","Driver and Vehicle Standards Agency","Lancashire","Blackpool","Outside London","10","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Lancashire","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Lancashire","East Lancashire","Outside London","10","10","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Lancashire","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Lancashire","Mid Lancashire","Outside London","55","50","28800","27490"
"In post","2023","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","25","25","28320","27470"
"In post","2023","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","25","25","27900","27400"
"In post","2023","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","30","30","29650","28430"
"In post","2023","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","20","15","27950","27400"
"In post","2023","Driver and Vehicle Standards Agency","Lincolnshire","Lincolnshire CC","Outside London","55","50","29390","27490"
"In post","2023","Driver and Vehicle Standards Agency","Merseyside","East Merseyside","Outside London","60","60","30420","27490"
"In post","2023","Driver and Vehicle Standards Agency","Merseyside","Liverpool","Outside London","25","25","27880","27260"
"In post","2023","Driver and Vehicle Standards Agency","Merseyside","Sefton","Outside London","10","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Merseyside","Wirral","Outside London","20","20","29200","27450"
"In post","2023","Driver and Vehicle Standards Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","25","20","28320","27450"
"In post","2023","Driver and Vehicle Standards Agency","North Yorkshire","North Yorkshire CC","Outside London","30","25","28310","27450"
"In post","2023","Driver and Vehicle Standards Agency","North Yorkshire","York","Outside London","10","10","27850","27400"
"In post","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Northumberland","Outside London","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Sunderland","Outside London","15","15","29150","27450"
"In post","2023","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","Tyneside","Outside London","290","275","26900","26780"
"In post","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","Barking & Dagenham and Havering","London","30","30","31450","31450"
"In post","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","Bexley and Greenwich","London","55","50","32860","31450"
"In post","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","Enfield","London","15","15","32080","31450"
"In post","2023","Driver and Vehicle Standards Agency","Outer London - East and North East","Redbridge and Waltham Forest","London","40","35","32340","31420"
"In post","2023","Driver and Vehicle Standards Agency","Outer London - South","Bromley","London","15","15","32140","31260"
"In post","2023","Driver and Vehicle Standards Agency","Outer London - South","Merton, Kingston upon Thames and Sutton","London","50","50","33160","31450"
"In post","2023","Driver and Vehicle Standards Agency","Outer London - West and North West","Barnet","London","35","35","33590","31450"
"In post","2023","Driver and Vehicle Standards Agency","Outer London - West and North West","Ealing","London","10","10","32220","31450"
"In post","2023","Driver and Vehicle Standards Agency","Outer London - West and North West","Harrow and Hillingdon","London","70","65","34050","31490"
"In post","2023","Driver and Vehicle Standards Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","London","10","10","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Shropshire","Outside London","20","15","30430","28380"
"In post","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Staffordshire CC","Outside London","110","105","30150","27490"
"In post","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","25","20","30420","28390"
"In post","2023","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","Telford and Wrekin","Outside London","15","15","30090","28590"
"In post","2023","Driver and Vehicle Standards Agency","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","55","55","28190","27490"
"In post","2023","Driver and Vehicle Standards Agency","South Yorkshire","Sheffield","Outside London","40","35","29720","27450"
"In post","2023","Driver and Vehicle Standards Agency","Southern Scotland","Dumfries and Galloway","Outside London","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","15","15","31930","27860"
"In post","2023","Driver and Vehicle Standards Agency","Southern Scotland","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Southern Scotland","South Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","East Surrey","Outside London","25","25","36020","39300"
"In post","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","East Sussex CC","Outside London","40","35","27880","27450"
"In post","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","West Surrey","Outside London","45","40","32150","31490"
"In post","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","West Sussex (North East)","Outside London","25","20","28020","27450"
"In post","2023","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","West Sussex (South West)","Outside London","25","20","29050","27450"
"In post","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","Darlington","Outside London","40","40","30430","28350"
"In post","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","Durham","Outside London","10","10","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","Tees Valley and Durham","South Teesside","Outside London","10","10","28590","27450"
"In post","2023","Driver and Vehicle Standards Agency","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","40","40","29800","28590"
"In post","2023","Driver and Vehicle Standards Agency","West Central Scotland","Glasgow City","Outside London","30","30","28460","27450"
"In post","2023","Driver and Vehicle Standards Agency","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","10","10","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","West Central Scotland","North Lanarkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands","Birmingham","Outside London","95","90","27870","27400"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands","Dudley","Outside London","25","25","28390","27490"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands","Sandwell","Outside London","15","15","28690","27450"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands","Solihull","Outside London","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","West Midlands","Wolverhampton","Outside London","15","15","29030","27260"
"In post","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","Central Valleys","Outside London","30","30","29820","27580"
"In post","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","Gwynedd","Outside London","10","10","28640","26960"
"In post","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","South West Wales","Outside London","10","10","28240","27450"
"In post","2023","Driver and Vehicle Standards Agency","West Wales and The Valleys","Swansea","Outside London","405","390","30590","27070"
"In post","2023","Driver and Vehicle Standards Agency","West Yorkshire","Bradford","Outside London","25","20","28540","27490"
"In post","2023","Driver and Vehicle Standards Agency","West Yorkshire","Calderdale and Kirklees","Outside London","20","20","30610","27450"
"In post","2023","Driver and Vehicle Standards Agency","West Yorkshire","Leeds","Outside London","190","180","26580","26780"
"In post","2023","Driver and Vehicle Standards Agency","West Yorkshire","Wakefield","Outside London","30","30","29230","27490"
"In post","2023","Education Scotland","Eastern Scotland","Angus and Dundee City","Outside London","35","30","58430","65280"
"In post","2023","Education Scotland","Eastern Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Eastern Scotland","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Eastern Scotland","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Eastern Scotland","Perth and Kinross, and Stirling","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Eastern Scotland","West Lothian","Outside London","75","70","53680","52360"
"In post","2023","Education Scotland","Highlands and Islands","Caithness and Sutherland, and Ross and Cromarty","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Highlands and Islands","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","10","10","[c]","[c]"
"In post","2023","Education Scotland","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","Highlands and Islands","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","15","15","63170","70730"
"In post","2023","Education Scotland","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education Scotland","West Central Scotland","Glasgow City","Outside London","205","200","60280","65280"
"In post","2023","Education Scotland","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","5","5","[c]","[c]"
"In post","2023","Education Scotland","West Central Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","Nottingham","Outside London","30","30","41050","38210"
"In post","2023","Education and Skills Funding Agency","East Anglia","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","50","50","42500","37880"
"In post","2023","Education and Skills Funding Agency","Greater Manchester","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","Greater Manchester","Manchester","Outside London","100","95","38830","37590"
"In post","2023","Education and Skills Funding Agency","Inner London - West","Westminster","London","115","110","49320","42170"
"In post","2023","Education and Skills Funding Agency","Northumberland, and Tyne and Wear","Tyneside","Outside London","20","20","36380","37590"
"In post","2023","Education and Skills Funding Agency","Outer London - South","Croydon","London","5","5","[c]","[c]"
"In post","2023","Education and Skills Funding Agency","South Yorkshire","Sheffield","Outside London","135","130","40390","37590"
"In post","2023","Education and Skills Funding Agency","Tees Valley and Durham","Darlington","Outside London","100","95","40760","37590"
"In post","2023","Education and Skills Funding Agency","West Midlands","Coventry","Outside London","175","170","43790","38210"
"In post","2023","Education and Skills Funding Agency","West Yorkshire","Leeds","Outside London","25","25","42600","38210"
"In post","2023","Estyn","Cheshire","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","East Wales","Cardiff and Vale of Glamorgan","Outside London","80","70","50520","37110"
"In post","2023","Estyn","East Wales","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","East Wales","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","East Wales","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","West Wales and The Valleys","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","West Wales and The Valleys","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","West Wales and The Valleys","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","West Wales and The Valleys","Gwynedd","Outside London","5","5","[c]","[c]"
"In post","2023","Estyn","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Estyn","West Wales and The Valleys","South West Wales","Outside London","10","10","[c]","[c]"
"In post","2023","Estyn","West Wales and The Valleys","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","810","780","40650","35370"
"In post","2023","FCDO Services","Inner London - West","Westminster","London","175","170","49110","45400"
"In post","2023","FCDO Services","Overseas","Overseas","Overseas","125","125","42020","41490"
"In post","2023","Food Standards Agency","Bedfordshire and Hertfordshire","Bedford","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Bedfordshire and Hertfordshire","Hertfordshire CC","Outside London","15","15","46390","43100"
"In post","2023","Food Standards Agency","Bedfordshire and Hertfordshire","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","10","10","44380","41780"
"In post","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Outside London","15","15","45160","41160"
"In post","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Outside London","10","10","48330","43680"
"In post","2023","Food Standards Agency","Cheshire","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Cheshire","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","20","20","33290","28090"
"In post","2023","Food Standards Agency","Cumbria","East Cumbria","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Cumbria","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Derbyshire and Nottinghamshire","Derby","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Derbyshire and Nottinghamshire","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","20","15","33970","28090"
"In post","2023","Food Standards Agency","Devon","Devon CC","Outside London","25","25","38920","34910"
"In post","2023","Food Standards Agency","Devon","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Devon","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Dorset and Somerset","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Dorset and Somerset","Dorset","Outside London","10","10","34890","31260"
"In post","2023","Food Standards Agency","Dorset and Somerset","Somerset CC","Outside London","15","15","34560","28090"
"In post","2023","Food Standards Agency","East Anglia","Breckland and South Norfolk","Outside London","10","10","32290","29430"
"In post","2023","Food Standards Agency","East Anglia","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","East Anglia","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Anglia","Norwich and East Norfolk","Outside London","15","10","34810","31260"
"In post","2023","Food Standards Agency","East Anglia","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Anglia","Suffolk CC","Outside London","40","40","33970","29390"
"In post","2023","Food Standards Agency","East Wales","Cardiff and Vale of Glamorgan","Outside London","50","50","44340","38100"
"In post","2023","Food Standards Agency","East Wales","Flintshire and Wrexham","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","East Wales","Monmouthshire and Newport","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","East Wales","Powys","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","35","35","40540","37720"
"In post","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","10","10","33960","28090"
"In post","2023","Food Standards Agency","Eastern Scotland","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Eastern Scotland","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Essex","Essex Haven Gateway","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Essex","Essex Thames Gateway","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Essex","Heart of Essex","Outside London","10","10","31290","30540"
"In post","2023","Food Standards Agency","Essex","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Essex","Thurrock","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Essex","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","20","20","31610","28090"
"In post","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire CC","Outside London","15","15","39260","34970"
"In post","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Greater Manchester","Greater Manchester North East","Outside London","10","10","31250","31110"
"In post","2023","Food Standards Agency","Greater Manchester","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Greater Manchester","Greater Manchester South East","Outside London","10","10","32000","28090"
"In post","2023","Food Standards Agency","Greater Manchester","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Greater Manchester","Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Hampshire and Isle of Wight","North Hampshire","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Hampshire and Isle of Wight","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","15","15","34790","31260"
"In post","2023","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","Worcestershire CC","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Inner London - East","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Inner London - East","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Inner London - East","Lambeth","London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Inner London - East","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Inner London - East","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Inner London - West","Wandsworth","London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Inner London - West","Westminster","London","105","105","48580","41780"
"In post","2023","Food Standards Agency","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Kent","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Kent","Medway","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Kent","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Kent","West Kent","Outside London","15","15","44020","41160"
"In post","2023","Food Standards Agency","Lancashire","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Lancashire","East Lancashire","Outside London","10","10","30920","28090"
"In post","2023","Food Standards Agency","Lancashire","Lancaster and Wyre","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Lancashire","Mid Lancashire","Outside London","20","20","33390","28090"
"In post","2023","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","15","10","43000","38670"
"In post","2023","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Lincolnshire","Lincolnshire CC","Outside London","35","30","33100","29430"
"In post","2023","Food Standards Agency","Merseyside","East Merseyside","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Merseyside","Liverpool","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","North Yorkshire","North Yorkshire CC","Outside London","55","50","36170","31730"
"In post","2023","Food Standards Agency","North Yorkshire","York","Outside London","130","125","39370","38100"
"In post","2023","Food Standards Agency","Northern Ireland","Antrim and Newtownabbey","Outside London","15","15","41860","38670"
"In post","2023","Food Standards Agency","Northern Ireland","Ards and North Down","Outside London","10","10","47020","39090"
"In post","2023","Food Standards Agency","Northern Ireland","Armagh City, Banbridge and Craigavon","Outside London","10","10","39470","38670"
"In post","2023","Food Standards Agency","Northern Ireland","Belfast","Outside London","30","30","36420","37910"
"In post","2023","Food Standards Agency","Northern Ireland","Causeway Coast and Glens","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Lisburn and Castlereagh","Outside London","10","10","36930","37910"
"In post","2023","Food Standards Agency","Northern Ireland","Mid Ulster","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Northern Ireland","Mid and East Antrim","Outside London","10","10","38930","37910"
"In post","2023","Food Standards Agency","Northern Ireland","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Northumberland, and Tyne and Wear","Northumberland","Outside London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Northumberland, and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Northumberland, and Tyne and Wear","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Outer London - East and North East","Barking & Dagenham and Havering","London","10","10","38130","41160"
"In post","2023","Food Standards Agency","Outer London - East and North East","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Outer London - East and North East","Redbridge and Waltham Forest","London","10","10","38560","33820"
"In post","2023","Food Standards Agency","Outer London - South","Bromley","London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Outer London - South","Croydon","London","10","10","42860","38160"
"In post","2023","Food Standards Agency","Outer London - South","Merton, Kingston upon Thames and Sutton","London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Outer London - West and North West","Barnet","London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Outer London - West and North West","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","Food Standards Agency","Outer London - West and North West","Ealing","London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Outer London - West and North West","Harrow and Hillingdon","London","10","10","[c]","[c]"
"In post","2023","Food Standards Agency","Outer London - West and North West","Hounslow and Richmond upon Thames","London","5","5","[c]","[c]"
"In post","2023","Food Standards Agency","Overseas","Overseas","Overseas","[c]","[c]","[c]","[c]"
