"Status","Year","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Other","Herefordshire, County of","Outside London","40","40","22550","21580"
"In post","2023","Other","Hertfordshire CC","Outside London","145","120","28530","25610"
"In post","2023","Other","Hounslow and Richmond upon Thames","London","115","115","41530","35470"
"In post","2023","Other","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","30","30","32880","28490"
"In post","2023","Other","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","165","160","23570","21690"
"In post","2023","Other","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2023","Other","Isle of Wight","Outside London","5","5","[c]","[c]"
"In post","2023","Other","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","Other","Kent Thames Gateway","Outside London","5","5","[c]","[c]"
"In post","2023","Other","Kingston upon Hull, City of","Outside London","15","15","29910","28120"
"In post","2023","Other","Lambeth","London","15","15","40780","34650"
"In post","2023","Other","Lancaster and Wyre","Outside London","10","10","[c]","[c]"
"In post","2023","Other","Leeds","Outside London","185","175","38690","34170"
"In post","2023","Other","Leicester","Outside London","15","15","25610","28120"
"In post","2023","Other","Leicestershire CC and Rutland","Outside London","15","15","27450","22220"
"In post","2023","Other","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2023","Other","Lincolnshire CC","Outside London","170","170","23420","21590"
"In post","2023","Other","Lisburn and Castlereagh","Outside London","45","40","23660","20520"
"In post","2023","Other","Liverpool","Outside London","270","250","31030","26180"
"In post","2023","Other","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other","Manchester","Outside London","140","135","33300","27140"
"In post","2023","Other","Medway","Outside London","5","5","[c]","[c]"
"In post","2023","Other","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Other","Mid Kent","Outside London","10","10","36670","31900"
"In post","2023","Other","Mid Lancashire","Outside London","70","65","32530","28120"
"In post","2023","Other","Milton Keynes","Outside London","25","25","38140","28300"
"In post","2023","Other","Monmouthshire and Newport","Outside London","65","65","43040","49370"
"In post","2023","Other","Na h-Eileanan Siar","Outside London","75","70","23230","21690"
"In post","2023","Other","Newry, Mourne and Down","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other","North Hampshire","Outside London","20","20","27370","24680"
"In post","2023","Other","North Lanarkshire","Outside London","70","60","32620","31430"
"In post","2023","Other","North Northamptonshire","Outside London","225","190","22870","21690"
"In post","2023","Other","North Nottinghamshire","Outside London","15","15","25770","24050"
"In post","2023","Other","North Yorkshire CC","Outside London","185","180","22090","21580"
"In post","2023","Other","North and North East Lincolnshire","Outside London","15","15","28800","28120"
"In post","2023","Other","North and West Norfolk","Outside London","80","80","22350","21580"
"In post","2023","Other","Northumberland","Outside London","20","15","25300","21580"
"In post","2023","Other","Norwich and East Norfolk","Outside London","15","15","34200","28120"
"In post","2023","Other","Nottingham","Outside London","95","90","35920","31270"
"In post","2023","Other","Overseas","Overseas","15","15","46750","45950"
"In post","2023","Other","Oxfordshire CC","Outside London","115","110","29650","26040"
"In post","2023","Other","Perth and Kinross, and Stirling","Outside London","90","85","31830","29210"
"In post","2023","Other","Peterborough","Outside London","55","50","24410","21600"
"In post","2023","Other","Plymouth","Outside London","105","105","31890","27470"
"In post","2023","Other","Portsmouth","Outside London","120","120","33980","27470"
"In post","2023","Other","Powys","Outside London","80","80","24720","21600"
"In post","2023","Other","Redbridge and Waltham Forest","London","25","25","32450","32520"
"In post","2023","Other","Sandwell","Outside London","15","15","27890","28120"
"In post","2023","Other","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other","Sefton","Outside London","70","65","30740","28120"
"In post","2023","Other","Sheffield","Outside London","230","215","34280","32000"
"In post","2023","Other","Shropshire","Outside London","40","40","22670","21600"
"In post","2023","Other","Solihull","Outside London","45","40","31830","26600"
"In post","2023","Other","Somerset CC","Outside London","355","320","30240","22220"
"In post","2023","Other","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other","South Hampshire","Outside London","60","55","34160","31920"
"In post","2023","Other","South Lanarkshire","Outside London","10","10","[c]","[c]"
"In post","2023","Other","South Nottinghamshire","Outside London","40","40","22130","21700"
"In post","2023","Other","South Teesside","Outside London","15","15","29180","28120"
"In post","2023","Other","South West Wales","Outside London","110","100","40650","39690"
"In post","2023","Other","South and West Derbyshire","Outside London","10","5","[c]","[c]"
"In post","2023","Other","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other","Southend-on-Sea","Outside London","5","5","[c]","[c]"
"In post","2023","Other","Staffordshire CC","Outside London","75","70","27210","27130"
"In post","2023","Other","Stoke-on-Trent","Outside London","15","10","29700","28120"
"In post","2023","Other","Suffolk CC","Outside London","180","175","26740","22220"
"In post","2023","Other","Sunderland","Outside London","430","370","23750","21690"
"In post","2023","Other","Swansea","Outside London","80","70","43200","49370"
"In post","2023","Other","Swindon","Outside London","10","10","[c]","[c]"
"In post","2023","Other","Telford and Wrekin","Outside London","35","35","28990","28120"
"In post","2023","Other","Torbay","Outside London","10","10","25510","24900"
"In post","2023","Other","Tower Hamlets","London","115","110","46970","39000"
"In post","2023","Other","Tyneside","Outside London","210","195","33350","28120"
"In post","2023","Other","Unknown","Unknown","1715","1715","41880","39590"
"In post","2023","Other","Wakefield","Outside London","5","5","[c]","[c]"
"In post","2023","Other","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other","Wandsworth","London","5","5","[c]","[c]"
"In post","2023","Other","Warrington","Outside London","10","10","26010","27380"
"In post","2023","Other","Warwickshire CC","Outside London","210","180","23570","21690"
"In post","2023","Other","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Lothian","Outside London","10","10","[c]","[c]"
"In post","2023","Other","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other","West Surrey","Outside London","50","45","27870","21870"
"In post","2023","Other","West Sussex (North East)","Outside London","30","25","32710","28340"
"In post","2023","Other","West Sussex (South West)","Outside London","25","20","28340","29730"
"In post","2023","Other","Westminster","London","1155","1130","45650","36620"
"In post","2023","Other","Wiltshire","Outside London","425","420","44370","41100"
"In post","2023","Other","Wirral","Outside London","35","30","27750","28120"
"In post","2023","Other","Wolverhampton","Outside London","35","30","26340","28120"
"In post","2023","Other","Worcestershire CC","Outside London","10","10","24950","25170"
"In post","2023","Other","York","Outside London","50","45","28920","22410"
"In post","2023","Planning","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Birmingham","Outside London","5","5","[c]","[c]"
"In post","2023","Planning","Bristol, City of","Outside London","5","5","[c]","[c]"
"In post","2023","Planning","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Cardiff and Vale of Glamorgan","Outside London","45","45","43430","39690"
"In post","2023","Planning","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Conwy and Denbighshire","Outside London","5","5","[c]","[c]"
"In post","2023","Planning","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Planning","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","South West Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Planning","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Tyneside","Outside London","15","15","28360","27400"
"In post","2023","Planning","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Westminster","London","95","95","49490","44180"
"In post","2023","Planning","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning","York","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","10","54770","60050"
"In post","2023","Planning Inspectors","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Bristol, City of","Outside London","30","30","49090","33450"
"In post","2023","Planning Inspectors","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Buckinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cheshire East","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Devon CC","Outside London","15","15","60120","60050"
"In post","2023","Planning Inspectors","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Durham","Outside London","10","10","55500","54350"
"In post","2023","Planning Inspectors","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","East Sussex CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gloucestershire CC","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Herefordshire, County of","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Hertfordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leeds","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Leicestershire CC and Rutland","Outside London","10","10","[c]","[c]"
"In post","2023","Planning Inspectors","Lewisham and Southwark","London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Lincolnshire CC","Outside London","15","15","59620","60050"
"In post","2023","Planning Inspectors","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","North Nottinghamshire","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","North Yorkshire CC","Outside London","15","15","59820","60050"
"In post","2023","Planning Inspectors","Northumberland","Outside London","10","10","49080","48660"
"In post","2023","Planning Inspectors","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Sheffield","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","South West Wales","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","South and West Derbyshire","Outside London","10","10","55600","56070"
"In post","2023","Planning Inspectors","Staffordshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Suffolk CC","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Telford and Wrekin","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Tyneside","Outside London","20","20","59770","60050"
"In post","2023","Planning Inspectors","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wiltshire","Outside London","5","5","[c]","[c]"
"In post","2023","Planning Inspectors","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Planning Inspectors","Worcestershire CC","Outside London","10","5","[c]","[c]"
"In post","2023","Planning Inspectors","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Aberdeen City and Aberdeenshire","Outside London","10","10","46860","37750"
"In post","2023","Policy","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Ards and North Down","Outside London","10","10","45950","40090"
"In post","2023","Policy","Armagh City, Banbridge and Craigavon","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Barnsley, Doncaster and Rotherham","Outside London","10","10","[c]","[c]"
"In post","2023","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","60","60","42630","41000"
"In post","2023","Policy","Bedford","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Belfast","Outside London","65","65","42490","37680"
"In post","2023","Policy","Berkshire","Outside London","40","40","43140","37640"
"In post","2023","Policy","Bexley and Greenwich","London","5","5","[c]","[c]"
"In post","2023","Policy","Birmingham","Outside London","495","485","42530","37750"
"In post","2023","Policy","Blackpool","Outside London","10","10","48800","44310"
"In post","2023","Policy","Bournemouth, Christchurch and Poole","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Bradford","Outside London","10","10","45490","42510"
"In post","2023","Policy","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Bridgend and Neath Port Talbot","Outside London","10","10","40000","37300"
"In post","2023","Policy","Brighton and Hove","Outside London","10","10","42680","39430"
"In post","2023","Policy","Bristol, City of","Outside London","675","645","43190","37780"
"In post","2023","Policy","Bromley","London","5","5","[c]","[c]"
"In post","2023","Policy","Buckinghamshire","Outside London","50","50","32830","29470"
"In post","2023","Policy","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Cambridgeshire CC","Outside London","65","60","46290","41160"
"In post","2023","Policy","Camden and City of London","London","95","90","56440","53200"
"In post","2023","Policy","Cardiff and Vale of Glamorgan","Outside London","1290","1235","46610","41700"
"In post","2023","Policy","Causeway Coast and Glens","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Central Hampshire","Outside London","60","55","40680","41000"
"In post","2023","Policy","Central Valleys","Outside London","175","170","42400","39690"
"In post","2023","Policy","Cheshire East","Outside London","75","70","44770","39970"
"In post","2023","Policy","Cheshire West and Chester","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Chorley and West Lancashire","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","City of Edinburgh","Outside London","205","200","44360","39570"
"In post","2023","Policy","Conwy and Denbighshire","Outside London","80","75","41290","39690"
"In post","2023","Policy","Cornwall and Isles of Scilly","Outside London","20","20","36870","37300"
"In post","2023","Policy","Coventry","Outside London","160","160","45090","40630"
"In post","2023","Policy","Croydon","London","305","295","54580","56040"
"In post","2023","Policy","Darlington","Outside London","410","395","41460","37590"
"In post","2023","Policy","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Devon CC","Outside London","160","155","54530","50550"
"In post","2023","Policy","Dorset","Outside London","10","10","53720","45430"
"In post","2023","Policy","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Durham","Outside London","15","15","43850","41760"
"In post","2023","Policy","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Cumbria","Outside London","25","25","39500","37300"
"In post","2023","Policy","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","East Kent","Outside London","15","15","45130","40540"
"In post","2023","Policy","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","East Merseyside","Outside London","35","35","44020","39670"
"In post","2023","Policy","East Riding of Yorkshire","Outside London","15","15","41000","37720"
"In post","2023","Policy","East Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","East Sussex CC","Outside London","20","20","39220","39360"
"In post","2023","Policy","Enfield","London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Flintshire and Wrexham","Outside London","10","10","45560","49370"
"In post","2023","Policy","Glasgow City","Outside London","175","170","47490","43650"
"In post","2023","Policy","Gloucestershire CC","Outside London","25","20","50740","53040"
"In post","2023","Policy","Greater Manchester North East","Outside London","10","10","[c]","[c]"
"In post","2023","Policy","Greater Manchester North West","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Greater Manchester South West","Outside London","550","540","44990","39190"
"In post","2023","Policy","Gwent Valleys","Outside London","80","75","45100","39690"
"In post","2023","Policy","Gwynedd","Outside London","20","20","37230","32460"
"In post","2023","Policy","Hackney and Newham","London","330","315","57910","63990"
"In post","2023","Policy","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Harrow and Hillingdon","London","15","15","47830","43210"
"In post","2023","Policy","Hartlepool and Stockton-on-Tees","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Heart of Essex","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Hertfordshire CC","Outside London","65","60","48040","45750"
"In post","2023","Policy","Hounslow and Richmond upon Thames","London","60","60","44930","41590"
"In post","2023","Policy","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Isle of Anglesey","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Lambeth","London","5","5","[c]","[c]"
"In post","2023","Policy","Lancaster and Wyre","Outside London","40","35","30570","27470"
"In post","2023","Policy","Leeds","Outside London","635","610","43900","38470"
"In post","2023","Policy","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Leicestershire CC and Rutland","Outside London","10","10","40520","36770"
"In post","2023","Policy","Lewisham and Southwark","London","10","10","41630","34030"
"In post","2023","Policy","Lincolnshire CC","Outside London","30","30","37540","37300"
"In post","2023","Policy","Lisburn and Castlereagh","Outside London","10","10","43250","39980"
"In post","2023","Policy","Liverpool","Outside London","185","180","44480","39190"
"In post","2023","Policy","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Manchester","Outside London","490","480","40480","37590"
"In post","2023","Policy","Medway","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","Policy","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2023","Policy","Mid Lancashire","Outside London","65","60","45600","42510"
