"Status","Year","Age","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","40-49","Other","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Leeds","Outside London","50","45","44290","38470"
"In post","2023","40-49","Other","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Lincolnshire CC","Outside London","25","25","24500","21580"
"In post","2023","40-49","Other","Lisburn and Castlereagh","Outside London","15","10","24210","22400"
"In post","2023","40-49","Other","Liverpool","Outside London","70","65","34530","28120"
"In post","2023","40-49","Other","Luton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Manchester","Outside London","35","35","36310","27140"
"In post","2023","40-49","Other","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Mid Kent","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Other","Mid Lancashire","Outside London","20","15","31490","28120"
"In post","2023","40-49","Other","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Monmouthshire and Newport","Outside London","20","20","49430","49370"
"In post","2023","40-49","Other","Na h-Eileanan Siar","Outside London","20","15","23470","21690"
"In post","2023","40-49","Other","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","North Lanarkshire","Outside London","15","15","34710","34170"
"In post","2023","40-49","Other","North Northamptonshire","Outside London","50","45","22300","21690"
"In post","2023","40-49","Other","North Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Other","North Yorkshire CC","Outside London","20","20","23290","21910"
"In post","2023","40-49","Other","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","North and West Norfolk","Outside London","15","15","25660","21380"
"In post","2023","40-49","Other","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Norwich and East Norfolk","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Other","Nottingham","Outside London","30","30","37260","33130"
"In post","2023","40-49","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Oxfordshire CC","Outside London","25","20","28210","27080"
"In post","2023","40-49","Other","Perth and Kinross, and Stirling","Outside London","15","15","34650","29930"
"In post","2023","40-49","Other","Peterborough","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Other","Plymouth","Outside London","15","15","28960","27140"
"In post","2023","40-49","Other","Portsmouth","Outside London","15","15","40460","33830"
"In post","2023","40-49","Other","Powys","Outside London","10","10","25350","21580"
"In post","2023","40-49","Other","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Sandwell","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Other","Scottish Borders","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Sefton","Outside London","15","15","37370","33160"
"In post","2023","40-49","Other","Sheffield","Outside London","55","50","40440","32440"
"In post","2023","40-49","Other","Shropshire","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Other","Solihull","Outside London","15","15","37710","35580"
"In post","2023","40-49","Other","Somerset CC","Outside London","65","60","32530","27860"
"In post","2023","40-49","Other","South Hampshire","Outside London","15","15","41320","34300"
"In post","2023","40-49","Other","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","South Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Other","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","South West Wales","Outside London","30","30","42870","39690"
"In post","2023","40-49","Other","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Staffordshire CC","Outside London","15","15","31730","27470"
"In post","2023","40-49","Other","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Suffolk CC","Outside London","40","35","30440","27470"
"In post","2023","40-49","Other","Sunderland","Outside London","105","90","23460","21690"
"In post","2023","40-49","Other","Swansea","Outside London","30","30","45920","49370"
"In post","2023","40-49","Other","Swindon","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Other","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Torbay","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Other","Tower Hamlets","London","25","20","51950","43650"
"In post","2023","40-49","Other","Tyneside","Outside London","50","45","34440","29700"
"In post","2023","40-49","Other","Unknown","Unknown","325","325","45870","41630"
"In post","2023","40-49","Other","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Warwickshire CC","Outside London","35","25","23510","21690"
"In post","2023","40-49","Other","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","West Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","West Surrey","Outside London","10","10","32660","32870"
"In post","2023","40-49","Other","West Sussex (North East)","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Other","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","Westminster","London","265","260","53050","44050"
"In post","2023","40-49","Other","Wiltshire","Outside London","100","100","51350","49260"
"In post","2023","40-49","Other","Wirral","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Other","Wolverhampton","Outside London","15","10","26980","28120"
"In post","2023","40-49","Other","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Other","York","Outside London","10","10","35540","30300"
"In post","2023","40-49","Planning","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Cardiff and Vale of Glamorgan","Outside London","15","15","44730","39690"
"In post","2023","40-49","Planning","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Westminster","London","20","20","58740","57340"
"In post","2023","40-49","Planning","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Bristol, City of","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Devon CC","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Dudley","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Hertfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Lincolnshire CC","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","North Nottinghamshire","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","North Yorkshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Oxfordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Somerset CC","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","South and West Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Suffolk CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Tyneside","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Warwickshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","Worcestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Planning Inspectors","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Ards and North Down","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Policy","Armagh City, Banbridge and Craigavon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","10","10","43870","41800"
"In post","2023","40-49","Policy","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Belfast","Outside London","20","20","50530","50730"
"In post","2023","40-49","Policy","Berkshire","Outside London","10","10","48940","45600"
"In post","2023","40-49","Policy","Birmingham","Outside London","100","95","49100","50320"
"In post","2023","40-49","Policy","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Bournemouth, Christchurch and Poole","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Bradford","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Policy","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Bristol, City of","Outside London","145","130","47490","49400"
"In post","2023","40-49","Policy","Bromley","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Buckinghamshire","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Policy","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Cambridgeshire CC","Outside London","25","20","48460","49400"
"In post","2023","40-49","Policy","Camden and City of London","London","20","20","64620","67750"
"In post","2023","40-49","Policy","Cardiff and Vale of Glamorgan","Outside London","405","385","49570","49370"
"In post","2023","40-49","Policy","Causeway Coast and Glens","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Central Hampshire","Outside London","10","10","47470","45600"
"In post","2023","40-49","Policy","Central Valleys","Outside London","60","60","43680","39690"
"In post","2023","40-49","Policy","Cheshire East","Outside London","15","15","49520","49400"
"In post","2023","40-49","Policy","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","City of Edinburgh","Outside London","40","35","52780","53700"
"In post","2023","40-49","Policy","Conwy and Denbighshire","Outside London","20","20","41420","39690"
"In post","2023","40-49","Policy","Cornwall and Isles of Scilly","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Policy","Coventry","Outside London","50","45","51100","51360"
"In post","2023","40-49","Policy","Croydon","London","90","85","57000","59290"
"In post","2023","40-49","Policy","Darlington","Outside London","85","80","46850","38070"
"In post","2023","40-49","Policy","Devon CC","Outside London","55","50","55930","57170"
"In post","2023","40-49","Policy","Dorset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Durham","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Policy","Ealing","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","East Cumbria","Outside London","15","15","39750","37300"
"In post","2023","40-49","Policy","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","East Lothian and Midlothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","East Merseyside","Outside London","15","15","47860","49010"
"In post","2023","40-49","Policy","East Riding of Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Policy","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","East Sussex CC","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Policy","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Fermanagh and Omagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Glasgow City","Outside London","50","45","55800","57120"
"In post","2023","40-49","Policy","Gloucestershire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Greater Manchester North West","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Greater Manchester South West","Outside London","80","80","50520","52230"
"In post","2023","40-49","Policy","Gwent Valleys","Outside London","20","15","45300","39690"
"In post","2023","40-49","Policy","Gwynedd","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Hackney and Newham","London","85","80","61750","65230"
"In post","2023","40-49","Policy","Haringey and Islington","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Hertfordshire CC","Outside London","20","20","51310","46630"
"In post","2023","40-49","Policy","Hounslow and Richmond upon Thames","London","15","15","49100","48240"
"In post","2023","40-49","Policy","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Leeds","Outside London","135","125","48840","50160"
"In post","2023","40-49","Policy","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Lincolnshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Policy","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Liverpool","Outside London","55","50","47430","41960"
"In post","2023","40-49","Policy","Manchester","Outside London","90","85","44200","38840"
"In post","2023","40-49","Policy","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Mid Lancashire","Outside London","30","30","49280","42510"
"In post","2023","40-49","Policy","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Monmouthshire and Newport","Outside London","30","30","52530","57860"
"In post","2023","40-49","Policy","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","North Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","North Yorkshire CC","Outside London","15","15","39060","37300"
"In post","2023","40-49","Policy","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Northumberland","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Policy","Norwich and East Norfolk","Outside London","20","15","46520","49400"
"In post","2023","40-49","Policy","Nottingham","Outside London","45","40","44670","45600"
"In post","2023","40-49","Policy","Overseas","Overseas","630","630","57670","58200"
"In post","2023","40-49","Policy","Oxfordshire CC","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Policy","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Plymouth","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Policy","Portsmouth","Outside London","10","10","38990","34300"
"In post","2023","40-49","Policy","Powys","Outside London","25","20","42550","39690"
"In post","2023","40-49","Policy","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Sefton","Outside London","15","15","52720","54860"
"In post","2023","40-49","Policy","Sheffield","Outside London","220","205","48380","50340"
"In post","2023","40-49","Policy","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Somerset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","South Hampshire","Outside London","10","10","34000","31510"
"In post","2023","40-49","Policy","South Lanarkshire","Outside London","60","55","48830","52480"
"In post","2023","40-49","Policy","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","South West Wales","Outside London","55","55","44410","39690"
"In post","2023","40-49","Policy","South and West Derbyshire","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Policy","Southampton","Outside London","50","45","48500","42050"
"In post","2023","40-49","Policy","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Staffordshire CC","Outside London","15","15","39020","37300"
"In post","2023","40-49","Policy","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Suffolk CC","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Policy","Sunderland","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Policy","Swansea","Outside London","75","75","37240","33400"
"In post","2023","40-49","Policy","Swindon","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Policy","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Torbay","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Tower Hamlets","London","115","110","61730","61200"
"In post","2023","40-49","Policy","Tyneside","Outside London","80","80","45720","49400"
"In post","2023","40-49","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Wakefield","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Wandsworth","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Warrington","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Policy","West Cumbria","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Policy","West Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","West Surrey","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Policy","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Westminster","London","3650","3480","60320","59390"
"In post","2023","40-49","Policy","Wiltshire","Outside London","10","10","[c]","[c]"
"In post","2023","40-49","Policy","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Policy","Wolverhampton","Outside London","25","20","41570","37540"
"In post","2023","40-49","Policy","Worcestershire CC","Outside London","10","10","44930","49400"
"In post","2023","40-49","Policy","York","Outside London","90","85","44900","49400"
"In post","2023","40-49","Project Delivery","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","675","660","46990","42700"
"In post","2023","40-49","Project Delivery","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Belfast","Outside London","20","20","48620","42140"
"In post","2023","40-49","Project Delivery","Berkshire","Outside London","15","15","46440","39760"
"In post","2023","40-49","Project Delivery","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Birmingham","Outside London","85","85","45840","42510"
"In post","2023","40-49","Project Delivery","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Blackpool","Outside London","60","55","39150","38470"
"In post","2023","40-49","Project Delivery","Bournemouth, Christchurch and Poole","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","Bradford","Outside London","5","5","[c]","[c]"
"In post","2023","40-49","Project Delivery","Brent","London","[c]","[c]","[c]","[c]"
"In post","2023","40-49","Project Delivery","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
