"Status","Year","Age","Ethnicity","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","16-19","Black","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Black","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Mixed","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","London","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Other ethnicity","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Undeclared","Wales","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East Midlands (England)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East of England","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","London","Westminster","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North East (England)","Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Wales","Swansea","5","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","Unknown","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Midlands (England)","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","16-19","White","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
