"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","White","Chancellor's other departments","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Chancellor's other departments","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Chancellor's other departments","SEO/HEO","Heterosexual / straight","75","70","43130","43350"
"In post","2023","White","Chancellor's other departments","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Chancellor's other departments","SEO/HEO","Undeclared","15","15","[c]","[c]"
"In post","2023","White","Chancellor's other departments","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Charity Commission","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","White","Charity Commission","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Charity Commission","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Charity Commission","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Charity Commission","EO","Heterosexual / straight","50","50","25650","25300"
"In post","2023","White","Charity Commission","EO","LGBO","5","5","[c]","[c]"
"In post","2023","White","Charity Commission","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Charity Commission","EO","Unknown","15","10","[c]","[c]"
"In post","2023","White","Charity Commission","G6/G7","Heterosexual / straight","35","35","56100","52240"
"In post","2023","White","Charity Commission","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Charity Commission","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Charity Commission","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2023","White","Charity Commission","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Charity Commission","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Charity Commission","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Charity Commission","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Charity Commission","SEO/HEO","Heterosexual / straight","155","145","34130","30510"
"In post","2023","White","Charity Commission","SEO/HEO","LGBO","10","10","[c]","[c]"
"In post","2023","White","Charity Commission","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Charity Commission","SEO/HEO","Unknown","40","35","34260","31860"
"In post","2023","White","Competition and Markets Authority","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","EO","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","G6/G7","Heterosexual / straight","285","275","67260","66140"
"In post","2023","White","Competition and Markets Authority","G6/G7","LGBO","35","35","67010","62320"
"In post","2023","White","Competition and Markets Authority","G6/G7","Undeclared","25","25","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","SCS level","Heterosexual / straight","95","90","108470","102320"
"In post","2023","White","Competition and Markets Authority","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","SEO/HEO","Heterosexual / straight","115","115","38660","35920"
"In post","2023","White","Competition and Markets Authority","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","SEO/HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Competition and Markets Authority","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","AA/AO","Heterosexual / straight","640","590","22360","22180"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","AA/AO","LGBO","65","65","21870","21440"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","AA/AO","Undeclared","45","40","22300","22180"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","AA/AO","Unknown","105","80","22780","23240"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","EO","Heterosexual / straight","965","910","26890","25690"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","EO","LGBO","100","100","26740","25610"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","EO","Undeclared","80","75","26960","26650"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","EO","Unknown","60","55","27440","26940"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","G6/G7","Heterosexual / straight","2730","2635","58370","57550"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","G6/G7","LGBO","235","230","58140","55350"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","G6/G7","Undeclared","195","190","58100","55830"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","G6/G7","Unknown","60","55","60680","61980"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","SCS level","Heterosexual / straight","290","275","86430","78390"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","SCS level","LGBO","25","25","[c]","[c]"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","SCS level","Undeclared","15","15","[c]","[c]"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","SEO/HEO","Heterosexual / straight","3480","3330","38520","38200"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","SEO/HEO","LGBO","335","335","38100","37750"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","SEO/HEO","Undeclared","290","275","38800","39620"
"In post","2023","White","Department for Business, Energy and Industrial Strategy","SEO/HEO","Unknown","140","130","39050","40280"
"In post","2023","White","Department for Digital, Culture, Media and Sport","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","EO","Heterosexual / straight","60","55","28180","27800"
"In post","2023","White","Department for Digital, Culture, Media and Sport","EO","LGBO","15","15","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","G6/G7","Heterosexual / straight","570","560","57450","55280"
"In post","2023","White","Department for Digital, Culture, Media and Sport","G6/G7","LGBO","100","100","56610","53030"
"In post","2023","White","Department for Digital, Culture, Media and Sport","G6/G7","Undeclared","30","30","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","SCS level","Heterosexual / straight","90","80","88140","78830"
"In post","2023","White","Department for Digital, Culture, Media and Sport","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Digital, Culture, Media and Sport","SEO/HEO","Heterosexual / straight","340","335","37010","35620"
"In post","2023","White","Department for Digital, Culture, Media and Sport","SEO/HEO","LGBO","75","75","36280","35620"
"In post","2023","White","Department for Digital, Culture, Media and Sport","SEO/HEO","Undeclared","50","50","35480","35040"
"In post","2023","White","Department for Digital, Culture, Media and Sport","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","White","Department for Education","AA/AO","Heterosexual / straight","50","45","22330","22020"
"In post","2023","White","Department for Education","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","White","Department for Education","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Education","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Education","EO","Heterosexual / straight","390","370","27140","26940"
"In post","2023","White","Department for Education","EO","LGBO","45","45","27050","25900"
"In post","2023","White","Department for Education","EO","Undeclared","25","25","[c]","[c]"
"In post","2023","White","Department for Education","EO","Unknown","10","10","[c]","[c]"
"In post","2023","White","Department for Education","G6/G7","Heterosexual / straight","2085","2000","57340","55020"
"In post","2023","White","Department for Education","G6/G7","LGBO","160","155","57790","55020"
"In post","2023","White","Department for Education","G6/G7","Undeclared","140","135","56900","55020"
"In post","2023","White","Department for Education","G6/G7","Unknown","90","85","58990","56040"
"In post","2023","White","Department for Education","SCS level","Heterosexual / straight","210","200","85010","76800"
"In post","2023","White","Department for Education","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","White","Department for Education","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Department for Education","SCS level","Unknown","10","5","[c]","[c]"
"In post","2023","White","Department for Education","SEO/HEO","Heterosexual / straight","2315","2225","36630","37590"
"In post","2023","White","Department for Education","SEO/HEO","LGBO","250","245","36730","37590"
"In post","2023","White","Department for Education","SEO/HEO","Undeclared","170","160","37640","37590"
"In post","2023","White","Department for Education","SEO/HEO","Unknown","90","85","38490","37980"
"In post","2023","White","Department for Education","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","White","Department for Education","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Education","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Education","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Environment, Food and Rural Affairs","AA/AO","Heterosexual / straight","1475","1340","22510","22150"
"In post","2023","White","Department for Environment, Food and Rural Affairs","AA/AO","LGBO","155","150","22540","22150"
"In post","2023","White","Department for Environment, Food and Rural Affairs","AA/AO","Undeclared","115","105","22570","22150"
"In post","2023","White","Department for Environment, Food and Rural Affairs","AA/AO","Unknown","40","35","22960","22150"
"In post","2023","White","Department for Environment, Food and Rural Affairs","EO","Heterosexual / straight","1340","1265","26670","25920"
"In post","2023","White","Department for Environment, Food and Rural Affairs","EO","LGBO","115","110","26610","25920"
"In post","2023","White","Department for Environment, Food and Rural Affairs","EO","Undeclared","105","95","27070","25990"
"In post","2023","White","Department for Environment, Food and Rural Affairs","EO","Unknown","105","100","26530","25970"
"In post","2023","White","Department for Environment, Food and Rural Affairs","G6/G7","Heterosexual / straight","1925","1860","54650","54330"
"In post","2023","White","Department for Environment, Food and Rural Affairs","G6/G7","LGBO","155","155","54430","54330"
"In post","2023","White","Department for Environment, Food and Rural Affairs","G6/G7","Undeclared","130","125","55050","54330"
"In post","2023","White","Department for Environment, Food and Rural Affairs","G6/G7","Unknown","100","95","54200","50970"
"In post","2023","White","Department for Environment, Food and Rural Affairs","SCS level","Heterosexual / straight","165","160","84040","78260"
"In post","2023","White","Department for Environment, Food and Rural Affairs","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","White","Department for Environment, Food and Rural Affairs","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","White","Department for Environment, Food and Rural Affairs","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Environment, Food and Rural Affairs","SEO/HEO","Heterosexual / straight","3070","2940","35410","37300"
"In post","2023","White","Department for Environment, Food and Rural Affairs","SEO/HEO","LGBO","285","280","35660","37300"
"In post","2023","White","Department for Environment, Food and Rural Affairs","SEO/HEO","Undeclared","260","250","35940","37300"
"In post","2023","White","Department for Environment, Food and Rural Affairs","SEO/HEO","Unknown","210","200","34840","36780"
"In post","2023","White","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","EO","Heterosexual / straight","100","95","28740","29280"
"In post","2023","White","Department for International Trade","EO","LGBO","15","15","[c]","[c]"
"In post","2023","White","Department for International Trade","EO","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","G6/G7","Heterosexual / straight","665","655","59470","55600"
"In post","2023","White","Department for International Trade","G6/G7","LGBO","80","80","58910","56130"
"In post","2023","White","Department for International Trade","G6/G7","Undeclared","45","45","58920","55500"
"In post","2023","White","Department for International Trade","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","White","Department for International Trade","SCS level","Heterosexual / straight","100","95","89810","78760"
"In post","2023","White","Department for International Trade","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","White","Department for International Trade","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","White","Department for International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for International Trade","SEO/HEO","Heterosexual / straight","725","715","39120","41140"
"In post","2023","White","Department for International Trade","SEO/HEO","LGBO","110","110","38190","36260"
"In post","2023","White","Department for International Trade","SEO/HEO","Undeclared","35","35","38980","41550"
"In post","2023","White","Department for International Trade","SEO/HEO","Unknown","30","30","39060","38610"
"In post","2023","White","Department for Levelling Up, Housing and Communities","AA/AO","Heterosexual / straight","100","95","23180","23250"
"In post","2023","White","Department for Levelling Up, Housing and Communities","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","AA/AO","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","EO","Heterosexual / straight","155","150","28490","28060"
"In post","2023","White","Department for Levelling Up, Housing and Communities","EO","LGBO","20","20","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","EO","Undeclared","15","10","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","EO","Unknown","15","15","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","G6/G7","Heterosexual / straight","1265","1200","58250","55630"
"In post","2023","White","Department for Levelling Up, Housing and Communities","G6/G7","LGBO","125","125","57890","54630"
"In post","2023","White","Department for Levelling Up, Housing and Communities","G6/G7","Undeclared","60","55","57750","54630"
"In post","2023","White","Department for Levelling Up, Housing and Communities","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","SCS level","Heterosexual / straight","125","115","86170","79080"
"In post","2023","White","Department for Levelling Up, Housing and Communities","SCS level","LGBO","10","10","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","SCS level","Undeclared","5","5","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Levelling Up, Housing and Communities","SEO/HEO","Heterosexual / straight","810","785","37150","37540"
"In post","2023","White","Department for Levelling Up, Housing and Communities","SEO/HEO","LGBO","115","115","37030","37060"
"In post","2023","White","Department for Levelling Up, Housing and Communities","SEO/HEO","Undeclared","50","50","37120","35790"
"In post","2023","White","Department for Levelling Up, Housing and Communities","SEO/HEO","Unknown","30","30","39610","39000"
"In post","2023","White","Department for Transport","AA/AO","Heterosexual / straight","2950","2585","22570","22500"
"In post","2023","White","Department for Transport","AA/AO","LGBO","200","190","22330","22500"
"In post","2023","White","Department for Transport","AA/AO","Undeclared","860","670","21590","22500"
"In post","2023","White","Department for Transport","AA/AO","Unknown","120","100","24250","22500"
"In post","2023","White","Department for Transport","EO","Heterosexual / straight","2100","1970","28300","27450"
"In post","2023","White","Department for Transport","EO","LGBO","125","125","28330","27260"
"In post","2023","White","Department for Transport","EO","Undeclared","470","405","28310","27450"
"In post","2023","White","Department for Transport","EO","Unknown","70","65","29830","27450"
"In post","2023","White","Department for Transport","G6/G7","Heterosexual / straight","1275","1240","61520","57000"
"In post","2023","White","Department for Transport","G6/G7","LGBO","125","120","58580","55740"
"In post","2023","White","Department for Transport","G6/G7","Undeclared","115","110","62130","59150"
"In post","2023","White","Department for Transport","G6/G7","Unknown","15","15","[c]","[c]"
"In post","2023","White","Department for Transport","SCS level","Heterosexual / straight","180","175","91180","81930"
"In post","2023","White","Department for Transport","SCS level","LGBO","20","20","[c]","[c]"
"In post","2023","White","Department for Transport","SCS level","Undeclared","15","10","[c]","[c]"
"In post","2023","White","Department for Transport","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Department for Transport","SEO/HEO","Heterosexual / straight","2425","2355","37810","36950"
"In post","2023","White","Department for Transport","SEO/HEO","LGBO","155","155","38250","38220"
"In post","2023","White","Department for Transport","SEO/HEO","Undeclared","295","280","37500","35830"
"In post","2023","White","Department for Transport","SEO/HEO","Unknown","35","35","36890","35760"
"In post","2023","White","Department for Work and Pensions","AA/AO","Heterosexual / straight","14295","12315","21880","21690"
"In post","2023","White","Department for Work and Pensions","AA/AO","LGBO","960","905","21970","21690"
"In post","2023","White","Department for Work and Pensions","AA/AO","Undeclared","1550","1305","21890","21690"
"In post","2023","White","Department for Work and Pensions","AA/AO","Unknown","2675","2155","21860","21690"
"In post","2023","White","Department for Work and Pensions","EO","Heterosexual / straight","24000","21360","28460","28120"
"In post","2023","White","Department for Work and Pensions","EO","LGBO","1645","1570","28580","28120"
"In post","2023","White","Department for Work and Pensions","EO","Undeclared","2185","1905","28470","28120"
"In post","2023","White","Department for Work and Pensions","EO","Unknown","3355","2810","28430","28120"
"In post","2023","White","Department for Work and Pensions","G6/G7","Heterosexual / straight","2935","2820","58460","55180"
"In post","2023","White","Department for Work and Pensions","G6/G7","LGBO","170","165","57920","55150"
"In post","2023","White","Department for Work and Pensions","G6/G7","Undeclared","170","165","59480","55320"
"In post","2023","White","Department for Work and Pensions","G6/G7","Unknown","255","245","57890","54080"
"In post","2023","White","Department for Work and Pensions","SCS level","Heterosexual / straight","225","220","90540","82300"
"In post","2023","White","Department for Work and Pensions","SCS level","LGBO","15","15","[c]","[c]"
"In post","2023","White","Department for Work and Pensions","SCS level","Undeclared","10","10","[c]","[c]"
"In post","2023","White","Department for Work and Pensions","SCS level","Unknown","15","15","[c]","[c]"
"In post","2023","White","Department for Work and Pensions","SEO/HEO","Heterosexual / straight","8690","8150","37190","34970"
"In post","2023","White","Department for Work and Pensions","SEO/HEO","LGBO","635","620","36470","34170"
"In post","2023","White","Department for Work and Pensions","SEO/HEO","Undeclared","700","660","37470","34970"
"In post","2023","White","Department for Work and Pensions","SEO/HEO","Unknown","755","705","36570","34330"
"In post","2023","White","Department of Health and Social Care","AA/AO","Heterosexual / straight","220","195","22490","22380"
"In post","2023","White","Department of Health and Social Care","AA/AO","LGBO","20","15","[c]","[c]"
"In post","2023","White","Department of Health and Social Care","AA/AO","Undeclared","35","30","22790","22480"
"In post","2023","White","Department of Health and Social Care","AA/AO","Unknown","45","40","22300","22140"
"In post","2023","White","Department of Health and Social Care","EO","Heterosexual / straight","420","405","27110","27690"
"In post","2023","White","Department of Health and Social Care","EO","LGBO","50","50","26850","27840"
"In post","2023","White","Department of Health and Social Care","EO","Undeclared","50","45","27450","27960"
"In post","2023","White","Department of Health and Social Care","EO","Unknown","45","40","28460","28200"
"In post","2023","White","Department of Health and Social Care","G6/G7","Heterosexual / straight","1720","1645","59210","55200"
"In post","2023","White","Department of Health and Social Care","G6/G7","LGBO","155","150","58710","54690"
"In post","2023","White","Department of Health and Social Care","G6/G7","Undeclared","220","205","60200","55670"
"In post","2023","White","Department of Health and Social Care","G6/G7","Unknown","215","210","59800","55620"
"In post","2023","White","Department of Health and Social Care","SCS level","Heterosexual / straight","365","340","96610","93750"
"In post","2023","White","Department of Health and Social Care","SCS level","LGBO","30","30","98740","95350"
"In post","2023","White","Department of Health and Social Care","SCS level","Undeclared","50","45","96920","95150"
"In post","2023","White","Department of Health and Social Care","SCS level","Unknown","50","45","107890","94580"
"In post","2023","White","Department of Health and Social Care","SEO/HEO","Heterosexual / straight","1655","1590","37650","38120"
"In post","2023","White","Department of Health and Social Care","SEO/HEO","LGBO","195","190","37620","38120"
"In post","2023","White","Department of Health and Social Care","SEO/HEO","Undeclared","230","220","38090","39090"
"In post","2023","White","Department of Health and Social Care","SEO/HEO","Unknown","190","180","39560","40560"
"In post","2023","White","Estyn","AA/AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","White","Estyn","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","White","Estyn","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","G6/G7","Heterosexual / straight","60","60","76810","78500"
"In post","2023","White","Estyn","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","White","Estyn","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","White","Estyn","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","SEO/HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","White","Estyn","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Estyn","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Food Standards Agency","AA/AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","White","Food Standards Agency","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Food Standards Agency","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Food Standards Agency","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Food Standards Agency","EO","Heterosexual / straight","190","180","28330","28090"
"In post","2023","White","Food Standards Agency","EO","LGBO","10","10","[c]","[c]"
"In post","2023","White","Food Standards Agency","EO","Undeclared","15","15","[c]","[c]"
"In post","2023","White","Food Standards Agency","EO","Unknown","130","120","28480","28090"
"In post","2023","White","Food Standards Agency","G6/G7","Heterosexual / straight","195","190","56390","55300"
"In post","2023","White","Food Standards Agency","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","White","Food Standards Agency","G6/G7","Undeclared","20","20","[c]","[c]"
"In post","2023","White","Food Standards Agency","G6/G7","Unknown","10","10","[c]","[c]"
"In post","2023","White","Food Standards Agency","SCS level","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","White","Food Standards Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","White","Food Standards Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Food Standards Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","Food Standards Agency","SEO/HEO","Heterosexual / straight","470","460","36310","38100"
"In post","2023","White","Food Standards Agency","SEO/HEO","LGBO","35","35","36240","36730"
"In post","2023","White","Food Standards Agency","SEO/HEO","Undeclared","35","35","37780","38670"
"In post","2023","White","Food Standards Agency","SEO/HEO","Unknown","25","25","[c]","[c]"
"In post","2023","White","Foreign, Commonwealth and Development Office","AA/AO","Heterosexual / straight","225","215","26900","26100"
"In post","2023","White","Foreign, Commonwealth and Development Office","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2023","White","Foreign, Commonwealth and Development Office","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","White","Foreign, Commonwealth and Development Office","AA/AO","Unknown","50","50","27480","28240"
"In post","2023","White","Foreign, Commonwealth and Development Office","EO","Heterosexual / straight","455","440","30390","29530"
"In post","2023","White","Foreign, Commonwealth and Development Office","EO","LGBO","30","30","28780","28760"
"In post","2023","White","Foreign, Commonwealth and Development Office","EO","Undeclared","5","5","[c]","[c]"
"In post","2023","White","Foreign, Commonwealth and Development Office","EO","Unknown","65","65","30720","30710"
"In post","2023","White","Foreign, Commonwealth and Development Office","G6/G7","Heterosexual / straight","1785","1725","61780","60080"
"In post","2023","White","Foreign, Commonwealth and Development Office","G6/G7","LGBO","135","135","60090","57360"
"In post","2023","White","Foreign, Commonwealth and Development Office","G6/G7","Undeclared","35","35","64250","65550"
"In post","2023","White","Foreign, Commonwealth and Development Office","G6/G7","Unknown","315","305","61550","60720"
"In post","2023","White","Foreign, Commonwealth and Development Office","SCS level","Heterosexual / straight","355","350","88520","79470"
"In post","2023","White","Foreign, Commonwealth and Development Office","SCS level","LGBO","25","25","[c]","[c]"
"In post","2023","White","Foreign, Commonwealth and Development Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Foreign, Commonwealth and Development Office","SCS level","Unknown","70","70","85510","79000"
"In post","2023","White","Foreign, Commonwealth and Development Office","SEO/HEO","Heterosexual / straight","1620","1595","39470","38540"
"In post","2023","White","Foreign, Commonwealth and Development Office","SEO/HEO","LGBO","135","130","38480","38330"
"In post","2023","White","Foreign, Commonwealth and Development Office","SEO/HEO","Undeclared","35","35","41110","39550"
"In post","2023","White","Foreign, Commonwealth and Development Office","SEO/HEO","Unknown","285","285","39960","39450"
"In post","2023","White","Foreign, Commonwealth and Development Office","Unknown","Heterosexual / straight","35","35","24910","23800"
"In post","2023","White","Foreign, Commonwealth and Development Office","Unknown","LGBO","5","5","[c]","[c]"
"In post","2023","White","Foreign, Commonwealth and Development Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","White","Foreign, Commonwealth and Development Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","White","HM Land Registry","AA/AO","Heterosexual / straight","680","625","23440","23390"
"In post","2023","White","HM Land Registry","AA/AO","LGBO","60","60","23320","23390"
"In post","2023","White","HM Land Registry","AA/AO","Undeclared","40","35","23570","23390"
"In post","2023","White","HM Land Registry","AA/AO","Unknown","140","130","23400","23390"
"In post","2023","White","HM Land Registry","EO","Heterosexual / straight","1255","1105","28320","28080"
