"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Undeclared","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Outside London","AA/AO","70","[c]","22370","21690"
"Leaver CS","2023","60-64","Undeclared","Outside London","EO","75","[c]","30020","28120"
"Leaver CS","2023","60-64","Undeclared","Outside London","G6/G7","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Outside London","SEO/HEO","75","[c]","39580","38910"
"Leaver CS","2023","60-64","Undeclared","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","G6/G7","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Outside London","AA/AO","240","[c]","22300","21690"
"Leaver CS","2023","60-64","Unknown","Outside London","EO","95","[c]","30050","28120"
"Leaver CS","2023","60-64","Unknown","Outside London","G6/G7","40","[c]","62910","62400"
"Leaver CS","2023","60-64","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Outside London","SEO/HEO","85","[c]","40190","39250"
"Leaver CS","2023","60-64","Unknown","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Unknown","Unknown","Unknown","35","[c]","46800","38420"
"Leaver CS","2023","60-64","White","London","AA/AO","55","[c]","25240","24530"
"Leaver CS","2023","60-64","White","London","EO","95","[c]","31280","31060"
"Leaver CS","2023","60-64","White","London","G6/G7","170","[c]","64550","63500"
"Leaver CS","2023","60-64","White","London","SCS level","55","[c]","104830","99000"
"Leaver CS","2023","60-64","White","London","SEO/HEO","135","[c]","41560","39980"
"Leaver CS","2023","60-64","White","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Outside London","AA/AO","1410","[c]","22480","21690"
"Leaver CS","2023","60-64","White","Outside London","EO","990","[c]","28450","28120"
"Leaver CS","2023","60-64","White","Outside London","G6/G7","415","[c]","63620","61440"
"Leaver CS","2023","60-64","White","Outside London","SCS level","45","[c]","107700","102000"
"Leaver CS","2023","60-64","White","Outside London","SEO/HEO","960","[c]","39320","38330"
"Leaver CS","2023","60-64","White","Outside London","Unknown","140","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","London","AA/AO","45","[c]","25090","25610"
"Leaver CS","2023","65+","Asian","London","EO","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","London","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Outside London","AA/AO","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","London","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Outside London","AA/AO","85","[c]","22800","21690"
"Leaver CS","2023","65+","Undeclared","Outside London","EO","55","[c]","28780","28120"
"Leaver CS","2023","65+","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Undeclared","Outside London","SEO/HEO","35","[c]","40670","39260"
"Leaver CS","2023","65+","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","AA/AO","175","[c]","22940","22150"
"Leaver CS","2023","65+","Unknown","Outside London","EO","55","[c]","29370","28000"
"Leaver CS","2023","65+","Unknown","Outside London","G6/G7","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Outside London","SEO/HEO","50","[c]","38650","38330"
"Leaver CS","2023","65+","Unknown","Outside London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","London","AA/AO","85","[c]","25390","25480"
"Leaver CS","2023","65+","White","London","EO","75","[c]","31040","30930"
"Leaver CS","2023","65+","White","London","G6/G7","75","[c]","64930","63600"
"Leaver CS","2023","65+","White","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","London","SEO/HEO","75","[c]","41820","41670"
"Leaver CS","2023","65+","White","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Outside London","AA/AO","1580","[c]","22060","21690"
"Leaver CS","2023","65+","White","Outside London","EO","875","[c]","28390","28120"
"Leaver CS","2023","65+","White","Outside London","G6/G7","160","[c]","63430","61210"
"Leaver CS","2023","65+","White","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Outside London","SEO/HEO","540","[c]","38840","37450"
"Leaver CS","2023","65+","White","Outside London","Unknown","135","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Undeclared","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Unknown","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","White","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Asian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Black","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Mixed","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Other ethnicity","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","16-19","White","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","London","AA/AO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","London","EO","115","[c]","30140","30230"
"Leaver Dept.","2023","20-29","Asian","London","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","London","SEO/HEO","155","[c]","35580","35240"
"Leaver Dept.","2023","20-29","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Outside London","AA/AO","70","[c]","21910","21780"
"Leaver Dept.","2023","20-29","Asian","Outside London","EO","80","[c]","27450","28040"
"Leaver Dept.","2023","20-29","Asian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Outside London","SEO/HEO","40","[c]","34630","33650"
"Leaver Dept.","2023","20-29","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","London","EO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","London","SEO/HEO","55","[c]","36370","35630"
"Leaver Dept.","2023","20-29","Black","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Outside London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","20-29","Black","Outside London","G6/G7","[c]","[c]","[c]","[c]"
