"Status","Year","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cheshire","EO","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Cheshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cheshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cheshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cheshire","G7","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Cheshire","G7","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Cheshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cheshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cornwall and Isles of Scilly","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cornwall and Isles of Scilly","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cornwall and Isles of Scilly","EO","Female","10","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Cornwall and Isles of Scilly","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cornwall and Isles of Scilly","G7","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Cornwall and Isles of Scilly","G7","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Cornwall and Isles of Scilly","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cornwall and Isles of Scilly","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cornwall and Isles of Scilly","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cornwall and Isles of Scilly","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","AO","Female","10","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","G7","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","G7","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Cumbria","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","AO","Female","55","50","22520","22870"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","AO","Male","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","Female","45","40","27480","26900"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","EO","Male","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","G6","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","G7","Female","75","65","53970","53750"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","G7","Male","40","35","53660","51270"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","HEO","Female","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","HEO","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","AO","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","AO","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","EO","Female","15","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","EO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","G7","Female","25","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","G7","Male","25","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","HEO","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","HEO","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","SEO","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Devon","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Dorset and Somerset","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Dorset and Somerset","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","AO","Female","35","30","22450","22870"
"In post","2023","Attorney General's Departments","East Anglia","AO","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","EO","Female","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","EO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","G7","Female","25","20","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","G7","Male","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","HEO","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","SEO","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","East Anglia","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Wales","AO","Female","55","50","22940","22870"
"In post","2023","Attorney General's Departments","East Wales","AO","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","East Wales","EO","Female","50","45","27870","27440"
"In post","2023","Attorney General's Departments","East Wales","EO","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","East Wales","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Wales","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Wales","G7","Female","90","80","54290","54800"
"In post","2023","Attorney General's Departments","East Wales","G7","Male","50","45","55860","56450"
"In post","2023","Attorney General's Departments","East Wales","HEO","Female","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","East Wales","HEO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","East Wales","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Wales","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Wales","SEO","Female","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","East Wales","SEO","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AO","Female","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","EO","Female","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G7","Female","25","20","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G7","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Essex","AO","Female","40","35","24060","24480"
"In post","2023","Attorney General's Departments","Essex","AO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Essex","EO","Female","35","30","29540","29850"
"In post","2023","Attorney General's Departments","Essex","EO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Essex","G6","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Essex","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Essex","G7","Female","60","55","58660","55170"
"In post","2023","Attorney General's Departments","Essex","G7","Male","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Essex","HEO","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Essex","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Essex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Essex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Essex","SEO","Female","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Essex","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Female","35","35","22310","22870"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AO","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Female","35","30","27820","27150"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","EO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Female","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Female","80","70","53720","52060"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G7","Male","45","45","55420","54800"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Female","15","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Greater Manchester","AO","Female","65","60","22830","22870"
"In post","2023","Attorney General's Departments","Greater Manchester","AO","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Greater Manchester","EO","Female","65","60","28150","28850"
"In post","2023","Attorney General's Departments","Greater Manchester","EO","Male","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Greater Manchester","G6","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Greater Manchester","G6","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Greater Manchester","G7","Female","95","85","54900","54800"
"In post","2023","Attorney General's Departments","Greater Manchester","G7","Male","55","55","55020","53750"
"In post","2023","Attorney General's Departments","Greater Manchester","HEO","Female","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Greater Manchester","HEO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Greater Manchester","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Greater Manchester","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Greater Manchester","SEO","Female","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Greater Manchester","SEO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","AO","Female","35","35","23860","24480"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","AO","Male","30","30","23940","24480"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","EO","Female","45","40","28980","28200"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","EO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","G6","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","G6","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","G7","Female","75","70","59020","57620"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","G7","Male","45","45","60580","61100"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","HEO","Female","20","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","HEO","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","SEO","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Hampshire and Isle of Wight","SEO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","G7","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Herefordshire, Worcestershire and Warwickshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","AO","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","AO","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","G7","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","G7","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - East","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - West","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - West","AA","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Inner London - West","AO","Female","245","225","24210","24480"
"In post","2023","Attorney General's Departments","Inner London - West","AO","Male","120","115","24270","24480"
"In post","2023","Attorney General's Departments","Inner London - West","EO","Female","540","510","29210","28410"
"In post","2023","Attorney General's Departments","Inner London - West","EO","Male","250","245","29330","28540"
"In post","2023","Attorney General's Departments","Inner London - West","G6","Female","595","525","69540","67650"
"In post","2023","Attorney General's Departments","Inner London - West","G6","Male","355","345","71460","69120"
"In post","2023","Attorney General's Departments","Inner London - West","G7","Female","1085","1000","56800","54100"
"In post","2023","Attorney General's Departments","Inner London - West","G7","Male","530","515","57590","54320"
"In post","2023","Attorney General's Departments","Inner London - West","HEO","Female","250","240","36050","34450"
"In post","2023","Attorney General's Departments","Inner London - West","HEO","Male","170","165","36240","34450"
"In post","2023","Attorney General's Departments","Inner London - West","SCS level","Female","165","155","88320","81600"
"In post","2023","Attorney General's Departments","Inner London - West","SCS level","Male","100","100","89680","84760"
"In post","2023","Attorney General's Departments","Inner London - West","SEO","Female","160","155","41220","40800"
"In post","2023","Attorney General's Departments","Inner London - West","SEO","Male","140","140","41820","41400"
"In post","2023","Attorney General's Departments","Kent","AO","Female","30","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","AO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","EO","Female","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","EO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","G7","Female","25","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","G7","Male","30","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","HEO","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","HEO","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","SEO","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Kent","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","AO","Female","30","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","AO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","EO","Female","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","EO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","G7","Female","55","50","53480","54020"
"In post","2023","Attorney General's Departments","Lancashire","G7","Male","35","35","54460","56450"
"In post","2023","Attorney General's Departments","Lancashire","HEO","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","SEO","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Lancashire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AO","Female","40","35","22260","22870"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Female","25","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","EO","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G7","Female","50","45","52520","51860"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G7","Male","30","25","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","HEO","Female","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","G7","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Lincolnshire","G7","Male","10","5","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","AO","Female","75","70","22650","22870"
"In post","2023","Attorney General's Departments","Merseyside","AO","Male","35","30","22360","22870"
"In post","2023","Attorney General's Departments","Merseyside","EO","Female","75","70","27710","27400"
"In post","2023","Attorney General's Departments","Merseyside","EO","Male","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","G6","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","G6","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","G7","Female","80","75","53890","52930"
"In post","2023","Attorney General's Departments","Merseyside","G7","Male","65","60","55200","55040"
"In post","2023","Attorney General's Departments","Merseyside","HEO","Female","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","HEO","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","SEO","Female","20","20","[c]","[c]"
"In post","2023","Attorney General's Departments","Merseyside","SEO","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","AO","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","AO","Male","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","EO","Female","25","20","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","EO","Male","10","10","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","G6","Female","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","G6","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","G7","Female","25","25","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","G7","Male","15","15","[c]","[c]"
"In post","2023","Attorney General's Departments","North Yorkshire","HEO","Female","20","15","[c]","[c]"
