"Status","Year","Parent_department","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","East Midlands (England)","Derbyshire and Nottinghamshire","325","305","38330","31180"
"In post","2023","Attorney General's Departments","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","180","165","38880","36880"
"In post","2023","Attorney General's Departments","East Midlands (England)","Lincolnshire","20","20","46990","56450"
"In post","2023","Attorney General's Departments","East of England","Bedfordshire and Hertfordshire","195","175","45020","42430"
"In post","2023","Attorney General's Departments","East of England","East Anglia","150","135","37900","31180"
"In post","2023","Attorney General's Departments","East of England","Essex","210","195","42920","38460"
"In post","2023","Attorney General's Departments","London","Inner London - East","20","20","35320","25600"
"In post","2023","Attorney General's Departments","London","Inner London - West","4710","4450","51380","52790"
"In post","2023","Attorney General's Departments","London","Outer London - East and North East","20","20","39010","25600"
"In post","2023","Attorney General's Departments","London","Outer London - South","60","55","39400","32660"
"In post","2023","Attorney General's Departments","London","Outer London - West and North West","20","15","45130","44550"
"In post","2023","Attorney General's Departments","North East (England)","Northumberland, and Tyne and Wear","280","260","39260","32340"
"In post","2023","Attorney General's Departments","North East (England)","Tees Valley and Durham","115","100","39940","33300"
"In post","2023","Attorney General's Departments","North West (England)","Cheshire","25","20","57510","58030"
"In post","2023","Attorney General's Departments","North West (England)","Cumbria","30","30","41170","42030"
"In post","2023","Attorney General's Departments","North West (England)","Greater Manchester","405","375","41200","38760"
"In post","2023","Attorney General's Departments","North West (England)","Lancashire","200","190","41210","38940"
"In post","2023","Attorney General's Departments","North West (England)","Merseyside","430","410","37900","31180"
"In post","2023","Attorney General's Departments","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","135","125","41890","33780"
"In post","2023","Attorney General's Departments","South East (England)","Hampshire and Isle of Wight","300","285","43650","40540"
"In post","2023","Attorney General's Departments","South East (England)","Kent","140","135","41110","34730"
"In post","2023","Attorney General's Departments","South East (England)","Surrey, East and West Sussex","210","200","43350","36780"
"In post","2023","Attorney General's Departments","South West (England)","Cornwall and Isles of Scilly","30","25","37220","30020"
"In post","2023","Attorney General's Departments","South West (England)","Devon","110","105","40930","38940"
"In post","2023","Attorney General's Departments","South West (England)","Dorset and Somerset","5","5","[c]","[c]"
"In post","2023","Attorney General's Departments","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","280","260","44950","49050"
"In post","2023","Attorney General's Departments","Wales","East Wales","330","305","41220","38760"
"In post","2023","Attorney General's Departments","Wales","West Wales and The Valleys","105","100","41700","38940"
"In post","2023","Attorney General's Departments","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","10","10","49600","53750"
"In post","2023","Attorney General's Departments","West Midlands (England)","Shropshire and Staffordshire","80","75","42840","38940"
"In post","2023","Attorney General's Departments","West Midlands (England)","West Midlands","550","515","40770","38760"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","85","75","40010","33810"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire","160","155","43970","38940"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","South Yorkshire","165","150","36030","28850"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","West Yorkshire","640","595","43640","49050"
"In post","2023","Cabinet Office","East Midlands (England)","Derbyshire and Nottinghamshire","75","75","50020","51020"
"In post","2023","Cabinet Office","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","10","10","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","Cabinet Office","East of England","East Anglia","240","230","47050","40620"
"In post","2023","Cabinet Office","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Inner London - East","1365","1335","54870","56430"
"In post","2023","Cabinet Office","London","Inner London - West","4185","4135","50760","41870"
"In post","2023","Cabinet Office","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Outer London - South","30","30","67200","67450"
"In post","2023","Cabinet Office","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Northumberland, and Tyne and Wear","400","375","31630","27100"
"In post","2023","Cabinet Office","North East (England)","Tees Valley and Durham","15","15","58460","56000"
"In post","2023","Cabinet Office","North West (England)","Cheshire","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Cumbria","10","10","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester","510","500","48510","50690"
"In post","2023","Cabinet Office","North West (England)","Lancashire","50","50","54600","56000"
"In post","2023","Cabinet Office","North West (England)","Merseyside","485","475","43020","40450"
"In post","2023","Cabinet Office","Northern Ireland","Northern Ireland","15","15","34390","33020"
"In post","2023","Cabinet Office","Scotland","Eastern Scotland","35","35","37140","30130"
"In post","2023","Cabinet Office","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Scotland","Southern Scotland","25","25","66500","65500"
"In post","2023","Cabinet Office","Scotland","West Central Scotland","435","430","39810","33020"
"In post","2023","Cabinet Office","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","105","100","41060","34320"
"In post","2023","Cabinet Office","South East (England)","Hampshire and Isle of Wight","110","110","53650","43710"
"In post","2023","Cabinet Office","South East (England)","Kent","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South East (England)","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","Cabinet Office","South West (England)","Devon","15","15","54290","53040"
"In post","2023","Cabinet Office","South West (England)","Dorset and Somerset","10","10","39090","35030"
"In post","2023","Cabinet Office","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","320","315","56660","51290"
"In post","2023","Cabinet Office","Unknown","Unknown","175","170","42980","35740"
"In post","2023","Cabinet Office","Wales","East Wales","225","220","40640","34610"
"In post","2023","Cabinet Office","Wales","West Wales and The Valleys","5","5","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","West Midlands (England)","Shropshire and Staffordshire","30","30","63690","58630"
"In post","2023","Cabinet Office","West Midlands (England)","West Midlands","290","290","53920","50200"
"In post","2023","Cabinet Office","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","Yorkshire and The Humber","North Yorkshire","630","605","35560","33020"
"In post","2023","Cabinet Office","Yorkshire and The Humber","South Yorkshire","100","95","53260","55260"
"In post","2023","Cabinet Office","Yorkshire and The Humber","West Yorkshire","290","280","50970","51290"
"In post","2023","Chancellor's other departments","London","Inner London - West","350","335","62560","55180"
"In post","2023","Chancellor's other departments","North East (England)","Tees Valley and Durham","20","20","50310","45690"
"In post","2023","Chancellor's other departments","North West (England)","Lancashire","25","25","44380","45000"
"In post","2023","Chancellor's other departments","Scotland","Eastern Scotland","15","10","70680","70000"
"In post","2023","Chancellor's other departments","Scotland","West Central Scotland","15","15","44380","42290"
"In post","2023","Charity Commission","London","Inner London - West","80","80","45710","41370"
"In post","2023","Charity Commission","North West (England)","Merseyside","380","360","33830","30170"
"In post","2023","Charity Commission","South West (England)","Dorset and Somerset","35","30","34850","32360"
"In post","2023","Charity Commission","Wales","East Wales","5","5","[c]","[c]"
"In post","2023","Competition and Markets Authority","London","Inner London - East","795","770","62880","58330"
"In post","2023","Competition and Markets Authority","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Competition and Markets Authority","North West (England)","Greater Manchester","15","15","48150","42920"
"In post","2023","Competition and Markets Authority","Northern Ireland","Northern Ireland","15","15","59620","59300"
"In post","2023","Competition and Markets Authority","Scotland","Eastern Scotland","70","65","59150","55950"
"In post","2023","Competition and Markets Authority","Wales","East Wales","10","10","56500","57910"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Derbyshire and Nottinghamshire","200","190","33500","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","East Midlands (England)","Lincolnshire","35","35","34540","32810"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Bedfordshire and Hertfordshire","20","15","37340","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","East Anglia","120","115","33900","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","East of England","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - East","275","260","43080","39670"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Inner London - West","5280","5165","51890","54710"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - South","65","60","37100","30950"
"In post","2023","Department for Business, Energy and Industrial Strategy","London","Outer London - West and North West","110","110","43430","40550"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Northumberland, and Tyne and Wear","225","210","33640","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","North East (England)","Tees Valley and Durham","70","70","43170","38490"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Greater Manchester","745","725","39340","37120"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Lancashire","45","40","38420","39250"
"In post","2023","Department for Business, Energy and Industrial Strategy","North West (England)","Merseyside","40","35","34330","34870"
"In post","2023","Department for Business, Energy and Industrial Strategy","Northern Ireland","Northern Ireland","45","45","31620","31230"
"In post","2023","Department for Business, Energy and Industrial Strategy","Overseas","Overseas","30","30","34770","37420"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Eastern Scotland","220","215","34900","31120"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Highlands and Islands","25","25","29580","30930"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","North Eastern Scotland","135","125","48950","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Scotland","West Central Scotland","100","90","32820","32110"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","90","85","40890","37750"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Hampshire and Isle of Wight","75","75","35710","35650"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Kent","50","50","29830","26520"
"In post","2023","Department for Business, Energy and Industrial Strategy","South East (England)","Surrey, East and West Sussex","25","20","36350","35730"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Cornwall and Isles of Scilly","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Devon","2005","1910","39650","39650"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","205","200","41930","38710"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","East Wales","3075","2890","37210","31750"
"In post","2023","Department for Business, Energy and Industrial Strategy","Wales","West Wales and The Valleys","20","15","34760","35240"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","Shropshire and Staffordshire","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","West Midlands (England)","West Midlands","840","805","36890","34400"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","West Yorkshire","195","180","35120","32310"
"In post","2023","Department for Digital, Culture, Media and Sport","East Midlands (England)","Derbyshire and Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","London","Inner London - West","1640","1610","50180","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Northumberland, and Tyne and Wear","15","15","41800","37560"
"In post","2023","Department for Digital, Culture, Media and Sport","North East (England)","Tees Valley and Durham","20","20","36510","32290"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Greater Manchester","150","150","42500","36560"
"In post","2023","Department for Digital, Culture, Media and Sport","North West (England)","Merseyside","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Northern Ireland","Northern Ireland","20","20","33310","31880"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","Eastern Scotland","15","15","39890","36160"
"In post","2023","Department for Digital, Culture, Media and Sport","Scotland","West Central Scotland","10","10","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","15","50400","53030"
"In post","2023","Department for Digital, Culture, Media and Sport","Wales","East Wales","20","20","53290","51370"
"In post","2023","Department for Digital, Culture, Media and Sport","West Midlands (England)","West Midlands","5","5","[c]","[c]"
"In post","2023","Department for Digital, Culture, Media and Sport","Yorkshire and The Humber","West Yorkshire","10","10","44260","39430"
"In post","2023","Department for Education","East Midlands (England)","Derbyshire and Nottinghamshire","365","350","42490","38210"
"In post","2023","Department for Education","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","15","53290","52150"
"In post","2023","Department for Education","East Midlands (England)","Lincolnshire","5","5","[c]","[c]"
"In post","2023","Department for Education","East of England","Bedfordshire and Hertfordshire","35","35","51780","51360"
"In post","2023","Department for Education","East of England","East Anglia","55","55","50460","52150"
"In post","2023","Department for Education","East of England","Essex","5","5","[c]","[c]"
"In post","2023","Department for Education","London","Inner London - East","15","15","56190","55020"
"In post","2023","Department for Education","London","Inner London - West","2305","2215","52140","55020"
"In post","2023","Department for Education","London","Outer London - East and North East","15","15","56420","64830"
"In post","2023","Department for Education","London","Outer London - South","60","55","50500","47410"
"In post","2023","Department for Education","London","Outer London - West and North West","15","10","63920","65780"
"In post","2023","Department for Education","North East (England)","Northumberland, and Tyne and Wear","145","140","42200","37880"
"In post","2023","Department for Education","North East (England)","Tees Valley and Durham","795","765","40000","37590"
"In post","2023","Department for Education","North West (England)","Cheshire","10","10","[c]","[c]"
"In post","2023","Department for Education","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","North West (England)","Greater Manchester","1195","1160","41680","37590"
"In post","2023","Department for Education","North West (England)","Lancashire","15","15","53280","52030"
"In post","2023","Department for Education","North West (England)","Merseyside","20","20","57620","57740"
"In post","2023","Department for Education","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","15","15","57890","56390"
"In post","2023","Department for Education","South East (England)","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2023","Department for Education","South East (England)","Kent","10","10","57490","55560"
"In post","2023","Department for Education","South East (England)","Surrey, East and West Sussex","20","20","64060","66210"
"In post","2023","Department for Education","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","South West (England)","Devon","15","15","57930","62540"
"In post","2023","Department for Education","South West (England)","Dorset and Somerset","15","15","63990","63220"
"In post","2023","Department for Education","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","340","330","45160","43250"
"In post","2023","Department for Education","Wales","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","Wales","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Department for Education","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","20","20","52840","51890"
"In post","2023","Department for Education","West Midlands (England)","Shropshire and Staffordshire","10","10","61550","66910"
"In post","2023","Department for Education","West Midlands (England)","West Midlands","1270","1235","42250","37710"
"In post","2023","Department for Education","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","15","15","58720","62710"
"In post","2023","Department for Education","Yorkshire and The Humber","North Yorkshire","15","15","53970","51640"
"In post","2023","Department for Education","Yorkshire and The Humber","South Yorkshire","1525","1450","42330","37880"
"In post","2023","Department for Education","Yorkshire and The Humber","West Yorkshire","125","120","44910","42240"
"In post","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Derbyshire and Nottinghamshire","220","210","32740","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","45","45","36770","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","East Midlands (England)","Lincolnshire","60","60","37450","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","East of England","Bedfordshire and Hertfordshire","25","25","38500","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","East of England","East Anglia","815","775","36220","33550"
"In post","2023","Department for Environment, Food and Rural Affairs","East of England","Essex","55","50","32380","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Inner London - East","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Inner London - West","2560","2490","46450","40620"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Outer London - East and North East","10","10","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","London","Outer London - West and North West","65","65","36540","32720"
"In post","2023","Department for Environment, Food and Rural Affairs","North East (England)","Northumberland, and Tyne and Wear","875","825","32120","26730"
"In post","2023","Department for Environment, Food and Rural Affairs","North East (England)","Tees Valley and Durham","25","20","40730","37710"
"In post","2023","Department for Environment, Food and Rural Affairs","North West (England)","Cheshire","480","460","37030","32480"
"In post","2023","Department for Environment, Food and Rural Affairs","North West (England)","Cumbria","1200","1090","26960","22150"
"In post","2023","Department for Environment, Food and Rural Affairs","North West (England)","Greater Manchester","55","55","38240","32970"
"In post","2023","Department for Environment, Food and Rural Affairs","North West (England)","Lancashire","155","145","34520","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","North West (England)","Merseyside","10","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Northern Ireland","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Scotland","Eastern Scotland","90","90","35560","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Scotland","Highlands and Islands","40","35","31890","29200"
"In post","2023","Department for Environment, Food and Rural Affairs","Scotland","North Eastern Scotland","15","15","33490","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Scotland","Southern Scotland","60","55","34590","30520"
"In post","2023","Department for Environment, Food and Rural Affairs","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","405","385","35840","32250"
"In post","2023","Department for Environment, Food and Rural Affairs","South East (England)","Hampshire and Isle of Wight","65","60","34300","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","South East (England)","Kent","95","90","33210","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","South East (England)","Surrey, East and West Sussex","1000","960","37680","33830"
"In post","2023","Department for Environment, Food and Rural Affairs","South West (England)","Cornwall and Isles of Scilly","100","95","34100","30820"
"In post","2023","Department for Environment, Food and Rural Affairs","South West (England)","Devon","620","580","31470","26510"
"In post","2023","Department for Environment, Food and Rural Affairs","South West (England)","Dorset and Somerset","260","250","35500","30820"
"In post","2023","Department for Environment, Food and Rural Affairs","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","1120","1070","39940","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Department for Environment, Food and Rural Affairs","Wales","East Wales","150","145","33320","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Wales","West Wales and The Valleys","255","235","29490","25920"
"In post","2023","Department for Environment, Food and Rural Affairs","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","480","445","31870","26850"
"In post","2023","Department for Environment, Food and Rural Affairs","West Midlands (England)","Shropshire and Staffordshire","190","180","32130","26850"
"In post","2023","Department for Environment, Food and Rural Affairs","West Midlands (England)","West Midlands","100","100","41510","37300"
"In post","2023","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","50","45","33760","30320"
"In post","2023","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","North Yorkshire","1060","1020","35510","30640"
"In post","2023","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","South Yorkshire","55","55","42180","37710"
"In post","2023","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","West Yorkshire","190","185","34440","30320"
"In post","2023","Department for International Trade","East Midlands (England)","Derbyshire and Nottinghamshire","40","35","47380","46070"
"In post","2023","Department for International Trade","East of England","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","Department for International Trade","East of England","East Anglia","35","35","44840","45190"
"In post","2023","Department for International Trade","London","Inner London - West","2690","2660","49260","43290"
"In post","2023","Department for International Trade","North East (England)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","North East (England)","Tees Valley and Durham","190","190","39940","38050"
"In post","2023","Department for International Trade","North West (England)","Greater Manchester","75","70","43810","40170"
"In post","2023","Department for International Trade","Northern Ireland","Northern Ireland","15","15","54540","52000"
"In post","2023","Department for International Trade","Overseas","Overseas","175","175","57480","55370"
"In post","2023","Department for International Trade","Scotland","Eastern Scotland","35","35","47900","52000"
"In post","2023","Department for International Trade","Scotland","West Central Scotland","10","10","41640","38200"
"In post","2023","Department for International Trade","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South East (England)","Hampshire and Isle of Wight","25","25","42480","42930"
"In post","2023","Department for International Trade","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","Department for International Trade","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","50","45","40920","42370"
"In post","2023","Department for International Trade","Wales","East Wales","50","50","49040","52000"
"In post","2023","Department for International Trade","West Midlands (England)","West Midlands","75","70","41720","38740"
"In post","2023","Department for International Trade","Yorkshire and The Humber","West Yorkshire","60","55","43080","43540"
"In post","2023","Department for Levelling Up, Housing and Communities","East Midlands (England)","Derbyshire and Nottinghamshire","80","75","48510","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","15","10","60110","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","East Midlands (England)","Lincolnshire","15","15","59620","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","East of England","Bedfordshire and Hertfordshire","65","60","46450","43150"
"In post","2023","Department for Levelling Up, Housing and Communities","East of England","East Anglia","65","60","47700","40600"
"In post","2023","Department for Levelling Up, Housing and Communities","East of England","Essex","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","London","Inner London - East","10","10","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","London","Inner London - West","2155","2105","50960","54630"
"In post","2023","Department for Levelling Up, Housing and Communities","London","Outer London - East and North East","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","London","Outer London - South","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","London","Outer London - West and North West","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North East (England)","Northumberland, and Tyne and Wear","80","80","47470","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","North East (England)","Tees Valley and Durham","60","60","47120","49180"
"In post","2023","Department for Levelling Up, Housing and Communities","North West (England)","Cheshire","75","70","45090","42790"
"In post","2023","Department for Levelling Up, Housing and Communities","North West (England)","Cumbria","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","North West (England)","Greater Manchester","95","90","44700","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","North West (England)","Lancashire","10","10","63870","73100"
"In post","2023","Department for Levelling Up, Housing and Communities","North West (England)","Merseyside","60","60","38920","34190"
"In post","2023","Department for Levelling Up, Housing and Communities","Northern Ireland","Northern Ireland","15","15","46760","41730"
"In post","2023","Department for Levelling Up, Housing and Communities","Scotland","Eastern Scotland","35","35","46720","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South East (England)","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","South East (England)","Kent","15","10","61850","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","South East (England)","Surrey, East and West Sussex","40","35","47790","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","South West (England)","Cornwall and Isles of Scilly","15","15","51230","51030"
"In post","2023","Department for Levelling Up, Housing and Communities","South West (England)","Devon","60","55","47370","44100"
"In post","2023","Department for Levelling Up, Housing and Communities","South West (England)","Dorset and Somerset","15","10","55550","56070"
"In post","2023","Department for Levelling Up, Housing and Communities","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","565","525","37190","33450"
"In post","2023","Department for Levelling Up, Housing and Communities","Wales","East Wales","45","45","48710","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Wales","West Wales and The Valleys","15","15","60700","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","15","15","51000","48660"
"In post","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","Shropshire and Staffordshire","15","15","56100","54350"
"In post","2023","Department for Levelling Up, Housing and Communities","West Midlands (England)","West Midlands","320","315","39980","37510"
"In post","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","10","5","[c]","[c]"
"In post","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","North Yorkshire","20","20","58920","60050"
"In post","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","South Yorkshire","45","45","50210","49700"
"In post","2023","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","West Yorkshire","95","90","46400","39800"
"In post","2023","Department for Transport","East Midlands (England)","Derbyshire and Nottinghamshire","400","385","36040","31660"
"In post","2023","Department for Transport","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","175","165","31830","27520"
"In post","2023","Department for Transport","East Midlands (England)","Lincolnshire","55","50","29430","27490"
"In post","2023","Department for Transport","East of England","Bedfordshire and Hertfordshire","125","115","30120","28590"
"In post","2023","Department for Transport","East of England","East Anglia","185","175","29480","27490"
"In post","2023","Department for Transport","East of England","Essex","90","85","32770","28180"
"In post","2023","Department for Transport","London","Inner London - East","130","115","34360","34390"
