"Status","Year","Region_ITL2","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cheshire","Outside London","Male","LGBO","90","90","33980","30740"
"In post","2023","Cheshire","Outside London","Male","Undeclared","165","160","35300","34170"
"In post","2023","Cheshire","Outside London","Male","Unknown","280","265","34100","31510"
"In post","2023","Cheshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cheshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cornwall and Isles of Scilly","Outside London","Female","Heterosexual / straight","705","610","28740","28120"
"In post","2023","Cornwall and Isles of Scilly","Outside London","Female","LGBO","35","35","29600","28120"
"In post","2023","Cornwall and Isles of Scilly","Outside London","Female","Undeclared","80","70","28200","27930"
"In post","2023","Cornwall and Isles of Scilly","Outside London","Female","Unknown","140","125","27100","22850"
"In post","2023","Cornwall and Isles of Scilly","Outside London","Male","Heterosexual / straight","535","515","29950","27470"
"In post","2023","Cornwall and Isles of Scilly","Outside London","Male","LGBO","30","25","[c]","[c]"
"In post","2023","Cornwall and Isles of Scilly","Outside London","Male","Undeclared","85","80","30230","27470"
"In post","2023","Cornwall and Isles of Scilly","Outside London","Male","Unknown","115","110","28940","26960"
"In post","2023","Cornwall and Isles of Scilly","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cornwall and Isles of Scilly","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Cumbria","Outside London","Female","Heterosexual / straight","1045","925","29020","25920"
"In post","2023","Cumbria","Outside London","Female","LGBO","60","60","30070","26380"
"In post","2023","Cumbria","Outside London","Female","Undeclared","110","100","28340","25030"
"In post","2023","Cumbria","Outside London","Female","Unknown","220","185","27170","24910"
"In post","2023","Cumbria","Outside London","Male","Heterosexual / straight","675","655","32960","28120"
"In post","2023","Cumbria","Outside London","Male","LGBO","55","55","28490","25870"
"In post","2023","Cumbria","Outside London","Male","Undeclared","100","95","32400","28120"
"In post","2023","Cumbria","Outside London","Male","Unknown","200","195","30480","26620"
"In post","2023","Cumbria","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Cumbria","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Derbyshire and Nottinghamshire","Outside London","Female","Heterosexual / straight","5545","5040","33540","28880"
"In post","2023","Derbyshire and Nottinghamshire","Outside London","Female","LGBO","385","370","32340","28480"
"In post","2023","Derbyshire and Nottinghamshire","Outside London","Female","Undeclared","635","565","32850","28120"
"In post","2023","Derbyshire and Nottinghamshire","Outside London","Female","Unknown","1590","1425","29730","28080"
"In post","2023","Derbyshire and Nottinghamshire","Outside London","Male","Heterosexual / straight","4010","3895","35310","32060"
"In post","2023","Derbyshire and Nottinghamshire","Outside London","Male","LGBO","290","285","32480","28120"
"In post","2023","Derbyshire and Nottinghamshire","Outside London","Male","Undeclared","500","470","35360","32920"
"In post","2023","Derbyshire and Nottinghamshire","Outside London","Male","Unknown","1405","1345","31770","28130"
"In post","2023","Derbyshire and Nottinghamshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Derbyshire and Nottinghamshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Devon","Outside London","Female","Heterosexual / straight","3380","2990","32550","28120"
"In post","2023","Devon","Outside London","Female","LGBO","225","215","30360","28120"
"In post","2023","Devon","Outside London","Female","Undeclared","430","375","32980","28620"
"In post","2023","Devon","Outside London","Female","Unknown","690","595","27750","26020"
"In post","2023","Devon","Outside London","Male","Heterosexual / straight","3370","3245","36060","33120"
"In post","2023","Devon","Outside London","Male","LGBO","185","175","32640","28850"
"In post","2023","Devon","Outside London","Male","Undeclared","570","535","36640","35230"
"In post","2023","Devon","Outside London","Male","Unknown","695","665","31270","28120"
"In post","2023","Devon","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Devon","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Dorset and Somerset","Outside London","Female","Heterosexual / straight","1935","1740","31130","28120"
"In post","2023","Dorset and Somerset","Outside London","Female","LGBO","125","120","30720","28480"
"In post","2023","Dorset and Somerset","Outside London","Female","Undeclared","240","215","31600","28120"
"In post","2023","Dorset and Somerset","Outside London","Female","Unknown","440","385","29760","28080"
"In post","2023","Dorset and Somerset","Outside London","Male","Heterosexual / straight","1990","1920","34010","31920"
"In post","2023","Dorset and Somerset","Outside London","Male","LGBO","90","85","31760","28120"
"In post","2023","Dorset and Somerset","Outside London","Male","Undeclared","275","265","33020","31780"
"In post","2023","Dorset and Somerset","Outside London","Male","Unknown","475","450","33070","29050"
"In post","2023","Dorset and Somerset","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Dorset and Somerset","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","Outside London","Female","Heterosexual / straight","4870","4395","31150","28120"
"In post","2023","East Anglia","Outside London","Female","LGBO","270","255","29280","28120"
"In post","2023","East Anglia","Outside London","Female","Undeclared","555","500","31970","28120"
"In post","2023","East Anglia","Outside London","Female","Unknown","1055","925","29710","28080"
"In post","2023","East Anglia","Outside London","Male","Heterosexual / straight","4440","4280","34000","32000"
"In post","2023","East Anglia","Outside London","Male","LGBO","190","185","32160","29050"
"In post","2023","East Anglia","Outside London","Male","Undeclared","640","605","33570","32420"
"In post","2023","East Anglia","Outside London","Male","Unknown","1055","1000","32350","28880"
"In post","2023","East Anglia","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Anglia","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","Outside London","Female","Heterosexual / straight","8200","7540","35710","31350"
"In post","2023","East Wales","Outside London","Female","LGBO","555","540","33620","30710"
"In post","2023","East Wales","Outside London","Female","Undeclared","765","700","35750","30610"
"In post","2023","East Wales","Outside London","Female","Unknown","1995","1785","30770","27890"
"In post","2023","East Wales","Outside London","Male","Heterosexual / straight","6305","6130","38040","33770"
"In post","2023","East Wales","Outside London","Male","LGBO","555","545","36010","31560"
"In post","2023","East Wales","Outside London","Male","Undeclared","960","920","37210","32920"
"In post","2023","East Wales","Outside London","Male","Unknown","1930","1870","34790","31060"
"In post","2023","East Wales","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","Outside London","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","East Wales","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Outside London","Female","Heterosexual / straight","1870","1650","29490","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","Outside London","Female","LGBO","130","125","29200","28480"
"In post","2023","East Yorkshire and Northern Lincolnshire","Outside London","Female","Undeclared","225","200","29400","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","Outside London","Female","Unknown","390","345","27730","28080"
"In post","2023","East Yorkshire and Northern Lincolnshire","Outside London","Male","Heterosexual / straight","1760","1675","31620","29050"
"In post","2023","East Yorkshire and Northern Lincolnshire","Outside London","Male","LGBO","85","80","29900","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","Outside London","Male","Undeclared","240","225","31770","29360"
"In post","2023","East Yorkshire and Northern Lincolnshire","Outside London","Male","Unknown","375","350","29920","28120"
"In post","2023","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Outside London","Female","Heterosexual / straight","7070","6535","38900","33520"
"In post","2023","Eastern Scotland","Outside London","Female","LGBO","545","525","36220","33520"
"In post","2023","Eastern Scotland","Outside London","Female","Undeclared","510","465","37890","33520"
"In post","2023","Eastern Scotland","Outside London","Female","Unknown","3700","3415","35040","29730"
"In post","2023","Eastern Scotland","Outside London","Male","Heterosexual / straight","5365","5215","39890","35000"
"In post","2023","Eastern Scotland","Outside London","Male","LGBO","550","535","39020","34170"
"In post","2023","Eastern Scotland","Outside London","Male","Undeclared","510","490","39350","34730"
"In post","2023","Eastern Scotland","Outside London","Male","Unknown","3465","3330","36580","33520"
"In post","2023","Eastern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Eastern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Essex","Outside London","Female","Heterosexual / straight","1925","1730","31700","31280"
"In post","2023","Essex","Outside London","Female","LGBO","120","115","31060","31110"
"In post","2023","Essex","Outside London","Female","Undeclared","220","190","30040","27650"
"In post","2023","Essex","Outside London","Female","Unknown","465","410","30200","26840"
"In post","2023","Essex","Outside London","Male","Heterosexual / straight","1255","1210","32950","31280"
"In post","2023","Essex","Outside London","Male","LGBO","65","60","34490","31280"
"In post","2023","Essex","Outside London","Male","Undeclared","165","155","32930","30020"
"In post","2023","Essex","Outside London","Male","Unknown","335","325","29570","27500"
"In post","2023","Essex","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Essex","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Heterosexual / straight","10720","9910","36940","33990"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","LGBO","615","595","35450","32120"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Undeclared","1215","1115","37240","34300"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","Unknown","1860","1695","34410","30320"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Heterosexual / straight","11760","11505","41480","39500"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","LGBO","570","565","36930","33990"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Undeclared","1465","1410","41650","40300"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","Unknown","2350","2280","38810","34700"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","Outside London","Female","Heterosexual / straight","8135","7525","33990","28880"
"In post","2023","Greater Manchester","Outside London","Female","LGBO","635","615","33140","28880"
"In post","2023","Greater Manchester","Outside London","Female","Undeclared","835","750","32300","28120"
"In post","2023","Greater Manchester","Outside London","Female","Unknown","2405","2205","30570","28120"
"In post","2023","Greater Manchester","Outside London","Male","Heterosexual / straight","6410","6245","36090","32560"
"In post","2023","Greater Manchester","Outside London","Male","LGBO","755","740","34290","30330"
"In post","2023","Greater Manchester","Outside London","Male","Undeclared","775","745","36180","32920"
"In post","2023","Greater Manchester","Outside London","Male","Unknown","2360","2285","33510","28880"
"In post","2023","Greater Manchester","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Greater Manchester","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","Outside London","Female","Heterosexual / straight","5770","5200","33480","29850"
"In post","2023","Hampshire and Isle of Wight","Outside London","Female","LGBO","340","325","31950","30810"
"In post","2023","Hampshire and Isle of Wight","Outside London","Female","Undeclared","630","580","34210","30810"
"In post","2023","Hampshire and Isle of Wight","Outside London","Female","Unknown","1185","1040","31450","27670"
"In post","2023","Hampshire and Isle of Wight","Outside London","Male","Heterosexual / straight","5615","5345","36590","33470"
"In post","2023","Hampshire and Isle of Wight","Outside London","Male","LGBO","270","265","33660","30650"
"In post","2023","Hampshire and Isle of Wight","Outside London","Male","Undeclared","720","680","36180","34300"
"In post","2023","Hampshire and Isle of Wight","Outside London","Male","Unknown","1340","1270","35500","31060"
"In post","2023","Hampshire and Isle of Wight","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Hampshire and Isle of Wight","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Heterosexual / straight","1695","1535","30240","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","LGBO","110","105","30840","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Undeclared","195","175","30170","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","Unknown","320","290","29390","27960"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Heterosexual / straight","1280","1235","32070","28880"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","LGBO","65","60","29980","28120"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Undeclared","165","155","32550","30550"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","Unknown","295","280","30010","28880"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","Outside London","Female","Heterosexual / straight","730","665","30810","28120"
"In post","2023","Highlands and Islands","Outside London","Female","LGBO","30","30","30760","28120"
"In post","2023","Highlands and Islands","Outside London","Female","Undeclared","65","55","30940","28120"
"In post","2023","Highlands and Islands","Outside London","Female","Unknown","235","215","30810","28490"
"In post","2023","Highlands and Islands","Outside London","Male","Heterosexual / straight","605","585","32000","28490"
"In post","2023","Highlands and Islands","Outside London","Male","LGBO","10","10","[c]","[c]"
"In post","2023","Highlands and Islands","Outside London","Male","Undeclared","65","65","32270","28120"
"In post","2023","Highlands and Islands","Outside London","Male","Unknown","295","280","32500","29560"
"In post","2023","Highlands and Islands","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Highlands and Islands","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inner London - East","London","Female","Heterosexual / straight","6745","6355","43280","39150"
"In post","2023","Inner London - East","London","Female","LGBO","415","400","43970","38460"
"In post","2023","Inner London - East","London","Female","Undeclared","850","800","43610","39110"
"In post","2023","Inner London - East","London","Female","Unknown","2105","1955","39670","34370"
"In post","2023","Inner London - East","London","Male","Heterosexual / straight","5420","5310","47060","41870"
"In post","2023","Inner London - East","London","Male","LGBO","490","485","49220","42290"
"In post","2023","Inner London - East","London","Male","Undeclared","725","700","47960","42060"
"In post","2023","Inner London - East","London","Male","Unknown","1985","1930","43330","39150"
"In post","2023","Inner London - East","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Inner London - East","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Inner London - West","London","Female","Heterosexual / straight","21540","20610","49320","45230"
"In post","2023","Inner London - West","London","Female","LGBO","1700","1670","47770","43650"
"In post","2023","Inner London - West","London","Female","Undeclared","2615","2510","47630","43320"
"In post","2023","Inner London - West","London","Female","Unknown","6190","5975","46650","42140"
"In post","2023","Inner London - West","London","Male","Heterosexual / straight","17250","17045","51530","48510"
"In post","2023","Inner London - West","London","Male","LGBO","2205","2185","51130","52020"
"In post","2023","Inner London - West","London","Male","Undeclared","2445","2400","51310","51210"
"In post","2023","Inner London - West","London","Male","Unknown","5235","5170","48580","43600"
"In post","2023","Inner London - West","London","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Inner London - West","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Kent","Outside London","Female","Heterosexual / straight","3225","2940","30880","28540"
"In post","2023","Kent","Outside London","Female","LGBO","210","200","31750","31280"
"In post","2023","Kent","Outside London","Female","Undeclared","380","340","31350","31080"
"In post","2023","Kent","Outside London","Female","Unknown","795","740","28700","25880"
"In post","2023","Kent","Outside London","Male","Heterosexual / straight","2970","2855","32330","31280"
"In post","2023","Kent","Outside London","Male","LGBO","170","170","31700","30880"
"In post","2023","Kent","Outside London","Male","Undeclared","430","405","32130","29680"
"In post","2023","Kent","Outside London","Male","Unknown","895","865","29570","26500"
"In post","2023","Kent","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Kent","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Lancashire","Outside London","Female","Heterosexual / straight","6220","5545","30620","28120"
"In post","2023","Lancashire","Outside London","Female","LGBO","320","305","29400","28120"
"In post","2023","Lancashire","Outside London","Female","Undeclared","630","545","30200","28120"
"In post","2023","Lancashire","Outside London","Female","Unknown","1550","1345","28290","28080"
"In post","2023","Lancashire","Outside London","Male","Heterosexual / straight","4220","4030","32430","28120"
"In post","2023","Lancashire","Outside London","Male","LGBO","245","240","30590","28120"
"In post","2023","Lancashire","Outside London","Male","Undeclared","480","450","32400","28120"
"In post","2023","Lancashire","Outside London","Male","Unknown","1260","1190","30570","28120"
"In post","2023","Lancashire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Lancashire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Heterosexual / straight","2620","2335","29230","28080"
"In post","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Female","LGBO","175","170","29570","28120"
"In post","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Undeclared","310","270","28630","26840"
"In post","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Female","Unknown","610","530","27240","25880"
"In post","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Heterosexual / straight","1720","1665","31510","28480"
"In post","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Male","LGBO","90","90","28520","28120"
"In post","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Undeclared","240","230","33010","29500"
"In post","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Male","Unknown","425","405","29010","28090"
"In post","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Lincolnshire","Outside London","Female","Heterosexual / straight","1235","1130","29390","27470"
"In post","2023","Lincolnshire","Outside London","Female","LGBO","60","60","30320","28120"
"In post","2023","Lincolnshire","Outside London","Female","Undeclared","140","130","30450","27930"
"In post","2023","Lincolnshire","Outside London","Female","Unknown","185","170","28320","28120"
"In post","2023","Lincolnshire","Outside London","Male","Heterosexual / straight","1090","1050","32550","30470"
"In post","2023","Lincolnshire","Outside London","Male","LGBO","50","45","30330","29120"
"In post","2023","Lincolnshire","Outside London","Male","Undeclared","140","135","33250","30140"
"In post","2023","Lincolnshire","Outside London","Male","Unknown","180","175","30090","28510"
"In post","2023","Lincolnshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Lincolnshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Merseyside","Outside London","Female","Heterosexual / straight","9210","8295","31090","28120"
"In post","2023","Merseyside","Outside London","Female","LGBO","435","415","30530","27890"
"In post","2023","Merseyside","Outside London","Female","Undeclared","810","710","30170","27460"
"In post","2023","Merseyside","Outside London","Female","Unknown","3280","2950","27190","23640"
"In post","2023","Merseyside","Outside London","Male","Heterosexual / straight","5790","5610","33030","28120"
"In post","2023","Merseyside","Outside London","Male","LGBO","445","440","31960","28120"
"In post","2023","Merseyside","Outside London","Male","Undeclared","660","630","32730","28120"
"In post","2023","Merseyside","Outside London","Male","Unknown","2280","2200","28700","25750"
"In post","2023","Merseyside","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Merseyside","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Merseyside","Outside London","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","North Eastern Scotland","Outside London","Female","Heterosexual / straight","590","530","36130","31580"
"In post","2023","North Eastern Scotland","Outside London","Female","LGBO","45","40","35830","31540"
"In post","2023","North Eastern Scotland","Outside London","Female","Undeclared","55","50","36460","28120"
"In post","2023","North Eastern Scotland","Outside London","Female","Unknown","270","245","32280","29100"
"In post","2023","North Eastern Scotland","Outside London","Male","Heterosexual / straight","565","545","44340","37060"
"In post","2023","North Eastern Scotland","Outside London","Male","LGBO","30","30","[c]","[c]"
"In post","2023","North Eastern Scotland","Outside London","Male","Undeclared","70","65","46520","38330"
"In post","2023","North Eastern Scotland","Outside London","Male","Unknown","285","275","36980","34240"
"In post","2023","North Eastern Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North Eastern Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","North Yorkshire","Outside London","Female","Heterosexual / straight","1835","1705","34590","30840"
"In post","2023","North Yorkshire","Outside London","Female","LGBO","140","135","32120","28120"
"In post","2023","North Yorkshire","Outside London","Female","Undeclared","200","185","34190","30320"
"In post","2023","North Yorkshire","Outside London","Female","Unknown","330","300","33170","28120"
"In post","2023","North Yorkshire","Outside London","Male","Heterosexual / straight","1605","1560","35050","31470"
"In post","2023","North Yorkshire","Outside London","Male","LGBO","100","100","33150","30320"
"In post","2023","North Yorkshire","Outside London","Male","Undeclared","255","250","35760","33860"
"In post","2023","North Yorkshire","Outside London","Male","Unknown","340","330","33690","29000"
"In post","2023","North Yorkshire","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","North Yorkshire","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","Outside London","Female","Heterosexual / straight","1425","1320","32640","28130"
"In post","2023","Northern Ireland","Outside London","Female","LGBO","75","70","28700","27890"
"In post","2023","Northern Ireland","Outside London","Female","Undeclared","95","90","32970","28220"
"In post","2023","Northern Ireland","Outside London","Female","Unknown","540","490","28580","25750"
"In post","2023","Northern Ireland","Outside London","Male","Heterosexual / straight","1630","1590","31210","27890"
"In post","2023","Northern Ireland","Outside London","Male","LGBO","85","80","30360","27890"
"In post","2023","Northern Ireland","Outside London","Male","Undeclared","135","130","30810","28170"
"In post","2023","Northern Ireland","Outside London","Male","Unknown","560","550","29250","25880"
"In post","2023","Northern Ireland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Northern Ireland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Northumberland, and Tyne and Wear","Outside London","Female","Heterosexual / straight","9410","8275","31100","28120"
"In post","2023","Northumberland, and Tyne and Wear","Outside London","Female","LGBO","495","475","30790","28120"
"In post","2023","Northumberland, and Tyne and Wear","Outside London","Female","Undeclared","760","645","29980","26930"
"In post","2023","Northumberland, and Tyne and Wear","Outside London","Female","Unknown","2950","2480","28040","22520"
"In post","2023","Northumberland, and Tyne and Wear","Outside London","Male","Heterosexual / straight","6490","6255","34440","28130"
"In post","2023","Northumberland, and Tyne and Wear","Outside London","Male","LGBO","535","525","32760","28120"
"In post","2023","Northumberland, and Tyne and Wear","Outside London","Male","Undeclared","770","730","33660","28130"
"In post","2023","Northumberland, and Tyne and Wear","Outside London","Male","Unknown","2230","2135","31660","28120"
"In post","2023","Northumberland, and Tyne and Wear","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Northumberland, and Tyne and Wear","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Outer London - East and North East","London","Female","Heterosexual / straight","1650","1500","32790","32520"
"In post","2023","Outer London - East and North East","London","Female","LGBO","80","75","32850","32520"
"In post","2023","Outer London - East and North East","London","Female","Undeclared","240","210","30550","30930"
"In post","2023","Outer London - East and North East","London","Female","Unknown","575","495","30270","30930"
"In post","2023","Outer London - East and North East","London","Male","Heterosexual / straight","1125","1095","34700","32520"
"In post","2023","Outer London - East and North East","London","Male","LGBO","65","65","33020","32520"
"In post","2023","Outer London - East and North East","London","Male","Undeclared","125","120","33690","32520"
"In post","2023","Outer London - East and North East","London","Male","Unknown","380","370","32830","32520"
"In post","2023","Outer London - East and North East","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Outer London - East and North East","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Outer London - South","London","Female","Heterosexual / straight","4760","4405","39300","35260"
"In post","2023","Outer London - South","London","Female","LGBO","175","170","41390","36240"
"In post","2023","Outer London - South","London","Female","Undeclared","600","550","38210","32540"
