"Status","Year","Function_of_post","Profession_of_post","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Economics","Outer London - South","G6/G7","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Outer London - South","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South Yorkshire","G6/G7","10","10","57420","53450"
"In post","2023","Analysis","Economics","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","South Yorkshire","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Southern Scotland","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","Tees Valley and Durham","AA/AO","10","10","21710","21200"
"In post","2023","Analysis","Economics","Tees Valley and Durham","EO","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","Tees Valley and Durham","G6/G7","10","10","[c]","[c]"
"In post","2023","Analysis","Economics","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","Tees Valley and Durham","SEO/HEO","15","15","32980","31560"
"In post","2023","Analysis","Economics","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","West Central Scotland","G6/G7","10","10","58240","55290"
"In post","2023","Analysis","Economics","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","West Midlands","G6/G7","10","10","77470","76500"
"In post","2023","Analysis","Economics","West Midlands","SEO/HEO","20","20","38510","36230"
"In post","2023","Analysis","Economics","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Economics","West Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Economics","West Yorkshire","G6/G7","10","10","57340","53190"
"In post","2023","Analysis","Economics","West Yorkshire","SEO/HEO","10","10","34430","31350"
"In post","2023","Analysis","Finance","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Finance","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Human Resources","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Anglia","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","EO","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","East Wales","SEO/HEO","20","20","36330","32740"
"In post","2023","Analysis","Intelligence Analysis","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - East","G6/G7","15","15","63700","58190"
"In post","2023","Analysis","Intelligence Analysis","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - East","SEO/HEO","15","15","43270","44380"
"In post","2023","Analysis","Intelligence Analysis","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Merseyside","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Northumberland, and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Intelligence Analysis","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","International Trade","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","International Trade","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","G6/G7","10","10","61270","59390"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Inner London - West","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Knowledge and Information Management","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Legal","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cheshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cheshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cumbria","EO","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Cumbria","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Devon","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Devon","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","East Wales","AA/AO","15","15","21330","21200"
"In post","2023","Analysis","Operational Delivery","East Wales","EO","80","70","25780","25100"
"In post","2023","Analysis","Operational Delivery","East Wales","G6/G7","35","30","52510","51460"
"In post","2023","Analysis","Operational Delivery","East Wales","SEO/HEO","220","215","34850","34370"
"In post","2023","Analysis","Operational Delivery","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Greater Manchester","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Greater Manchester","SEO/HEO","10","10","35060","34400"
"In post","2023","Analysis","Operational Delivery","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Hampshire and Isle of Wight","EO","30","25","25530","24840"
"In post","2023","Analysis","Operational Delivery","Hampshire and Isle of Wight","G6/G7","10","10","53600","51460"
"In post","2023","Analysis","Operational Delivery","Hampshire and Isle of Wight","SEO/HEO","65","65","33900","31060"
"In post","2023","Analysis","Operational Delivery","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Inner London - East","AA/AO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Inner London - East","EO","40","40","28510","28220"
"In post","2023","Analysis","Operational Delivery","Inner London - East","SEO/HEO","10","10","37610","36180"
"In post","2023","Analysis","Operational Delivery","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Inner London - West","EO","15","15","30670","29310"
"In post","2023","Analysis","Operational Delivery","Inner London - West","G6/G7","15","15","62310","61060"
"In post","2023","Analysis","Operational Delivery","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Inner London - West","SEO/HEO","35","35","37960","35860"
"In post","2023","Analysis","Operational Delivery","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Lancashire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Merseyside","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Merseyside","G6/G7","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Merseyside","SEO/HEO","15","15","37640","39190"
"In post","2023","Analysis","Operational Delivery","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Northumberland, and Tyne and Wear","SEO/HEO","10","10","34130","34170"
"In post","2023","Analysis","Operational Delivery","Outer London - South","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Outer London - South","SEO/HEO","15","10","39410","36440"
"In post","2023","Analysis","Operational Delivery","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","South Yorkshire","SEO/HEO","10","10","33330","32160"
"In post","2023","Analysis","Operational Delivery","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tees Valley and Durham","EO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tees Valley and Durham","G6/G7","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Tees Valley and Durham","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Central Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Midlands","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Operational Delivery","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
