"Status","Year","Ethnicity","Profession_of_post","Region_ITL2","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Project Delivery","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Greater Manchester","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Inner London - East","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Inner London - West","London","35","35","50930","45450"
"In post","2023","Other ethnicity","Project Delivery","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Outer London - South","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Project Delivery","West Yorkshire","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Property","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Inner London - West","London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Property","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Property","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Psychology","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Berkshire, Buckinghamshire and Oxfordshire","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Devon","Outside London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Inner London - East","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Inner London - West","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Outer London - West and North West","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","West Midlands","Outside London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Science and Engineering","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Highlands and Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Inner London - West","London","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Security","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","North Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Security","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Inner London - West","London","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Leicestershire, Rutland and Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Southern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","West Midlands","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","West Wales and The Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Social Research","West Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Bedfordshire and Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Berkshire, Buckinghamshire and Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Cheshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Derbyshire and Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Devon","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Dorset and Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","East Anglia","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","East Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","East Yorkshire and Northern Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Eastern Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Greater Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Hampshire and Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Herefordshire, Worcestershire and Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Inner London - East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Inner London - West","London","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","North Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Northumberland, and Tyne and Wear","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Outer London - East and North East","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Outer London - South","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Outer London - West and North West","London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Shropshire and Staffordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","South Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Surrey, East and West Sussex","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Tees Valley and Durham","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","West Central Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Statistics","West Midlands","Outside London","[c]","[c]","[c]","[c]"
