"Status","Year","Function_of_post","Organisation","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Glasgow City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Manchester","10","10","44990","39620"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Westminster","110","105","51870","56760"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Bristol, City of","50","50","42410","43250"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Coventry","20","20","42700","41510"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Croydon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Darlington","45","40","44630","43490"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Leeds","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Manchester","65","60","40120","43250"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Nottingham","20","15","46720","43250"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Sheffield","140","130","46090","43690"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Tyneside","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Westminster","220","210","51070","47410"
"In post","2023","Analysis","Department for International Trade","Department for International Trade","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","Department for International Trade","Darlington","10","10","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","Department for International Trade","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for International Trade","Department for International Trade","Westminster","245","240","49200","55370"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Darlington","10","10","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Westminster","210","205","49480","54630"
"In post","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Wolverhampton","20","20","36460","31290"
"In post","2023","Analysis","Department for Transport (excl. agencies)","Department for Transport","Birmingham","15","15","38540","39430"
"In post","2023","Analysis","Department for Transport (excl. agencies)","Department for Transport","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport (excl. agencies)","Department for Transport","Leeds","20","20","38570","39430"
"In post","2023","Analysis","Department for Transport (excl. agencies)","Department for Transport","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport (excl. agencies)","Department for Transport","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Transport (excl. agencies)","Department for Transport","Westminster","320","310","51160","55500"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Birmingham","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Central Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Sussex CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Glasgow City","10","10","35010","34170"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Greater Manchester South West","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leeds","65","60","41790","38470"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Leicester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Manchester","45","45","36240","34170"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sheffield","125","115","48390","44730"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Telford and Wrekin","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Tyneside","100","95","43190","38470"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Westminster","220","210","50320","43760"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bristol, City of","5","5","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Bromley","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Leeds","55","55","45810","50830"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Liverpool","5","5","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Sheffield","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Westminster","80","75","51800","54690"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","York","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Birmingham","5","5","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Bristol, City of","10","10","34790","32950"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","City of Edinburgh","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Leeds","10","10","25650","22500"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","North Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Department for Education","Coventry","5","5","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Department for Education","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Department for Education","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Department for Education","Sheffield","5","5","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Department for Education","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Department for Education","Westminster","5","5","[c]","[c]"
"In post","2023","Analysis","Estyn","Estyn","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Gwent Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Liverpool","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Food Standards Agency","Milton Keynes","[c]","[c]","[c]","[c]"
