"Status","Year","Disability","Profession_of_post","Region_ITL1","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Unknown","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Tower Hamlets","55","55","44700","39350"
"In post","2023","Declared disabled","Unknown","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","London","Westminster","370","365","43460","35400"
"In post","2023","Declared disabled","Unknown","North East (England)","Darlington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","Durham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","South Teesside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","Sunderland","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North East (England)","Tyneside","45","40","35460","33980"
"In post","2023","Declared disabled","Unknown","North West (England)","Blackpool","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","East Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","East Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Greater Manchester South West","55","55","35810","34550"
"In post","2023","Declared disabled","Unknown","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Liverpool","30","30","44940","34700"
"In post","2023","Declared disabled","Unknown","North West (England)","Manchester","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Sefton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Warrington","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","West Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","North West (England)","Wirral","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Northern Ireland","Ards and North Down","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Northern Ireland","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Overseas","Overseas","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Aberdeen City and Aberdeenshire","40","40","38780","35530"
"In post","2023","Declared disabled","Unknown","Scotland","Angus and Dundee City","150","140","29330","29100"
"In post","2023","Declared disabled","Unknown","Scotland","Caithness and Sutherland, and Ross and Cromarty","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","City of Edinburgh","700","670","44700","39030"
"In post","2023","Declared disabled","Unknown","Scotland","Clackmannanshire and Fife","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Dumfries and Galloway","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","East Ayrshire and North Ayrshire mainland","15","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Glasgow City","500","475","37480","33520"
"In post","2023","Declared disabled","Unknown","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Na h-Eileanan Siar","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","North Lanarkshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Orkney Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Perth and Kinross, and Stirling","25","25","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","Scottish Borders","30","30","33690","29100"
"In post","2023","Declared disabled","Unknown","Scotland","Shetland Islands","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","South Ayrshire","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","South Lanarkshire","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Scotland","West Lothian","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Brighton and Hove","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Buckinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","East Sussex CC","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Medway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Milton Keynes","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Portsmouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","South Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","Southampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Bristol, City of","30","30","35380","34700"
"In post","2023","Declared disabled","Unknown","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Plymouth","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Torbay","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","Cardiff and Vale of Glamorgan","25","25","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","Central Valleys","5","5","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","Isle of Anglesey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Wales","Swansea","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Birmingham","40","35","38380","34700"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Coventry","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Herefordshire, County of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Sandwell","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Solihull","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Telford and Wrekin","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Warwickshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Wolverhampton","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","Bradford","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","Calderdale and Kirklees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","Leeds","65","65","40530","38120"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","Sheffield","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","Wakefield","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Yorkshire and The Humber","York","45","40","29860","27110"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","Derby","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","Lincolnshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","Nottingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East Midlands (England)","South and West Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","Suffolk CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","London","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","London","Westminster","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North East (England)","Tyneside","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","Cheshire East","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","Greater Manchester North West","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","North West (England)","Mid Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Northern Ireland","Belfast","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","East Lothian and Midlothian","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","Perth and Kinross, and Stirling","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","Scottish Borders","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","South Ayrshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Scotland","South Lanarkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","Berkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","Central Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","East Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","Mid Kent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","North Hampshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","Oxfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","West Surrey","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","West Sussex (North East)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South East (England)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","Bristol, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","Devon CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","Dorset","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","Gloucestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","Somerset CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","Swindon","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","South West (England)","Wiltshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Wales","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Wales","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Wales","Gwynedd","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Wales","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Wales","Powys","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Wales","South West Wales","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","West Midlands (England)","Birmingham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","West Midlands (England)","Dudley","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","West Midlands (England)","Shropshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","West Midlands (England)","Staffordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","West Midlands (England)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","West Midlands (England)","Worcestershire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Yorkshire and The Humber","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Yorkshire and The Humber","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Yorkshire and The Humber","Leeds","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Yorkshire and The Humber","North Yorkshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Veterinarian","Yorkshire and The Humber","York","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East Midlands (England)","East Derbyshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East Midlands (England)","Leicester","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East Midlands (England)","Leicestershire CC and Rutland","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East Midlands (England)","Lincolnshire CC","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East Midlands (England)","North Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East Midlands (England)","North Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East Midlands (England)","Nottingham","35","30","48430","42210"
"In post","2023","Declared non-disabled","Commercial","East Midlands (England)","South Nottinghamshire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East Midlands (England)","South and West Derbyshire","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East Midlands (England)","West Northamptonshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East of England","Bedford","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East of England","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East of England","Cambridgeshire CC","45","40","39610","35800"
"In post","2023","Declared non-disabled","Commercial","East of England","Central Bedfordshire","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East of England","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East of England","Heart of Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East of England","Hertfordshire CC","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East of England","Luton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East of England","North and West Norfolk","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East of England","Norwich and East Norfolk","45","40","48320","40750"
"In post","2023","Declared non-disabled","Commercial","East of England","Peterborough","30","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East of England","Suffolk CC","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","East of England","West Essex","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Barnet","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Brent","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Camden and City of London","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Croydon","85","85","50660","45930"
"In post","2023","Declared non-disabled","Commercial","London","Enfield","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Hackney and Newham","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Haringey and Islington","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Hounslow and Richmond upon Thames","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Kensington & Chelsea and Hammersmith & Fulham","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Lambeth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Tower Hamlets","90","90","61190","55710"
"In post","2023","Declared non-disabled","Commercial","London","Wandsworth","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","London","Westminster","825","810","63440","56200"
"In post","2023","Declared non-disabled","Commercial","North East (England)","Darlington","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North East (England)","Durham","20","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North East (England)","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North East (England)","Northumberland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North East (England)","Sunderland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North East (England)","Tyneside","70","65","46390","38470"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Blackpool","115","115","43670","38470"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Cheshire East","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Chorley and West Lancashire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","East Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","East Merseyside","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Greater Manchester North East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Greater Manchester North West","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Greater Manchester South East","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Greater Manchester South West","85","80","47730","42510"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Lancaster and Wyre","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Liverpool","110","110","48870","40620"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Manchester","150","150","51830","43120"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Mid Lancashire","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Sefton","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Warrington","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","West Cumbria","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","North West (England)","Wirral","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Northern Ireland","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Northern Ireland","Mid and East Antrim","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Overseas","Overseas","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","Angus and Dundee City","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","City of Edinburgh","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","Clackmannanshire and Fife","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","Falkirk","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Commercial","Scotland","Glasgow City","120","120","43570","38470"
