"Status","Year","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Counter Fraud","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2023","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","West Central Scotland","Heterosexual / straight","605","560","33100","29730"
"In post","2023","Counter Fraud","West Central Scotland","LGBO","40","40","33120","28130"
"In post","2023","Counter Fraud","West Central Scotland","Undeclared","60","55","31970","28120"
"In post","2023","Counter Fraud","West Central Scotland","Unknown","175","155","31500","29730"
"In post","2023","Counter Fraud","West Midlands","Heterosexual / straight","745","695","33420","29730"
"In post","2023","Counter Fraud","West Midlands","LGBO","30","30","31470","29550"
"In post","2023","Counter Fraud","West Midlands","Undeclared","85","75","33310","29730"
"In post","2023","Counter Fraud","West Midlands","Unknown","285","265","32320","28450"
"In post","2023","Counter Fraud","West Wales and The Valleys","Heterosexual / straight","285","260","28210","28120"
"In post","2023","Counter Fraud","West Wales and The Valleys","LGBO","15","15","[c]","[c]"
"In post","2023","Counter Fraud","West Wales and The Valleys","Undeclared","45","40","28280","28120"
"In post","2023","Counter Fraud","West Wales and The Valleys","Unknown","60","50","28420","28120"
"In post","2023","Counter Fraud","West Yorkshire","Heterosexual / straight","695","650","34540","31260"
"In post","2023","Counter Fraud","West Yorkshire","LGBO","40","40","34200","31950"
"In post","2023","Counter Fraud","West Yorkshire","Undeclared","95","90","35260","34700"
"In post","2023","Counter Fraud","West Yorkshire","Unknown","225","210","32760","28130"
"In post","2023","Debt","Bedfordshire and Hertfordshire","Heterosexual / straight","70","55","27160","25610"
"In post","2023","Debt","Bedfordshire and Hertfordshire","LGBO","5","5","[c]","[c]"
"In post","2023","Debt","Bedfordshire and Hertfordshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Debt","Bedfordshire and Hertfordshire","Unknown","35","30","25690","25610"
"In post","2023","Debt","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Debt","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Berkshire, Buckinghamshire and Oxfordshire","Unknown","10","10","[c]","[c]"
"In post","2023","Debt","Derbyshire and Nottinghamshire","Heterosexual / straight","230","210","24080","22520"
"In post","2023","Debt","Derbyshire and Nottinghamshire","LGBO","30","30","24160","22520"
"In post","2023","Debt","Derbyshire and Nottinghamshire","Undeclared","20","15","[c]","[c]"
"In post","2023","Debt","Derbyshire and Nottinghamshire","Unknown","160","145","23250","22520"
"In post","2023","Debt","Dorset and Somerset","Heterosexual / straight","105","90","23090","21690"
"In post","2023","Debt","Dorset and Somerset","LGBO","5","5","[c]","[c]"
"In post","2023","Debt","Dorset and Somerset","Undeclared","15","15","[c]","[c]"
"In post","2023","Debt","Dorset and Somerset","Unknown","10","10","[c]","[c]"
"In post","2023","Debt","East Anglia","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Debt","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","East Anglia","Undeclared","5","5","[c]","[c]"
"In post","2023","Debt","East Anglia","Unknown","5","5","[c]","[c]"
"In post","2023","Debt","East Wales","Heterosexual / straight","245","230","26240","22520"
"In post","2023","Debt","East Wales","LGBO","30","30","[c]","[c]"
"In post","2023","Debt","East Wales","Undeclared","20","20","[c]","[c]"
"In post","2023","Debt","East Wales","Unknown","135","125","25220","22520"
"In post","2023","Debt","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Eastern Scotland","Heterosexual / straight","215","205","24030","22520"
"In post","2023","Debt","Eastern Scotland","LGBO","35","30","23600","22520"
"In post","2023","Debt","Eastern Scotland","Undeclared","20","20","[c]","[c]"
"In post","2023","Debt","Eastern Scotland","Unknown","185","170","23480","22520"
"In post","2023","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Greater Manchester","Heterosexual / straight","165","145","23800","21690"
"In post","2023","Debt","Greater Manchester","LGBO","20","15","[c]","[c]"
"In post","2023","Debt","Greater Manchester","Undeclared","30","30","23670","21690"
"In post","2023","Debt","Greater Manchester","Unknown","60","55","24050","21690"
"In post","2023","Debt","Hampshire and Isle of Wight","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Debt","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","115","95","23170","21690"
"In post","2023","Debt","Herefordshire, Worcestershire and Warwickshire","LGBO","10","10","[c]","[c]"
"In post","2023","Debt","Herefordshire, Worcestershire and Warwickshire","Undeclared","20","15","[c]","[c]"
"In post","2023","Debt","Herefordshire, Worcestershire and Warwickshire","Unknown","25","20","[c]","[c]"
"In post","2023","Debt","Highlands and Islands","Heterosexual / straight","95","85","23180","21690"
"In post","2023","Debt","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Highlands and Islands","Undeclared","5","5","[c]","[c]"
"In post","2023","Debt","Highlands and Islands","Unknown","15","15","[c]","[c]"
"In post","2023","Debt","Inner London - East","Heterosexual / straight","215","195","30170","26920"
"In post","2023","Debt","Inner London - East","LGBO","5","5","[c]","[c]"
"In post","2023","Debt","Inner London - East","Undeclared","30","25","[c]","[c]"
"In post","2023","Debt","Inner London - East","Unknown","150","130","28430","26920"
"In post","2023","Debt","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Lancashire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Debt","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Lancashire","Unknown","15","15","[c]","[c]"
"In post","2023","Debt","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","160","130","22910","21690"
"In post","2023","Debt","Leicestershire, Rutland and Northamptonshire","LGBO","10","10","[c]","[c]"
"In post","2023","Debt","Leicestershire, Rutland and Northamptonshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Debt","Leicestershire, Rutland and Northamptonshire","Unknown","30","25","22080","21690"
"In post","2023","Debt","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Merseyside","Heterosexual / straight","240","225","25700","22520"
"In post","2023","Debt","Merseyside","LGBO","25","25","[c]","[c]"
"In post","2023","Debt","Merseyside","Undeclared","20","20","[c]","[c]"
"In post","2023","Debt","Merseyside","Unknown","145","135","23620","22520"
"In post","2023","Debt","Northern Ireland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Debt","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Heterosexual / straight","585","515","23690","22520"
"In post","2023","Debt","Northumberland, and Tyne and Wear","LGBO","45","45","23610","22520"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Undeclared","45","40","23010","22520"
"In post","2023","Debt","Northumberland, and Tyne and Wear","Unknown","340","310","23230","22520"
"In post","2023","Debt","Outer London - South","Heterosexual / straight","110","100","30370","26920"
"In post","2023","Debt","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Outer London - South","Undeclared","25","20","[c]","[c]"
"In post","2023","Debt","Outer London - South","Unknown","85","75","29400","26920"
"In post","2023","Debt","Outer London - West and North West","Heterosexual / straight","10","5","[c]","[c]"
"In post","2023","Debt","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Shropshire and Staffordshire","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Debt","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Shropshire and Staffordshire","Unknown","5","5","[c]","[c]"
"In post","2023","Debt","South Yorkshire","Heterosexual / straight","155","130","23780","21690"
"In post","2023","Debt","South Yorkshire","LGBO","15","15","[c]","[c]"
"In post","2023","Debt","South Yorkshire","Undeclared","15","15","[c]","[c]"
"In post","2023","Debt","South Yorkshire","Unknown","30","25","22690","21690"
"In post","2023","Debt","Southern Scotland","Heterosexual / straight","230","205","24930","22520"
"In post","2023","Debt","Southern Scotland","LGBO","20","20","[c]","[c]"
"In post","2023","Debt","Southern Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Debt","Southern Scotland","Unknown","185","175","23560","22520"
"In post","2023","Debt","Surrey, East and West Sussex","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Debt","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Surrey, East and West Sussex","Unknown","20","15","[c]","[c]"
"In post","2023","Debt","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Debt","West Central Scotland","Heterosexual / straight","300","260","25460","22520"
"In post","2023","Debt","West Central Scotland","LGBO","25","25","[c]","[c]"
"In post","2023","Debt","West Central Scotland","Undeclared","45","40","24340","22520"
"In post","2023","Debt","West Central Scotland","Unknown","115","100","23940","22520"
"In post","2023","Debt","West Midlands","Heterosexual / straight","695","630","23620","22520"
"In post","2023","Debt","West Midlands","LGBO","45","40","23350","22520"
"In post","2023","Debt","West Midlands","Undeclared","65","55","22820","22520"
"In post","2023","Debt","West Midlands","Unknown","240","220","23170","22520"
"In post","2023","Debt","West Wales and The Valleys","Heterosexual / straight","60","50","22900","21690"
"In post","2023","Debt","West Wales and The Valleys","LGBO","5","5","[c]","[c]"
"In post","2023","Debt","West Wales and The Valleys","Undeclared","5","5","[c]","[c]"
"In post","2023","Debt","West Wales and The Valleys","Unknown","15","10","[c]","[c]"
"In post","2023","Debt","West Yorkshire","Heterosexual / straight","520","460","25190","22520"
"In post","2023","Debt","West Yorkshire","LGBO","25","20","[c]","[c]"
"In post","2023","Debt","West Yorkshire","Undeclared","55","45","24800","22520"
"In post","2023","Debt","West Yorkshire","Unknown","220","200","24010","22520"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Heterosexual / straight","145","140","38840","37300"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Undeclared","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Bedfordshire and Hertfordshire","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","295","285","40920","37710"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","35","35","41080","38380"
"In post","2023","Digital, Data & Technology","Berkshire, Buckinghamshire and Oxfordshire","Unknown","50","50","43430","37650"
"In post","2023","Digital, Data & Technology","Cheshire","Heterosexual / straight","205","200","41090","38640"
"In post","2023","Digital, Data & Technology","Cheshire","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire","Undeclared","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cheshire","Unknown","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Heterosexual / straight","190","190","42220","37680"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Undeclared","35","30","38050","35000"
"In post","2023","Digital, Data & Technology","Derbyshire and Nottinghamshire","Unknown","60","55","38370","34700"
"In post","2023","Digital, Data & Technology","Devon","Heterosexual / straight","1205","1145","39980","39650"
"In post","2023","Digital, Data & Technology","Devon","LGBO","80","80","34710","34850"
"In post","2023","Digital, Data & Technology","Devon","Undeclared","305","285","39620","39650"
"In post","2023","Digital, Data & Technology","Devon","Unknown","150","145","36620","34850"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Heterosexual / straight","215","210","40420","39500"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Undeclared","40","35","39770","37110"
"In post","2023","Digital, Data & Technology","Dorset and Somerset","Unknown","75","75","40940","40210"
"In post","2023","Digital, Data & Technology","East Anglia","Heterosexual / straight","235","225","36340","34080"
"In post","2023","Digital, Data & Technology","East Anglia","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Anglia","Undeclared","45","45","37080","34370"
"In post","2023","Digital, Data & Technology","East Anglia","Unknown","60","55","35170","31270"
"In post","2023","Digital, Data & Technology","East Wales","Heterosexual / straight","875","850","43700","41100"
"In post","2023","Digital, Data & Technology","East Wales","LGBO","70","70","38610","36920"
"In post","2023","Digital, Data & Technology","East Wales","Undeclared","95","90","44400","42520"
"In post","2023","Digital, Data & Technology","East Wales","Unknown","315","310","42360","38510"
"In post","2023","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","East Yorkshire and Northern Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","Heterosexual / straight","230","230","41490","39590"
"In post","2023","Digital, Data & Technology","Eastern Scotland","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","Undeclared","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Eastern Scotland","Unknown","135","135","40400","37060"
"In post","2023","Digital, Data & Technology","Essex","Heterosexual / straight","60","60","36010","35000"
"In post","2023","Digital, Data & Technology","Essex","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Essex","Unknown","30","25","36230","36790"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","1325","1290","41980","39500"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","85","80","38870","35230"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","215","210","40250","38070"
"In post","2023","Digital, Data & Technology","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","235","230","41030","37310"
"In post","2023","Digital, Data & Technology","Greater Manchester","Heterosexual / straight","1130","1115","44550","40500"
"In post","2023","Digital, Data & Technology","Greater Manchester","LGBO","110","110","41360","38470"
"In post","2023","Digital, Data & Technology","Greater Manchester","Undeclared","120","115","45740","41810"
"In post","2023","Digital, Data & Technology","Greater Manchester","Unknown","360","355","42980","38470"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","Heterosexual / straight","550","530","37010","33990"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","LGBO","30","30","35860","33910"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","Undeclared","85","85","38000","36920"
"In post","2023","Digital, Data & Technology","Hampshire and Isle of Wight","Unknown","95","95","40410","34300"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","100","95","31070","27470"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Herefordshire, Worcestershire and Warwickshire","Unknown","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","Heterosexual / straight","30","30","31140","30620"
"In post","2023","Digital, Data & Technology","Highlands and Islands","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Inner London - East","Heterosexual / straight","1145","1130","52900","55790"
"In post","2023","Digital, Data & Technology","Inner London - East","LGBO","125","120","53330","56430"
"In post","2023","Digital, Data & Technology","Inner London - East","Undeclared","160","155","50700","55720"
"In post","2023","Digital, Data & Technology","Inner London - East","Unknown","295","290","51390","45560"
"In post","2023","Digital, Data & Technology","Inner London - West","Heterosexual / straight","1600","1570","51000","46470"
"In post","2023","Digital, Data & Technology","Inner London - West","LGBO","150","150","52960","54330"
"In post","2023","Digital, Data & Technology","Inner London - West","Undeclared","210","205","51070","46680"
"In post","2023","Digital, Data & Technology","Inner London - West","Unknown","565","555","47890","43650"
"In post","2023","Digital, Data & Technology","Kent","Heterosexual / straight","30","30","43530","40700"
"In post","2023","Digital, Data & Technology","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Kent","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lancashire","Heterosexual / straight","740","710","43360","38470"
"In post","2023","Digital, Data & Technology","Lancashire","LGBO","30","30","40030","34780"
"In post","2023","Digital, Data & Technology","Lancashire","Undeclared","85","85","42490","38470"
"In post","2023","Digital, Data & Technology","Lancashire","Unknown","175","165","43190","38470"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","65","65","37480","37300"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Leicestershire, Rutland and Northamptonshire","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","Heterosexual / straight","65","65","31350","30320"
"In post","2023","Digital, Data & Technology","Lincolnshire","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","Undeclared","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Lincolnshire","Unknown","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","Heterosexual / straight","540","520","40120","37680"
"In post","2023","Digital, Data & Technology","Merseyside","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Merseyside","Undeclared","60","60","38500","34350"
"In post","2023","Digital, Data & Technology","Merseyside","Unknown","135","130","37070","34700"
"In post","2023","Digital, Data & Technology","North Eastern Scotland","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","North Eastern Scotland","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","North Yorkshire","Heterosexual / straight","160","155","41010","38670"
"In post","2023","Digital, Data & Technology","North Yorkshire","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","North Yorkshire","Undeclared","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","North Yorkshire","Unknown","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland","Heterosexual / straight","70","65","35760","34700"
"In post","2023","Digital, Data & Technology","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northern Ireland","Unknown","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Northumberland, and Tyne and Wear","Heterosexual / straight","1730","1665","43770","40100"
"In post","2023","Digital, Data & Technology","Northumberland, and Tyne and Wear","LGBO","100","95","42300","38470"
"In post","2023","Digital, Data & Technology","Northumberland, and Tyne and Wear","Undeclared","180","175","44130","41450"
"In post","2023","Digital, Data & Technology","Northumberland, and Tyne and Wear","Unknown","500","490","42190","38470"
"In post","2023","Digital, Data & Technology","Outer London - East and North East","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Outer London - East and North East","Undeclared","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Outer London - East and North East","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Outer London - South","Heterosexual / straight","480","470","50330","45620"
"In post","2023","Digital, Data & Technology","Outer London - South","LGBO","35","35","50760","43010"
"In post","2023","Digital, Data & Technology","Outer London - South","Undeclared","70","65","52410","48120"
"In post","2023","Digital, Data & Technology","Outer London - South","Unknown","285","280","45350","39620"
"In post","2023","Digital, Data & Technology","Outer London - West and North West","Heterosexual / straight","260","255","42980","40180"
"In post","2023","Digital, Data & Technology","Outer London - West and North West","LGBO","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Outer London - West and North West","Undeclared","45","40","42920","40310"
"In post","2023","Digital, Data & Technology","Outer London - West and North West","Unknown","80","80","41150","41540"
"In post","2023","Digital, Data & Technology","Overseas","Heterosexual / straight","55","55","39850","37810"
"In post","2023","Digital, Data & Technology","Overseas","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Shropshire and Staffordshire","Heterosexual / straight","650","635","43430","41800"
"In post","2023","Digital, Data & Technology","Shropshire and Staffordshire","LGBO","30","30","42050","38990"
"In post","2023","Digital, Data & Technology","Shropshire and Staffordshire","Undeclared","50","50","44460","42140"
"In post","2023","Digital, Data & Technology","Shropshire and Staffordshire","Unknown","245","240","40710","36990"
"In post","2023","Digital, Data & Technology","South Yorkshire","Heterosexual / straight","460","445","45810","41480"
"In post","2023","Digital, Data & Technology","South Yorkshire","LGBO","40","40","44130","39590"
"In post","2023","Digital, Data & Technology","South Yorkshire","Undeclared","55","50","43320","39390"
"In post","2023","Digital, Data & Technology","South Yorkshire","Unknown","150","150","46290","41650"
"In post","2023","Digital, Data & Technology","Southern Scotland","Heterosexual / straight","120","120","43320","42450"
"In post","2023","Digital, Data & Technology","Southern Scotland","LGBO","5","5","[c]","[c]"
"In post","2023","Digital, Data & Technology","Southern Scotland","Undeclared","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Southern Scotland","Unknown","120","115","42870","39660"
"In post","2023","Digital, Data & Technology","Surrey, East and West Sussex","Heterosexual / straight","230","225","42350","41780"
"In post","2023","Digital, Data & Technology","Surrey, East and West Sussex","LGBO","15","15","[c]","[c]"
"In post","2023","Digital, Data & Technology","Surrey, East and West Sussex","Undeclared","50","45","47400","44930"
"In post","2023","Digital, Data & Technology","Surrey, East and West Sussex","Unknown","95","90","42640","38970"
"In post","2023","Digital, Data & Technology","Tees Valley and Durham","Heterosexual / straight","155","150","37370","34850"
"In post","2023","Digital, Data & Technology","Tees Valley and Durham","LGBO","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tees Valley and Durham","Undeclared","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Tees Valley and Durham","Unknown","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Digital, Data & Technology","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Digital, Data & Technology","West Central Scotland","Heterosexual / straight","270","265","39180","35000"
"In post","2023","Digital, Data & Technology","West Central Scotland","LGBO","20","20","[c]","[c]"
"In post","2023","Digital, Data & Technology","West Central Scotland","Undeclared","35","35","37070","33480"
"In post","2023","Digital, Data & Technology","West Central Scotland","Unknown","65","65","39140","35000"
"In post","2023","Digital, Data & Technology","West Midlands","Heterosexual / straight","545","535","42520","38210"
"In post","2023","Digital, Data & Technology","West Midlands","LGBO","35","35","40760","37590"
"In post","2023","Digital, Data & Technology","West Midlands","Undeclared","65","65","44960","39370"
"In post","2023","Digital, Data & Technology","West Midlands","Unknown","175","170","41850","38140"
"In post","2023","Digital, Data & Technology","West Wales and The Valleys","Heterosexual / straight","650","640","41780","39820"
"In post","2023","Digital, Data & Technology","West Wales and The Valleys","LGBO","25","25","[c]","[c]"
"In post","2023","Digital, Data & Technology","West Wales and The Valleys","Undeclared","160","155","42670","41130"
"In post","2023","Digital, Data & Technology","West Wales and The Valleys","Unknown","135","130","41070","36170"
"In post","2023","Digital, Data & Technology","West Yorkshire","Heterosexual / straight","650","625","44150","41630"
"In post","2023","Digital, Data & Technology","West Yorkshire","LGBO","35","35","41820","38470"
"In post","2023","Digital, Data & Technology","West Yorkshire","Undeclared","70","65","44230","41380"
"In post","2023","Digital, Data & Technology","West Yorkshire","Unknown","230","225","42970","38470"
"In post","2023","Finance","Bedfordshire and Hertfordshire","Heterosexual / straight","75","70","43950","38680"
