"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Other ethnicity","Commercial","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Commercial","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","London","Female","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Communications","London","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Communications","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Communications","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","London","Female","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","London","Male","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","South East (England)","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Counter Fraud","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Debt","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","London","Female","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Debt","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","West Midlands (England)","Female","10","5","[c]","[c]"
"In post","2023","Other ethnicity","Debt","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Debt","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Debt","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","London","Female","35","35","48210","48000"
"In post","2023","Other ethnicity","Digital, Data & Technology","London","Male","35","35","50020","43760"
"In post","2023","Other ethnicity","Digital, Data & Technology","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","North West (England)","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","North West (England)","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Scotland","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","South East (England)","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","South West (England)","Male","15","15","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Wales","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Wales","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Digital, Data & Technology","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","Female","20","20","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","Male","20","15","[c]","[c]"
"In post","2023","Other ethnicity","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Finance","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","South East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Grants Management","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","Female","30","25","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","Male","10","10","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","North West (England)","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Overseas","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","South East (England)","Female","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","South East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Wales","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Wales","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","West Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","West Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Human Resources","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","East Midlands (England)","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","London","Male","5","5","[c]","[c]"
"In post","2023","Other ethnicity","Internal Audit","London","Unknown","[c]","[c]","[c]","[c]"
