"Status","Year","Organisation","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Government Property Agency","Cabinet Office","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","Inner London - West","Heterosexual / straight","90","90","52340","55790"
"In post","2023","Government Property Agency","Cabinet Office","Inner London - West","LGBO","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","Inner London - West","Unknown","15","15","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","West Midlands","Heterosexual / straight","70","70","46100","39660"
"In post","2023","Government Property Agency","Cabinet Office","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","West Yorkshire","Heterosexual / straight","50","50","51590","51020"
"In post","2023","Government Property Agency","Cabinet Office","West Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","West Yorkshire","Undeclared","5","5","[c]","[c]"
"In post","2023","Government Property Agency","Cabinet Office","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Bedfordshire and Hertfordshire","Heterosexual / straight","250","220","26750","24240"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Bedfordshire and Hertfordshire","LGBO","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Bedfordshire and Hertfordshire","Undeclared","45","40","27950","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Bedfordshire and Hertfordshire","Unknown","20","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","240","220","27030","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","LGBO","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","35","35","27210","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Unknown","35","30","24840","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cheshire","Heterosexual / straight","90","80","28030","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cheshire","LGBO","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cheshire","Undeclared","25","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cheshire","Unknown","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cornwall and Isles of Scilly","Heterosexual / straight","55","45","27140","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cornwall and Isles of Scilly","Undeclared","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cumbria","Heterosexual / straight","65","60","26800","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cumbria","Undeclared","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Cumbria","Unknown","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Derbyshire and Nottinghamshire","Heterosexual / straight","275","250","27090","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Derbyshire and Nottinghamshire","LGBO","20","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Derbyshire and Nottinghamshire","Undeclared","55","45","25500","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Derbyshire and Nottinghamshire","Unknown","45","40","25070","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Devon","Heterosexual / straight","140","120","26480","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Devon","LGBO","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Devon","Undeclared","30","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Devon","Unknown","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Dorset and Somerset","Heterosexual / straight","170","150","25380","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Dorset and Somerset","LGBO","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Dorset and Somerset","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Dorset and Somerset","Unknown","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Anglia","Heterosexual / straight","330","290","26490","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Anglia","LGBO","20","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Anglia","Undeclared","65","60","29720","25830"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Anglia","Unknown","25","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Wales","Heterosexual / straight","425","390","27210","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Wales","LGBO","30","30","22490","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Wales","Undeclared","45","40","25480","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Wales","Unknown","50","45","26380","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","105","85","24920","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","LGBO","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Undeclared","20","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","East Yorkshire and Northern Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Eastern Scotland","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Essex","Heterosexual / straight","190","165","27010","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Essex","LGBO","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Essex","Undeclared","30","25","23550","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Essex","Unknown","25","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","360","325","26460","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","20","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","65","60","26920","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","45","40","24070","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","Heterosexual / straight","775","700","26330","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","LGBO","65","65","24520","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","Undeclared","135","125","26080","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Greater Manchester","Unknown","70","65","27650","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Hampshire and Isle of Wight","Heterosexual / straight","265","225","26890","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Hampshire and Isle of Wight","LGBO","15","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Hampshire and Isle of Wight","Undeclared","60","55","27670","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Hampshire and Isle of Wight","Unknown","25","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","180","160","27010","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","LGBO","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Undeclared","30","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Herefordshire, Worcestershire and Warwickshire","Unknown","20","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","Heterosexual / straight","430","400","29070","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","LGBO","25","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","Undeclared","75","70","30800","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Inner London - East","Unknown","110","105","29670","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","Heterosexual / straight","1575","1505","35060","29660"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","LGBO","90","90","38270","29660"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","Undeclared","245","230","34780","29660"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Inner London - West","Unknown","260","245","33010","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Kent","Heterosexual / straight","210","180","26230","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Kent","LGBO","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Kent","Undeclared","30","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Kent","Unknown","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Lancashire","Heterosexual / straight","240","220","27320","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Lancashire","LGBO","10","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Lancashire","Undeclared","25","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Lancashire","Unknown","25","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","725","640","25000","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","LGBO","45","40","24630","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Undeclared","115","105","25750","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Leicestershire, Rutland and Northamptonshire","Unknown","145","125","23140","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","Heterosexual / straight","80","70","27590","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","Undeclared","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Lincolnshire","Unknown","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Merseyside","Heterosexual / straight","400","355","26760","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Merseyside","LGBO","25","20","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Merseyside","Undeclared","55","50","25360","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Merseyside","Unknown","50","45","26040","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North Yorkshire","Heterosexual / straight","60","50","25950","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North Yorkshire","Undeclared","15","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Northumberland, and Tyne and Wear","Heterosexual / straight","320","280","27730","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Northumberland, and Tyne and Wear","LGBO","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Northumberland, and Tyne and Wear","Undeclared","35","35","26890","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Northumberland, and Tyne and Wear","Unknown","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - East and North East","Heterosexual / straight","155","135","29250","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - East and North East","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - East and North East","Undeclared","30","30","28760","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - East and North East","Unknown","45","45","28370","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - South","Heterosexual / straight","310","285","29470","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - South","LGBO","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - South","Undeclared","60","50","32360","29660"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - South","Unknown","55","55","30110","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - West and North West","Heterosexual / straight","260","235","29340","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - West and North West","LGBO","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - West and North West","Undeclared","50","45","30360","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Outer London - West and North West","Unknown","70","70","30470","25480"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Shropshire and Staffordshire","Heterosexual / straight","525","475","24900","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Shropshire and Staffordshire","LGBO","40","40","23240","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Shropshire and Staffordshire","Undeclared","45","40","24130","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Shropshire and Staffordshire","Unknown","55","50","22660","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","South Yorkshire","Heterosexual / straight","195","165","26320","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","South Yorkshire","LGBO","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","South Yorkshire","Undeclared","40","35","26190","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","South Yorkshire","Unknown","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Surrey, East and West Sussex","Heterosexual / straight","240","210","26560","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Surrey, East and West Sussex","LGBO","15","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Surrey, East and West Sussex","Undeclared","50","45","31160","25830"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Surrey, East and West Sussex","Unknown","25","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Tees Valley and Durham","Heterosexual / straight","215","190","27160","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Tees Valley and Durham","LGBO","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Tees Valley and Durham","Undeclared","30","25","26850","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Tees Valley and Durham","Unknown","20","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Central Scotland","Heterosexual / straight","110","100","26430","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Central Scotland","LGBO","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Central Scotland","Undeclared","25","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Central Scotland","Unknown","10","10","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Midlands","Heterosexual / straight","845","755","25770","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Midlands","LGBO","30","30","26800","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Midlands","Undeclared","135","120","25130","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Midlands","Unknown","140","130","24890","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Wales and The Valleys","Heterosexual / straight","365","335","25870","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Wales and The Valleys","LGBO","20","15","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Wales and The Valleys","Undeclared","40","35","26740","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Wales and The Valleys","Unknown","50","45","24800","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Yorkshire","Heterosexual / straight","525","455","26410","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Yorkshire","LGBO","30","25","[c]","[c]"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Yorkshire","Undeclared","70","65","25830","21780"
"In post","2023","HM Courts and Tribunals Service","Ministry of Justice","West Yorkshire","Unknown","65","60","27060","21780"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Inner London - West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","Inner London - West","Unknown","10","10","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","North Yorkshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","HM Crown Prosecution Service Inspectorate","Attorney General's Departments","North Yorkshire","Unknown","5","5","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Derbyshire and Nottinghamshire","Heterosexual / straight","350","320","35250","34850"
"In post","2023","HM Land Registry","HM Land Registry","Derbyshire and Nottinghamshire","LGBO","25","25","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Derbyshire and Nottinghamshire","Undeclared","55","45","32540","28080"
"In post","2023","HM Land Registry","HM Land Registry","Derbyshire and Nottinghamshire","Unknown","180","165","30100","28080"
"In post","2023","HM Land Registry","HM Land Registry","Devon","Heterosexual / straight","525","475","37490","34850"
"In post","2023","HM Land Registry","HM Land Registry","Devon","LGBO","20","20","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Devon","Undeclared","85","80","38250","39460"
"In post","2023","HM Land Registry","HM Land Registry","Devon","Unknown","250","240","32980","30710"
"In post","2023","HM Land Registry","HM Land Registry","Dorset and Somerset","Heterosexual / straight","160","140","31670","28080"
"In post","2023","HM Land Registry","HM Land Registry","Dorset and Somerset","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Dorset and Somerset","Undeclared","15","15","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Dorset and Somerset","Unknown","105","95","28990","28080"
"In post","2023","HM Land Registry","HM Land Registry","East Anglia","Heterosexual / straight","195","175","33250","28080"
"In post","2023","HM Land Registry","HM Land Registry","East Anglia","LGBO","5","5","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","East Anglia","Undeclared","45","40","33340","34850"
"In post","2023","HM Land Registry","HM Land Registry","East Anglia","Unknown","70","65","26890","23390"
"In post","2023","HM Land Registry","HM Land Registry","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","215","195","31040","28080"
"In post","2023","HM Land Registry","HM Land Registry","East Yorkshire and Northern Lincolnshire","LGBO","15","15","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","East Yorkshire and Northern Lincolnshire","Undeclared","50","45","32710","28080"
"In post","2023","HM Land Registry","HM Land Registry","East Yorkshire and Northern Lincolnshire","Unknown","80","75","29890","28080"
"In post","2023","HM Land Registry","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","160","140","32940","28080"
"In post","2023","HM Land Registry","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","45","35","32560","28080"
"In post","2023","HM Land Registry","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","140","125","30950","28080"
"In post","2023","HM Land Registry","HM Land Registry","Lancashire","Heterosexual / straight","270","240","32100","28080"
"In post","2023","HM Land Registry","HM Land Registry","Lancashire","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Lancashire","Undeclared","30","25","36060","34850"
"In post","2023","HM Land Registry","HM Land Registry","Lancashire","Unknown","135","130","28460","28080"
"In post","2023","HM Land Registry","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","180","170","31600","28080"
"In post","2023","HM Land Registry","HM Land Registry","Leicestershire, Rutland and Northamptonshire","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Undeclared","25","25","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Leicestershire, Rutland and Northamptonshire","Unknown","90","80","28510","28080"
"In post","2023","HM Land Registry","HM Land Registry","Merseyside","Heterosexual / straight","265","230","33180","28080"
"In post","2023","HM Land Registry","HM Land Registry","Merseyside","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Merseyside","Undeclared","45","35","34570","34850"
"In post","2023","HM Land Registry","HM Land Registry","Merseyside","Unknown","220","200","28960","28080"
"In post","2023","HM Land Registry","HM Land Registry","Outer London - South","Heterosexual / straight","230","215","43890","38410"
"In post","2023","HM Land Registry","HM Land Registry","Outer London - South","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Outer London - South","Undeclared","40","40","43950","38410"
"In post","2023","HM Land Registry","HM Land Registry","Outer London - South","Unknown","115","110","40010","38410"
"In post","2023","HM Land Registry","HM Land Registry","Shropshire and Staffordshire","Heterosexual / straight","210","190","30810","28080"
"In post","2023","HM Land Registry","HM Land Registry","Shropshire and Staffordshire","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Shropshire and Staffordshire","Undeclared","45","40","32390","34850"
"In post","2023","HM Land Registry","HM Land Registry","Shropshire and Staffordshire","Unknown","85","80","27750","23390"
"In post","2023","HM Land Registry","HM Land Registry","Tees Valley and Durham","Heterosexual / straight","430","390","30590","28080"
"In post","2023","HM Land Registry","HM Land Registry","Tees Valley and Durham","LGBO","25","25","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","Tees Valley and Durham","Undeclared","75","65","31980","28080"
"In post","2023","HM Land Registry","HM Land Registry","Tees Valley and Durham","Unknown","220","205","27760","28080"
"In post","2023","HM Land Registry","HM Land Registry","West Midlands","Heterosexual / straight","155","140","34000","28080"
"In post","2023","HM Land Registry","HM Land Registry","West Midlands","LGBO","10","10","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","West Midlands","Undeclared","25","20","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","West Midlands","Unknown","85","80","30010","28080"
"In post","2023","HM Land Registry","HM Land Registry","West Wales and The Valleys","Heterosexual / straight","525","470","30510","28080"
"In post","2023","HM Land Registry","HM Land Registry","West Wales and The Valleys","LGBO","20","20","[c]","[c]"
"In post","2023","HM Land Registry","HM Land Registry","West Wales and The Valleys","Undeclared","60","50","33600","28080"
"In post","2023","HM Land Registry","HM Land Registry","West Wales and The Valleys","Unknown","245","220","30650","28080"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedfordshire and Hertfordshire","Heterosexual / straight","850","815","32250","30880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedfordshire and Hertfordshire","LGBO","70","70","31100","30880"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedfordshire and Hertfordshire","Undeclared","85","75","32220","32150"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Bedfordshire and Hertfordshire","Unknown","185","175","29710","30810"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","1665","1585","33530","32380"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","LGBO","170","170","32560","32380"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","180","170","33660","34060"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Unknown","390","360","31150","31780"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire","Heterosexual / straight","870","825","31890","30180"
"In post","2023","HM Prison and Probation Service","Ministry of Justice","Cheshire","LGBO","90","85","31650","29890"
