"Status","Year","Disability","Region_ITL2","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","100","90","29590","28120"
"In post","2023","Declared disabled","Devon","Outside London","Heterosexual / straight","940","845","31360","28120"
"In post","2023","Declared disabled","Devon","Outside London","LGBO","110","105","29020","28120"
"In post","2023","Declared disabled","Devon","Outside London","Undeclared","140","125","31440","28120"
"In post","2023","Declared disabled","Devon","Outside London","Unknown","45","40","30050","28100"
"In post","2023","Declared disabled","Dorset and Somerset","Outside London","Heterosexual / straight","565","520","31310","28120"
"In post","2023","Declared disabled","Dorset and Somerset","Outside London","LGBO","65","65","31560","30350"
"In post","2023","Declared disabled","Dorset and Somerset","Outside London","Undeclared","90","80","30950","28120"
"In post","2023","Declared disabled","Dorset and Somerset","Outside London","Unknown","30","25","29680","28120"
"In post","2023","Declared disabled","East Anglia","Outside London","Heterosexual / straight","1320","1205","31160","28120"
"In post","2023","Declared disabled","East Anglia","Outside London","LGBO","115","110","28600","28120"
"In post","2023","Declared disabled","East Anglia","Outside London","Undeclared","155","140","31420","28120"
"In post","2023","Declared disabled","East Anglia","Outside London","Unknown","70","60","29610","28120"
"In post","2023","Declared disabled","East Wales","Outside London","Heterosexual / straight","1485","1375","34010","30060"
"In post","2023","Declared disabled","East Wales","Outside London","LGBO","240","230","33970","31060"
"In post","2023","Declared disabled","East Wales","Outside London","Undeclared","190","175","33630","29730"
"In post","2023","Declared disabled","East Wales","Outside London","Unknown","105","95","31700","28120"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","490","440","29320","28120"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","55","55","28620","28120"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","65","55","29510","28120"
"In post","2023","Declared disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","25","20","[c]","[c]"
"In post","2023","Declared disabled","Eastern Scotland","Outside London","Heterosexual / straight","1510","1395","35970","31740"
"In post","2023","Declared disabled","Eastern Scotland","Outside London","LGBO","310","300","35580","31940"
"In post","2023","Declared disabled","Eastern Scotland","Outside London","Undeclared","155","145","35070","28130"
"In post","2023","Declared disabled","Eastern Scotland","Outside London","Unknown","250","235","34860","31970"
"In post","2023","Declared disabled","Essex","Outside London","Heterosexual / straight","495","445","31350","31280"
"In post","2023","Declared disabled","Essex","Outside London","LGBO","45","45","31390","31280"
"In post","2023","Declared disabled","Essex","Outside London","Undeclared","65","55","29640","29050"
"In post","2023","Declared disabled","Essex","Outside London","Unknown","45","45","31100","31280"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","2745","2590","37350","34070"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","295","280","36340","32500"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","380","355","37000","34170"
"In post","2023","Declared disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","260","250","39510","39890"
"In post","2023","Declared disabled","Greater Manchester","Outside London","Heterosexual / straight","1970","1825","33250","28120"
"In post","2023","Declared disabled","Greater Manchester","Outside London","LGBO","335","320","32950","28880"
"In post","2023","Declared disabled","Greater Manchester","Outside London","Undeclared","255","230","31740","28120"
"In post","2023","Declared disabled","Greater Manchester","Outside London","Unknown","170","150","32150","28130"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","1485","1345","33640","30560"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","LGBO","150","145","31470","28410"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","Undeclared","180","160","32720","29730"
"In post","2023","Declared disabled","Hampshire and Isle of Wight","Outside London","Unknown","165","150","37320","34170"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","425","385","30320","28120"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","45","45","29370","28120"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","45","40","28580","27640"
"In post","2023","Declared disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","20","20","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","Outside London","Heterosexual / straight","150","135","29270","28120"
"In post","2023","Declared disabled","Highlands and Islands","Outside London","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","Outside London","Undeclared","20","15","[c]","[c]"
"In post","2023","Declared disabled","Highlands and Islands","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","Inner London - East","London","Heterosexual / straight","1420","1335","41190","35590"
"In post","2023","Declared disabled","Inner London - East","London","LGBO","195","190","43270","36780"
"In post","2023","Declared disabled","Inner London - East","London","Undeclared","225","215","42280","35520"
"In post","2023","Declared disabled","Inner London - East","London","Unknown","150","140","37480","32520"
"In post","2023","Declared disabled","Inner London - West","London","Heterosexual / straight","4055","3910","47770","43210"
"In post","2023","Declared disabled","Inner London - West","London","LGBO","800","785","47260","42000"
"In post","2023","Declared disabled","Inner London - West","London","Undeclared","495","475","45730","41420"
"In post","2023","Declared disabled","Inner London - West","London","Unknown","435","420","42590","34400"
"In post","2023","Declared disabled","Kent","Outside London","Heterosexual / straight","850","785","31290","31270"
"In post","2023","Declared disabled","Kent","Outside London","LGBO","95","90","31040","31280"
"In post","2023","Declared disabled","Kent","Outside London","Undeclared","110","105","32350","29680"
"In post","2023","Declared disabled","Kent","Outside London","Unknown","45","40","32640","31280"
"In post","2023","Declared disabled","Lancashire","Outside London","Heterosexual / straight","1760","1570","29560","28120"
"In post","2023","Declared disabled","Lancashire","Outside London","LGBO","180","170","28510","28120"
"In post","2023","Declared disabled","Lancashire","Outside London","Undeclared","225","195","28600","28120"
"In post","2023","Declared disabled","Lancashire","Outside London","Unknown","160","135","28150","28120"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","680","610","28360","28120"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","70","65","27720","28120"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","95","85","29400","28120"
"In post","2023","Declared disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","35","35","26070","23390"
"In post","2023","Declared disabled","Lincolnshire","Outside London","Heterosexual / straight","370","340","29640","28120"
"In post","2023","Declared disabled","Lincolnshire","Outside London","LGBO","35","35","31990","28120"
"In post","2023","Declared disabled","Lincolnshire","Outside London","Undeclared","55","50","28860","28120"
"In post","2023","Declared disabled","Lincolnshire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","Declared disabled","Merseyside","Outside London","Heterosexual / straight","2100","1890","30570","28120"
"In post","2023","Declared disabled","Merseyside","Outside London","LGBO","210","200","30590","28120"
"In post","2023","Declared disabled","Merseyside","Outside London","Undeclared","210","190","29320","27460"
"In post","2023","Declared disabled","Merseyside","Outside London","Unknown","185","160","27570","25960"
"In post","2023","Declared disabled","North Eastern Scotland","Outside London","Heterosexual / straight","105","95","35100","29450"
"In post","2023","Declared disabled","North Eastern Scotland","Outside London","LGBO","15","15","[c]","[c]"
"In post","2023","Declared disabled","North Eastern Scotland","Outside London","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","North Eastern Scotland","Outside London","Unknown","15","15","[c]","[c]"
"In post","2023","Declared disabled","North Yorkshire","Outside London","Heterosexual / straight","455","425","33410","30320"
"In post","2023","Declared disabled","North Yorkshire","Outside London","LGBO","70","65","31370","27320"
"In post","2023","Declared disabled","North Yorkshire","Outside London","Undeclared","60","55","32840","28120"
"In post","2023","Declared disabled","North Yorkshire","Outside London","Unknown","20","15","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Outside London","Heterosexual / straight","300","280","32030","28130"
"In post","2023","Declared disabled","Northern Ireland","Outside London","LGBO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Northern Ireland","Outside London","Undeclared","30","30","32370","28350"
"In post","2023","Declared disabled","Northern Ireland","Outside London","Unknown","25","25","[c]","[c]"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","2240","1985","29780","28120"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","LGBO","230","220","30300","28120"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","Undeclared","205","180","30300","28120"
"In post","2023","Declared disabled","Northumberland, and Tyne and Wear","Outside London","Unknown","205","170","27500","22520"
"In post","2023","Declared disabled","Outer London - East and North East","London","Heterosexual / straight","475","435","32370","32520"
"In post","2023","Declared disabled","Outer London - East and North East","London","LGBO","40","40","32160","32520"
"In post","2023","Declared disabled","Outer London - East and North East","London","Undeclared","70","65","31640","31450"
"In post","2023","Declared disabled","Outer London - East and North East","London","Unknown","55","45","31060","32520"
"In post","2023","Declared disabled","Outer London - South","London","Heterosexual / straight","960","900","39200","35410"
"In post","2023","Declared disabled","Outer London - South","London","LGBO","95","90","42100","36240"
"In post","2023","Declared disabled","Outer London - South","London","Undeclared","135","125","38830","32540"
"In post","2023","Declared disabled","Outer London - South","London","Unknown","75","70","36950","32520"
"In post","2023","Declared disabled","Outer London - West and North West","London","Heterosexual / straight","700","635","34240","32520"
"In post","2023","Declared disabled","Outer London - West and North West","London","LGBO","55","55","35230","32520"
"In post","2023","Declared disabled","Outer London - West and North West","London","Undeclared","120","110","34110","32520"
"In post","2023","Declared disabled","Outer London - West and North West","London","Unknown","45","40","32220","32520"
"In post","2023","Declared disabled","Overseas","Overseas","Heterosexual / straight","130","130","49040","44760"
"In post","2023","Declared disabled","Overseas","Overseas","LGBO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","Undeclared","10","10","[c]","[c]"
"In post","2023","Declared disabled","Overseas","Overseas","Unknown","30","30","51660","45810"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Outside London","Heterosexual / straight","975","895","32150","28120"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Outside London","LGBO","90","90","31010","28120"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Outside London","Undeclared","125","115","32990","28480"
"In post","2023","Declared disabled","Shropshire and Staffordshire","Outside London","Unknown","45","45","33610","28920"
"In post","2023","Declared disabled","South Yorkshire","Outside London","Heterosexual / straight","1145","1020","32730","28120"
"In post","2023","Declared disabled","South Yorkshire","Outside London","LGBO","130","125","33640","32030"
"In post","2023","Declared disabled","South Yorkshire","Outside London","Undeclared","140","125","31400","28120"
"In post","2023","Declared disabled","South Yorkshire","Outside London","Unknown","60","50","31370","28120"
"In post","2023","Declared disabled","Southern Scotland","Outside London","Heterosexual / straight","365","320","29580","28120"
"In post","2023","Declared disabled","Southern Scotland","Outside London","LGBO","40","35","30240","28120"
"In post","2023","Declared disabled","Southern Scotland","Outside London","Undeclared","30","25","[c]","[c]"
"In post","2023","Declared disabled","Southern Scotland","Outside London","Unknown","60","55","31760","28930"
"In post","2023","Declared disabled","Surrey, East and West Sussex","Outside London","Heterosexual / straight","865","780","31460","28120"
"In post","2023","Declared disabled","Surrey, East and West Sussex","Outside London","LGBO","130","120","30980","28150"
"In post","2023","Declared disabled","Surrey, East and West Sussex","Outside London","Undeclared","125","110","31120","28150"
"In post","2023","Declared disabled","Surrey, East and West Sussex","Outside London","Unknown","55","45","30940","28120"
"In post","2023","Declared disabled","Tees Valley and Durham","Outside London","Heterosexual / straight","1120","1000","30210","28120"
"In post","2023","Declared disabled","Tees Valley and Durham","Outside London","LGBO","105","100","31160","28120"
"In post","2023","Declared disabled","Tees Valley and Durham","Outside London","Undeclared","125","110","28630","28120"
"In post","2023","Declared disabled","Tees Valley and Durham","Outside London","Unknown","80","65","27120","26200"
"In post","2023","Declared disabled","Unknown","Unknown","Heterosexual / straight","85","80","34150","28120"
"In post","2023","Declared disabled","Unknown","Unknown","LGBO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","Declared disabled","Unknown","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","Declared disabled","West Central Scotland","Outside London","Heterosexual / straight","1595","1440","31300","28120"
"In post","2023","Declared disabled","West Central Scotland","Outside London","LGBO","255","245","31640","28120"
"In post","2023","Declared disabled","West Central Scotland","Outside London","Undeclared","200","180","30060","28120"
"In post","2023","Declared disabled","West Central Scotland","Outside London","Unknown","205","180","31650","29100"
"In post","2023","Declared disabled","West Midlands","Outside London","Heterosexual / straight","2015","1830","31500","28120"
"In post","2023","Declared disabled","West Midlands","Outside London","LGBO","230","215","32090","28120"
"In post","2023","Declared disabled","West Midlands","Outside London","Undeclared","245","220","29690","28120"
"In post","2023","Declared disabled","West Midlands","Outside London","Unknown","185","160","29170","28080"
"In post","2023","Declared disabled","West Wales and The Valleys","Outside London","Heterosexual / straight","1620","1445","28470","28080"
"In post","2023","Declared disabled","West Wales and The Valleys","Outside London","LGBO","155","150","28860","28120"
"In post","2023","Declared disabled","West Wales and The Valleys","Outside London","Undeclared","355","295","26240","22500"
"In post","2023","Declared disabled","West Wales and The Valleys","Outside London","Unknown","70","60","25450","23390"
"In post","2023","Declared disabled","West Yorkshire","Outside London","Heterosexual / straight","1730","1580","33010","28130"
"In post","2023","Declared disabled","West Yorkshire","Outside London","LGBO","235","225","34530","31670"
"In post","2023","Declared disabled","West Yorkshire","Outside London","Undeclared","205","185","32930","28130"
"In post","2023","Declared disabled","West Yorkshire","Outside London","Unknown","120","105","30740","28120"
"In post","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Heterosexual / straight","2520","2370","34970","31280"
"In post","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","LGBO","115","110","36610","32280"
"In post","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Undeclared","215","200","34340","31280"
"In post","2023","Declared non-disabled","Bedfordshire and Hertfordshire","Outside London","Unknown","225","190","34120","30930"
"In post","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Heterosexual / straight","4880","4625","35570","32380"
"In post","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","LGBO","235","235","34570","32380"
"In post","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Undeclared","365","345","36000","33830"
"In post","2023","Declared non-disabled","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Unknown","320","290","37230","33910"
"In post","2023","Declared non-disabled","Cheshire","Outside London","Heterosexual / straight","2025","1905","34320","30740"
"In post","2023","Declared non-disabled","Cheshire","Outside London","LGBO","125","120","33940","30940"
"In post","2023","Declared non-disabled","Cheshire","Outside London","Undeclared","155","145","33430","30580"
"In post","2023","Declared non-disabled","Cheshire","Outside London","Unknown","155","125","30310","28120"
"In post","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Heterosexual / straight","910","830","29410","28120"
"In post","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","LGBO","40","35","29470","28120"
"In post","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Undeclared","100","95","29040","28120"
"In post","2023","Declared non-disabled","Cornwall and Isles of Scilly","Outside London","Unknown","120","105","26870","26910"
"In post","2023","Declared non-disabled","Cumbria","Outside London","Heterosexual / straight","1285","1185","30760","26840"
"In post","2023","Declared non-disabled","Cumbria","Outside London","LGBO","85","85","30200","25920"
"In post","2023","Declared non-disabled","Cumbria","Outside London","Undeclared","105","100","30900","26850"
"In post","2023","Declared non-disabled","Cumbria","Outside London","Unknown","90","75","30310","28120"
"In post","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Heterosexual / straight","7280","6835","34690","30940"
"In post","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","LGBO","400","385","33070","28480"
"In post","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Undeclared","585","525","33810","28240"
"In post","2023","Declared non-disabled","Derbyshire and Nottinghamshire","Outside London","Unknown","760","660","32000","28120"
"In post","2023","Declared non-disabled","Devon","Outside London","Heterosexual / straight","5235","4845","34950","32000"
"In post","2023","Declared non-disabled","Devon","Outside London","LGBO","265","255","32470","28660"
"In post","2023","Declared non-disabled","Devon","Outside London","Undeclared","650","595","36240","34750"
"In post","2023","Declared non-disabled","Devon","Outside London","Unknown","420","350","30120","28120"
"In post","2023","Declared non-disabled","Dorset and Somerset","Outside London","Heterosexual / straight","2965","2765","32840","29540"
"In post","2023","Declared non-disabled","Dorset and Somerset","Outside London","LGBO","125","125","30840","28120"
"In post","2023","Declared non-disabled","Dorset and Somerset","Outside London","Undeclared","265","245","31860","28480"
"In post","2023","Declared non-disabled","Dorset and Somerset","Outside London","Unknown","245","210","29780","28120"
"In post","2023","Declared non-disabled","East Anglia","Outside London","Heterosexual / straight","7060","6605","32650","29050"
"In post","2023","Declared non-disabled","East Anglia","Outside London","LGBO","285","275","31260","28880"
"In post","2023","Declared non-disabled","East Anglia","Outside London","Undeclared","610","555","31940","28480"
"In post","2023","Declared non-disabled","East Anglia","Outside London","Unknown","600","530","31120","28120"
"In post","2023","Declared non-disabled","East Wales","Outside London","Heterosexual / straight","11535","10890","37300","32550"
"In post","2023","Declared non-disabled","East Wales","Outside London","LGBO","720","700","35320","31250"
"In post","2023","Declared non-disabled","East Wales","Outside London","Undeclared","930","875","37020","31990"
"In post","2023","Declared non-disabled","East Wales","Outside London","Unknown","900","790","36120","31060"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Heterosexual / straight","2835","2600","30720","28480"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","LGBO","140","130","29370","28880"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Undeclared","260","240","29890","28120"
"In post","2023","Declared non-disabled","East Yorkshire and Northern Lincolnshire","Outside London","Unknown","275","240","29410","28120"
"In post","2023","Declared non-disabled","Eastern Scotland","Outside London","Heterosexual / straight","8785","8330","39290","34170"
"In post","2023","Declared non-disabled","Eastern Scotland","Outside London","LGBO","600","585","38250","33520"
"In post","2023","Declared non-disabled","Eastern Scotland","Outside London","Undeclared","545","510","38700","34300"
"In post","2023","Declared non-disabled","Eastern Scotland","Outside London","Unknown","1190","1080","38000","31150"
"In post","2023","Declared non-disabled","Essex","Outside London","Heterosexual / straight","2400","2220","32310","31280"
"In post","2023","Declared non-disabled","Essex","Outside London","LGBO","115","110","32900","31280"
"In post","2023","Declared non-disabled","Essex","Outside London","Undeclared","220","200","30930","28180"
"In post","2023","Declared non-disabled","Essex","Outside London","Unknown","245","215","31970","31280"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Heterosexual / straight","16850","16045","39770","36860"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","LGBO","705","690","36880","33500"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Undeclared","1260","1180","39670","35810"
"In post","2023","Declared non-disabled","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Unknown","800","720","37240","33450"
"In post","2023","Declared non-disabled","Greater Manchester","Outside London","Heterosexual / straight","11200","10635","35240","31270"
"In post","2023","Declared non-disabled","Greater Manchester","Outside London","LGBO","895","875","34320","30330"
"In post","2023","Declared non-disabled","Greater Manchester","Outside London","Undeclared","820","760","33480","28120"
"In post","2023","Declared non-disabled","Greater Manchester","Outside London","Unknown","1055","940","31590","28120"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Heterosexual / straight","7975","7430","35730","32160"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Outside London","LGBO","355","345","33380","30880"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Undeclared","645","600","35880","32920"
"In post","2023","Declared non-disabled","Hampshire and Isle of Wight","Outside London","Unknown","460","405","34900","30410"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Heterosexual / straight","2265","2120","31180","28120"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","LGBO","115","115","30750","28120"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Undeclared","190","170","31160","28120"
"In post","2023","Declared non-disabled","Herefordshire, Worcestershire and Warwickshire","Outside London","Unknown","145","130","30170","28120"
"In post","2023","Declared non-disabled","Highlands and Islands","Outside London","Heterosexual / straight","1015","955","31420","28120"
"In post","2023","Declared non-disabled","Highlands and Islands","Outside London","LGBO","30","30","30970","28120"
"In post","2023","Declared non-disabled","Highlands and Islands","Outside London","Undeclared","80","70","30680","28120"
"In post","2023","Declared non-disabled","Highlands and Islands","Outside London","Unknown","245","230","32910","29560"
"In post","2023","Declared non-disabled","Inner London - East","London","Heterosexual / straight","8825","8455","45500","39790"
"In post","2023","Declared non-disabled","Inner London - East","London","LGBO","570","560","48790","42210"
"In post","2023","Declared non-disabled","Inner London - East","London","Undeclared","780","735","45960","41480"
"In post","2023","Declared non-disabled","Inner London - East","London","Unknown","975","905","42170","34370"
"In post","2023","Declared non-disabled","Inner London - West","London","Heterosexual / straight","29300","28430","50960","48070"
"In post","2023","Declared non-disabled","Inner London - West","London","LGBO","2460","2430","50960","51420"
"In post","2023","Declared non-disabled","Inner London - West","London","Undeclared","2295","2220","49910","46310"
"In post","2023","Declared non-disabled","Inner London - West","London","Unknown","1855","1755","49000","43760"
"In post","2023","Declared non-disabled","Kent","Outside London","Heterosexual / straight","4660","4355","31540","30410"
"In post","2023","Declared non-disabled","Kent","Outside London","LGBO","230","225","32590","31280"
"In post","2023","Declared non-disabled","Kent","Outside London","Undeclared","415","380","31070","29730"
"In post","2023","Declared non-disabled","Kent","Outside London","Unknown","305","275","31960","31280"
"In post","2023","Declared non-disabled","Lancashire","Outside London","Heterosexual / straight","7840","7230","31760","28120"
"In post","2023","Declared non-disabled","Lancashire","Outside London","LGBO","345","330","30590","28120"
"In post","2023","Declared non-disabled","Lancashire","Outside London","Undeclared","585","535","31440","28120"
"In post","2023","Declared non-disabled","Lancashire","Outside London","Unknown","1280","1115","29440","28120"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Heterosexual / straight","3310","3055","30400","28120"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","LGBO","170","165","29760","28120"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Undeclared","300","270","30260","28120"
"In post","2023","Declared non-disabled","Leicestershire, Rutland and Northamptonshire","Outside London","Unknown","330","280","29050","28120"
"In post","2023","Declared non-disabled","Lincolnshire","Outside London","Heterosexual / straight","1720","1625","31210","28480"
"In post","2023","Declared non-disabled","Lincolnshire","Outside London","LGBO","65","60","29500","28120"
"In post","2023","Declared non-disabled","Lincolnshire","Outside London","Undeclared","130","120","32040","28120"
"In post","2023","Declared non-disabled","Lincolnshire","Outside London","Unknown","105","90","28640","28120"
"In post","2023","Declared non-disabled","Merseyside","Outside London","Heterosexual / straight","11565","10750","32110","28120"
"In post","2023","Declared non-disabled","Merseyside","Outside London","LGBO","540","530","31580","28120"
"In post","2023","Declared non-disabled","Merseyside","Outside London","Undeclared","820","750","30260","27450"
"In post","2023","Declared non-disabled","Merseyside","Outside London","Unknown","1140","985","29960","28120"
"In post","2023","Declared non-disabled","North Eastern Scotland","Outside London","Heterosexual / straight","845","785","41530","34240"
"In post","2023","Declared non-disabled","North Eastern Scotland","Outside London","LGBO","40","40","36190","30450"
"In post","2023","Declared non-disabled","North Eastern Scotland","Outside London","Undeclared","75","70","41040","32110"
"In post","2023","Declared non-disabled","North Eastern Scotland","Outside London","Unknown","105","95","35460","31940"
"In post","2023","Declared non-disabled","North Yorkshire","Outside London","Heterosexual / straight","2630","2500","35000","31470"
"In post","2023","Declared non-disabled","North Yorkshire","Outside London","LGBO","150","145","33290","30320"
"In post","2023","Declared non-disabled","North Yorkshire","Outside London","Undeclared","220","210","35030","32310"
"In post","2023","Declared non-disabled","North Yorkshire","Outside London","Unknown","135","125","36380","29430"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","Heterosexual / straight","2305","2195","31900","28130"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","LGBO","95","95","29290","27890"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","Undeclared","110","100","31590","27890"
"In post","2023","Declared non-disabled","Northern Ireland","Outside London","Unknown","95","85","30970","28130"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","Heterosexual / straight","12455","11455","32950","28120"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","LGBO","700","680","32660","28120"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","Undeclared","790","710","30710","27890"
"In post","2023","Declared non-disabled","Northumberland, and Tyne and Wear","Outside London","Unknown","1435","1205","29430","22870"
"In post","2023","Declared non-disabled","Outer London - East and North East","London","Heterosexual / straight","2120","1985","33810","32520"
