"Status","Year","Age","Ethnicity","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","60-64","Other ethnicity","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Digital, Data and Technology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Digital, Data and Technology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Economics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Economics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Economics","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Geography","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Geography","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inspector of Education and Training","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inspector of Education and Training","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inspector of Education and Training","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inspector of Education and Training","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inspector of Education and Training","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inspector of Education and Training","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inspector of Education and Training","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inspector of Education and Training","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inspector of Education and Training","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Inspector of Education and Training","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Intelligence Analysis","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Intelligence Analysis","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Intelligence Analysis","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Intelligence Analysis","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Intelligence Analysis","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Internal Audit","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Knowledge and Information Management","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","London","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","East Midlands (England)","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","East of England","10","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","London","40","35","36010","32700"
"In post","2023","60-64","Other ethnicity","Operational Delivery","North East (England)","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","North West (England)","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","South East (England)","10","10","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","West Midlands (England)","15","15","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Delivery","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Research","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Research","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning Inspectors","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning Inspectors","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning Inspectors","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning Inspectors","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning Inspectors","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning Inspectors","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning Inspectors","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning Inspectors","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning Inspectors","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning Inspectors","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Planning Inspectors","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Psychology","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Psychology","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Psychology","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Psychology","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Psychology","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Psychology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Security","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Social Research","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Social Research","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Social Research","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Social Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Statistics","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Statistics","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Statistics","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Statistics","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Statistics","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Statistics","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Statistics","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Statistics","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","Scotland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","South East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","South West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","Wales","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","East of England","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","North East (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","North West (England)","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","60-64","Other ethnicity","Unknown","Scotland","[c]","[c]","[c]","[c]"
